Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,TO2_CFM,TO3_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-04-10 13:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.8985913510809,105.23205365086,0.184666234361429
2017-04-10 13:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7349299688046,104.849003546659,0.183994039741439
2017-04-10 13:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:36:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:37:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:38:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:39:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:40:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:41:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:42:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:43:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:44:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:45:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:46:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:47:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:48:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:49:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:50:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:51:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:52:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.3189770985116,105.039416725991,0.18432818588399
2017-04-10 13:53:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 13:54:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 13:55:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 13:56:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 13:57:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 13:58:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 13:59:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:00:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:01:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:02:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:03:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:04:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:05:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:06:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:07:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:08:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:09:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:10:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:11:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:12:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:13:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:14:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:15:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:16:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:17:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:18:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:19:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:20:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:21:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:22:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:23:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.8282306618319,106.630633833527,0.187120529671892
2017-04-10 14:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,26.4660406991382,106.495199399358,0.18688286285752
2017-04-10 14:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:36:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:37:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.1983866327857,106.770370867033,0.1873657468931
2017-04-10 14:38:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:39:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:40:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:41:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:42:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:43:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:44:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:45:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.5756268499212,106.914147298334,0.18761805264251
2017-04-10 14:46:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:47:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:48:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:49:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:50:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:51:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:52:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,27.9591740978568,107.061727842961,0.187877034031695
2017-04-10 14:53:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:54:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:55:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:56:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:57:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:58:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 14:59:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,21.7137570334622,104.84217104835,0.183982049747039
2017-04-10 15:00:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:01:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:02:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:03:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:04:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:05:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:06:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:07:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:08:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:09:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:10:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:11:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:12:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:13:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:14:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:15:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:16:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:17:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:18:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:19:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:20:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:21:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:22:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:23:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.7135158663892,105.170149068998,0.184557601244184
2017-04-10 15:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,22.2126135564935,105.004461773582,0.18426684526381
2017-04-10 15:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:36:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:37:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:38:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:39:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:40:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:41:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:42:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:43:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:44:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:45:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:46:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:47:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:48:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:49:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:50:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:51:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:52:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,23.2159001568719,105.339042098581,0.184853982800002
2017-04-10 15:53:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:54:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:55:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:56:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:57:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:58:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 15:59:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 16:00:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 16:01:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 16:02:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 16:03:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:04:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:05:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:06:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:07:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:08:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:09:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:10:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:11:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:12:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:13:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:14:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:15:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:16:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:17:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:18:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:19:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:20:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:21:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:22:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:23:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.2440399399468,109.232515886911,0.191686436583156
2017-04-10 16:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,32.8867697761278,109.078017179117,0.191415314870785
2017-04-10 16:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:36:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:37:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:38:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:39:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:40:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:41:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:42:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:43:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:44:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:45:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:46:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:47:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.9707332166115,109.550081101079,0.192243715190102
2017-04-10 16:48:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.6054811116679,109.389913630707,0.19196264566238
2017-04-10 16:49:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.9707332166115,109.550081101079,0.192243715190102
2017-04-10 16:50:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.9707332166115,109.550081101079,0.192243715190102
2017-04-10 16:51:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.9707332166115,109.550081101079,0.192243715190102
2017-04-10 16:52:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,33.9707332166115,109.550081101079,0.192243715190102
2017-04-10 16:53:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
2017-04-10 16:54:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.5736089399681,116.233178245589,0.203971533290496
2017-04-10 16:55:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
2017-04-10 16:56:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
2017-04-10 16:57:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
2017-04-10 16:58:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
2017-04-10 16:59:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,47.288053083243,116.079838988434,0.20370244623749
