Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-11-30 19:36:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:37:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:38:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:39:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:40:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:41:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:42:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:43:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:44:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:45:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:46:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:47:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:48:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:49:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:50:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:51:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:52:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:53:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:54:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:55:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:56:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:57:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:58:00,98,0,0,87,0,0,185,0,0,185,49.0330263623706,195.273070051789,0.685168666848384
2016-11-30 19:59:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:00:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:01:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:02:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:03:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:04:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:05:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:06:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:07:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:08:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:09:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:10:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:11:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:12:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:13:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:14:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:15:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:16:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:17:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:18:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:19:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:20:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:21:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:22:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:23:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:24:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:25:00,0,0,0,87,0,0,87,0,0,87,49.0330263623706,104.673926240885,0.367276934178545
2016-11-30 20:26:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:27:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:28:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:29:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:30:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
2016-11-30 20:31:00,0,0,0,87,0,0,87,0,0,87,48.7790785180251,104.524043667389,0.36675103041189
