Time,BA1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-06-29 17:41:00,0,0,112,0,0,112,0,0,112,25.7233623803545,116.80449620685,0.471651509012114
2017-06-29 17:42:00,0,0,112,0,0,112,0,0,112,25.5980157850791,116.762121084338,0.471480400098275
2017-06-29 17:43:00,0,0,112,0,0,112,0,0,112,25.5980157850791,116.762121084338,0.471480400098275
2017-06-29 17:44:00,0,0,112,0,0,112,0,0,112,25.5980157850791,116.762121084338,0.471480400098275
2017-06-29 17:45:00,0,0,112,0,0,112,0,0,112,25.4724453861691,116.719822013268,0.471309598276873
2017-06-29 17:46:00,0,0,112,0,0,112,0,0,112,25.4724453861691,116.719822013268,0.471309598276873
2017-06-29 17:47:00,0,0,112,0,0,112,0,0,112,25.4724453861691,116.719822013268,0.471309598276873
2017-06-29 17:48:00,0,0,112,0,0,112,0,0,112,25.346651151988,116.677600212543,0.471139108469787
2017-06-29 17:49:00,0,0,112,0,0,112,0,0,112,25.346651151988,116.677600212543,0.471139108469787
2017-06-29 17:50:00,0,0,112,0,0,112,0,0,112,25.346651151988,116.677600212543,0.471139108469787
2017-06-29 17:51:00,0,0,112,0,0,112,0,0,112,25.2206331107381,116.635456928647,0.470968935710263
2017-06-29 17:52:00,0,0,112,0,0,112,0,0,112,25.2206331107381,116.635456928647,0.470968935710263
2017-06-29 17:53:00,0,0,112,0,0,112,0,0,112,25.2206331107381,116.635456928647,0.470968935710263
2017-06-29 17:54:00,0,0,112,0,0,112,0,0,112,25.0943913541022,116.593393436543,0.470799085146551
2017-06-29 17:55:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 17:56:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 17:57:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 17:58:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 17:59:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:00:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:01:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:02:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:03:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:04:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:05:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:06:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:07:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:08:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:09:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:10:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:11:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:12:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:13:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:14:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:15:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:16:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:17:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:18:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:19:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:20:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:21:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:22:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:23:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:24:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:25:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:26:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:27:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:28:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:29:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:30:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:31:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:32:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:33:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:34:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:35:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:36:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:37:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:38:00,0,0,112,0,0,112,0,0,112,24.5744657950657,116.42179557941,0.470106180413526
2017-06-29 18:39:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:40:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:41:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:42:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:43:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:44:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:45:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:46:00,0,0,112,0,0,112,0,0,112,24.4470871549764,116.380159978675,0.469938057656673
2017-06-29 18:47:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:48:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:49:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:50:00,0,0,112,0,0,112,0,0,112,24.3194869768819,116.338612621973,0.469770291225409
2017-06-29 18:51:00,0,0,112,0,0,112,0,0,112,24.1916659285809,116.29715501613,0.469602887204239
2017-06-29 18:52:00,0,0,112,90,0,202,0,0,202,24.1916659285809,204.587348645219,0.826114874400237
2017-06-29 18:53:00,0,0,112,119,0,231,0,0,231,24.1916659285809,233.293322151688,0.942028355145114
