Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,KIT_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-09-19 13:39:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:40:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:41:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:42:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:43:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:44:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:45:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:46:00,0,0,0,0,98,0,0,0,98,0,0,98,12.8583212030132,99.4914209629522,0.255106207597313
2017-09-19 13:47:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:48:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:49:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:50:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:51:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:52:00,0,0,0,0,98,0,0,0,98,0,0,98,13.3914107369973,99.6099076251972,0.255410019551788
2017-09-19 13:53:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:54:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:55:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:56:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:57:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:58:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 13:59:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:00:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:01:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:02:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:03:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:04:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:05:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:06:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:07:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:08:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:09:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:10:00,0,0,0,0,98,0,0,0,98,0,0,98,6.56896320472707,98.4126585581668,0.252340150149146
2017-09-19 14:11:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:12:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:13:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:14:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:15:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:16:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:17:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:18:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:19:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:20:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:21:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:22:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:23:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:24:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:25:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:26:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:27:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:28:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:29:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:30:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:31:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:32:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:33:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:34:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:35:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:36:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:37:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:38:00,0,0,0,0,98,0,0,0,98,0,0,98,7.30305752252014,98.5064871850073,0.252580736371813
2017-09-19 14:39:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:40:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:41:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:42:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:43:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:44:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:45:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:46:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:47:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:48:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:49:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:50:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:51:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:52:00,0,0,0,0,98,0,0,0,98,0,0,98,8.00182024237223,98.6040379971291,0.252830866659305
2017-09-19 14:53:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 14:54:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 14:55:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 14:56:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 14:57:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 14:58:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 14:59:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 15:00:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 15:01:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:02:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:03:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:04:00,0,0,0,0,98,0,0,0,98,0,0,98,18.5886276084035,100.96372882546,0.258881355962719
2017-09-19 15:05:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:06:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:07:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:08:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:09:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:10:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:11:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:12:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:13:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:14:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:15:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:16:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:17:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:18:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:19:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:20:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:21:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:22:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:23:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:24:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:25:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:26:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:27:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:28:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:29:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:30:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:31:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:32:00,0,0,0,0,98,0,0,0,98,0,0,98,18.9456868643542,101.069279939999,0.259151999846151
2017-09-19 15:33:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:34:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:35:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:36:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:37:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:38:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:39:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:40:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:41:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:42:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:43:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:44:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:45:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:46:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:47:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:48:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:49:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:50:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:51:00,0,0,0,0,98,0,0,0,98,0,0,98,19.3039682339119,101.176731317672,0.259427516199159
2017-09-19 15:52:00,0,0,0,0,98,0,0,0,98,0,0,98,19.6630782672243,101.285964064827,0.259707600166222
2017-09-19 15:53:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 15:54:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 15:55:00,0,0,0,0,98,0,0,0,98,0,0,98,46.0470287623216,112.719698671027,0.289024868387248
2017-09-19 15:56:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 15:57:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 15:58:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 15:59:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:00:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:01:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:02:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:03:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:04:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:05:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:06:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:07:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:08:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:09:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:10:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:11:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:12:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:13:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:14:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:15:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:16:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:17:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:18:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:19:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:20:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:21:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:22:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:23:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:24:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:25:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:26:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:27:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:28:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:29:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:30:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:31:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:32:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:33:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:34:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:35:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:36:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:37:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:38:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:39:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:40:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:41:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:42:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:43:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:44:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:45:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:46:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:47:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:48:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:49:00,0,0,0,0,98,0,0,0,98,0,0,98,46.2615041124577,112.835050943865,0.289320643445808
2017-09-19 16:50:00,0,0,0,0,98,0,0,0,98,0,0,98,46.1513097447382,112.775747753707,0.289168583983865
2017-09-19 16:51:00,0,0,0,0,98,0,0,0,98,0,0,98,46.2615041124577,112.835050943865,0.289320643445808
2017-09-19 16:52:00,0,0,0,0,98,0,0,0,98,0,0,98,46.2615041124577,112.835050943865,0.289320643445808
2017-09-19 16:53:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:54:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:55:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:56:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:57:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:58:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 16:59:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:00:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:01:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:02:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:03:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:04:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:05:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:06:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:07:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:08:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:09:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:10:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:11:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:12:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:13:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:14:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:15:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:16:00,0,0,0,0,98,0,0,0,98,0,0,98,37.3505415539666,108.307036369103,0.277710349664368
2017-09-19 17:17:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:18:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:19:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:20:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:21:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:22:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:23:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:24:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:25:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:26:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
2017-09-19 17:27:00,0,0,0,0,98,0,0,0,98,0,0,98,37.5204130008109,108.387965625097,0.277917860577173
