Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,BA5_CFM,BA6_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-09-23 23:14:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.90488226,212.6809642,0.303685337
2016-09-23 23:15:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.90488226,212.6809642,0.303685337
2016-09-23 23:16:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:17:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:18:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:19:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:20:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:21:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:22:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:23:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:24:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:25:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:26:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:27:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:28:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:29:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:30:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:31:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:32:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:33:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:34:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:35:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:36:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:37:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:38:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:39:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:40:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:41:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:42:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:43:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:44:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:45:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:46:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:47:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:48:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:49:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:50:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:51:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:52:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:53:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:54:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:55:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-23 23:56:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-23 23:57:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:58:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-23 23:59:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:00:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:01:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:02:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:03:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:04:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:05:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:06:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:07:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:08:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:09:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:10:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:11:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:12:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:13:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.7297826,212.5488375,0.303496674
2016-09-24 00:14:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:15:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:16:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:17:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:18:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:19:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:20:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:21:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:22:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:23:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:24:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:25:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:26:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:27:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:28:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:29:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:30:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:31:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:32:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:33:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:34:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:35:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:36:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:37:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:38:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:39:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:40:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:41:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:42:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:43:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:44:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:45:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:46:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:47:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:48:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.55434773,212.4166284,0.303307894
2016-09-24 00:49:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:50:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:51:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:52:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:53:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:54:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:55:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:56:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:57:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:58:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 00:59:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:00:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:01:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:02:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:03:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:04:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:05:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:06:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:07:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:08:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:09:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:10:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:11:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:12:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:13:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:14:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:15:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:16:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:17:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:18:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:19:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:20:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:21:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:22:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:23:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:24:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:25:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:26:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:27:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:28:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:29:00,0,68,0,0,0,78,0,0,0,0,146,190,146,44,44.37857506,212.2843367,0.303118996
2016-09-24 01:30:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:31:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:32:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:33:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:34:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:35:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:36:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:37:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:38:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:39:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:40:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:41:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:42:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:43:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:44:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:45:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:46:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:47:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:48:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.37857506,260.8676378,0.372490678
2016-09-24 01:49:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:50:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:51:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:52:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:53:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:54:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:55:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:56:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:57:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:58:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 01:59:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:00:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:01:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:02:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:03:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:04:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:05:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:06:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:07:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:08:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:09:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:10:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:11:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:12:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:13:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:14:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:15:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:16:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:17:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:18:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:19:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:20:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:21:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:22:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:23:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:24:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:25:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:26:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:27:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:28:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:29:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:30:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:31:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:32:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:33:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:34:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:35:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:36:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:37:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:38:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:39:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:40:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:41:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:42:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:43:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:44:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:45:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.20246194,260.7410465,0.372309919
2016-09-24 02:46:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:47:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:48:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:49:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:50:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:51:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:52:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:53:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:54:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,44.02600569,260.6143945,0.372129074
2016-09-24 02:55:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.67538569,265.507672,0.379116143
2016-09-24 02:56:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 02:57:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 02:58:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 02:59:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:00:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:01:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:02:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:03:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:04:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:05:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:06:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
2016-09-24 03:07:00,0,68,0,94,0,78,0,0,0,0,240,190,190,50,50.84016162,265.6318712,0.379293486
