Time,BA1_CFM,TO1_CFM,BA2_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-08-21 17:45:00,0,0,0,0,0,0,0,0,0,0,0,31.8463541505323,31.8463541505323,0.0647722457298962
2016-08-21 17:46:00,0,0,0,0,0,0,0,0,0,0,0,31.8463541505323,31.8463541505323,0.0647722457298962
2016-08-21 17:47:00,0,0,0,0,0,0,0,0,0,0,0,31.8463541505323,31.8463541505323,0.0647722457298962
2016-08-21 17:48:00,0,0,0,0,0,0,0,0,0,0,0,31.8463541505323,31.8463541505323,0.0647722457298962
2016-08-21 17:49:00,0,0,0,0,0,0,0,0,0,0,0,31.6726373805472,31.6726373805472,0.0644189234858587
2016-08-21 17:50:00,0,0,0,0,0,0,0,0,0,0,0,31.6726373805472,31.6726373805472,0.0644189234858587
2016-08-21 17:51:00,0,0,0,0,0,0,0,0,0,0,0,31.6726373805472,31.6726373805472,0.0644189234858587
2016-08-21 17:52:00,0,0,0,0,0,0,0,0,0,0,0,31.5029758721294,31.5029758721294,0.0640738492314496
2016-08-21 17:53:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 17:54:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 17:55:00,0,0,0,0,0,0,0,0,0,0,0,36.8208420260613,36.8208420260613,0.0748898481885993
2016-08-21 17:56:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 17:57:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 17:58:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 17:59:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:00:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:01:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:02:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:03:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:04:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:05:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:06:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:07:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:08:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:09:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:10:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:11:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:12:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:13:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:14:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:15:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:16:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:17:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:18:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:19:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:20:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:21:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:22:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:23:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:24:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:25:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:26:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:27:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:28:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:29:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:30:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:31:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:32:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:33:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:34:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:35:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:36:00,0,0,0,0,0,0,0,0,0,0,0,36.6287555482517,36.6287555482517,0.0744991638269526
2016-08-21 18:37:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:38:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:39:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:40:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:41:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:42:00,0,0,0,0,0,0,0,0,0,0,0,35.6899873770519,35.6899873770519,0.0725898048346818
2016-08-21 18:43:00,0,0,0,0,0,0,0,0,0,0,0,35.6899873770519,35.6899873770519,0.0725898048346818
2016-08-21 18:44:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:45:00,0,0,0,0,0,0,0,0,0,0,0,35.8745045966426,35.8745045966426,0.0729650940948663
2016-08-21 18:46:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:47:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:48:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:49:00,0,0,0,0,0,0,0,0,0,0,0,36.06075284954,36.06075284954,0.0733439041007593
2016-08-21 18:50:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:51:00,0,0,0,0,0,0,0,0,0,0,0,36.2486147821154,36.2486147821154,0.0737259961670144
2016-08-21 18:52:00,0,0,0,0,0,0,0,0,0,0,0,36.4379823012212,36.4379823012212,0.0741111504431618
2016-08-21 18:53:00,0,0,0,0,0,0,0,0,0,0,0,37.1029776262991,37.1029776262991,0.075463683307727
2016-08-21 18:54:00,0,0,0,0,0,0,0,0,0,0,0,37.1029776262991,37.1029776262991,0.075463683307727
2016-08-21 18:55:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 18:56:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 18:57:00,0,0,0,0,0,0,0,0,0,0,0,37.1029776262991,37.1029776262991,0.075463683307727
2016-08-21 18:58:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 18:59:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 19:00:00,0,0,0,0,0,0,0,0,0,0,0,36.418516715182,36.418516715182,0.0740715594207092
2016-08-21 19:01:00,0,0,0,0,0,0,0,0,0,0,0,36.418516715182,36.418516715182,0.0740715594207092
2016-08-21 19:02:00,0,0,0,0,0,0,0,0,0,0,0,36.1905485845278,36.1905485845278,0.0736078954261582
2016-08-21 19:03:00,0,0,0,0,0,0,0,0,0,0,0,36.418516715182,36.418516715182,0.0740715594207092
2016-08-21 19:04:00,0,0,0,0,0,0,0,0,0,0,0,36.418516715182,36.418516715182,0.0740715594207092
2016-08-21 19:05:00,0,0,0,0,0,0,0,0,0,0,0,36.418516715182,36.418516715182,0.0740715594207092
2016-08-21 19:06:00,0,0,0,0,0,0,0,0,0,0,0,36.6465950951058,36.6465950951058,0.0745354476510626
2016-08-21 19:07:00,0,0,0,0,0,0,0,0,0,0,0,36.6465950951058,36.6465950951058,0.0745354476510626
2016-08-21 19:08:00,0,0,0,0,0,0,0,0,0,0,0,36.6465950951058,36.6465950951058,0.0745354476510626
2016-08-21 19:09:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 19:10:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 19:11:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 19:12:00,0,0,0,0,0,0,0,0,0,0,0,36.8747570835064,36.8747570835064,0.0749995059325554
2016-08-21 19:13:00,0,0,0,0,0,0,0,0,0,0,0,37.1029776262991,37.1029776262991,0.075463683307727
2016-08-21 19:14:00,0,0,0,0,0,0,0,0,0,0,0,37.1029776262991,37.1029776262991,0.075463683307727
2016-08-21 19:15:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 19:16:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 19:17:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 19:18:00,0,0,0,0,0,0,0,0,0,0,0,37.3312331533325,37.3312331533325,0.0759279318372864
2016-08-21 19:19:00,0,0,0,0,0,0,0,0,0,0,0,37.5595014834778,37.5595014834778,0.0763922064070735
2016-08-21 19:20:00,0,0,0,0,0,0,0,0,0,0,0,37.5595014834778,37.5595014834778,0.0763922064070735
2016-08-21 19:21:00,0,0,0,0,0,0,0,0,0,0,0,37.5595014834778,37.5595014834778,0.0763922064070735
2016-08-21 19:22:00,0,0,0,0,0,0,0,0,0,0,0,37.7877617368648,37.7877617368648,0.0768564645495555
2016-08-21 19:23:00,0,0,0,0,0,0,0,0,0,0,0,37.7877617368648,37.7877617368648,0.0768564645495555
2016-08-21 19:24:00,0,0,0,0,0,0,0,0,0,0,0,37.7877617368648,37.7877617368648,0.0768564645495555
2016-08-21 19:25:00,0,0,0,0,0,0,0,0,0,0,0,37.7877617368648,37.7877617368648,0.0768564645495555
2016-08-21 19:26:00,0,0,0,0,0,0,0,0,0,0,0,38.0159942536195,38.0159942536195,0.0773206662785481
2016-08-21 19:27:00,0,0,0,0,0,0,0,0,0,0,0,38.0159942536195,38.0159942536195,0.0773206662785481
2016-08-21 19:28:00,0,0,0,0,0,0,0,0,0,0,0,38.0159942536195,38.0159942536195,0.0773206662785481
2016-08-21 19:29:00,0,0,0,0,0,0,0,0,0,0,0,38.0159942536195,38.0159942536195,0.0773206662785481
2016-08-21 19:30:00,0,0,0,0,0,0,0,0,0,0,0,38.0159942536195,38.0159942536195,0.0773206662785481
2016-08-21 19:31:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:32:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:33:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:34:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:35:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:36:00,0,0,0,0,0,0,0,0,0,0,0,38.2441805185317,38.2441805185317,0.0777847739359967
2016-08-21 19:37:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:38:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:39:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:40:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:41:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:42:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:43:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:44:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:45:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:46:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:47:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:48:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:49:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:50:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:51:00,0,0,0,0,0,0,0,0,0,0,0,38.7003455407661,38.7003455407661,0.0787125672015582
2016-08-21 19:52:00,0,0,0,0,0,0,0,0,0,0,0,38.4723030911391,38.4723030911391,0.0782487520497745
2016-08-21 19:53:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 19:54:00,0,0,0,0,0,0,0,0,0,0,0,43.6733304366697,43.6733304366697,0.0888271127525485
2016-08-21 19:55:00,0,0,0,0,0,0,0,0,0,0,0,43.4497541897035,43.4497541897035,0.0883723814027868
2016-08-21 19:56:00,0,0,0,0,0,0,0,0,0,0,0,43.6733304366697,43.6733304366697,0.0888271127525485
2016-08-21 19:57:00,0,0,0,0,0,0,0,0,0,0,0,43.6733304366697,43.6733304366697,0.0888271127525485
2016-08-21 19:58:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 19:59:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:01:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:02:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:03:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:04:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:05:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:06:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:07:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:08:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:09:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:10:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:11:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:12:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:13:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:14:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:15:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:16:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:17:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:18:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:19:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:20:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:21:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:22:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:23:00,0,0,0,0,0,0,0,0,0,0,0,44.7869527332854,44.7869527332854,0.0910921072541398
2016-08-21 20:24:00,0,0,0,0,0,0,0,0,0,0,0,44.7869527332854,44.7869527332854,0.0910921072541398
2016-08-21 20:25:00,0,0,0,0,0,0,0,0,0,0,0,44.7869527332854,44.7869527332854,0.0910921072541398
2016-08-21 20:26:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:27:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:28:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:29:00,0,0,0,0,0,0,0,0,0,0,0,43.6733304366697,43.6733304366697,0.0888271127525485
2016-08-21 20:30:00,0,0,0,0,0,0,0,0,0,0,0,43.6733304366697,43.6733304366697,0.0888271127525485
2016-08-21 20:31:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:32:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:33:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:34:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:35:00,0,0,0,0,0,0,0,0,0,0,0,43.8966275343344,43.8966275343344,0.0892812763410191
2016-08-21 20:36:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:37:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:38:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:39:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:40:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:41:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:42:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:43:00,0,0,0,0,0,0,0,0,0,0,0,44.1196417157574,44.1196417157574,0.0897348645066252
2016-08-21 20:44:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:45:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:46:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:47:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:48:00,0,0,0,0,0,0,0,0,0,0,0,44.3423694616515,44.3423694616515,0.0901878700914946
2016-08-21 20:49:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:50:00,0,0,0,0,59,0,0,59,0,0,59,44.5648074878213,78.1766113856787,0.159003277394601
2016-08-21 20:51:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:52:00,0,0,0,0,0,0,0,0,0,0,0,44.5648074878213,44.5648074878213,0.0906402864159077
2016-08-21 20:53:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 20:54:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 20:55:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 20:56:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 20:57:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 20:58:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 20:59:00,0,0,0,0,0,0,0,0,0,0,0,41.9095076649285,41.9095076649285,0.0852396766066342
2016-08-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,41.9095076649285,41.9095076649285,0.0852396766066342
2016-08-21 21:01:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:02:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:03:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:04:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:05:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:06:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:07:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:08:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:09:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:10:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 21:11:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 21:12:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 21:13:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 21:14:00,0,0,0,0,0,0,0,0,0,0,0,42.6313116059093,42.6313116059093,0.0867077524187986
2016-08-21 21:15:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:16:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:17:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:18:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:19:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:20:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:21:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 21:22:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 21:23:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 21:24:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 21:25:00,0,0,0,0,0,0,0,0,0,0,0,43.1097177845919,43.1097177845919,0.0876807819347632
2016-08-21 21:26:00,0,0,0,0,0,0,0,0,0,0,0,42.8707923112809,42.8707923112809,0.0871948318195544
2016-08-21 21:27:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:28:00,0,0,0,0,0,0,0,0,0,0,0,41.9095076649285,41.9095076649285,0.0852396766066342
2016-08-21 21:29:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:30:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:31:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:32:00,0,0,0,0,0,0,0,0,0,0,0,42.1506722906792,42.1506722906792,0.085730180930195
2016-08-21 21:33:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:34:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:35:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
2016-08-21 21:36:00,0,0,0,0,0,0,0,0,0,0,0,42.3912726080268,42.3912726080268,0.0862195375078511
