Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH,
2017-11-11 19:08:00,0,0,0,100,73,0,0,173,0,0,173,42.79014509,181.4850794,0.457948724,
2017-11-11 19:09:00,0,0,0,100,73,0,0,173,0,0,173,42.79014509,181.4850794,0.457948724,
2017-11-11 19:10:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:11:00,0,0,0,100,73,0,0,173,0,0,173,42.79014509,181.4850794,0.457948724,
2017-11-11 19:12:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:13:00,0,0,0,100,73,0,0,173,0,0,173,42.79014509,181.4850794,0.457948724,
2017-11-11 19:14:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:15:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:16:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:17:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:18:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:19:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:20:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:21:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:22:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:23:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:24:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:25:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:26:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:27:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:28:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:29:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:30:00,0,0,0,100,73,0,0,173,0,0,173,43.42190854,181.7119745,0.458521258,
2017-11-11 19:31:00,0,0,0,100,73,0,0,173,0,0,173,43.10664286,181.5984523,0.458234803,
2017-11-11 19:32:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:33:00,87,0,0,100,73,0,0,260,0,0,260,43.10664286,266.1304584,0.671537871,
2017-11-11 19:34:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:35:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:36:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:37:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:38:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:39:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:40:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:41:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:42:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:43:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:44:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:45:00,87,0,0,100,73,0,0,260,0,0,260,43.42190854,266.2139947,0.671748662,
2017-11-11 19:46:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:47:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:48:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:49:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:50:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:51:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:52:00,0,0,0,0,73,0,0,73,0,0,73,43.42190854,89.19508016,0.225069594,
2017-11-11 19:53:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:54:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:55:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:56:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:57:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:58:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 19:59:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 20:00:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 20:01:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 20:02:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 20:03:00,0,0,0,0,73,0,0,73,0,0,73,50.13715744,93.41410252,0.235715626,
2017-11-11 20:04:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:05:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:06:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:07:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:08:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:09:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:10:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:11:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:12:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:13:00,0,0,0,0,73,115,0,188,0,0,188,50.42817502,198.6656893,0.50130126,
2017-11-11 20:14:00,0,0,0,0,73,0,0,73,0,0,73,50.42817502,93.6030822,0.236192486,
2017-11-11 20:15:00,0,0,0,0,73,0,0,73,0,0,73,50.42817502,93.6030822,0.236192486,
2017-11-11 20:16:00,0,0,0,0,73,0,0,73,0,0,73,50.42817502,93.6030822,0.236192486,
2017-11-11 20:17:00,0,0,0,0,73,0,0,73,0,0,73,50.42817502,93.6030822,0.236192486,
2017-11-11 20:18:00,0,0,0,0,73,0,0,73,0,0,73,50.42817502,93.6030822,0.236192486,
2017-11-11 20:19:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:20:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:21:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:22:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:23:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:24:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:25:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:26:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:27:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:28:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:29:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:30:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:31:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:32:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:33:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:34:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:35:00,0,0,0,0,73,0,0,73,0,0,73,50.71830111,93.7919608,0.236669091,
2017-11-11 20:36:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:37:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:38:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:39:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:40:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:41:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:42:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:43:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:44:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:45:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:46:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:47:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:48:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:49:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:50:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:51:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 20:52:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:53:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:54:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:55:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:56:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:57:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:58:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 20:59:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:00:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:01:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:02:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:03:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:04:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:05:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:06:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:07:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:08:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:09:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:10:00,0,0,85,0,73,0,0,158,0,0,158,51.29592059,170.5720151,0.430411343,
2017-11-11 21:11:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:12:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:13:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:14:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:15:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:16:00,0,0,0,0,73,115,0,188,0,0,188,51.58343433,199.1061547,0.502412704,
2017-11-11 21:17:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:18:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:19:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:20:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:21:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:22:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:23:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:24:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:25:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:26:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:27:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:28:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:29:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:30:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:31:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:32:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:33:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:34:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:35:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:36:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:37:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:38:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:39:00,0,0,0,0,73,115,0,188,0,0,188,51.29592059,198.9958894,0.502134467,
2017-11-11 21:40:00,0,0,0,0,73,111,0,184,0,0,184,51.00754621,195.0710052,0.492230647,
2017-11-11 21:41:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:42:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:43:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:44:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:45:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:46:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:47:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:48:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:49:00,0,0,0,0,73,0,0,73,0,0,73,51.29592059,94.16941133,0.237621527,
2017-11-11 21:50:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:51:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:52:00,0,0,0,0,73,0,0,73,0,0,73,51.00754621,93.98073746,0.237145439,
2017-11-11 21:53:00,0,0,0,0,73,0,0,73,0,0,73,53.36759573,95.53821684,0.24107549,
2017-11-11 21:54:00,0,0,0,0,73,0,0,73,0,0,73,53.36759573,95.53821684,0.24107549,
2017-11-11 21:55:00,0,0,0,0,73,0,0,73,0,0,73,53.36759573,95.53821684,0.24107549,
2017-11-11 21:56:00,0,0,0,0,73,0,0,73,0,0,73,53.36759573,95.53821684,0.24107549,
2017-11-11 21:57:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 21:58:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 21:59:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:00:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:01:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:02:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:03:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:04:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:05:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:06:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:07:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:08:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:09:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:10:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:11:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:12:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:13:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:14:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:15:00,87,0,0,0,73,0,0,160,0,0,160,53.36759573,173.3483262,0.437416922,
2017-11-11 22:16:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:17:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:18:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:19:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:20:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:21:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:22:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:23:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:24:00,87,0,0,0,73,0,0,160,0,0,160,53.64762684,173.4710968,0.437726714,
2017-11-11 22:25:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:26:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:27:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:28:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:29:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:30:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:31:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:32:00,87,0,0,0,73,0,0,160,0,0,160,53.9268975,173.593944,0.4380367,
2017-11-11 22:33:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:34:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:35:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:36:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:37:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:38:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:39:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:40:00,87,0,0,0,73,0,0,160,0,0,160,54.20541557,173.7168664,0.438346875,
2017-11-11 22:41:00,0,0,0,0,73,0,0,73,0,0,73,54.20541557,96.09828606,0.242488736,
2017-11-11 22:42:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:43:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:44:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:45:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:46:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:47:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:48:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:49:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:50:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:51:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:52:00,0,0,0,0,73,0,0,73,0,0,73,54.48318875,96.28477884,0.242959321,
2017-11-11 22:53:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:54:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:55:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:56:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:57:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:58:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 22:59:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:00:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:01:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:02:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:03:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:04:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:05:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:06:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:07:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:08:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:09:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:10:00,0,0,0,0,73,0,0,73,0,0,73,60.34093972,100.3061598,0.253106636,
2017-11-11 23:11:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:12:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:13:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:14:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:15:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:16:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:17:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:18:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:19:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:20:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:21:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:22:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:23:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
2017-11-11 23:24:00,0,0,0,0,73,0,0,73,0,0,73,60.60361473,100.4902601,0.253571184,
