Time,BA1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,TO1_CFM,TO2_CFM,TO3_CFM,BA5_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-12-01 18:38:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:39:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:40:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:41:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:42:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:43:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:44:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:45:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,81.9383105924215,143.347722751663,0.174992133572732
2017-12-01 18:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.4537206692173,143.696945317258,0.175418447996652
2017-12-01 18:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 18:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 18:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 18:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 18:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 18:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 18:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:08:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:09:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:10:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:11:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:12:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:13:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:14:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.5675480511412,144.454687437015,0.176343463809175
2017-12-01 19:15:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:16:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:17:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:18:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:19:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:20:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:21:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:22:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:23:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:24:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:25:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:26:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:27:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:28:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:29:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:30:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:31:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:32:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:33:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:34:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:35:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:36:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:37:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:38:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:39:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:40:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:41:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:42:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:43:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:44:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:45:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,83.0492923434599,144.101599090721,0.17591243022265
2017-12-01 19:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.5297260370783,143.748519779164,0.175481407665307
2017-12-01 19:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,82.5297260370783,143.748519779164,0.175481407665307
2017-12-01 19:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,92.3901471511165,150.596601738946,0.183841222875621
2017-12-01 19:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 19:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 19:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 19:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 19:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 19:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:08:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:09:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:10:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:11:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:12:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:13:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:14:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:15:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:16:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:17:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:18:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:19:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:20:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,92.3901471511165,150.596601738946,0.183841222875621
2017-12-01 20:21:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:22:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:23:00,0,0,0,0,0,0,0,0,108,0,125,233,0,0,233,91.8945130798759,258.991825636376,0.316164995690388
2017-12-01 20:24:00,0,0,0,0,0,0,0,0,108,0,125,233,0,0,233,91.8945130798759,258.991825636376,0.316164995690388
2017-12-01 20:25:00,0,0,0,0,0,0,0,0,108,0,125,233,0,0,233,91.8945130798759,258.991825636376,0.316164995690388
2017-12-01 20:26:00,0,0,0,0,0,0,0,0,108,0,125,233,0,0,233,91.8945130798759,258.991825636376,0.316164995690388
2017-12-01 20:27:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:28:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:29:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:30:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:31:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:32:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:33:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.8945130798759,150.245289298227,0.183412357230795
2017-12-01 20:34:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:35:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:36:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:37:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:38:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:39:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:40:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:41:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:42:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:43:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,91.3978170864225,149.893943926891,0.182983451385829
2017-12-01 20:44:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:45:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,90.9000490447889,149.54256852136,0.182554508876533
2017-12-01 20:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 20:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 20:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 20:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 20:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 20:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 20:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:08:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:09:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:10:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:11:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:12:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:13:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:14:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:15:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:16:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:17:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,101.474709466755,157.156848994205,0.191849663065154
2017-12-01 21:18:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:19:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:20:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:21:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:22:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:23:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:24:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:25:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:26:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:27:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:28:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:29:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:30:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:31:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:32:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:33:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.9972605158,156.806604481427,0.19142210109635
2017-12-01 21:34:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:35:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:36:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:37:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:38:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:39:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:40:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:41:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:42:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:43:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:44:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:45:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,100.518911997646,156.456284240082,0.190994446681687
2017-12-01 21:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.5505701098744,154.295730163506,0.18835694424843
2017-12-01 21:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.5505701098744,154.295730163506,0.18835694424843
2017-12-01 21:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.5505701098744,154.295730163506,0.18835694424843
2017-12-01 21:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 21:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 21:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 21:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
2017-12-01 22:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,97.0638555680289,153.943699008457,0.187927201231076
