Time,BA1_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-11-15 05:51:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:52:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:53:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:54:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:55:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:56:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:57:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:58:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 05:59:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:00:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:01:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:02:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:03:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:04:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:05:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:06:00,54,0,0,54,0,0,54,22.1701085228228,60.4528424791002,0.67169824976778
2017-11-15 06:07:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:08:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:09:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:10:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:11:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:12:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:13:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:14:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:15:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:16:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:17:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:18:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:19:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:20:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:21:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:22:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:23:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:24:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:25:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:26:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:27:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:28:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:29:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:30:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:31:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:32:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:33:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:34:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:35:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:36:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:37:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:38:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:39:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:40:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:41:00,54,0,0,54,0,0,54,21.9816846182431,60.3593543770928,0.670659493078808
2017-11-15 06:42:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:43:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:44:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:45:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:46:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:47:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:48:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:49:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:50:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:51:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:52:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:53:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:54:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:55:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:56:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:57:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:58:00,54,0,0,54,0,0,54,21.7920325344249,60.2657335619775,0.66961926179975
2017-11-15 06:59:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:00:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:01:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:02:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:03:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:04:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:05:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:06:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:07:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:08:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:09:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:10:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:11:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:12:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:13:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:14:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:15:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:16:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:17:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:18:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:19:00,54,0,0,54,0,0,54,21.6011252670699,60.1719797311918,0.668577552568797
2017-11-15 07:20:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:21:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:22:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:23:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:24:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:25:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:26:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:27:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:28:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:29:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:30:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:31:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:32:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:33:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:34:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:35:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:36:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:37:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:38:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:39:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:40:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:41:00,54,0,0,54,0,0,54,21.4089347874545,60.0780926030231,0.667534362255812
2017-11-15 07:42:00,54,0,0,54,0,0,54,21.2154319867136,59.9840719184113,0.666489687982348
2017-11-15 07:43:00,54,0,0,54,0,0,54,21.2154319867136,59.9840719184113,0.666489687982348
2017-11-15 07:44:00,54,0,0,54,0,0,54,21.2154319867136,59.9840719184113,0.666489687982348
2017-11-15 07:45:00,54,0,0,54,0,0,54,21.2154319867136,59.9840719184113,0.666489687982348
2017-11-15 07:46:00,54,0,0,54,0,0,54,21.2154319867136,59.9840719184113,0.666489687982348
2017-11-15 07:47:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:48:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:49:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:50:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:51:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:52:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:53:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:54:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:55:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:56:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:57:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:58:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 07:59:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:00:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:01:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:02:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:03:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:04:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:05:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:06:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:07:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:08:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:09:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:10:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:11:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:12:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:13:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:14:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:15:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:16:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:17:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:18:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:19:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:20:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:21:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:22:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:23:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:24:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:25:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:26:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:27:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:28:00,54,0,0,54,0,0,54,16.2655801854655,57.7652730977454,0.641836367752727
2017-11-15 08:29:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:30:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:31:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:32:00,54,0,0,54,0,0,54,16.5016037562285,57.8623649962504,0.642915166625005
2017-11-15 08:33:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:34:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:35:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:36:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:37:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:38:00,54,0,0,54,0,0,54,16.7351052076603,57.9593317277081,0.643992574752312
2017-11-15 08:39:00,54,0,0,54,0,0,54,16.9661718964912,58.0561718510213,0.645068576122459
2017-11-15 08:40:00,54,0,0,54,0,0,54,16.9661718964912,58.0561718510213,0.645068576122459
2017-11-15 08:41:00,54,0,0,54,0,0,54,16.9661718964912,58.0561718510213,0.645068576122459
2017-11-15 08:42:00,54,0,0,54,0,0,54,17.194886161068,58.1528840909049,0.64614315656561
2017-11-15 08:43:00,54,0,0,54,0,0,54,17.194886161068,58.1528840909049,0.64614315656561
2017-11-15 08:44:00,54,0,0,54,0,0,54,17.4213257188156,58.2494673229107,0.647216303587896
2017-11-15 08:45:00,54,0,0,54,0,0,54,17.4213257188156,58.2494673229107,0.647216303587896
2017-11-15 08:46:00,54,0,0,54,0,0,54,17.4213257188156,58.2494673229107,0.647216303587896
2017-11-15 08:47:00,54,0,0,54,0,0,54,8.40419433681535,55.1318226795741,0.612575807550824
2017-11-15 08:48:00,54,0,0,54,0,0,54,8.40419433681535,55.1318226795741,0.612575807550824
2017-11-15 08:49:00,54,0,0,54,0,0,54,8.78810122621018,55.2300216387158,0.613666907096842
2017-11-15 08:50:00,54,0,0,54,0,0,54,8.78810122621018,55.2300216387158,0.613666907096842
2017-11-15 08:51:00,54,0,0,54,0,0,54,8.78810122621018,55.2300216387158,0.613666907096842
2017-11-15 08:52:00,54,0,0,54,0,0,54,8.78810122621018,55.2300216387158,0.613666907096842
2017-11-15 08:53:00,54,0,0,54,0,0,54,9.15977259180144,55.3283998736944,0.614759998596605
2017-11-15 08:54:00,54,0,0,54,0,0,54,9.15977259180144,55.3283998736944,0.614759998596605
2017-11-15 08:55:00,54,0,0,54,0,0,54,9.15977259180144,55.3283998736944,0.614759998596605
2017-11-15 08:56:00,54,0,0,54,0,0,54,9.15977259180144,55.3283998736944,0.614759998596605
2017-11-15 08:57:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 08:58:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 08:59:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:00:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:01:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:02:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:03:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:04:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:05:00,54,0,0,54,0,0,54,9.52041399965576,55.4269158057649,0.615854620064055
2017-11-15 09:06:00,54,0,0,54,0,0,54,9.87104225333734,55.5255344476875,0.616950382752084
2017-11-15 09:07:00,54,0,0,54,0,0,54,9.87104225333734,55.5255344476875,0.616950382752084
2017-11-15 09:08:00,54,0,0,54,0,0,54,9.87104225333734,55.5255344476875,0.616950382752084
2017-11-15 09:09:00,54,0,0,54,0,0,54,9.87104225333734,55.5255344476875,0.616950382752084
2017-11-15 09:10:00,54,0,0,54,0,0,54,9.87104225333734,55.5255344476875,0.616950382752084
2017-11-15 09:11:00,54,0,0,54,0,0,54,10.2125245810445,55.6242260991748,0.618046956657498
2017-11-15 09:12:00,54,0,0,54,0,0,54,10.2125245810445,55.6242260991748,0.618046956657498
2017-11-15 09:13:00,54,0,0,54,0,0,54,10.2125245810445,55.6242260991748,0.618046956657498
2017-11-15 09:14:00,54,0,0,54,0,0,54,10.5456079157668,55.72296535588,0.619144059509778
2017-11-15 09:15:00,54,0,0,54,0,0,54,10.5456079157668,55.72296535588,0.619144059509778
2017-11-15 09:16:00,54,0,0,54,0,0,54,10.5456079157668,55.72296535588,0.619144059509778
2017-11-15 09:17:00,54,0,0,54,0,0,54,10.5456079157668,55.72296535588,0.619144059509778
2017-11-15 09:18:00,54,0,0,54,0,0,54,10.870941172731,55.8217303440428,0.620241448267142
2017-11-15 09:19:00,54,0,0,54,0,0,54,10.870941172731,55.8217303440428,0.620241448267142
2017-11-15 09:20:00,54,0,0,54,0,0,54,10.870941172731,55.8217303440428,0.620241448267142
2017-11-15 09:21:00,54,0,0,54,0,0,54,10.870941172731,55.8217303440428,0.620241448267142
2017-11-15 09:22:00,54,0,0,54,0,0,54,10.870941172731,55.8217303440428,0.620241448267142
2017-11-15 09:23:00,54,0,0,54,0,0,54,11.1890924718157,55.9205021207646,0.62133891245294
2017-11-15 09:24:00,54,0,0,54,0,0,54,11.1890924718157,55.9205021207646,0.62133891245294
2017-11-15 09:25:00,54,0,0,54,0,0,54,11.1890924718157,55.9205021207646,0.62133891245294
2017-11-15 09:26:00,54,0,0,54,0,0,54,11.1890924718157,55.9205021207646,0.62133891245294
2017-11-15 09:27:00,54,0,0,54,0,0,54,11.1890924718157,55.9205021207646,0.62133891245294
2017-11-15 09:28:00,54,0,0,54,0,0,54,11.5005626423816,56.0192641979805,0.622436268866451
2017-11-15 09:29:00,54,0,0,54,0,0,54,11.5005626423816,56.0192641979805,0.622436268866451
2017-11-15 09:30:00,54,0,0,54,0,0,54,11.5005626423816,56.0192641979805,0.622436268866451
2017-11-15 09:31:00,54,0,0,54,0,0,54,11.5005626423816,56.0192641979805,0.622436268866451
2017-11-15 09:32:00,54,0,0,54,0,0,54,11.5005626423816,56.0192641979805,0.622436268866451
2017-11-15 09:33:00,54,0,0,54,0,0,54,11.8057959484005,56.1180021602437,0.623533357336041
2017-11-15 09:34:00,54,0,0,54,0,0,54,11.8057959484005,56.1180021602437,0.623533357336041
2017-11-15 09:35:00,54,0,0,54,0,0,54,11.8057959484005,56.1180021602437,0.623533357336041
2017-11-15 09:36:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:37:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:38:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:39:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:40:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:41:00,54,0,0,54,0,0,54,12.1051887040208,56.2167033546497,0.624630037273885
2017-11-15 09:42:00,54,0,0,54,0,0,54,12.3990962665269,56.3153566369261,0.625726184854735
2017-11-15 09:43:00,54,0,0,54,0,0,54,12.3990962665269,56.3153566369261,0.625726184854735
2017-11-15 09:44:00,54,0,0,54,0,0,54,12.3990962665269,56.3153566369261,0.625726184854735
2017-11-15 09:45:00,54,0,0,54,0,0,54,12.3990962665269,56.3153566369261,0.625726184854735
2017-11-15 09:46:00,54,0,0,54,0,0,54,12.3990962665269,56.3153566369261,0.625726184854735
2017-11-15 09:47:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:48:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:49:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:50:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:51:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:52:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:53:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:54:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:55:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:56:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:57:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:58:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 09:59:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:00:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:01:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:02:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:03:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:04:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:05:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:06:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:07:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:08:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:09:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:10:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:11:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:12:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:13:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:14:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:15:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:16:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:17:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:18:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:19:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:20:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:21:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
2017-11-15 10:22:00,54,0,0,54,0,0,54,4.66873492862602,54.3715281377771,0.604128090419746
