Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,BA4_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-07-15 17:07:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:08:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:09:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:10:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:11:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:12:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:13:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:14:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:15:00,0,0,0,0,0,0,0,0,0,0,0,54.4199674870394,54.4199674870394,0.0875622968415759
2017-07-15 17:16:00,0,0,0,0,0,0,0,0,0,0,0,54.4199674870394,54.4199674870394,0.0875622968415759
2017-07-15 17:17:00,0,0,0,0,0,0,0,0,0,0,0,54.6679753294968,54.6679753294968,0.0879613440538967
2017-07-15 17:18:00,0,0,0,0,0,0,0,0,0,0,0,54.4199674870394,54.4199674870394,0.0875622968415759
2017-07-15 17:19:00,0,0,0,0,0,0,0,0,0,0,0,54.6679753294968,54.6679753294968,0.0879613440538967
2017-07-15 17:20:00,0,0,0,0,0,0,0,0,0,0,0,54.4199674870394,54.4199674870394,0.0875622968415759
2017-07-15 17:21:00,0,0,0,0,0,0,0,0,0,0,0,54.6679753294968,54.6679753294968,0.0879613440538967
2017-07-15 17:22:00,0,0,0,0,0,0,0,0,0,0,0,54.4199674870394,54.4199674870394,0.0875622968415759
2017-07-15 17:23:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:24:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:25:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:26:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:27:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:28:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:29:00,94,0,0,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:30:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:31:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:32:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:33:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:34:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:35:00,0,0,94,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:36:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:37:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:38:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:39:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:40:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:41:00,0,0,0,0,0,0,0,0,0,0,0,54.1746351737228,54.1746351737228,0.0871675545836248
2017-07-15 17:42:00,0,0,0,0,0,0,0,0,0,0,0,53.9322258397963,53.9322258397963,0.0867775154300825
2017-07-15 17:43:00,0,0,0,0,0,0,0,0,0,0,0,53.9322258397963,53.9322258397963,0.0867775154300825
2017-07-15 17:44:00,0,0,0,0,0,0,0,0,0,0,0,53.9322258397963,53.9322258397963,0.0867775154300825
2017-07-15 17:45:00,94,0,0,0,0,0,0,94,0,0,94,53.9322258397963,113.662280936574,0.18288379877164
2017-07-15 17:46:00,94,0,0,0,0,0,0,94,0,0,94,53.9322258397963,113.662280936574,0.18288379877164
2017-07-15 17:47:00,94,0,0,0,0,0,0,94,0,0,94,53.9322258397963,113.662280936574,0.18288379877164
2017-07-15 17:48:00,94,0,0,0,0,0,0,94,0,0,94,53.9322258397963,113.662280936574,0.18288379877164
2017-07-15 17:49:00,94,0,0,0,0,0,0,94,0,0,94,53.9322258397963,113.662280936574,0.18288379877164
2017-07-15 17:50:00,94,0,0,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:51:00,94,0,0,0,0,0,0,94,0,0,94,54.1746351737228,113.806973661619,0.183116610879516
2017-07-15 17:52:00,94,0,94,0,0,0,0,188,0,0,188,54.4199674870394,200.216538480679,0.322150504393691
2017-07-15 17:53:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:54:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:55:00,0,0,94,0,0,0,0,94,0,0,94,54.4199674870394,113.953736087087,0.183352753157019
2017-07-15 17:56:00,0,0,94,0,0,0,0,94,0,0,94,53.2255505448069,113.242306925085,0.182208056194827
2017-07-15 17:57:00,0,0,94,0,0,0,0,94,0,0,94,53.2255505448069,113.242306925085,0.182208056194827
2017-07-15 17:58:00,0,0,94,0,0,0,0,94,0,0,94,53.2255505448069,113.242306925085,0.182208056194827
2017-07-15 17:59:00,0,0,0,0,0,0,0,0,0,0,0,53.2255505448069,53.2255505448069,0.085640467489633
2017-07-15 18:00:00,0,0,0,0,0,0,0,0,0,0,0,53.2255505448069,53.2255505448069,0.085640467489633
2017-07-15 18:01:00,0,0,0,0,0,0,0,0,0,0,0,53.2255505448069,53.2255505448069,0.085640467489633
2017-07-15 18:02:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:03:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:04:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:05:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:06:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:07:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:08:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:09:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:10:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:11:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:12:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:13:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:14:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:15:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:16:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:17:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:18:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:19:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:20:00,0,0,94,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:21:00,0,0,94,0,0,0,0,94,0,0,94,52.5583381055463,112.84832306455,0.18157413204272
2017-07-15 18:22:00,0,0,0,0,0,0,0,0,0,0,0,52.5583381055463,52.5583381055463,0.084566915696776
2017-07-15 18:23:00,0,0,0,0,0,0,0,0,0,0,0,52.5583381055463,52.5583381055463,0.084566915696776
2017-07-15 18:24:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:25:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:26:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:27:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:28:00,0,0,0,0,0,0,0,0,0,0,0,53.2255505448069,53.2255505448069,0.085640467489633
2017-07-15 18:29:00,0,0,0,0,0,0,0,0,0,0,0,53.2255505448069,53.2255505448069,0.085640467489633
2017-07-15 18:30:00,94,0,0,0,0,0,0,94,0,0,94,53.2255505448069,113.242306925085,0.182208056194827
2017-07-15 18:31:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:32:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:33:00,94,0,0,0,0,0,0,94,0,0,94,53.2255505448069,113.242306925085,0.182208056194827
2017-07-15 18:34:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:35:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:36:00,94,0,0,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:37:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:38:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:39:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:40:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:41:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:42:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:43:00,0,0,94,0,0,0,0,94,0,0,94,52.998091977017,113.107715722212,0.181991497541772
2017-07-15 18:44:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:45:00,0,0,0,0,0,0,0,0,0,0,0,52.998091977017,52.998091977017,0.0852744842751681
2017-07-15 18:46:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:47:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:48:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:49:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:50:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:51:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:52:00,0,0,0,0,0,0,0,0,0,0,0,52.775478801119,52.775478801119,0.0849162973469332
2017-07-15 18:53:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:54:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:55:00,94,0,0,0,0,0,0,94,0,0,94,52.775478801119,112.976270324155,0.181780000521569
2017-07-15 18:56:00,94,0,0,0,0,0,0,94,0,0,94,41.4447048386164,106.68165899292,0.171651905056991
2017-07-15 18:57:00,94,0,0,0,0,0,0,94,0,0,94,41.1529006196649,106.530705753611,0.171409019716188
2017-07-15 18:58:00,94,0,0,0,0,0,0,94,0,0,94,41.1529006196649,106.530705753611,0.171409019716188
2017-07-15 18:59:00,94,0,0,0,0,0,0,94,0,0,94,41.1529006196649,106.530705753611,0.171409019716188
2017-07-15 19:00:00,0,0,94,0,0,0,0,94,0,0,94,41.1529006196649,106.530705753611,0.171409019716188
2017-07-15 19:01:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:02:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:03:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:04:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:05:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:06:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:07:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:08:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:09:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:10:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:11:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:12:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:13:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:14:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:15:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:16:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:17:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:18:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:19:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:20:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:21:00,94,0,0,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:22:00,94,0,94,0,0,0,0,188,0,0,188,40.8666023487583,195.297172983704,0.31423519385954
2017-07-15 19:23:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:24:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:25:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:26:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:27:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:28:00,0,0,94,0,0,0,0,94,0,0,94,40.8666023487583,106.383193158621,0.171171670408078
2017-07-15 19:29:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:30:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:31:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:32:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:33:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:34:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:35:00,0,0,0,0,0,0,0,0,0,0,0,40.8666023487583,40.8666023487583,0.0657547905852909
2017-07-15 19:36:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:37:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:38:00,94,0,0,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:39:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:40:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:41:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:42:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:43:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:44:00,94,0,0,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:45:00,0,0,94,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:46:00,0,0,94,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:47:00,0,0,94,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:48:00,0,0,94,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:49:00,0,0,94,0,0,0,0,94,0,0,94,40.3141985541944,106.100244222589,0.170716402610762
2017-07-15 19:50:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:51:00,0,0,94,0,0,0,0,94,0,0,94,40.586674734768,106.239533886042,0.170940521136028
2017-07-15 19:52:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:53:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:54:00,0,0,0,0,0,0,0,0,0,0,0,40.586674734768,40.586674734768,0.0653043841267385
2017-07-15 19:55:00,0,0,0,0,0,0,0,0,0,0,0,40.3141985541944,40.3141985541944,0.0648659671024849
2017-07-15 19:56:00,0,0,0,0,0,0,0,0,0,0,0,42.6688382975882,42.6688382975882,0.0686546070757654
2017-07-15 19:57:00,0,0,0,0,0,0,0,0,0,0,0,42.6688382975882,42.6688382975882,0.0686546070757654
2017-07-15 19:58:00,0,0,0,0,0,0,0,0,0,0,0,42.3052332275711,42.3052332275711,0.0680695627153196
2017-07-15 19:59:00,0,0,0,0,0,0,0,0,0,0,0,42.3052332275711,42.3052332275711,0.0680695627153196
2017-07-15 20:00:00,94,0,0,0,0,0,0,94,0,0,94,41.9415873810438,106.94009277022,0.172067727707515
2017-07-15 20:01:00,94,0,0,0,0,0,0,94,0,0,94,41.9415873810438,106.94009277022,0.172067727707515
2017-07-15 20:02:00,94,0,0,0,0,0,0,94,0,0,94,41.5779923970141,106.750811700353,0.171763172486489
2017-07-15 20:03:00,94,0,0,0,0,0,0,94,0,0,94,41.2145497484954,106.562546812682,0.171460252313245
2017-07-15 20:04:00,94,0,0,0,0,0,0,94,0,0,94,41.2145497484954,106.562546812682,0.171460252313245
2017-07-15 20:05:00,94,0,0,0,0,0,0,94,0,0,94,41.2145497484954,106.562546812682,0.171460252313245
2017-07-15 20:06:00,94,0,0,0,0,0,0,94,0,0,94,40.851371943567,106.375362338694,0.171159070536917
2017-07-15 20:07:00,0,0,94,0,0,0,0,94,0,0,94,40.851371943567,106.375362338694,0.171159070536917
2017-07-15 20:08:00,0,0,94,0,0,0,0,94,0,0,94,40.4885839139313,106.189327745503,0.170859738930817
2017-07-15 20:09:00,0,0,94,0,0,0,0,94,0,0,94,40.4885839139313,106.189327745503,0.170859738930817
2017-07-15 20:10:00,0,0,94,0,0,0,0,94,0,0,94,40.1263246290837,106.004518372447,0.170562378716729
2017-07-15 20:11:00,0,0,94,0,0,0,0,94,0,0,94,40.1263246290837,106.004518372447,0.170562378716729
2017-07-15 20:12:00,0,0,94,0,0,0,0,94,0,0,94,39.7647489841726,105.821016177897,0.170267121766528
2017-07-15 20:13:00,0,0,94,0,0,0,0,94,0,0,94,39.404030022866,105.638910621941,0.169974112022432
2017-07-15 20:14:00,0,0,0,0,0,0,0,0,0,0,0,39.404030022866,39.404030022866,0.0634014964165181
2017-07-15 20:15:00,0,0,0,0,0,0,0,0,0,0,0,39.404030022866,39.404030022866,0.0634014964165181
2017-07-15 20:16:00,0,0,0,0,0,0,0,0,0,0,0,39.404030022866,39.404030022866,0.0634014964165181
2017-07-15 20:17:00,0,0,0,0,0,0,0,0,0,0,0,39.0443615743556,39.0443615743556,0.0628227861212479
2017-07-15 20:18:00,0,0,0,0,0,0,0,0,0,0,0,39.0443615743556,39.0443615743556,0.0628227861212479
2017-07-15 20:19:00,0,0,0,0,0,0,0,0,0,0,0,38.6859614079721,38.6859614079721,0.0622461165051844
2017-07-15 20:20:00,0,0,0,0,0,0,0,0,0,0,0,38.6859614079721,38.6859614079721,0.0622461165051844
2017-07-15 20:21:00,0,0,0,0,0,0,0,0,0,0,0,38.3290750426891,38.3290750426891,0.0616718826109237
2017-07-15 20:22:00,0,0,0,0,0,0,0,0,0,0,0,38.3290750426891,38.3290750426891,0.0616718826109237
2017-07-15 20:23:00,94,0,0,0,0,0,0,94,0,0,94,37.9739803965891,104.92657191082,0.168827951586195
2017-07-15 20:24:00,94,0,0,0,0,0,0,94,0,0,94,37.9739803965891,104.92657191082,0.168827951586195
2017-07-15 20:25:00,94,0,0,0,0,0,0,94,0,0,94,37.9739803965891,104.92657191082,0.168827951586195
2017-07-15 20:26:00,94,0,0,0,0,0,0,94,0,0,94,37.6209935303109,104.753141396716,0.168548900075167
2017-07-15 20:27:00,94,0,0,0,0,0,0,94,0,0,94,37.6209935303109,104.753141396716,0.168548900075167
2017-07-15 20:28:00,94,0,0,0,0,0,0,94,0,0,94,37.6209935303109,104.753141396716,0.168548900075167
2017-07-15 20:29:00,94,0,0,0,0,0,0,94,0,0,94,37.2704758401929,104.58187959222,0.16827333804058
2017-07-15 20:30:00,0,0,94,0,0,0,0,94,0,0,94,37.2704758401929,104.58187959222,0.16827333804058
2017-07-15 20:31:00,0,0,94,0,0,0,0,94,0,0,94,36.9228432106545,104.412975439015,0.168001569491577
2017-07-15 20:32:00,0,0,94,0,0,0,0,94,0,0,94,36.9228432106545,104.412975439015,0.168001569491577
2017-07-15 20:33:00,0,0,94,0,0,0,0,94,0,0,94,36.5785778747686,104.246645208709,0.167733942411438
2017-07-15 20:34:00,0,0,94,0,0,0,0,94,0,0,94,36.5785778747686,104.246645208709,0.167733942411438
2017-07-15 20:35:00,0,0,94,0,0,0,0,94,0,0,94,36.5785778747686,104.246645208709,0.167733942411438
2017-07-15 20:36:00,0,0,0,0,0,0,0,0,0,0,0,36.2382441169788,36.2382441169788,0.0583077137843585
2017-07-15 20:37:00,0,0,0,0,0,0,0,0,0,0,0,36.2382441169788,36.2382441169788,0.0583077137843585
2017-07-15 20:38:00,0,0,0,0,0,0,0,0,0,0,0,36.2382441169788,36.2382441169788,0.0583077137843585
2017-07-15 20:39:00,0,0,0,0,0,0,0,0,0,0,0,35.9025095949452,35.9025095949452,0.0577675134271041
2017-07-15 20:40:00,0,0,0,0,0,0,0,0,0,0,0,35.9025095949452,35.9025095949452,0.0577675134271041
2017-07-15 20:41:00,0,0,0,0,0,0,0,0,0,0,0,35.9025095949452,35.9025095949452,0.0577675134271041
2017-07-15 20:42:00,0,0,0,0,0,0,0,0,0,0,0,35.5721751804142,35.5721751804142,0.0572360018992988
2017-07-15 20:43:00,0,0,0,0,0,0,0,0,0,0,0,35.5721751804142,35.5721751804142,0.0572360018992988
2017-07-15 20:44:00,0,0,0,0,0,0,0,0,0,0,0,35.5721751804142,35.5721751804142,0.0572360018992988
2017-07-15 20:45:00,94,0,0,0,0,0,0,94,0,0,94,35.2482182869752,103.612797057269,0.166714074106627
2017-07-15 20:46:00,94,0,0,0,0,0,0,94,0,0,94,35.2482182869752,103.612797057269,0.166714074106627
2017-07-15 20:47:00,94,0,0,0,0,0,0,94,0,0,94,35.2482182869752,103.612797057269,0.166714074106627
2017-07-15 20:48:00,94,0,0,0,0,0,0,94,0,0,94,34.9318587158685,103.464183371733,0.166474953132314
2017-07-15 20:49:00,94,0,0,0,0,0,0,94,0,0,94,34.9318587158685,103.464183371733,0.166474953132314
2017-07-15 20:50:00,94,0,0,0,0,0,0,94,0,0,94,34.9318587158685,103.464183371733,0.166474953132314
2017-07-15 20:51:00,94,0,0,0,0,0,0,94,0,0,94,34.6246647083408,103.320664966424,0.166244030517174
2017-07-15 20:52:00,94,0,94,0,0,0,0,188,0,0,188,34.6246647083408,193.385150866979,0.311158730276716
2017-07-15 20:53:00,0,0,94,0,0,0,0,94,0,0,94,34.6246647083408,103.320664966424,0.166244030517174
2017-07-15 20:54:00,0,0,94,0,0,0,0,94,0,0,94,34.6246647083408,103.320664966424,0.166244030517174
2017-07-15 20:55:00,0,0,94,0,0,0,0,94,0,0,94,34.328737375989,103.183151287282,0.166022769569239
2017-07-15 20:56:00,0,0,94,0,0,0,0,94,0,0,94,28.6528686344666,100.693580754566,0.162017024544757
2017-07-15 20:57:00,0,0,94,0,0,0,0,94,0,0,94,28.6528686344666,100.693580754566,0.162017024544757
2017-07-15 20:58:00,0,0,94,0,0,0,0,94,0,0,94,28.6528686344666,100.693580754566,0.162017024544757
2017-07-15 20:59:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
2017-07-15 21:00:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
2017-07-15 21:01:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
2017-07-15 21:02:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
2017-07-15 21:03:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
2017-07-15 21:04:00,0,0,0,0,0,0,0,0,0,0,0,28.6528686344666,28.6528686344666,0.0461027653008312
