Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-06-25 18:08:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:09:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:10:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:11:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:12:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:13:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:14:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:15:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:16:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:17:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:18:00,0,0,0,0,0,108,0,0,108,0,0,108,42.2420663210074,119.876781322056,0.143996133720187
2017-06-25 18:19:00,0,0,0,0,0,108,0,0,108,0,0,108,42.2420663210074,119.876781322056,0.143996133720187
2017-06-25 18:20:00,0,0,0,0,0,108,0,0,108,0,0,108,42.2420663210074,119.876781322056,0.143996133720187
2017-06-25 18:21:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:22:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:23:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:24:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:25:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:26:00,0,0,0,0,0,108,0,0,108,0,0,108,42.9133645686636,120.202742042539,0.144387678129176
2017-06-25 18:27:00,0,0,0,0,0,108,0,0,108,0,0,108,42.9133645686636,120.202742042539,0.144387678129176
2017-06-25 18:28:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:29:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:30:00,0,0,0,0,0,108,0,0,108,0,0,108,42.2420663210074,119.876781322056,0.143996133720187
2017-06-25 18:31:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:32:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:33:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:34:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:35:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:36:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:37:00,0,0,0,0,0,108,0,0,108,0,0,108,41.2712923700797,119.410898551569,0.14343651477666
2017-06-25 18:38:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:39:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:40:00,0,0,0,0,0,108,0,0,108,0,0,108,41.5893582907466,119.562819326187,0.143619002193618
2017-06-25 18:41:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:42:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:43:00,0,0,0,0,0,108,0,0,108,0,0,108,41.9131423615861,119.718195449372,0.143805640179426
2017-06-25 18:44:00,0,0,0,0,0,108,0,0,108,0,0,108,42.2420663210074,119.876781322056,0.143996133720187
2017-06-25 18:45:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:46:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:47:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:48:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:49:00,0,0,0,0,0,108,0,0,108,0,0,108,42.5756231093398,120.038360829709,0.14419022321887
2017-06-25 18:50:00,0,0,0,0,0,108,0,0,108,0,0,108,42.9133645686636,120.202742042539,0.144387678129176
2017-06-25 18:51:00,0,0,0,0,0,108,0,0,108,0,0,108,42.9133645686636,120.202742042539,0.144387678129176
2017-06-25 18:52:00,0,0,0,0,0,108,0,0,108,0,0,108,42.9133645686636,120.202742042539,0.144387678129176
2017-06-25 18:53:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:54:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:55:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:56:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:57:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:58:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 18:59:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:00:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:01:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:02:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:03:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:04:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:05:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:06:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:07:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:08:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:09:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:10:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:11:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:12:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:13:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:14:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:15:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:16:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:17:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:18:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:19:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:20:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:21:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:22:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:23:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:24:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:25:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:26:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:27:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:28:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:29:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:30:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:31:00,0,0,0,0,0,108,0,0,108,0,0,108,53.7414707831588,125.856556317638,0.151179046627794
2017-06-25 19:32:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:33:00,0,0,0,0,0,108,0,0,108,0,0,108,53.4716356486756,125.707232650852,0.150999678859882
2017-06-25 19:34:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:35:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2058726113007,125.560556786636,0.150823491635599
2017-06-25 19:36:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:37:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:38:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:39:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:40:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:41:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:42:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:43:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:44:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:45:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:46:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:47:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1908917847901,125.004020359354,0.150154979410636
2017-06-25 19:48:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:49:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4365689695609,125.138198497758,0.150316154351661
2017-06-25 19:50:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:51:00,0,0,0,0,0,108,0,0,108,0,0,108,52.6879391584345,125.275838792268,0.15048148803876
2017-06-25 19:52:00,0,0,0,0,0,108,0,0,108,0,0,108,52.9445154254425,125.416696096944,0.150650686002336
2017-06-25 19:53:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 19:54:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 19:55:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 19:56:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 19:57:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 19:58:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 19:59:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:00:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1489849250288,124.981166817785,0.150127527709051
2017-06-25 20:01:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:02:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:03:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:04:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:05:00,0,0,0,0,0,108,0,0,108,0,0,108,51.4031335026269,124.576099075526,0.149640959850482
2017-06-25 20:06:00,0,0,0,0,0,108,0,0,108,0,0,108,51.4031335026269,124.576099075526,0.149640959850482
2017-06-25 20:07:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:08:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:09:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1489849250288,124.981166817785,0.150127527709051
2017-06-25 20:10:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:11:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:12:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 20:13:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 20:14:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2680851994696,125.594857019033,0.150864693115956
2017-06-25 20:15:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:16:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:17:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:18:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:19:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:20:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:21:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:22:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2680851994696,125.594857019033,0.150864693115956
2017-06-25 20:23:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2680851994696,125.594857019033,0.150864693115956
2017-06-25 20:24:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 20:25:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:26:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:27:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1489849250288,124.981166817785,0.150127527709051
2017-06-25 20:28:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1489849250288,124.981166817785,0.150127527709051
2017-06-25 20:29:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:30:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:31:00,0,0,0,0,0,108,0,0,108,0,0,108,51.7760059756028,124.778206329648,0.149883731326904
2017-06-25 20:32:00,0,0,0,0,0,108,0,0,108,0,0,108,52.1489849250288,124.981166817785,0.150127527709051
2017-06-25 20:33:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:34:00,0,0,0,0,0,108,0,0,108,0,0,108,52.5220211968403,125.184948769232,0.150372310833913
2017-06-25 20:35:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 20:36:00,0,0,0,0,0,108,0,0,108,0,0,108,52.895068904855,125.389521838633,0.15061804425061
2017-06-25 20:37:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2680851994696,125.594857019033,0.150864693115956
2017-06-25 20:38:00,0,0,0,0,0,108,0,0,108,0,0,108,53.2680851994696,125.594857019033,0.150864693115956
2017-06-25 20:39:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:40:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:41:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:42:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:43:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:44:00,0,0,0,0,0,108,0,0,108,0,0,108,54.3865583169687,126.215163596185,0.151609806121544
2017-06-25 20:45:00,0,0,0,0,0,108,0,0,108,0,0,108,54.3865583169687,126.215163596185,0.151609806121544
2017-06-25 20:46:00,0,0,0,0,0,108,0,0,108,0,0,108,54.7590741144642,126.423281246762,0.151859797293408
2017-06-25 20:47:00,0,0,0,0,0,108,0,0,108,0,0,108,54.7590741144642,126.423281246762,0.151859797293408
2017-06-25 20:48:00,0,0,0,0,0,108,0,0,108,0,0,108,54.3865583169687,126.215163596185,0.151609806121544
2017-06-25 20:49:00,0,0,0,0,0,108,0,0,108,0,0,108,54.3865583169687,126.215163596185,0.151609806121544
2017-06-25 20:50:00,0,0,0,0,0,108,0,0,108,0,0,108,54.0138660766544,126.007703903358,0.151360605289319
2017-06-25 20:51:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:52:00,0,0,0,0,0,108,0,0,108,0,0,108,53.6410300554062,125.800926561893,0.15111222409837
2017-06-25 20:53:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 20:54:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 20:55:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 20:56:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 20:57:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 20:58:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 20:59:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:00:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:01:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:02:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:03:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:04:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:05:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:06:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:07:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:08:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:09:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:10:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:11:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:12:00,0,0,0,0,0,108,0,0,108,0,0,108,53.3243827214429,125.625914599238,0.150901999518604
2017-06-25 21:13:00,0,0,0,0,0,108,0,0,108,0,0,108,53.3243827214429,125.625914599238,0.150901999518604
2017-06-25 21:14:00,0,0,0,0,0,108,0,0,108,0,0,108,53.3243827214429,125.625914599238,0.150901999518604
2017-06-25 21:15:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:16:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:17:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:18:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:19:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:20:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:21:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:22:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:23:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:24:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:25:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:26:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:27:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:28:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:29:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:30:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:31:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:32:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:33:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:34:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:35:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:36:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:37:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:38:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:39:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:40:00,0,0,0,0,0,108,0,0,108,0,0,108,52.903493103994,125.394150547095,0.150623604260775
2017-06-25 21:41:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:42:00,0,0,0,0,0,108,0,0,108,0,0,108,52.4811991201411,125.162610176074,0.150345477688978
2017-06-25 21:43:00,0,0,0,0,0,108,0,0,108,0,0,108,52.057488280561,124.931304590576,0.150067633141833
2017-06-25 21:44:00,0,0,0,0,0,108,0,0,108,0,0,108,51.6323481593042,124.700245327364,0.149790084477314
2017-06-25 21:45:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:46:00,0,0,0,0,0,108,0,0,108,0,0,108,51.2057664188138,124.469444377036,0.149512846098542
2017-06-25 21:47:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:48:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 21:49:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 21:50:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 21:51:00,0,0,0,0,0,108,0,0,108,0,0,108,50.3482293421913,124.008667785074,0.148959360702792
2017-06-25 21:52:00,0,0,0,0,0,108,0,0,108,0,0,108,50.7777308377878,124.23891420686,0.149235932981214
2017-06-25 21:53:00,0,0,0,0,0,108,0,0,108,0,0,108,63.1551108067295,131.303820740207,0.157722307195444
2017-06-25 21:54:00,0,0,0,0,0,108,0,0,108,0,0,108,63.1551108067295,131.303820740207,0.157722307195444
2017-06-25 21:55:00,0,0,0,0,0,108,0,0,108,0,0,108,63.5176715360448,131.522326074215,0.157984776065123
2017-06-25 21:56:00,0,0,0,0,0,108,0,0,108,0,0,108,63.5176715360448,131.522326074215,0.157984776065123
2017-06-25 21:57:00,0,0,0,0,0,108,0,0,108,0,0,108,63.8796804897438,131.741105218748,0.158247573836334
2017-06-25 21:58:00,0,0,0,0,0,108,0,0,108,0,0,108,63.8796804897438,131.741105218748,0.158247573836334
