Time,BA1_CFM,TO1_CFM,SW1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-07-27 20:24:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:25:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:26:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:27:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:28:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:29:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:30:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:31:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:32:00,0,0,0,0,0,0,0,0,0,0,44.723145623242,44.723145623242,0.0826166483187968
2016-07-27 20:33:00,0,77,0,0,94,0,171,0,0,171,44.723145623242,180.271882943571,0.333014562087878
2016-07-27 20:34:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:35:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:36:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:37:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:38:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:39:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:40:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:41:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:42:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:43:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:44:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:45:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:46:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:47:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:48:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:49:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:50:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:51:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:52:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:53:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:54:00,0,0,0,0,94,0,94,0,0,94,22.2541797964574,98.2600491378474,0.181514869097009
2016-07-27 20:55:00,0,0,0,0,94,0,94,0,0,94,22.2541797964574,98.2600491378474,0.181514869097009
2016-07-27 20:56:00,0,0,0,0,94,0,94,0,0,94,22.7316873749034,98.426643891909,0.181822618026925
2016-07-27 20:57:00,0,0,0,0,94,0,94,0,0,94,22.2541797964574,98.2600491378474,0.181514869097009
2016-07-27 20:58:00,0,0,0,0,94,0,94,0,0,94,22.2541797964574,98.2600491378474,0.181514869097009
