Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_TO1,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_TO1,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-06-30 11:35:00,4,6.3020000000000005,1004.0,633,963,397,0.003,10.0,16.0,25.6,24.3,21.9,35.7,23.28,23.569000000000006,24.339,24.412,31.204,47.9,48.6,55.8,28.1,55.481,54.337,49.773,51.749,36.056,,10.0,,16.0
2017-06-30 11:36:00,4,6.638,1001.0,627,956,399,0.003,10.0,16.0,25.6,24.3,22.0,35.7,23.328000000000007,23.617,24.412,24.436,31.357,47.9,48.6,55.8,28.2,55.332,54.53100000000001,49.528,51.69,36.746,,10.0,,16.0
2017-06-30 11:37:00,4,7.8889999999999985,999.0,630,949,399,0.003,10.0,16.0,25.6,24.3,22.0,35.8,23.352,23.641,24.484,24.436,31.51,47.8,48.6,55.8,28.4,55.33600000000001,54.441,49.41,51.69,35.54400000000001,,10.0,,16.0
2017-06-30 11:38:00,5,7.126,993.0,630,945,397,0.003,10.0,16.0,25.6,24.3,22.0,35.8,23.4,23.689,24.557,24.46,31.612,47.8,48.6,55.8,28.2,55.249,54.604,49.26,51.69300000000001,36.703,,10.0,,16.0
2017-06-30 11:39:00,4,6.104,990.0,630,943,394,0.003,10.0,16.0,25.6,24.3,22.0,35.8,23.424,23.737,24.605,24.484,31.816,47.9,48.6,55.8,28.1,55.253,54.361,49.17100000000001,51.664,34.488,,10.0,,16.0
2017-06-30 11:40:00,5,7.492000000000001,987.0,625,937,392,0.003,10.0,16.0,25.6,24.3,22.0,35.9,23.472,23.761,24.677,24.484,31.842,47.9,48.6,55.7,28.1,55.042,54.051,49.02,51.601000000000006,35.372,,10.0,,16.0
2017-06-30 11:41:00,4,7.5379999999999985,986.0,623,932,392,0.003,10.0,16.0,25.7,24.3,22.0,35.9,23.521,23.809,24.726,24.508000000000006,31.868,47.8,48.6,55.8,27.9,54.955,53.745,48.867,51.636,35.171,,10.0,,16.0
2017-06-30 11:42:00,4,5.57,975.0,622,921,395,0.003,10.0,16.0,25.7,24.3,22.0,35.9,23.545,23.857,24.774,24.532,31.816,47.8,48.6,55.7,27.7,54.958,53.437,48.777,51.576,34.556,,10.0,,16.0
2017-06-30 11:43:00,4,7.202000000000001,969.0,619,915,396,0.003,10.0,16.0,25.7,24.3,22.0,35.9,23.593000000000004,23.881,24.823,24.532,31.714,47.8,48.6,55.7,28.1,54.778,53.19,48.752,51.576,35.42800000000001,,10.0,,16.0
2017-06-30 11:44:00,4,6.561,962.0,617,908,396,0.003,10.0,16.0,25.7,24.3,22.0,36.0,23.617,23.905,24.895,24.557,31.791,47.8,48.6,55.7,27.9,54.78100000000001,53.099,48.633,51.51600000000001,35.706,,10.0,,16.0
2017-06-30 11:45:00,5,6.058,962.0,622,907,394,0.003,10.0,16.0,25.7,24.3,22.0,36.0,23.665,23.954,24.944000000000006,24.557,31.868,47.8,48.6,55.7,28.1,54.788,53.608,48.575,51.51600000000001,34.866,,10.0,,16.0
2017-06-30 11:46:00,4,6.087999999999999,961.0,620,898,392,0.003,10.0,16.0,25.7,24.4,22.0,36.0,23.713,24.002,24.992,24.581,31.97,47.7,48.6,55.7,28.2,54.795,53.301,48.549,51.424,35.689,,10.0,,16.0
2017-06-30 11:47:00,4,6.683,951.0,615,885,393,0.003,10.0,16.0,25.7,24.4,22.0,36.1,23.737,24.05,25.016,24.581,32.124,47.7,48.6,55.7,28.0,54.955,53.904,48.521,51.456,36.077,,10.0,,16.0
2017-06-30 11:48:00,4,6.973,950.0,614,877,398,0.003,10.0,16.0,25.7,24.4,22.0,36.1,23.785,24.074,25.065,24.605,32.15,47.7,48.6,55.7,28.0,55.149,53.499,48.527,51.459,35.435,,10.0,,16.0
2017-06-30 11:49:00,4,6.897,950.0,615,871,401,0.002,10.0,16.0,25.7,24.4,22.0,36.1,23.809,24.122,25.113000000000003,24.629,32.175,47.6,48.6,55.6,28.2,54.903,53.44300000000001,48.50100000000001,51.399,34.928000000000004,,10.0,,16.0
2017-06-30 11:50:00,4,6.867000000000001,948.0,612,868,400,0.002,10.0,16.0,25.7,24.4,22.0,36.2,23.857,24.146,25.162,24.629,32.227,47.6,48.6,55.6,28.1,54.754,53.227,48.411,51.33600000000001,36.628,,10.0,,16.0
2017-06-30 11:51:00,4,7.294,945.0,613,868,399,0.002,10.0,16.0,25.7,24.4,22.0,36.2,23.905,24.195,25.186,24.653,32.433,47.6,48.6,55.6,28.0,54.823,53.83,48.35,51.402,34.952,,10.0,,16.0
2017-06-30 11:52:00,4,7.324,942.0,611,864,396,0.002,10.0,16.0,25.7,24.4,22.0,36.2,23.93,24.243,25.21,24.677,32.51,47.6,48.6,55.6,27.8,54.733,53.397,48.289,51.342,35.707,,10.0,,16.0
2017-06-30 11:53:00,4,5.249,937.0,607,859,392,0.003,10.0,16.0,25.7,24.4,22.0,36.3,23.978,24.267,25.258000000000006,24.677,32.51,47.6,48.6,55.6,27.8,54.521,53.244,48.199,51.342,34.551,,10.0,,16.0
2017-06-30 11:54:00,4,5.966,933.0,605,853,392,0.003,10.0,16.0,25.7,24.4,22.0,36.3,24.002,24.291,25.283,24.702,32.51,47.6,48.6,55.7,27.2,54.43,53.278,48.106,51.282,34.347,,10.0,,16.0
2017-06-30 11:55:00,4,6.0120000000000005,925.0,598,853,391,0.002,10.0,16.0,25.7,24.4,22.0,36.3,24.05,24.339,25.331,24.702,32.587,47.6,48.6,55.7,27.0,54.437,52.813,48.112,51.282,34.32,,10.0,,16.0
2017-06-30 11:56:00,4,6.5,921.0,597,851,391,0.002,10.0,16.0,25.7,24.4,22.0,36.3,24.098000000000006,24.388,25.355,24.726,32.484,47.6,48.6,55.6,27.3,54.319,52.977,48.083,51.222,34.14,,10.0,,16.0
2017-06-30 11:57:00,4,6.806,921.0,597,848,392,0.002,10.0,16.0,25.7,24.4,22.0,36.4,24.122,24.412,25.38,24.75,32.484,47.8,48.6,55.6,27.5,54.228,53.264,48.054,51.225,35.161,,10.0,,16.0
2017-06-30 11:58:00,4,6.607,925.0,594,839,392,0.002,10.0,16.0,25.7,24.4,22.0,36.4,24.171,24.46,25.404,24.774,32.587,47.6,48.6,55.6,27.5,54.298,52.956,48.057,51.229,34.729,,10.0,,16.0
2017-06-30 11:59:00,4,6.989,924.0,594,837,393,0.003,10.0,16.0,25.7,24.4,22.0,36.4,24.195,24.484,25.428,24.774,32.665,48.0,48.6,55.6,27.7,54.332,52.833,48.221,51.165,34.668,,10.0,,16.0
2017-06-30 12:00:00,4,8.209,931.0,594,828,392,0.003,10.0,16.0,25.7,24.4,22.0,36.4,24.243,24.532,25.453000000000007,24.798,32.768,47.9,48.6,55.6,28.0,54.308,52.966,48.256,51.232,35.323,,10.0,,16.0
2017-06-30 12:01:00,4,6.165,929.0,593,827,395,0.002,10.0,16.0,25.7,24.4,22.0,36.5,24.291,24.581,25.501,24.823,32.924,47.9,48.6,55.6,28.2,54.503,53.161,48.326,51.172,34.146,,10.0,,16.0
2017-06-30 12:02:00,4,7.935,924.0,595,823,392,0.002,14.0,16.0,25.7,24.4,22.0,36.5,24.315,24.629,25.525,24.823,33.001,47.7,48.6,55.6,28.1,54.475,52.127,48.457,51.172,34.937,,14.0,,16.0
2017-06-30 12:03:00,4,7.568,923.0,592,821,391,0.002,14.0,16.0,25.7,24.4,22.0,36.6,24.363000000000003,24.677,25.55,24.847,33.079,48.1,48.6,55.6,27.9,54.231,51.975,48.493,51.175,32.998000000000005,,14.0,,16.0
2017-06-30 12:04:00,4,5.966,911.0,589,811,389,0.002,14.0,16.0,25.7,24.3,22.1,36.6,24.388,24.702,25.574,24.847,33.053000000000004,47.9,49.4,55.6,27.9,54.172,52.737,48.399,51.111,33.986999999999995,,14.0,,16.0
2017-06-30 12:05:00,3,6.027,903.0,598,810,392,0.002,14.0,16.0,25.7,24.5,22.1,36.6,24.436,24.75,25.598000000000006,24.871,33.079,48.0,50.0,55.6,27.9,54.273,52.87,48.53100000000001,51.051,33.921,,14.0,,16.0
2017-06-30 12:06:00,4,5.783,903.0,616,808,391,0.002,14.0,16.0,25.7,24.5,22.1,36.7,24.46,24.798,25.623,24.895,33.105,48.0,49.3,55.6,27.9,54.025,51.992,48.47,51.08600000000001,33.376999999999995,,14.0,,16.0
2017-06-30 12:07:00,3,7.8279999999999985,898.0,670,808,391,0.002,14.0,16.0,25.7,24.5,22.1,36.7,24.508000000000006,24.847,25.647,24.895,33.157,47.9,49.3,55.7,28.0,53.812,51.809,48.537,50.927,33.655,,14.0,,16.0
2017-06-30 12:08:00,3,6.287000000000001,887.0,667,817,392,0.002,14.0,16.0,25.6,24.4,22.0,36.7,24.557,24.895,25.695,24.871,33.157,47.9,49.4,55.8,27.9,53.882,51.847,48.607,50.892,34.747,,14.0,,16.0
2017-06-30 12:09:00,3,7.233,869.0,673,821,392,0.002,14.0,16.0,25.5,24.3,22.0,36.7,24.605,24.968000000000004,25.72,24.774,33.209,47.8,49.5,55.7,27.7,53.92,52.142,48.675,50.911,34.24,,14.0,,16.0
2017-06-30 12:10:00,3,7.7970000000000015,861.0,683,828,392,0.002,14.0,16.0,25.5,24.2,22.0,36.7,24.653,25.016,25.744,24.702,33.261,47.6,49.5,55.6,27.7,53.801,52.148,48.678,50.965,34.04,,14.0,,16.0
2017-06-30 12:11:00,3,7.401,848.0,695,830,386,0.002,14.0,16.0,25.4,24.2,21.9,36.8,24.702,25.065,25.793000000000006,24.605,33.313,48.1,50.3,56.5,27.3,53.745,51.838,48.684,51.49100000000001,34.625,,14.0,,16.0
2017-06-30 12:12:00,3,7.126,840.0,709,832,387,0.002,14.0,16.0,25.4,24.2,21.9,36.8,24.75,25.137,25.817,24.532,33.417,48.0,50.3,56.5,27.3,53.72,51.658,48.559,52.24,32.994,,14.0,,16.0
2017-06-30 12:13:00,3,6.607,833.0,715,832,391,0.002,14.0,16.0,25.4,24.2,21.9,36.8,24.798,25.186,25.841,24.484,33.391,47.9,50.2,56.5,27.0,53.601000000000006,51.601000000000006,48.401,52.833,34.428000000000004,,14.0,,16.0
2017-06-30 12:14:00,3,6.485,829.0,716,833,390,0.002,14.0,16.0,25.4,24.2,21.9,36.8,24.823,25.234,25.866,24.46,33.365,48.0,50.2,56.4,27.1,53.447,51.861,48.244,52.956,33.503,,14.0,,16.0
2017-06-30 12:15:00,3,5.081,821.0,717,830,388,0.002,14.0,16.0,25.4,24.2,21.9,36.8,24.871,25.283,25.89,24.46,33.339,48.1,50.2,56.4,26.8,53.36,51.583,48.183,52.924,34.082,,14.0,,16.0
2017-06-30 12:16:00,3,6.8210000000000015,823.0,717,827,393,0.002,14.0,16.0,25.4,24.3,21.9,36.8,24.919,25.331,25.914,24.484,33.339,48.0,50.3,56.1,27.0,53.177,51.431,48.122,52.801,32.576,,14.0,,16.0
2017-06-30 12:17:00,3,5.447,823.0,719,827,396,0.003,14.0,16.0,25.4,24.3,21.9,36.8,24.944000000000006,25.38,25.939,24.484,33.365,47.9,50.5,56.2,26.8,53.023,51.374,48.028,52.644,34.152,,14.0,,16.0
2017-06-30 12:18:00,3,6.516,821.0,717,826,398,0.003,14.0,16.0,25.4,24.3,21.9,36.8,24.992,25.404,25.963,24.532,33.417,48.0,50.8,56.2,26.6,52.903,51.218,47.903,52.524,32.925,,14.0,,16.0
2017-06-30 12:19:00,3,5.8439999999999985,816.0,716,827,398,0.002,14.0,16.0,25.4,24.3,21.9,36.8,25.016,25.453000000000007,25.987,24.557,33.417,48.1,50.9,56.2,26.7,52.844,50.843,47.938,52.496,33.405,,14.0,,16.0
2017-06-30 12:20:00,3,10.468,817.0,709,820,398,0.002,14.0,16.0,25.4,24.3,21.9,36.8,25.065,25.477,26.012,24.605,33.417,48.1,50.7,56.2,26.7,51.838,49.731,47.684,52.408,32.857,,14.0,,16.0
2017-06-30 12:21:00,3,8.103,816.0,709,817,396,0.002,14.0,16.0,25.4,24.3,21.9,36.8,25.089,25.501,26.036,24.629,33.417,48.1,50.7,56.2,26.6,52.348,49.862,47.75100000000001,52.348,33.165,,14.0,,16.0
2017-06-30 12:22:00,3,8.103,819.0,697,816,398,0.002,14.0,16.0,25.4,24.4,21.9,36.8,25.113000000000003,25.525,26.061,24.677,33.469,48.0,50.7,56.2,26.2,52.288,50.152,47.69,52.228,32.175,,14.0,,16.0
2017-06-30 12:23:00,3,6.3020000000000005,820.0,690,815,398,0.001,14.0,16.0,25.4,24.4,21.9,36.7,25.162,25.55,26.085,24.702,33.443000000000005,47.9,50.5,56.2,26.0,52.231,50.41,47.596,52.042,32.036,,14.0,,16.0
2017-06-30 12:24:00,3,5.89,816.0,694,808,398,0.001,14.0,16.0,25.4,24.4,21.9,36.7,25.186,25.574,26.109,24.75,33.417,48.0,50.5,56.2,26.3,52.203,50.063,47.567,51.922,31.759,,14.0,,16.0
2017-06-30 12:25:00,3,6.455,819.0,692,807,395,0.001,14.0,16.0,25.4,24.4,21.9,36.7,25.21,25.598000000000006,26.134,24.798,33.521,47.9,50.6,56.2,26.5,51.92100000000001,49.779,47.441,51.802,32.317,,14.0,,16.0
2017-06-30 12:26:00,3,6.149,812.0,693,804,396,0.001,14.0,16.0,25.4,24.4,22.0,36.7,25.258000000000006,25.647,26.134,24.823,33.6,47.9,50.4,56.2,26.7,51.928,49.945,47.377,51.679,32.633,,14.0,,16.0
2017-06-30 12:27:00,3,5.982,800.0,683,804,391,0.001,14.0,16.0,25.4,24.4,21.9,36.8,25.283,25.671,26.182,24.871,33.73,47.9,50.6,56.2,27.0,51.868,50.331,47.319,51.559,32.816,,14.0,,16.0
2017-06-30 12:28:00,3,6.377999999999999,792.0,677,801,395,0.001,14.0,16.0,25.4,24.5,21.9,36.8,25.331,25.72,26.182,24.919,33.94,48.0,50.4,56.1,27.2,51.938,50.65600000000001,47.415,51.502,33.691,,14.0,,16.0
2017-06-30 12:29:00,3,5.997000000000001,778.0,673,798,395,0.001,14.0,16.0,25.4,24.5,22.0,36.9,25.355,25.744,26.231,24.944000000000006,34.176,47.9,50.6,56.2,27.0,52.005,50.627,47.357,51.41,31.961,,14.0,,16.0
2017-06-30 12:30:00,3,5.89,771.0,674,795,391,0.001,14.0,16.0,25.4,24.5,22.0,36.9,25.404,25.793000000000006,26.231,24.992,34.255,47.9,50.6,56.2,26.9,51.885,50.12300000000001,47.325,51.32100000000001,31.623,,14.0,,16.0
2017-06-30 12:31:00,3,6.332000000000002,765.0,676,793,388,0.001,14.0,16.0,25.4,24.5,22.0,36.9,25.428,25.817,26.256,25.016,34.281,47.9,50.3,56.1,26.9,51.63399999999999,49.775,47.231,51.293,32.004,,14.0,,16.0
2017-06-30 12:32:00,2,5.325,757.0,678,787,388,0.001,18.0,16.0,25.4,24.5,22.0,37.0,25.477,25.841,26.28,25.04,34.308,47.9,50.5,56.2,26.3,51.45,49.715,47.17,51.264,30.8,,18.0,,16.0
2017-06-30 12:33:00,3,6.989,751.0,683,788,390,0.001,18.0,16.0,25.4,24.5,22.0,37.0,25.501,25.866,26.329,25.065,34.36,47.9,50.2,56.1,26.3,51.453,49.334,47.143,51.14100000000001,30.458,,18.0,,16.0
2017-06-30 12:34:00,3,6.027,751.0,688,785,387,0.001,18.0,16.0,25.4,24.5,22.0,37.0,25.55,25.914,26.353,25.089,34.36,47.9,50.0,56.1,26.1,51.428,49.372,47.146,51.049,31.563,,18.0,,16.0
2017-06-30 12:35:00,3,6.21,749.0,685,783,390,0.001,18.0,16.0,25.4,24.5,22.0,37.0,25.574,25.939,26.378,25.089,34.281,48.0,50.4,56.1,26.6,51.24100000000001,49.31100000000001,47.085,50.985,31.143,,18.0,,16.0
2017-06-30 12:36:00,3,6.577000000000001,745.0,684,783,393,0.001,18.0,16.0,25.4,24.6,22.0,37.0,25.623,25.987,26.378,25.089,34.255,48.0,50.1,56.1,26.6,51.247,49.222,47.02,50.922,32.449,,18.0,,16.0
2017-06-30 12:37:00,2,7.523,742.0,677,781,391,0.001,18.0,16.0,25.4,24.6,22.0,37.0,25.647,25.987,26.426,25.065,34.36,48.0,50.4,56.1,26.5,51.092,49.222,46.994,50.887,31.149,,18.0,,16.0
2017-06-30 12:38:00,2,5.982,741.0,676,779,389,0.001,18.0,16.0,25.4,24.6,22.0,37.1,25.671,26.036,26.451,25.089,34.413000000000004,48.0,50.3,56.1,26.5,51.0,49.228,46.9,50.76300000000001,31.085,,18.0,,16.0
2017-06-30 12:39:00,2,6.394,736.0,677,779,388,0.001,18.0,16.0,25.4,24.6,22.0,37.1,25.695,26.036,26.451,25.137,34.519,48.0,50.5,56.0,26.2,50.844,49.19600000000001,46.771,50.419,31.921,,18.0,,16.0
2017-06-30 12:40:00,3,6.638,738.0,677,775,389,0.001,18.0,16.0,25.4,24.6,22.0,37.1,25.744,26.061,26.475,25.186,34.572,48.0,50.3,56.0,26.4,50.786,49.103,46.709,50.33,31.478,,18.0,,16.0
2017-06-30 12:41:00,3,6.836,736.0,674,769,391,0.002,18.0,16.0,25.4,24.6,22.0,37.1,25.768,26.085,26.5,25.21,34.519,48.0,50.1,56.0,25.8,50.662,48.978,46.583,50.302,31.577,,18.0,,16.0
2017-06-30 12:42:00,3,6.042999999999998,732.0,670,766,392,0.002,18.0,16.0,25.4,24.6,22.0,37.2,25.793000000000006,26.109,26.524,25.258000000000006,34.545,48.0,50.0,56.0,25.7,50.665,49.01300000000001,46.521,50.149,30.024,,18.0,,16.0
2017-06-30 12:43:00,3,6.76,727.0,674,768,396,0.001,18.0,16.0,25.4,24.6,22.1,37.2,25.817,26.109,26.524,25.283,34.519,48.1,50.1,55.9,26.0,50.669,49.045,46.457,49.865,30.541,,18.0,,16.0
2017-06-30 12:44:00,3,6.729,724.0,679,766,395,0.001,18.0,16.0,25.4,24.6,22.0,37.2,25.841,26.134,26.549,25.307,34.572,48.1,50.0,55.9,25.8,50.481,48.792,46.363,49.868,32.408,,18.0,,16.0
2017-06-30 12:45:00,3,6.729,720.0,678,762,392,0.001,18.0,16.0,25.4,24.6,22.0,37.2,25.841,26.134,26.573,25.331,34.545,48.1,50.0,55.8,26.3,50.353,48.984,46.301,49.776,31.51,,18.0,,16.0
2017-06-30 12:46:00,3,6.104,719.0,673,759,391,0.001,18.0,16.0,25.4,24.6,22.1,37.2,25.866,26.158,26.573,25.355,34.545,48.1,50.1,55.8,26.1,50.356,48.89100000000001,46.17100000000001,49.779,30.992,,18.0,,16.0
2017-06-30 12:47:00,2,6.5,715.0,671,755,393,0.001,18.0,16.0,25.4,24.6,22.1,37.2,25.89,26.182,26.598000000000006,25.38,34.624,48.1,50.3,55.8,25.9,50.487,48.926,46.207,49.81399999999999,30.895,,18.0,,16.0
2017-06-30 12:48:00,2,6.409,715.0,670,759,392,0.001,18.0,16.0,25.4,24.7,22.1,37.2,25.914,26.182,26.622,25.38,34.572,48.1,50.0,55.8,25.8,50.395,48.862,46.177,49.59,31.443,,18.0,,16.0
2017-06-30 12:49:00,3,6.5,717.0,665,765,394,0.001,18.0,16.0,25.4,24.7,22.1,37.2,25.939,26.207,26.622,25.404,34.598,48.1,50.0,55.7,25.8,50.302,48.801,46.242,49.594,31.031,,18.0,,16.0
2017-06-30 12:50:00,2,4.654,715.0,653,764,391,0.001,18.0,16.0,25.4,24.7,22.1,37.2,25.939,26.231,26.646,25.404,34.624,48.1,50.0,55.7,25.9,50.27,48.933,46.148,49.68899999999999,30.757,,18.0,,16.0
2017-06-30 12:51:00,3,4.761,709.0,648,762,391,0.001,18.0,16.0,25.4,24.7,22.1,37.2,25.963,26.231,26.671,25.404,34.651,48.1,50.0,55.6,26.0,50.178,48.74,46.151,49.594,30.759,,18.0,,16.0
2017-06-30 12:52:00,3,5.797999999999999,705.0,649,766,394,0.001,18.0,16.0,25.4,24.7,22.1,37.1,25.987,26.231,26.671,25.428,34.598,48.1,50.2,55.6,26.3,49.798,48.74,46.054,49.597,30.789,,18.0,,16.0
2017-06-30 12:53:00,2,7.477,703.0,648,765,394,0.001,18.0,15.0,25.4,24.7,22.1,37.1,26.012,26.231,26.695,25.428,34.624,48.1,50.0,55.6,26.3,49.577,48.547,45.895,49.533,31.309,,18.0,,15.0
2017-06-30 12:54:00,3,4.944,698.0,646,761,392,0.001,18.0,15.0,25.4,24.7,22.1,37.1,26.036,26.256,26.72,25.428,34.73,48.1,49.9,55.6,25.6,49.676,48.583,45.768,49.37300000000001,30.765,,18.0,,15.0
2017-06-30 12:55:00,3,4.669,696.0,645,762,392,0.001,18.0,15.0,25.4,24.7,22.1,37.1,26.036,26.256,26.72,25.453000000000007,34.757,48.1,50.1,55.6,25.8,49.708,48.71100000000001,45.768,49.408,30.214,,18.0,,15.0
2017-06-30 12:56:00,2,6.18,694.0,644,765,392,0.001,18.0,15.0,25.4,24.7,22.1,37.1,26.061,26.256,26.744,25.453000000000007,34.73,48.1,50.1,55.5,26.1,49.679,48.679,45.738,49.408,30.765,,18.0,,15.0
2017-06-30 12:57:00,3,5.783,688.0,651,764,391,0.001,18.0,15.0,25.4,24.7,22.1,37.2,26.085,26.28,26.744,25.453000000000007,34.757,48.1,50.0,55.5,26.5,49.554,48.58600000000001,45.673,49.504,30.491,,18.0,,15.0
2017-06-30 12:58:00,3,7.98,690.0,651,761,394,0.001,18.0,15.0,25.4,24.7,22.1,37.2,26.085,26.28,26.769,25.453000000000007,34.863,48.1,49.9,55.5,26.3,49.298,48.521,45.57899999999999,49.28,31.985,,18.0,,15.0
2017-06-30 12:59:00,2,4.974,690.0,654,753,391,0.001,18.0,15.0,25.4,24.7,22.1,37.2,26.109,26.28,26.793000000000006,25.453000000000007,34.942,48.1,50.0,55.5,25.9,49.365,48.554,45.42,49.56800000000001,30.956,,18.0,,15.0
2017-06-30 13:00:00,3,5.6610000000000005,693.0,659,753,390,0.001,18.0,15.0,25.4,24.7,22.1,37.2,26.134,26.304,26.793000000000006,25.453000000000007,34.995,48.1,49.9,55.5,26.2,49.625,48.557,45.452,49.472,30.684,,18.0,,15.0
2017-06-30 13:01:00,3,6.485,693.0,663,751,393,0.001,18.0,15.0,25.4,24.8,22.1,37.2,26.158,26.329,26.818,25.453000000000007,34.889,48.1,50.0,55.5,26.4,49.532,48.752,45.52,49.664,30.917,,18.0,,15.0
2017-06-30 13:02:00,2,7.385,688.0,660,755,394,0.001,17.0,15.0,25.4,24.8,22.1,37.2,26.158,26.329,26.842,25.453000000000007,34.916,48.1,49.9,55.5,26.6,49.596,48.624,45.458,49.536,32.093,,17.0,,15.0
2017-06-30 13:03:00,2,5.097,689.0,658,750,392,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.182,26.329,26.842,25.453000000000007,34.889,48.1,50.0,55.4,26.1,49.695,48.624,45.523,49.536,31.539,,17.0,,15.0
2017-06-30 13:04:00,2,5.447,689.0,656,744,390,0.001,17.0,15.0,25.4,24.7,22.2,37.3,26.207,26.353,26.867,25.453000000000007,34.889,48.1,49.9,55.4,26.1,49.762,48.659,45.558,49.664,30.155,,17.0,,15.0
2017-06-30 13:05:00,2,5.829,693.0,651,745,392,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.231,26.378,26.891,25.453000000000007,34.889,48.1,50.1,55.3,26.0,49.925,48.727,45.659,49.536,30.606,,17.0,,15.0
2017-06-30 13:06:00,2,5.676,691.0,649,748,392,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.231,26.378,26.916,25.453000000000007,34.889,48.1,50.2,55.3,26.2,49.925,48.598,45.694,49.6,30.363000000000003,,17.0,,15.0
2017-06-30 13:07:00,2,5.6610000000000005,685.0,645,744,394,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.256,26.402,26.916,25.453000000000007,34.81,48.1,50.0,55.3,26.3,49.705,48.601000000000006,45.726000000000006,49.664,30.634,,17.0,,15.0
2017-06-30 13:08:00,3,5.051,681.0,638,740,394,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.28,26.426,26.94,25.453000000000007,34.836,48.1,50.1,55.3,25.7,49.356,48.572,45.6,49.664,30.947,,17.0,,15.0
2017-06-30 13:09:00,3,5.081,676.0,640,736,394,0.001,17.0,15.0,25.3,24.8,22.2,37.3,26.304,26.426,26.965,25.453000000000007,34.916,48.1,50.1,55.3,25.7,49.519,48.893,45.538,49.6,30.642,,17.0,,15.0
2017-06-30 13:10:00,3,5.417000000000002,674.0,641,733,394,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.329,26.451,26.965,25.453000000000007,34.942,48.1,49.9,55.3,25.8,49.362,48.832,45.538,49.728,30.714,,17.0,,15.0
2017-06-30 13:11:00,3,5.6,671.0,644,727,397,0.001,17.0,15.0,25.4,24.8,22.2,37.4,26.353,26.451,26.989,25.453000000000007,34.995,48.2,50.0,55.3,25.7,49.46100000000001,48.64,45.476000000000006,49.6,30.129,,17.0,,15.0
2017-06-30 13:12:00,2,6.0120000000000005,668.0,646,724,393,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.353,26.451,26.989,25.453000000000007,34.969,48.4,49.9,55.3,25.7,47.662,47.449,45.118,49.6,30.508000000000006,,17.0,,15.0
2017-06-30 13:13:00,2,5.57,669.0,650,727,395,0.001,17.0,15.0,25.4,24.8,22.2,37.3,26.353,26.426,26.989,25.453000000000007,34.969,48.3,50.0,55.3,25.7,47.984,47.768,45.15,49.6,31.684,,17.0,,15.0
2017-06-30 13:14:00,3,5.4929999999999986,671.0,651,727,396,0.001,17.0,15.0,25.4,24.8,22.2,37.4,26.353,26.426,27.014,25.453000000000007,34.995,48.5,49.8,55.2,26.0,48.53100000000001,47.897,45.18600000000001,49.664,30.51,,17.0,,15.0
2017-06-30 13:15:00,2,6.561,677.0,655,724,395,0.001,17.0,15.0,25.4,24.8,22.2,37.4,26.378,26.451,27.014,25.453000000000007,35.049,48.5,49.6,55.2,25.7,48.791,48.19,45.283,49.6,30.203000000000007,,17.0,,15.0
2017-06-30 13:16:00,2,5.89,685.0,655,723,396,0.001,17.0,15.0,25.4,24.8,22.2,37.4,26.378,26.451,27.014,25.453000000000007,35.128,48.6,49.6,55.2,25.7,49.048,48.19,45.25100000000001,49.76,30.313,,17.0,,15.0
2017-06-30 13:17:00,2,4.959,693.0,656,724,394,0.0,17.0,15.0,25.4,24.8,22.2,37.4,26.402,26.451,27.038,25.453000000000007,35.128,48.5,49.6,55.2,25.6,49.147,48.31800000000001,45.286,49.823,30.452,,17.0,,15.0
2017-06-30 13:18:00,2,6.957999999999998,698.0,657,721,393,0.0,17.0,15.0,25.4,24.8,22.2,37.4,26.426,26.475,27.063,25.453000000000007,35.208,48.7,49.6,55.2,25.6,49.31,48.514,45.322,49.887,29.904,,17.0,,15.0
2017-06-30 13:19:00,2,4.791,700.0,656,721,395,0.0,17.0,15.0,25.4,24.8,22.2,37.5,26.426,26.475,27.063,25.477,35.208,49.1,49.6,55.1,25.9,48.219,47.742,45.029,50.05,29.834,,17.0,,15.0
2017-06-30 13:20:00,2,6.256,712.0,662,722,397,0.0,17.0,15.0,25.4,24.8,22.2,37.5,26.426,26.475,27.087,25.477,35.342,49.0,49.6,55.1,26.0,48.861,48.45,45.162,50.177,29.984,,17.0,,15.0
