Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-08-04 21:01:00,2.0,3.83,491.0,533.0,418.0,406.0,0.015,24.0,25.0,24.9,24.4,25.5,30.1,24.653,24.436,24.605,25.914,46.6,44.8,43.9,30.8,46.228,46.073,46.705,46.608,,24.0,,25.0
2017-08-04 21:02:00,2.0,4.73,487.0,532.0,416.0,407.0,0.015,24.0,25.0,24.9,24.3,25.4,30.1,24.557,24.267,24.436,25.89,46.4,45.0,43.8,30.5,46.184,46.31,46.74800000000001,46.702,,24.0,,25.0
2017-08-04 21:03:00,3.0,4.807,483.0,529.0,416.0,410.0,0.02,24.0,25.0,24.8,24.2,25.3,30.1,24.46,24.074,24.267,25.89,46.7,46.0,43.7,30.8,46.59,47.92100000000001,48.648,46.831,,24.0,,25.0
2017-08-04 21:04:00,3.0,4.166,482.0,530.0,418.0,414.0,0.02,24.0,25.0,24.9,24.3,25.2,30.0,24.363000000000003,24.002,24.171,25.89,46.7,45.8,44.4,30.7,47.092,47.912,48.732,46.928,,24.0,,25.0
2017-08-04 21:05:00,3.0,4.807,479.0,527.0,415.0,414.0,0.025,24.0,25.0,24.9,24.3,25.2,30.0,24.339,24.05,24.219,25.866,46.7,45.7,44.6,31.0,47.474,48.04600000000001,48.738,46.957,,24.0,,25.0
2017-08-04 21:06:00,2.0,4.791,484.0,527.0,414.0,414.0,0.025,24.0,25.0,24.9,24.4,25.3,30.0,24.363000000000003,24.146,24.315,25.866,46.7,45.6,44.4,30.7,47.445,47.86600000000001,48.62300000000001,47.022,,24.0,,25.0
2017-08-04 21:07:00,2.0,5.859,482.0,526.0,410.0,412.0,0.022,24.0,25.0,25.0,24.4,25.4,30.0,24.388,24.243,24.412,25.866,46.8,45.5,44.3,31.0,47.448,47.59,48.411,46.957,,24.0,,25.0
2017-08-04 21:08:00,2.0,4.013,482.0,524.0,413.0,415.0,0.022,24.0,25.0,25.0,24.5,25.4,30.0,24.46,24.363000000000003,24.508000000000006,25.841,46.7,45.4,44.2,31.0,47.233,47.349,48.104,46.89,,24.0,,25.0
2017-08-04 21:09:00,2.0,4.3180000000000005,482.0,524.0,410.0,417.0,0.02,24.0,25.0,25.1,24.5,25.4,29.9,24.532,24.46,24.605,25.841,46.7,45.4,44.2,30.8,47.049,47.04,47.892,46.857,,24.0,,25.0
2017-08-04 21:10:00,2.0,5.081,482.0,521.0,410.0,416.0,0.02,24.0,25.0,25.1,24.4,25.5,29.9,24.581,24.532,24.677,25.841,46.6,45.4,44.1,31.2,46.927,46.857,47.677,46.89,,24.0,,25.0
2017-08-04 21:11:00,3.0,4.288,483.0,519.0,406.0,412.0,0.019,24.0,25.0,25.1,24.6,25.5,29.9,24.629,24.605,24.726,25.817,46.6,45.2,44.1,31.2,46.804,46.415,47.587,46.854,,24.0,,25.0
2017-08-04 21:12:00,3.0,4.562,483.0,518.0,400.0,411.0,0.019,24.0,25.0,25.0,24.5,25.5,29.8,24.677,24.532,24.702,25.793000000000006,46.4,44.9,44.1,31.6,46.489,46.149,47.07,46.948,,24.0,,25.0
2017-08-04 21:13:00,2.0,5.447,483.0,518.0,400.0,411.0,0.015,24.0,25.0,24.8,24.4,25.5,29.8,24.653,24.388,24.557,25.793000000000006,46.1,45.1,43.9,31.0,46.42100000000001,46.389,46.988,47.012,,24.0,,25.0
2017-08-04 21:14:00,2.0,5.692,486.0,513.0,403.0,411.0,0.015,24.0,25.0,24.7,24.4,25.3,29.8,24.629,24.243,24.388,25.768,46.2,45.1,44.2,31.2,46.225,46.66,47.416,46.945,,24.0,,25.0
2017-08-04 21:15:00,2.0,5.051,485.0,512.0,410.0,414.0,0.02,24.0,25.0,24.7,24.4,25.3,29.8,24.557,24.171,24.291,25.768,45.8,45.1,43.9,31.2,46.184,47.293,47.628,47.13800000000001,,24.0,,25.0
2017-08-04 21:16:00,2.0,4.837,483.0,512.0,412.0,410.0,0.02,24.0,25.0,24.6,24.4,25.3,29.8,24.508000000000006,24.195,24.195,25.744,46.8,45.3,44.0,31.3,46.275,47.264,48.958,47.361,,24.0,,25.0
2017-08-04 21:17:00,2.0,4.15,482.0,519.0,410.0,410.0,0.038,24.0,25.0,24.5,24.4,25.3,29.7,24.508000000000006,24.267,24.219,25.72,47.4,45.3,44.0,31.7,46.403,47.209,48.642,47.486,,24.0,,25.0
2017-08-04 21:18:00,2.0,4.0280000000000005,482.0,518.0,412.0,412.0,0.038,24.0,25.0,24.6,24.5,25.4,29.7,24.532,24.339,24.315,25.72,47.4,45.2,44.0,31.4,46.535,47.089,48.559,47.261,,24.0,,25.0
2017-08-04 21:19:00,2.0,4.471,479.0,516.0,408.0,412.0,0.03,24.0,25.0,24.6,24.5,25.4,29.7,24.581,24.412,24.412,25.72,47.4,45.2,43.9,31.4,46.541,46.90600000000001,48.347,47.293,,24.0,,25.0
2017-08-04 21:20:00,2.0,4.12,480.0,516.0,408.0,411.0,0.03,24.0,25.0,24.7,24.5,25.5,29.7,24.605,24.484,24.508000000000006,25.695,47.3,45.1,43.9,31.2,46.544,46.786,48.072,47.194,,24.0,,25.0
2017-08-04 21:21:00,2.0,5.325,483.0,516.0,407.0,411.0,0.025,24.0,25.0,24.7,24.6,25.5,29.7,24.629,24.581,24.605,25.671,47.3,45.1,43.9,31.6,46.483,46.605,47.828,47.191,,24.0,,25.0
2017-08-04 21:22:00,2.0,4.395,486.0,519.0,403.0,412.0,0.025,24.0,25.0,24.7,24.6,25.5,29.6,24.677,24.629,24.677,25.671,47.2,45.0,43.9,31.8,46.424,46.257,47.709,47.12600000000001,,24.0,,25.0
2017-08-04 21:23:00,2.0,4.105,484.0,520.0,408.0,414.0,0.019,24.0,25.0,24.7,24.5,25.6,29.6,24.726,24.557,24.653,25.647,47.1,44.8,43.9,31.7,46.108,45.926,47.096,47.12300000000001,,24.0,,25.0
2017-08-04 21:24:00,3.0,5.005,482.0,520.0,408.0,412.0,0.019,24.0,25.0,24.7,24.4,25.5,29.6,24.677,24.412,24.532,25.647,46.8,44.6,43.8,31.5,45.973,45.973,46.792,47.155,,24.0,,25.0
2017-08-04 21:25:00,3.0,4.578,476.0,518.0,408.0,411.0,0.019,24.0,26.0,24.7,24.3,25.4,29.6,24.581,24.219,24.339,25.623,46.6,44.7,43.7,31.2,45.768,46.143,46.833,47.249,,24.0,,26.0
2017-08-04 21:26:00,2.0,4.013,477.0,515.0,408.0,411.0,0.019,24.0,26.0,24.7,24.2,25.2,29.6,24.46,24.05,24.146,25.598000000000006,46.9,46.0,43.6,31.4,46.655,47.886,48.665,47.117,,24.0,,26.0
2017-08-04 21:27:00,2.0,5.02,479.0,515.0,408.0,410.0,0.026,24.0,26.0,24.7,24.2,25.1,29.5,24.339,23.978,24.074,25.598000000000006,47.0,45.6,44.3,31.7,46.865,47.749,48.783,47.246,,24.0,,26.0
2017-08-04 21:28:00,2.0,5.127000000000002,479.0,516.0,408.0,410.0,0.026,24.0,26.0,24.7,24.3,25.2,29.5,24.315,24.026,24.122,25.574,47.1,45.5,44.5,31.5,47.31100000000001,47.819,48.853,47.43600000000001,,24.0,,26.0
2017-08-04 21:29:00,2.0,4.364,483.0,517.0,406.0,410.0,0.023,24.0,26.0,24.8,24.4,25.3,29.5,24.339,24.122,24.219,25.574,47.1,45.4,44.3,31.7,47.378,47.735,48.738,47.307,,24.0,,26.0
2017-08-04 21:30:00,2.0,4.6080000000000005,488.0,516.0,400.0,412.0,0.023,24.0,26.0,24.8,24.4,25.3,29.5,24.388,24.219,24.339,25.574,47.0,45.3,44.2,31.5,47.224,47.49100000000001,48.466,47.243,,24.0,,26.0
2017-08-04 21:31:00,3.0,4.73,495.0,519.0,399.0,412.0,0.019,24.0,26.0,24.8,24.5,25.4,29.5,24.436,24.291,24.412,25.574,46.9,47.3,44.1,31.3,47.101000000000006,47.276,48.252,47.243,,24.0,,26.0
2017-08-04 21:32:00,3.0,6.638,495.0,519.0,399.0,418.0,0.019,24.0,26.0,24.8,24.6,25.4,29.5,24.484,24.363000000000003,24.46,25.574,46.2,45.2,44.1,31.6,47.011,47.124,48.002,47.21100000000001,,24.0,,26.0
2017-08-04 21:33:00,2.0,4.959,498.0,520.0,402.0,421.0,0.011,24.0,26.0,24.6,24.5,25.4,29.4,24.557,24.436,24.46,25.574,45.9,45.2,44.0,31.6,46.859,46.973,47.81,47.243,,24.0,,26.0
2017-08-04 21:34:00,2.0,4.288,498.0,526.0,406.0,418.0,0.011,24.0,26.0,24.4,24.5,25.4,29.4,24.581,24.508000000000006,24.46,25.55,45.7,45.1,44.0,31.6,46.702,46.789,47.90600000000001,47.176,,24.0,,26.0
2017-08-04 21:35:00,2.0,5.234,499.0,524.0,406.0,418.0,0.021,24.0,26.0,24.3,24.6,25.4,29.4,24.605,24.557,24.484,25.55,45.5,44.9,43.9,31.4,46.544,46.602,47.941,47.176,,24.0,,26.0
2017-08-04 21:36:00,2.0,4.349,496.0,524.0,406.0,415.0,0.021,24.0,26.0,24.1,24.6,25.5,29.4,24.629,24.581,24.508000000000006,25.525,45.4,44.8,43.8,31.3,46.483,46.445,47.88,47.205,,24.0,,26.0
2017-08-04 21:37:00,2.0,5.02,494.0,527.0,406.0,415.0,0.03,24.0,26.0,24.0,24.6,25.5,29.4,24.653,24.629,24.532,25.501,45.4,44.8,43.8,31.4,46.389,46.354,47.755,47.17,,24.0,,26.0
2017-08-04 21:38:00,2.0,4.593,494.0,526.0,402.0,412.0,0.03,24.0,26.0,23.9,24.6,25.5,29.3,24.677,24.629,24.532,25.525,45.3,44.7,43.8,31.3,46.295,46.225,47.659,47.108,,24.0,,26.0
2017-08-04 21:39:00,2.0,4.883,493.0,526.0,400.0,415.0,0.032,24.0,26.0,23.7,24.6,25.5,29.3,24.677,24.653,24.532,25.525,45.4,44.7,43.7,31.6,46.199,46.132,47.562,47.076,,24.0,,26.0
2017-08-04 21:40:00,3.0,5.539,494.0,521.0,406.0,414.0,0.032,24.0,26.0,23.6,24.6,25.5,29.3,24.677,24.677,24.508000000000006,25.525,45.4,44.6,43.7,31.6,46.13399999999999,46.038,47.367,46.979,,24.0,,26.0
2017-08-04 21:41:00,2.0,4.715,496.0,521.0,406.0,414.0,0.032,24.0,26.0,23.6,24.6,25.5,29.3,24.677,24.702,24.484,25.525,45.2,44.5,43.6,31.6,46.102,45.912,47.364,47.076,,24.0,,26.0
2017-08-04 21:42:00,2.0,5.066,500.0,524.0,408.0,416.0,0.032,24.0,26.0,23.5,24.6,25.5,29.3,24.677,24.702,24.484,25.525,45.2,44.5,43.6,32.0,46.006,45.815,47.236,47.044,,24.0,,26.0
2017-08-04 21:43:00,2.0,5.447,499.0,524.0,413.0,412.0,0.032,24.0,26.0,23.4,24.6,25.5,29.2,24.702,24.702,24.46,25.501,45.2,44.3,43.5,32.1,45.976000000000006,45.783,47.104,47.041,,24.0,,26.0
2017-08-04 21:44:00,2.0,5.142,499.0,521.0,417.0,412.0,0.032,24.0,26.0,23.3,24.6,25.5,29.2,24.702,24.702,24.436,25.501,45.2,44.3,43.5,31.6,45.912,45.75100000000001,47.069,47.17,,24.0,,26.0
2017-08-04 21:45:00,2.0,4.227,499.0,521.0,418.0,415.0,0.031,24.0,26.0,23.2,24.6,25.5,29.2,24.702,24.702,24.436,25.501,45.2,44.2,43.4,32.1,45.847,45.68600000000001,46.941,46.976000000000006,,24.0,,26.0
2017-08-04 21:46:00,2.0,4.501,500.0,519.0,418.0,418.0,0.031,24.0,26.0,23.1,24.6,25.5,29.1,24.702,24.702,24.436,25.501,45.2,44.2,43.4,32.4,45.783,45.589,46.78,47.00899999999999,,24.0,,26.0
2017-08-04 21:47:00,2.0,4.807,499.0,523.0,418.0,418.0,0.031,24.0,26.0,23.0,24.6,25.5,29.1,24.726,24.702,24.436,25.501,45.2,44.2,43.4,32.3,45.68899999999999,45.525,46.74800000000001,47.041,,24.0,,26.0
2017-08-04 21:48:00,2.0,5.02,496.0,523.0,418.0,417.0,0.031,24.0,26.0,22.9,24.6,25.5,29.0,24.702,24.702,24.412,25.501,45.3,43.9,43.3,32.0,45.654,45.46,46.585,47.105,,24.0,,26.0
2017-08-04 21:49:00,2.0,4.852,492.0,527.0,415.0,419.0,0.031,24.0,26.0,22.8,24.6,25.5,29.1,24.702,24.702,24.412,25.477,45.3,44.0,43.2,31.9,45.622,45.363,46.488,47.102,,24.0,,26.0
2017-08-04 21:50:00,2.0,4.303,492.0,523.0,415.0,419.0,0.031,24.0,26.0,22.8,24.6,25.5,29.1,24.702,24.702,24.412,25.477,45.4,44.0,43.2,32.0,45.525,45.299,46.392,47.167,,24.0,,26.0
2017-08-04 21:51:00,2.0,4.654,492.0,523.0,418.0,419.0,0.031,24.0,26.0,22.7,24.6,25.5,29.1,24.702,24.702,24.388,25.477,45.4,43.9,43.1,31.5,45.493,45.202,46.292,47.102,,24.0,,26.0
2017-08-04 21:52:00,2.0,4.425,493.0,523.0,418.0,415.0,0.031,24.0,26.0,22.6,24.6,25.6,29.1,24.702,24.677,24.388,25.453000000000007,45.6,43.9,43.1,31.8,45.493,45.13399999999999,46.163,47.131,,24.0,,26.0
2017-08-04 21:53:00,2.0,5.341,490.0,524.0,422.0,419.0,0.03,24.0,26.0,22.6,24.6,25.5,29.0,24.702,24.677,24.363000000000003,25.477,45.5,43.8,43.0,32.4,45.396,45.13399999999999,46.0,46.973,,24.0,,26.0
2017-08-04 21:54:00,2.0,4.334,488.0,524.0,419.0,419.0,0.03,24.0,26.0,22.5,24.6,25.5,29.0,24.702,24.677,24.339,25.477,45.5,43.7,43.0,32.2,45.363,45.07,46.06100000000001,47.07,,24.0,,26.0
2017-08-04 21:55:00,2.0,5.768,489.0,528.0,420.0,419.0,0.028,24.0,26.0,22.4,24.6,25.6,29.0,24.702,24.677,24.339,25.477,45.5,43.7,42.9,32.4,45.331,45.005,46.029,47.07,,24.0,,26.0
2017-08-04 21:56:00,2.0,4.913,489.0,531.0,424.0,413.0,0.028,24.0,26.0,22.4,24.6,25.6,29.0,24.702,24.677,24.315,25.453000000000007,45.6,43.7,42.8,31.8,45.267,44.973,45.929,47.131,,24.0,,26.0
2017-08-04 21:57:00,2.0,4.715,492.0,532.0,423.0,412.0,0.027000000000000003,24.0,26.0,22.3,24.6,25.5,29.0,24.702,24.677,24.315,25.453000000000007,45.6,43.5,42.8,32.4,45.17,44.908,45.897,47.19600000000001,,24.0,,26.0
2017-08-04 21:58:00,3.0,5.5539999999999985,492.0,532.0,428.0,415.0,0.027000000000000003,24.0,26.0,22.3,24.5,25.6,28.9,24.702,24.653,24.291,25.428,45.6,43.5,42.8,32.4,45.17,44.841,45.733,47.225,,24.0,,26.0
2017-08-04 21:59:00,2.0,4.7,493.0,528.0,427.0,421.0,0.027000000000000003,24.0,26.0,22.3,24.5,25.5,28.9,24.702,24.677,24.291,25.404,45.5,43.5,42.7,32.8,45.105,44.714,45.733,47.286,,24.0,,26.0
2017-08-04 22:00:00,2.0,4.364,489.0,527.0,426.0,422.0,0.027000000000000003,24.0,26.0,22.2,24.5,25.5,28.9,24.702,24.653,24.291,25.38,45.7,43.5,42.7,32.9,45.04,44.679,45.733,47.347,,24.0,,26.0
2017-08-04 22:01:00,2.0,5.066,492.0,527.0,425.0,422.0,0.028,46.0,26.0,22.1,24.5,25.5,28.9,24.702,24.653,24.267,25.38,45.7,43.3,42.6,32.4,44.94300000000001,44.679,45.666,47.412,,46.0,,26.0
2017-08-04 22:02:00,2.0,4.685,493.0,526.0,425.0,423.0,0.028,46.0,26.0,22.1,24.5,25.5,28.9,24.702,24.629,24.243,25.355,45.7,43.4,42.6,32.4,44.911,44.611,45.663,47.409,,46.0,,26.0
2017-08-04 22:03:00,2.0,4.562,492.0,523.0,423.0,419.0,0.027000000000000003,46.0,26.0,22.1,24.5,25.5,28.9,24.702,24.629,24.219,25.355,45.7,43.3,42.6,32.6,44.911,44.644,45.53100000000001,47.473,,46.0,,26.0
2017-08-04 22:04:00,2.0,5.158,489.0,524.0,424.0,419.0,0.027000000000000003,46.0,26.0,22.0,24.5,25.6,28.8,24.702,24.629,24.195,25.355,45.8,43.3,42.5,32.9,44.879,44.547,45.464,47.441,,46.0,,26.0
2017-08-04 22:05:00,2.0,5.402,488.0,527.0,425.0,417.0,0.027000000000000003,46.0,26.0,21.9,24.5,25.5,28.8,24.702,24.629,24.195,25.355,45.9,43.3,42.5,32.4,44.782,44.482,45.464,47.473,,46.0,,26.0
2017-08-04 22:06:00,2.0,5.341,488.0,534.0,423.0,417.0,0.027000000000000003,46.0,26.0,21.9,24.5,25.5,28.8,24.702,24.629,24.171,25.331,45.9,43.2,42.4,33.1,44.717,44.417,45.46100000000001,47.598,,46.0,,26.0
2017-08-04 22:07:00,2.0,5.097,490.0,532.0,424.0,413.0,0.025,46.0,26.0,21.9,24.5,25.5,28.8,24.702,24.629,24.171,25.331,45.9,43.2,42.4,33.5,44.717,44.352,45.59,47.598,,46.0,,26.0
2017-08-04 22:08:00,2.0,4.822,492.0,528.0,423.0,417.0,0.025,46.0,26.0,21.8,24.5,25.5,28.7,24.702,24.605,24.171,25.307,46.0,43.1,42.3,33.4,44.81399999999999,44.317,45.332,47.595,,46.0,,26.0
2017-08-04 22:09:00,2.0,4.807,493.0,531.0,425.0,415.0,0.025,46.0,26.0,21.8,24.5,25.5,28.7,24.75,24.605,24.146,25.307,45.9,43.1,42.3,33.5,44.62600000000001,44.285,45.361,47.628,,46.0,,26.0
2017-08-04 22:10:00,2.0,5.295,495.0,531.0,425.0,415.0,0.025,46.0,26.0,21.8,24.3,25.5,28.7,24.75,24.605,24.122,25.283,45.8,43.3,42.2,32.9,44.496,44.285,45.423,47.68899999999999,,46.0,,26.0
2017-08-04 22:11:00,2.0,5.172999999999999,494.0,531.0,426.0,415.0,0.026,46.0,26.0,21.7,24.5,25.5,28.7,24.75,24.605,24.122,25.283,46.0,43.1,42.2,33.2,44.56100000000001,44.22,45.39100000000001,47.721,,46.0,,26.0
2017-08-04 22:12:00,2.0,4.288,492.0,533.0,429.0,415.0,0.026,46.0,26.0,21.6,24.5,25.5,28.7,24.774,24.605,24.122,25.258000000000006,46.2,43.1,42.2,33.2,44.53100000000001,44.155,45.326,47.846,,46.0,,26.0
2017-08-04 22:13:00,2.0,4.654,492.0,540.0,431.0,416.0,0.027000000000000003,46.0,26.0,21.4,24.5,25.5,28.7,24.774,24.581,24.098000000000006,25.234,46.2,43.1,42.1,32.9,44.69300000000001,44.152,45.291,47.972,,46.0,,26.0
2017-08-04 22:14:00,2.0,5.524,489.0,541.0,429.0,418.0,0.027000000000000003,46.0,26.0,21.5,24.5,25.4,28.6,24.774,24.581,24.074,25.234,46.3,43.1,42.3,33.1,44.596,44.088,45.32,48.164,,46.0,,26.0
2017-08-04 22:15:00,2.0,4.15,490.0,539.0,430.0,420.0,0.025,46.0,26.0,21.5,24.5,25.5,28.6,24.774,24.581,24.074,25.234,46.3,43.0,42.1,32.8,44.53100000000001,44.055,45.224,48.228,,46.0,,26.0
2017-08-04 22:16:00,2.0,5.57,489.0,540.0,430.0,419.0,0.025,46.0,26.0,21.5,24.5,25.5,28.6,24.774,24.581,24.074,25.21,46.2,43.0,42.0,33.1,44.402,43.958,45.353,48.353,,46.0,,26.0
2017-08-04 22:17:00,2.0,5.081,493.0,541.0,426.0,415.0,0.025,46.0,26.0,21.4,24.5,25.5,28.6,24.75,24.557,24.074,25.21,46.3,42.9,42.0,33.5,44.302,43.955,45.449,48.161,,46.0,,26.0
2017-08-04 22:18:00,2.0,4.6389999999999985,492.0,540.0,429.0,415.0,0.025,46.0,26.0,21.4,24.5,25.5,28.6,24.726,24.557,24.05,25.21,46.3,42.9,42.0,33.5,44.364,43.858,45.317,48.161,,46.0,,26.0
2017-08-04 22:19:00,2.0,5.2189999999999985,492.0,539.0,433.0,415.0,0.026,46.0,26.0,21.3,24.5,25.5,28.6,24.726,24.557,24.05,25.21,46.3,42.9,41.9,33.5,44.364,43.89,45.15600000000001,48.033,,46.0,,26.0
2017-08-04 22:20:00,2.0,3.998,492.0,537.0,432.0,413.0,0.026,46.0,26.0,21.3,24.5,25.5,28.5,24.702,24.557,24.05,25.234,46.4,42.8,41.9,32.9,44.361,43.825,45.059,47.907,,46.0,,26.0
2017-08-04 22:21:00,2.0,4.303,488.0,539.0,433.0,415.0,0.026,46.0,26.0,21.3,24.5,25.5,28.6,24.702,24.532,24.026,25.234,46.3,42.8,41.8,33.1,44.361,43.79,44.992,47.779,,46.0,,26.0
2017-08-04 22:22:00,2.0,4.6389999999999985,486.0,541.0,431.0,417.0,0.026,46.0,26.0,21.3,24.5,25.5,28.5,24.702,24.532,24.002,25.234,46.4,42.7,41.8,33.7,44.393,43.758,44.925,47.779,,46.0,,26.0
2017-08-04 22:23:00,2.0,4.395,485.0,537.0,430.0,419.0,0.027000000000000003,46.0,26.0,21.2,24.5,25.5,28.5,24.702,24.532,24.002,25.21,46.4,42.7,41.8,33.2,44.231,43.855,45.021,47.712,,46.0,,26.0
2017-08-04 22:24:00,2.0,5.2029999999999985,485.0,537.0,430.0,416.0,0.027000000000000003,46.0,26.0,21.2,24.4,25.5,28.5,24.677,24.532,24.002,25.21,46.4,42.6,41.8,33.5,44.19600000000001,43.66,45.08600000000001,47.519,,46.0,,26.0
2017-08-04 22:25:00,2.0,4.623,487.0,541.0,428.0,415.0,0.025,46.0,28.0,21.2,24.4,25.5,28.5,24.677,24.508000000000006,23.978,25.21,46.4,42.7,41.8,33.4,44.164,43.69,44.89,47.423,,46.0,,28.0
2017-08-04 22:26:00,2.0,4.837,490.0,541.0,434.0,416.0,0.025,46.0,28.0,21.2,24.4,25.6,28.5,24.677,24.508000000000006,23.954,25.258000000000006,46.4,42.6,41.9,33.5,44.131,44.791,44.887,47.20399999999999,,46.0,,28.0
2017-08-04 22:27:00,2.0,4.41,495.0,537.0,443.0,417.0,0.025,46.0,28.0,21.1,24.4,25.6,28.5,24.677,24.557,23.93,25.283,46.4,42.6,42.0,32.8,44.164,44.894,44.88399999999999,47.078,,46.0,,28.0
2017-08-04 22:28:00,3.0,4.41,494.0,535.0,452.0,419.0,0.025,46.0,28.0,21.1,24.4,25.6,28.5,24.677,24.605,23.905,25.307,46.4,42.5,42.0,33.4,44.034,44.835,44.72,46.985,,46.0,,28.0
2017-08-04 22:29:00,2.0,4.44,495.0,539.0,462.0,416.0,0.025,46.0,28.0,21.1,24.4,25.6,28.4,24.677,24.653,23.905,25.331,46.5,42.5,42.0,33.7,43.904,44.679,44.72,46.73,,46.0,,28.0
2017-08-04 22:30:00,3.0,4.44,499.0,537.0,474.0,418.0,0.025,46.0,28.0,21.1,24.4,25.6,28.4,24.653,24.726,23.881,25.355,46.4,42.5,42.0,33.1,43.966,44.558,44.78100000000001,46.636,,46.0,,28.0
2017-08-04 22:31:00,2.0,3.967,501.0,539.0,486.0,419.0,0.024,39.0,28.0,21.1,24.4,25.6,28.4,24.653,24.774,23.857,25.355,46.4,42.4,42.0,33.1,44.161,44.369,44.682,46.572,,39.0,,28.0
2017-08-04 22:32:00,3.0,3.738,499.0,542.0,495.0,422.0,0.024,39.0,28.0,21.0,24.4,25.6,28.4,24.653,24.847,23.857,25.355,46.4,42.4,42.0,33.3,43.869,44.24800000000001,44.617,46.44300000000001,,39.0,,28.0
2017-08-04 22:33:00,3.0,4.273,499.0,541.0,503.0,421.0,0.025,39.0,28.0,21.0,24.4,25.6,28.4,24.653,24.895,23.809,25.38,46.4,42.4,42.0,33.6,43.902,44.124,44.644,46.252,,39.0,,28.0
2017-08-04 22:34:00,3.0,4.547,499.0,539.0,509.0,415.0,0.025,39.0,28.0,21.0,24.4,25.6,28.4,24.653,24.968000000000004,23.809,25.38,46.4,42.3,42.0,33.5,43.837,43.938,44.57899999999999,46.285,,39.0,,28.0
2017-08-04 22:35:00,3.0,5.509,496.0,542.0,517.0,413.0,0.025,39.0,28.0,20.9,24.4,25.7,28.4,24.629,25.016,23.785,25.404,46.5,42.3,42.0,33.8,43.769,43.652,44.608,46.255,,39.0,,28.0
2017-08-04 22:36:00,3.0,6.149,495.0,545.0,527.0,415.0,0.025,39.0,28.0,20.9,24.4,25.7,28.3,24.629,25.089,23.761,25.38,46.6,42.3,42.0,33.2,43.801,43.562,44.896,46.188,,39.0,,28.0
2017-08-04 22:37:00,3.0,5.081,492.0,541.0,524.0,418.0,0.026,39.0,28.0,20.9,24.4,25.7,28.3,24.629,25.162,23.785,25.38,46.4,42.3,42.0,33.2,43.801,43.57100000000001,44.899,46.51,,39.0,,28.0
2017-08-04 22:38:00,2.0,4.73,490.0,537.0,526.0,413.0,0.026,39.0,28.0,20.8,24.4,25.7,28.3,24.629,25.21,23.761,25.355,46.6,42.1,42.0,33.2,43.737,43.44600000000001,44.444,46.31399999999999,,39.0,,28.0
2017-08-04 22:39:00,3.0,4.471,492.0,535.0,527.0,415.0,0.025,39.0,28.0,20.8,24.4,25.7,28.3,24.629,25.283,23.761,25.38,46.6,42.2,41.9,33.3,43.672,43.194,44.38,46.414,,39.0,,28.0
2017-08-04 22:40:00,2.0,5.6,488.0,537.0,534.0,415.0,0.025,39.0,28.0,20.8,24.4,25.7,28.3,24.629,25.331,23.737,25.38,46.5,42.2,42.0,33.2,43.639,43.33,44.474,46.44600000000001,,39.0,,28.0
2017-08-04 22:41:00,2.0,4.242,489.0,537.0,540.0,419.0,0.025,39.0,28.0,20.8,24.3,25.7,28.3,24.629,25.38,23.713,25.38,46.6,42.1,41.9,33.4,43.639,43.206,44.40600000000001,46.575,,39.0,,28.0
2017-08-04 22:42:00,2.0,4.837,488.0,537.0,539.0,420.0,0.025,39.0,28.0,20.7,24.3,25.7,28.3,24.629,25.453000000000007,23.689,25.38,46.6,42.1,41.9,32.9,43.50899999999999,43.279,44.43600000000001,46.639,,39.0,,28.0
2017-08-04 22:43:00,3.0,4.456,489.0,539.0,540.0,419.0,0.025,39.0,28.0,20.7,24.3,25.7,28.3,24.629,25.501,23.689,25.38,46.6,42.1,41.9,32.9,43.607,43.154,44.823,46.70399999999999,,39.0,,28.0
2017-08-04 22:44:00,2.0,4.41,489.0,539.0,540.0,419.0,0.025,39.0,28.0,20.7,24.3,25.7,28.3,24.629,25.55,23.665,25.38,46.6,42.1,41.9,33.0,43.444,42.964,44.401,46.639,,39.0,,28.0
2017-08-04 22:45:00,2.0,5.295,492.0,537.0,544.0,416.0,0.025,39.0,28.0,20.6,24.3,25.7,28.2,24.629,25.598000000000006,23.665,25.38,46.7,42.1,41.9,33.5,43.38,42.774,44.368,46.768,,39.0,,28.0
2017-08-04 22:46:00,2.0,4.15,499.0,539.0,547.0,416.0,0.025,39.0,28.0,20.7,24.3,25.7,28.2,24.605,25.647,23.665,25.38,46.9,42.1,41.9,33.1,43.344,42.584,44.562,46.67100000000001,,39.0,,28.0
2017-08-04 22:47:00,3.0,4.1960000000000015,499.0,539.0,553.0,413.0,0.038,39.0,28.0,20.7,24.3,25.7,28.2,24.605,25.671,23.665,25.38,48.4,42.2,41.8,33.1,43.377,42.521,44.627,46.70399999999999,,39.0,,28.0
