Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-28 22:43:00,1.0,7.66,518.0,565.0,490.0,398.0,22.0,23.0,23.7,24.3,26.0,23.8,26.646,26.549,25.258000000000006,21.366,46.2,46.3,42.9,40.1,38.614,35.51,43.777,47.038,,22.0,,23.0
2017-07-28 22:44:00,1.0,6.226,516.0,565.0,488.0,394.0,22.0,23.0,23.7,24.3,25.9,23.7,26.646,26.598000000000006,25.234,21.342,46.8,46.5,42.4,40.2,38.647,35.615,43.904,47.098,,22.0,,23.0
2017-07-28 22:45:00,1.0,5.615,514.0,565.0,488.0,389.0,22.0,23.0,23.7,24.3,25.8,23.7,26.622,26.622,25.186,21.342,47.1,46.6,42.1,40.2,38.711,35.417,43.931,46.971,,22.0,,23.0
2017-07-28 22:46:00,1.0,5.234,513.0,566.0,493.0,391.0,22.0,23.0,23.7,24.3,25.7,23.7,26.622,26.646,25.162,21.318,47.2,46.7,41.9,40.3,38.711,35.285,43.896,47.254,,22.0,,23.0
2017-07-28 22:47:00,1.0,7.233,508.0,568.0,499.0,394.0,22.0,23.0,23.7,24.3,25.6,23.7,26.598000000000006,26.671,25.137,21.27,46.6,46.6,42.0,40.6,39.535,34.92,43.76300000000001,47.24800000000001,,22.0,,23.0
2017-07-28 22:48:00,1.0,5.234,504.0,567.0,502.0,394.0,22.0,23.0,23.7,24.3,25.5,23.6,26.598000000000006,26.695,25.113000000000003,21.223000000000006,46.2,46.6,43.1,40.7,39.733,34.889,43.793,47.274,,22.0,,23.0
2017-07-28 22:49:00,1.0,6.042999999999998,506.0,568.0,506.0,395.0,22.0,23.0,23.7,24.3,25.4,23.6,26.573,26.72,25.089,21.175,45.9,46.7,43.9,40.6,40.126,34.69,43.952,47.332,,22.0,,23.0
2017-07-28 22:50:00,1.0,4.99,506.0,570.0,508.0,398.0,22.0,23.0,23.7,24.4,25.5,23.6,26.475,26.695,25.065,21.127,46.2,46.9,43.8,40.6,40.775,34.486,44.07899999999999,47.96,,22.0,,23.0
2017-07-28 22:51:00,1.0,6.073,506.0,575.0,506.0,400.0,22.0,23.0,23.7,24.4,25.6,23.5,26.256,26.671,25.065,21.056,46.6,47.1,43.6,40.7,41.014,34.417,44.209,47.761,,22.0,,23.0
2017-07-28 22:52:00,2.0,6.5920000000000005,508.0,583.0,504.0,398.0,22.0,23.0,23.6,24.4,25.6,23.5,26.036,26.622,25.04,21.008000000000006,47.0,46.8,43.5,40.7,50.411,34.446,44.14100000000001,47.81800000000001,,22.0,,23.0
2017-07-28 22:53:00,1.0,5.005,510.0,584.0,504.0,399.0,22.0,23.0,23.7,24.4,25.6,23.5,25.89,26.549,25.016,20.984,47.0,46.0,43.5,41.0,60.466,34.339,44.00899999999999,48.164,,22.0,,23.0
2017-07-28 22:54:00,2.0,6.149,510.0,586.0,506.0,399.0,22.0,23.0,23.7,24.3,25.7,23.4,25.817,26.475,24.968000000000004,20.936,46.5,45.7,43.4,40.9,66.35300000000001,34.6,43.776,48.98,,22.0,,23.0
2017-07-28 22:55:00,1.0,6.928,514.0,583.0,510.0,404.0,22.0,23.0,23.7,24.3,25.7,23.4,25.793000000000006,26.402,24.919,20.889,46.1,45.4,43.4,41.0,72.39399999999998,34.66,43.803,48.278,,22.0,,23.0
2017-07-28 22:56:00,1.0,5.6,514.0,573.0,507.0,403.0,22.0,23.0,23.7,24.3,25.7,23.4,25.793000000000006,26.329,24.871,20.817,45.7,45.8,43.4,41.6,74.10600000000002,34.854,44.219,48.712,,22.0,,23.0
2017-07-28 22:57:00,2.0,4.852,514.0,570.0,506.0,404.0,22.0,23.0,23.7,24.2,25.8,23.4,25.939,26.256,24.823,20.746,45.5,47.3,43.3,41.5,86.60799999999998,34.981,44.764,49.081,,22.0,,23.0
2017-07-28 22:58:00,1.0,6.18,513.0,570.0,508.0,404.0,22.0,23.0,23.7,24.2,25.8,23.3,26.182,26.182,24.798,20.674,46.2,49.9,43.3,41.5,88.45299999999997,35.141,44.923,49.166,,22.0,,23.0
2017-07-28 22:59:00,1.0,5.9510000000000005,508.0,569.0,508.0,400.0,22.0,23.0,23.6,24.2,25.8,23.3,26.402,26.085,24.774,20.603,46.7,51.2,43.2,41.5,89.06200000000003,35.165,45.114,49.094,,22.0,,23.0
2017-07-28 23:00:00,1.0,5.768,506.0,570.0,508.0,399.0,22.0,23.0,23.6,24.2,25.8,23.3,26.622,25.987,24.774,20.579,46.7,51.7,43.2,41.6,87.46600000000002,35.223,45.21100000000001,49.154,,22.0,,23.0
2017-07-28 23:01:00,2.0,5.982,513.0,567.0,504.0,398.0,22.0,23.0,23.6,24.2,25.8,23.2,26.818,25.89,24.75,20.507,47.0,52.0,43.2,41.8,87.70700000000002,35.481,45.24,49.239,,22.0,,23.0
2017-07-28 23:02:00,2.0,5.646,516.0,565.0,507.0,399.0,22.0,23.0,23.6,24.2,25.8,23.2,26.989,25.817,24.774,20.555,47.1,52.4,43.1,41.7,88.083,35.47400000000001,45.275,49.025,,22.0,,23.0
2017-07-28 23:03:00,2.0,6.439,514.0,561.0,510.0,399.0,22.0,23.0,23.6,24.3,25.8,23.2,27.136,25.744,24.774,20.579,47.1,52.6,43.1,41.9,85.272,35.6,45.275,48.965,,22.0,,23.0
2017-07-28 23:04:00,2.0,7.7360000000000015,510.0,558.0,511.0,402.0,22.0,23.0,23.7,24.3,25.9,23.2,27.235,25.671,24.774,20.627,47.1,52.5,43.1,41.8,85.37899999999998,35.86,45.34,48.908,,22.0,,23.0
2017-07-28 23:05:00,2.0,6.851,510.0,562.0,512.0,402.0,22.0,23.0,23.7,24.3,25.8,23.2,27.358,25.623,24.774,20.674,47.1,51.6,42.7,41.9,83.986,35.921,45.308,48.788,,22.0,,23.0
2017-07-28 23:06:00,2.0,5.325,506.0,558.0,511.0,401.0,22.0,23.0,23.7,24.3,25.7,23.1,27.333,25.574,24.798,20.698,47.2,52.7,42.6,41.9,67.556,36.216,45.213,48.665,,22.0,,23.0
2017-07-28 23:07:00,2.0,6.455,504.0,549.0,506.0,402.0,22.0,23.0,23.7,24.3,25.6,23.1,27.161,25.525,24.798,20.698,47.4,52.1,42.5,41.8,66.768,36.344,45.084,48.507,,22.0,,23.0
2017-07-28 23:08:00,2.0,5.356,508.0,540.0,506.0,400.0,22.0,19.0,23.7,24.3,25.6,23.1,26.916,25.501,24.798,20.722,47.3,52.2,42.4,42.0,61.06100000000001,36.375,45.052,48.415,,22.0,,19.0
2017-07-28 23:09:00,2.0,5.386,509.0,543.0,509.0,400.0,22.0,19.0,23.7,24.3,25.5,23.1,26.646,25.453000000000007,24.774,20.746,46.6,51.9,42.4,41.9,58.6,36.304,44.79,48.228,,22.0,,19.0
2017-07-28 23:10:00,2.0,6.638,506.0,542.0,510.0,398.0,22.0,19.0,23.7,24.3,25.5,23.0,26.353,25.38,24.75,20.746,46.4,51.2,42.4,42.1,56.745,36.297,44.529,48.228,,22.0,,19.0
2017-07-28 23:11:00,2.0,6.485,503.0,539.0,512.0,402.0,22.0,19.0,23.7,24.3,25.5,23.0,26.061,25.331,24.726,20.746,46.4,50.8,42.5,42.2,56.13800000000001,36.492,44.558,48.165,,22.0,,19.0
2017-07-28 23:12:00,2.0,6.377999999999999,500.0,546.0,515.0,399.0,22.0,19.0,23.7,24.2,25.6,23.0,25.817,25.283,24.702,20.746,46.0,50.2,42.4,42.2,55.161,36.553,44.49,48.165,,22.0,,19.0
2017-07-28 23:13:00,2.0,6.409,500.0,550.0,515.0,400.0,22.0,19.0,23.7,24.2,25.6,22.9,25.623,25.21,24.677,20.793000000000006,45.7,50.0,42.5,42.0,55.353,36.811,44.585,48.01300000000001,,22.0,,19.0
2017-07-28 23:14:00,2.0,5.2029999999999985,500.0,543.0,511.0,402.0,22.0,19.0,23.7,24.1,25.6,22.9,25.501,25.186,24.653,20.817,45.5,50.5,42.4,42.0,55.178,37.273,45.002,47.889,,22.0,,19.0
2017-07-28 23:15:00,2.0,6.699,500.0,539.0,511.0,397.0,22.0,19.0,23.7,24.1,25.6,22.9,25.453000000000007,25.186,24.629,20.841,46.0,51.4,42.5,42.2,56.299,37.273,45.19300000000001,47.924,,22.0,,19.0
2017-07-28 23:16:00,2.0,6.104,502.0,544.0,513.0,395.0,22.0,19.0,23.6,24.1,25.6,22.9,25.428,25.162,24.605,20.817,46.6,51.7,42.5,42.5,54.917,37.204,45.223,47.889,,22.0,,19.0
2017-07-28 23:17:00,2.0,7.691,500.0,552.0,517.0,400.0,22.0,19.0,23.6,24.2,25.7,22.9,25.428,25.137,24.581,20.793000000000006,46.6,51.9,42.5,42.4,54.76,37.202,45.317,47.823,,22.0,,19.0
2017-07-28 23:18:00,2.0,6.409,499.0,561.0,516.0,402.0,22.0,19.0,23.6,24.2,25.7,22.8,25.428,25.089,24.581,20.746,46.9,51.7,42.5,42.4,51.698,36.99800000000001,45.51,47.848,,22.0,,19.0
2017-07-28 23:19:00,2.0,7.126,500.0,568.0,516.0,402.0,22.0,19.0,23.6,24.2,25.7,22.8,25.453000000000007,25.04,24.581,20.698,46.9,51.7,42.5,42.3,51.955,36.828,45.543,48.00100000000001,,22.0,,19.0
2017-07-28 23:20:00,2.0,7.477,503.0,580.0,512.0,404.0,22.0,19.0,23.6,24.2,25.7,22.8,25.501,24.968000000000004,24.605,20.65,47.0,51.6,42.5,42.5,53.542,36.655,45.578,48.342,,22.0,,19.0
2017-07-28 23:21:00,2.0,6.409,504.0,583.0,506.0,402.0,22.0,19.0,23.6,24.2,25.7,22.8,25.55,24.895,24.605,20.555,47.1,51.4,42.5,42.4,51.524,36.714,45.578,48.583,,22.0,,19.0
2017-07-28 23:22:00,2.0,6.455,504.0,588.0,504.0,395.0,22.0,19.0,23.7,24.2,25.8,22.8,25.574,24.823,24.629,20.507,47.2,51.2,42.4,42.2,49.232,36.839,45.548,48.577,,22.0,,19.0
2017-07-28 23:23:00,2.0,5.509,506.0,590.0,504.0,395.0,22.0,19.0,23.7,24.2,25.8,22.7,25.598000000000006,24.75,24.629,20.46,47.2,51.1,42.5,42.1,49.619,37.163,45.581,48.76,,22.0,,19.0
2017-07-28 23:24:00,2.0,6.561,510.0,584.0,505.0,397.0,22.0,19.0,23.7,24.2,25.8,22.7,25.598000000000006,24.677,24.629,20.365,47.2,50.5,42.5,42.0,49.011,37.222,45.548,49.69300000000001,,22.0,,19.0
2017-07-28 23:25:00,2.0,7.126,511.0,583.0,504.0,400.0,22.0,19.0,23.7,24.2,25.7,22.7,25.574,24.605,24.653,20.269,47.3,50.0,42.1,42.1,48.367,36.95,45.648,49.208,,22.0,,19.0
2017-07-28 23:26:00,2.0,5.692,507.0,580.0,507.0,398.0,22.0,19.0,23.7,24.2,25.6,22.7,25.501,24.532,24.653,20.174,47.3,49.4,42.2,42.2,49.702,37.208,45.19600000000001,49.793,,22.0,,19.0
2017-07-28 23:27:00,2.0,5.478,508.0,583.0,510.0,398.0,22.0,19.0,23.7,24.2,25.6,22.7,25.428,24.436,24.653,20.079,47.4,49.1,42.1,42.2,50.362,37.76,45.358,51.566,,22.0,,19.0
2017-07-28 23:28:00,2.0,5.57,506.0,583.0,510.0,394.0,22.0,19.0,23.7,24.2,25.5,22.6,25.355,24.363000000000003,24.653,20.007,46.9,48.7,42.1,42.3,51.973,37.653,45.293,50.806,,22.0,,19.0
2017-07-28 23:29:00,2.0,5.478,500.0,583.0,515.0,394.0,22.0,19.0,23.8,24.2,25.5,22.6,25.21,24.291,24.653,19.96,46.6,48.2,42.0,42.3,48.065,37.58,45.035,51.269,,22.0,,19.0
2017-07-28 23:30:00,2.0,9.262,499.0,582.0,513.0,394.0,22.0,19.0,23.7,24.2,25.5,22.6,25.089,24.195,24.629,19.888,46.4,47.8,42.0,42.4,47.729,37.9,44.967,52.226000000000006,,22.0,,19.0
2017-07-28 23:31:00,2.0,7.691,500.0,580.0,511.0,395.0,22.0,19.0,23.7,24.1,25.5,22.6,25.016,24.122,24.605,19.936,46.1,47.3,42.1,42.2,49.926,38.354,44.803,51.422,,22.0,,19.0
2017-07-28 23:32:00,2.0,5.875,502.0,572.0,512.0,395.0,22.0,19.0,23.7,24.1,25.5,22.5,24.992,24.074,24.581,19.984,45.7,47.5,42.2,42.4,49.795,38.349,44.832,51.428,,22.0,,19.0
2017-07-28 23:33:00,2.0,5.722,503.0,568.0,512.0,397.0,22.0,19.0,23.7,24.0,25.5,22.5,24.992,24.002,24.557,19.936,45.8,48.2,42.2,42.6,49.476000000000006,38.63800000000001,45.055,51.703,,22.0,,19.0
2017-07-28 23:34:00,2.0,6.287000000000001,506.0,566.0,512.0,398.0,22.0,19.0,23.7,24.0,25.5,22.5,25.016,23.93,24.557,19.912,46.4,48.8,42.2,42.8,49.032,38.334,45.249,51.918,,22.0,,19.0
2017-07-28 23:35:00,2.0,7.614,500.0,566.0,510.0,405.0,22.0,19.0,23.7,24.0,25.5,22.5,25.016,23.881,24.532,19.96,46.7,49.3,42.1,43.1,50.053,38.658,45.343,51.394,,22.0,,19.0
2017-07-28 23:36:00,2.0,7.813,504.0,573.0,510.0,406.0,22.0,19.0,23.7,24.0,25.6,22.4,25.016,23.809,24.508000000000006,19.96,46.7,49.6,42.2,43.1,49.894,38.716,45.437,51.394,,22.0,,19.0
2017-07-28 23:37:00,2.0,5.829,508.0,578.0,507.0,405.0,22.0,19.0,23.7,24.0,25.6,22.4,25.04,23.761,24.508000000000006,19.888,47.0,49.6,42.2,43.0,48.46,38.843,45.534,51.82100000000001,,22.0,,19.0
2017-07-28 23:38:00,2.0,6.714,506.0,582.0,506.0,402.0,22.0,22.0,23.7,24.1,25.6,22.4,25.04,23.689,24.484,19.841,47.1,49.6,42.2,43.5,47.466,38.704,45.66,52.00100000000001,,22.0,,22.0
2017-07-28 23:39:00,2.0,6.683,500.0,587.0,504.0,399.0,22.0,22.0,23.7,24.1,25.6,22.4,25.065,23.617,24.484,19.817,47.1,49.7,42.2,43.5,48.335,38.236,45.628,52.901,,22.0,,22.0
2017-07-28 23:40:00,2.0,6.5920000000000005,500.0,596.0,506.0,399.0,22.0,22.0,23.7,24.1,25.6,22.2,25.065,23.569000000000006,24.484,19.793,47.1,49.6,42.3,43.4,47.726000000000006,38.757,45.724,52.182,,22.0,,22.0
2017-07-28 23:41:00,2.0,6.104,503.0,600.0,504.0,402.0,22.0,22.0,23.7,24.1,25.6,22.3,25.089,23.521,24.508000000000006,19.817,47.1,49.5,42.2,43.5,47.408,38.949,45.663,52.279,,22.0,,22.0
2017-07-28 23:42:00,2.0,5.341,503.0,603.0,504.0,404.0,22.0,22.0,23.7,24.1,25.7,22.3,25.089,23.448,24.508000000000006,19.793,47.2,49.4,42.2,43.8,47.215,39.269,45.75899999999999,52.213,,22.0,,22.0
2017-07-28 23:43:00,2.0,5.5539999999999985,503.0,604.0,505.0,407.0,22.0,22.0,23.7,24.1,25.7,22.3,25.113000000000003,23.4,24.532,19.793,47.2,49.4,42.3,43.7,46.67100000000001,39.657,45.698,53.363,,22.0,,22.0
2017-07-28 23:44:00,2.0,6.516,499.0,598.0,504.0,409.0,22.0,22.0,23.7,24.1,25.7,22.3,25.162,23.352,24.532,19.77,47.2,49.5,42.2,43.9,46.806,39.914,45.698,53.422,,22.0,,22.0
2017-07-28 23:45:00,2.0,7.141,499.0,593.0,504.0,411.0,22.0,22.0,23.8,24.1,25.6,22.2,25.137,23.304,24.557,19.746,47.2,48.7,42.0,44.0,46.416,39.941,45.701,52.518,,22.0,,22.0
2017-07-28 23:46:00,2.0,5.921,500.0,576.0,503.0,413.0,22.0,22.0,23.8,24.1,25.5,22.2,25.089,23.256,24.557,19.793,47.3,48.7,41.8,44.1,45.83,39.805,45.636,52.431,,22.0,,22.0
2017-07-28 23:47:00,3.0,6.76,503.0,569.0,504.0,410.0,22.0,22.0,23.8,24.1,25.5,22.2,25.016,23.232,24.581,19.865,47.4,48.2,41.9,44.4,45.49800000000001,40.032,45.51,51.69300000000001,,22.0,,22.0
2017-07-28 23:48:00,2.0,6.729,500.0,567.0,506.0,409.0,22.0,22.0,23.8,24.1,25.4,22.2,24.919,23.208,24.557,19.96,46.9,47.7,41.8,44.5,45.486,40.094,45.44300000000001,50.956,,22.0,,22.0
2017-07-28 23:49:00,2.0,5.737,499.0,561.0,504.0,409.0,20.0,22.0,23.8,24.1,25.4,22.2,24.798,23.184,24.557,20.079,46.3,47.4,41.8,44.7,45.536,40.19,45.378,50.628,,20.0,,22.0
2017-07-28 23:50:00,2.0,6.271,495.0,557.0,503.0,410.0,20.0,22.0,23.8,24.1,25.3,22.2,24.677,23.16,24.532,20.15,46.2,47.1,41.9,45.2,44.908,40.285,45.117,50.449,,20.0,,22.0
2017-07-28 23:51:00,2.0,6.546,493.0,552.0,500.0,407.0,20.0,22.0,23.8,24.0,25.4,22.2,24.557,23.136,24.508000000000006,20.198,45.8,46.6,41.9,45.0,45.185,40.217,44.88800000000001,50.612,,20.0,,22.0
2017-07-28 23:52:00,2.0,6.134,491.0,553.0,504.0,409.0,20.0,22.0,23.6,24.0,25.4,22.1,24.436,23.136,24.484,20.246,45.6,46.1,42.0,44.8,46.041,41.976000000000006,44.691,50.274,,20.0,,22.0
2017-07-28 23:53:00,2.0,6.638,490.0,555.0,510.0,410.0,20.0,22.0,23.7,24.0,25.4,22.1,24.388,23.184,24.436,20.293,45.2,46.2,41.9,44.5,46.19600000000001,41.07,44.68600000000001,50.029,,20.0,,22.0
2017-07-28 23:54:00,2.0,5.997000000000001,494.0,550.0,510.0,409.0,20.0,22.0,23.7,23.9,25.4,22.1,24.363000000000003,23.232,24.412,20.341,45.3,46.9,41.9,44.5,46.289,40.88,44.941,50.004,,20.0,,22.0
2017-07-28 23:55:00,2.0,6.699,499.0,550.0,512.0,404.0,20.0,22.0,23.7,23.9,25.5,22.1,24.388,23.256,24.388,20.365,45.9,47.5,41.9,45.1,47.224,40.72,45.293,50.038,,20.0,,22.0
2017-07-28 23:56:00,2.0,7.553,495.0,547.0,512.0,404.0,20.0,22.0,23.7,23.9,25.5,22.1,24.388,23.256,24.363000000000003,20.365,46.3,47.8,42.0,45.0,47.03100000000001,40.426,45.387,49.881,,20.0,,22.0
2017-07-28 23:57:00,2.0,8.286,492.0,550.0,515.0,404.0,20.0,22.0,23.6,23.9,25.5,22.1,24.436,23.256,24.339,20.341,46.3,48.0,42.0,45.2,46.845,40.459,45.449,49.878,,20.0,,22.0
2017-07-28 23:58:00,2.0,8.103,495.0,552.0,519.0,404.0,20.0,22.0,23.6,23.9,25.5,22.1,24.436,23.256,24.339,20.293,46.4,48.1,42.0,45.1,46.74800000000001,40.426,45.54600000000001,49.903,,20.0,,22.0
2017-07-28 23:59:00,2.0,6.851,500.0,555.0,516.0,404.0,20.0,22.0,23.6,23.9,25.5,22.1,24.46,23.232,24.339,20.222,46.7,48.1,42.0,45.2,46.558,40.358,45.54600000000001,49.925,,20.0,,22.0
2017-07-29 00:00:00,3.0,8.27,499.0,555.0,516.0,404.0,20.0,22.0,23.6,23.9,25.5,22.1,24.484,23.232,24.315,20.222,46.7,48.1,42.0,45.1,46.979,40.489,45.607,49.862,,20.0,,22.0
2017-07-29 00:01:00,2.0,7.935,499.0,555.0,511.0,407.0,20.0,22.0,23.6,23.9,25.5,22.0,24.532,23.208,24.315,20.222,46.7,48.1,42.0,45.0,46.471,40.519,45.672,49.862,,20.0,,22.0
2017-07-29 00:02:00,2.0,7.065,495.0,555.0,506.0,405.0,20.0,22.0,23.7,23.9,25.6,22.0,24.581,23.208,24.315,20.246,46.7,48.1,42.0,44.9,46.219,40.649,45.672,49.897,,20.0,,22.0
2017-07-29 00:03:00,2.0,6.851,499.0,555.0,504.0,404.0,20.0,22.0,23.7,23.9,25.6,22.0,24.605,23.184,24.315,20.198,46.7,48.0,42.0,44.8,45.997,40.516,45.736,50.01600000000001,,20.0,,22.0
2017-07-29 00:04:00,2.0,10.071,499.0,555.0,502.0,401.0,20.0,22.0,23.7,23.9,25.6,22.0,24.629,23.16,24.315,20.174,46.8,48.0,42.1,44.9,45.806,40.481,45.736,50.139,,20.0,,22.0
2017-07-29 00:05:00,2.0,7.66,497.0,550.0,502.0,399.0,20.0,22.0,23.7,23.9,25.6,22.0,24.677,23.136,24.339,20.222,46.8,48.0,42.0,44.8,45.78,40.609,45.739,49.894,,20.0,,22.0
2017-07-29 00:06:00,2.0,7.568,499.0,546.0,503.0,402.0,20.0,22.0,23.7,23.9,25.6,22.0,24.677,23.136,24.339,20.222,46.9,48.0,42.0,44.6,45.78,40.674,45.739,49.925,,20.0,,22.0
2017-07-29 00:07:00,2.0,7.126,494.0,548.0,504.0,400.0,20.0,22.0,23.7,23.9,25.6,22.0,24.677,23.112,24.339,20.198,46.9,48.0,42.0,44.5,45.393,40.704,45.707,49.859,,20.0,,22.0
2017-07-29 00:08:00,1.0,8.988,491.0,543.0,507.0,397.0,20.0,23.0,23.7,23.9,25.5,22.0,24.629,23.088,24.339,20.174,46.9,47.8,41.8,44.8,45.452,40.701,45.739,49.982,,20.0,,23.0
2017-07-29 00:09:00,1.0,9.628,490.0,543.0,506.0,398.0,20.0,23.0,23.7,23.9,25.5,21.9,24.581,23.088,24.315,20.103,47.0,47.3,41.7,44.7,45.155,40.636,45.736,49.847,,20.0,,23.0
2017-07-29 00:10:00,2.0,7.5379999999999985,491.0,543.0,510.0,391.0,20.0,23.0,23.7,23.9,25.4,21.9,24.508000000000006,23.064,24.315,20.103,46.4,47.0,41.7,44.7,45.114,40.699,45.736,49.972,,20.0,,23.0
2017-07-29 00:11:00,2.0,9.018,491.0,543.0,509.0,395.0,20.0,23.0,23.7,23.9,25.3,21.9,24.436,23.04,24.291,20.079,46.0,46.7,41.7,44.7,44.362,40.794,45.44300000000001,49.56100000000001,,20.0,,23.0
2017-07-29 00:12:00,2.0,7.965,488.0,545.0,507.0,395.0,20.0,23.0,23.7,23.9,25.3,21.9,24.315,23.016,24.291,20.126,45.8,46.4,41.7,44.6,44.542,40.726,45.088,49.598,,20.0,,23.0
2017-07-29 00:13:00,2.0,7.416,491.0,543.0,506.0,395.0,20.0,23.0,23.7,23.9,25.3,21.9,24.219,22.992,24.267,20.126,45.6,45.9,41.8,44.7,45.402,40.724,45.214,49.567,,20.0,,23.0
2017-07-29 00:14:00,2.0,9.354,495.0,542.0,504.0,404.0,20.0,23.0,23.7,23.8,25.3,21.9,24.146,22.992,24.243,20.103,45.2,45.9,41.8,44.8,45.458,40.919,45.083,49.627,,20.0,,23.0
2017-07-29 00:15:00,2.0,8.453,494.0,535.0,506.0,405.0,20.0,23.0,23.7,23.8,25.3,21.9,24.122,22.992,24.243,20.079,45.4,46.6,41.8,44.7,45.90600000000001,40.821,45.341,49.655,,20.0,,23.0
2017-07-29 00:16:00,2.0,8.85,491.0,535.0,508.0,402.0,20.0,23.0,23.7,23.8,25.3,21.8,24.122,22.992,24.219,20.031,46.0,47.1,41.9,44.6,46.42,40.789,45.499,49.58600000000001,,20.0,,23.0
2017-07-29 00:17:00,2.0,8.057,492.0,534.0,508.0,404.0,20.0,23.0,23.6,23.8,25.4,21.8,24.146,22.968000000000004,24.195,20.031,46.3,47.5,41.8,44.7,46.809,40.721,45.625,49.868,,20.0,,23.0
2017-07-29 00:18:00,2.0,7.416,492.0,534.0,512.0,406.0,20.0,23.0,23.6,23.8,25.4,21.8,24.171,22.944000000000006,24.195,20.007,46.4,47.7,41.9,44.8,46.812,40.783,45.754,49.897,,20.0,,23.0
2017-07-29 00:19:00,2.0,8.576,490.0,532.0,507.0,409.0,21.0,23.0,23.6,23.8,25.4,21.8,24.219,22.944000000000006,24.195,19.984,46.7,47.8,41.9,44.7,46.272,40.653,45.786,50.145,,21.0,,23.0
2017-07-29 00:20:00,2.0,8.209,491.0,534.0,502.0,402.0,21.0,23.0,23.6,23.8,25.4,21.8,24.243,22.92,24.195,19.888,46.8,47.7,41.9,44.7,46.017,40.651,45.85,50.006,,21.0,,23.0
2017-07-29 00:21:00,2.0,8.27,499.0,533.0,498.0,400.0,21.0,23.0,23.6,23.8,25.4,21.8,24.267,22.896,24.171,19.865,46.9,47.8,41.9,44.7,46.052,40.713,45.912,50.317,,21.0,,23.0
2017-07-29 00:22:00,2.0,8.225,499.0,537.0,500.0,400.0,21.0,23.0,23.6,23.8,25.4,21.8,24.291,22.848000000000006,24.171,19.817,46.9,47.8,42.0,44.8,45.83,40.643,45.944,50.37300000000001,,21.0,,23.0
2017-07-29 00:23:00,2.0,8.118,499.0,539.0,500.0,397.0,21.0,23.0,23.6,23.8,25.4,21.7,24.339,22.824,24.171,19.77,46.8,47.8,42.0,44.8,45.54600000000001,40.705,45.912,50.743,,21.0,,23.0
2017-07-29 00:24:00,2.0,7.08,497.0,540.0,499.0,393.0,21.0,23.0,23.7,23.8,25.5,21.7,24.363000000000003,22.776,24.171,19.698,46.8,47.7,41.9,44.7,45.645,40.7,45.976000000000006,50.733,,21.0,,23.0
2017-07-29 00:25:00,2.0,8.24,494.0,539.0,500.0,393.0,21.0,23.0,23.7,23.8,25.5,21.7,24.388,22.753,24.171,19.627,46.9,47.8,41.9,44.6,45.358,40.632,46.008,51.473,,21.0,,23.0
2017-07-29 00:26:00,2.0,7.63,490.0,537.0,499.0,393.0,21.0,23.0,23.7,23.8,25.5,21.7,24.436,22.705,24.195,19.555,46.9,47.7,41.8,44.4,45.332,40.627,45.979,51.214,,21.0,,23.0
2017-07-29 00:27:00,2.0,7.553,492.0,536.0,494.0,395.0,21.0,23.0,23.7,23.8,25.5,21.7,24.436,22.657,24.195,19.508,46.9,47.8,41.9,44.3,45.235,40.98,45.979,51.613,,21.0,,23.0
2017-07-29 00:28:00,2.0,8.423,488.0,541.0,499.0,398.0,21.0,23.0,23.7,23.8,25.5,21.7,24.46,22.609,24.195,19.46,46.9,47.7,42.0,44.2,45.334,41.007,45.979,51.731,,21.0,,23.0
2017-07-29 00:29:00,2.0,8.789,482.0,540.0,499.0,399.0,21.0,23.0,23.7,23.8,25.5,21.7,24.484,22.561,24.195,19.413,46.9,47.7,42.0,44.3,45.24,41.457,46.011,51.81800000000001,,21.0,,23.0
2017-07-29 00:30:00,2.0,6.943,482.0,539.0,496.0,398.0,21.0,23.0,23.7,23.8,25.5,21.6,24.46,22.537,24.219,19.365,46.9,47.7,41.8,44.2,45.108,41.487,46.014,52.247,,21.0,,23.0
2017-07-29 00:31:00,2.0,8.133,485.0,538.0,498.0,395.0,21.0,23.0,23.7,23.8,25.4,21.6,24.436,22.489,24.219,19.294,47.0,47.5,41.6,44.2,44.976000000000006,40.96100000000001,45.95,52.734,,21.0,,23.0
2017-07-29 00:32:00,2.0,7.7970000000000015,484.0,534.0,502.0,393.0,21.0,23.0,23.7,23.8,25.3,21.6,24.388,22.441,24.219,19.246,47.0,47.2,41.5,44.4,44.647,41.249,45.885,52.758,,21.0,,23.0
2017-07-29 00:33:00,2.0,8.453,481.0,531.0,504.0,395.0,21.0,23.0,23.7,23.8,25.3,21.6,24.291,22.393,24.219,19.222,46.2,46.9,41.5,44.6,44.28,41.308,45.789,53.003,,21.0,,23.0
