Time,PM_MET_OUT,PM_MET_IN1,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-06-10 16:13:00,2.15,4.0,4.97,2.46,545.0,525.0,528.0,419.0,,23.0,22.0,24.7,23.6,23.1,31.3,24.581,24.314999999999998,25.67111111111111,25.987,24.2447172,25.40388889,40.9,43.5,45.0,22.4,35.821,42.043,37.289,38.381,42.36,32.455999999999996,,23.0,,22.0
2017-06-10 16:14:00,1.91,4.0,4.85,2.33,540.0,523.0,526.0,419.0,,23.0,22.0,24.7,23.6,23.1,31.1,24.557,24.314999999999998,25.817222222222224,25.987,24.2447172,25.525,41.0,43.6,44.9,22.5,34.687,42.043,37.469,38.347,42.425,31.558000000000003,,23.0,,22.0
2017-06-10 16:15:00,1.4,4.0,4.99,2.26,539.0,520.0,529.0,418.0,,23.0,22.0,24.7,23.6,23.1,31.1,24.557,24.314999999999998,25.96277777777778,25.987,24.2447172,25.59777778,41.0,43.5,44.9,22.5,34.086999999999996,42.01,38.279,38.347,42.36,31.43,,23.0,,22.0
2017-06-10 16:16:00,1.39,4.0,4.94,2.22,539.0,519.0,533.0,419.0,,23.0,22.0,24.6,23.6,23.1,31.0,24.531999999999996,24.314999999999998,26.06111111111111,25.987,24.2447172,25.79277778,40.9,43.5,44.9,22.5,35.384,41.978,38.189,38.381,42.49,30.974,,23.0,,22.0
2017-06-10 16:17:00,1.59,4.0,4.69,2.55,538.0,516.0,534.0,420.0,,23.0,22.0,24.7,23.6,23.1,31.0,24.531999999999996,24.314999999999998,26.133888888888887,25.987,24.2447172,25.91388889,41.0,43.6,44.9,22.2,38.363,42.01,38.396,38.347,42.49,30.511,,23.0,,22.0
2017-06-10 16:18:00,1.89,4.0,4.82,2.46,539.0,516.0,533.0,419.0,,23.0,22.0,24.7,23.6,23.1,31.0,24.50800000000001,24.314999999999998,26.182222222222222,25.987,24.2208264,26.01222222,41.0,43.5,44.9,22.4,34.416,42.043,38.434,38.347,42.358000000000004,29.706,,23.0,,22.0
2017-06-10 16:19:00,1.88,4.0,4.88,2.38,542.0,515.0,533.0,416.0,,23.0,22.0,24.7,23.7,23.1,30.9,24.484,24.314999999999998,26.207222222222224,26.011999999999997,24.2208264,26.01222222,41.0,43.5,44.8,22.7,34.681,42.01,38.602,38.317,42.423,29.774,,23.0,,22.0
2017-06-10 16:20:00,1.45,4.0,5.22,2.35,543.0,516.0,534.0,416.0,,23.0,22.0,24.7,23.7,23.1,30.9,24.484,24.314999999999998,26.207222222222224,26.011999999999997,24.2208264,25.98722222,40.9,43.5,44.8,22.9,37.17,42.043,38.436,38.35,42.358000000000004,30.212,,23.0,,22.0
2017-06-10 16:21:00,1.94,4.0,4.71,2.44,540.0,515.0,533.0,417.0,,23.0,22.0,24.7,23.7,23.1,30.9,24.46,24.314999999999998,26.231111111111122,26.011999999999997,24.2208264,25.93888889,41.0,43.5,44.7,22.8,36.736999999999995,42.043,38.107,38.317,42.358000000000004,30.513,,23.0,,22.0
2017-06-10 16:22:00,2.44,4.0,4.78,2.57,544.0,515.0,527.0,416.0,,23.0,22.0,24.7,23.7,23.1,30.8,24.436,24.314999999999998,26.256111111111125,26.011999999999997,24.2208264,25.84111111,41.0,43.5,44.7,23.0,39.045,41.978,38.772,38.284,42.585,30.539,,23.0,,22.0
2017-06-10 16:23:00,2.24,4.0,4.79,2.53,538.0,513.0,521.0,417.0,,23.0,22.0,24.7,23.7,23.1,30.7,24.412,24.314999999999998,26.231111111111122,26.011999999999997,24.2208264,25.74388889,41.0,43.4,44.7,23.3,38.384,41.978,38.77,38.284,42.455,30.901999999999997,,23.0,,22.0
2017-06-10 16:24:00,2.01,4.0,4.58,2.65,535.0,513.0,516.0,420.0,,23.0,22.0,24.7,23.7,23.1,30.7,24.388,24.314999999999998,26.182222222222222,26.011999999999997,24.2208264,25.67111111,41.0,43.4,44.7,23.7,35.27,42.043,38.698,38.284,42.423,31.503,,23.0,,22.0
2017-06-10 16:25:00,1.46,4.0,4.77,2.68,534.0,513.0,516.0,424.0,,23.0,22.0,24.7,23.7,23.1,30.6,24.388,24.314999999999998,26.207222222222224,26.011999999999997,24.2208264,25.67111111,41.0,43.4,44.7,23.9,37.788000000000004,42.043,37.906,38.284,42.325,31.941,,23.0,,22.0
2017-06-10 16:26:00,1.46,4.0,4.35,2.7,528.0,508.0,516.0,424.0,,23.0,22.0,24.7,23.7,23.1,30.5,24.363000000000003,24.314999999999998,26.231111111111122,26.035999999999998,24.2208264,25.72,41.0,43.4,44.7,23.9,36.661,42.043,37.942,38.154,42.358000000000004,32.383,,23.0,,22.0
2017-06-10 16:27:00,1.8,4.0,4.62,2.69,528.0,504.0,515.0,422.0,,23.0,22.0,24.7,23.7,23.1,30.5,24.363000000000003,24.314999999999998,26.28,26.035999999999998,24.2208264,25.74388889,41.0,43.4,44.7,23.9,36.065,42.075,37.582,38.286,42.553000000000004,31.980999999999998,,23.0,,22.0
2017-06-10 16:28:00,1.18,4.0,4.55,2.65,530.0,504.0,516.0,424.0,,23.0,22.0,24.7,23.7,23.1,30.5,24.363000000000003,24.314999999999998,26.352777777777778,26.035999999999998,24.2208264,25.74388889,41.0,43.4,44.8,24.4,35.434,42.043,35.191,38.021,42.325,31.846999999999998,,23.0,,22.0
2017-06-10 16:29:00,2.34,4.0,4.75,2.83,531.0,508.0,516.0,420.0,,23.0,22.0,24.7,23.7,23.0,30.6,24.339000000000002,24.314999999999998,26.475,26.035999999999998,24.2208264,25.74388889,40.9,43.4,45.0,24.2,35.066,42.043,34.064,38.22,42.455,32.049,,23.0,,22.0
2017-06-10 16:30:00,2.0,4.0,4.4,3.0,531.0,504.0,517.0,422.0,,23.0,22.0,24.7,23.7,23.1,30.4,24.339000000000002,24.314999999999998,26.57277777777778,26.061,24.2208264,25.64722222,40.9,43.3,44.9,24.5,35.399,42.043,34.073,38.223,42.585,32.444,,23.0,,22.0
2017-06-10 16:31:00,2.82,4.0,4.6,2.72,529.0,506.0,518.0,419.0,,23.0,22.0,24.7,23.7,23.1,30.4,24.339000000000002,24.314999999999998,26.695,26.035999999999998,24.196935600000003,25.47722222,41.0,43.4,44.9,24.5,35.399,42.01,33.076,38.286,42.42,32.631,,23.0,,22.0
2017-06-10 16:32:00,1.86,4.0,4.61,2.65,527.0,507.0,521.0,420.0,,23.0,22.0,24.7,23.7,23.1,30.4,24.339000000000002,24.314999999999998,26.817777777777767,26.035999999999998,24.2208264,25.45277778,40.9,43.4,44.8,24.4,35.399,42.043,32.548,38.22,42.553000000000004,33.434,,23.0,,22.0
2017-06-10 16:33:00,2.11,4.0,4.55,2.7,530.0,506.0,524.0,420.0,,23.0,22.0,24.7,23.7,23.1,30.3,24.339000000000002,24.33888888888889,26.940000000000005,26.061,24.2208264,25.355,40.9,43.3,44.9,24.3,35.665,42.045,32.255,38.289,42.52,33.157,,23.0,,22.0
2017-06-10 16:34:00,1.98,4.0,4.71,2.65,531.0,502.0,522.0,415.0,,23.0,22.0,24.7,23.8,23.2,30.3,24.339000000000002,24.33888888888889,27.06277777777779,26.061,24.2208264,25.25777778,40.9,43.3,44.8,24.6,35.764,42.078,32.333,38.321999999999996,42.488,33.080999999999996,,23.0,,22.0
2017-06-10 16:35:00,2.52,4.0,4.55,2.66,530.0,500.0,522.0,411.0,,23.0,22.0,24.7,23.8,23.2,30.2,24.339000000000002,24.33888888888889,27.16111111111111,26.061,24.2208264,25.08888889,40.9,43.3,44.8,24.8,35.066,42.111000000000004,32.645,38.256,42.423,33.468,,23.0,,22.0
2017-06-10 16:36:00,3.54,4.0,4.5,2.56,533.0,496.0,524.0,408.0,,23.0,22.0,24.7,23.8,23.1,30.1,24.315,24.33888888888889,27.25888888888889,26.061,24.2208264,24.94388889,40.9,43.4,44.9,25.0,35.961,42.111000000000004,31.573,38.321999999999996,42.488,33.889,,23.0,,22.0
2017-06-10 16:37:00,2.14,4.0,4.63,2.55,533.0,496.0,521.0,411.0,,23.0,22.0,24.7,23.6,23.2,30.0,24.315,24.33888888888889,27.33277777777778,26.061,24.2208264,24.87111111,40.9,43.5,44.8,24.9,36.855,42.045,33.47,38.289,42.553000000000004,33.983000000000004,,23.0,,22.0
2017-06-10 16:38:00,1.83,4.0,4.53,2.88,527.0,495.0,521.0,413.0,,23.0,22.0,24.8,23.8,23.2,29.8,24.291,24.33888888888889,27.40722222222222,26.061,24.2208264,24.79777778,40.9,43.3,44.8,25.2,35.726,42.078,33.139,38.289,42.488,34.043,,23.0,,22.0
2017-06-10 16:39:00,2.27,4.0,4.38,2.93,527.0,496.0,518.0,416.0,,23.0,22.0,24.8,23.8,23.2,29.8,24.291,24.33888888888889,27.456111111111113,26.061,24.2208264,24.72611111,40.9,43.3,44.8,25.3,37.382,42.111000000000004,33.346,38.289,42.65,34.57,,23.0,,22.0
2017-06-10 16:40:00,2.03,4.0,4.48,2.88,530.0,495.0,516.0,415.0,,23.0,22.0,24.8,23.8,23.2,29.7,24.291,24.33888888888889,27.53,26.061,24.2208264,24.79777778,41.0,43.3,44.8,25.5,36.455999999999996,42.078,31.799,38.256,42.52,34.41,,23.0,,22.0
2017-06-10 16:41:00,2.73,4.0,4.31,2.72,527.0,494.0,515.0,416.0,,23.0,22.0,24.8,23.8,23.2,29.6,24.267,24.33888888888889,27.60388888888889,26.061,24.2447172,24.84722222,40.9,43.3,44.8,25.7,35.79,42.111000000000004,31.568,38.289,42.49,34.448,,23.0,,22.0
2017-06-10 16:42:00,1.6,4.0,4.43,2.7,527.0,495.0,517.0,416.0,,23.0,22.0,24.8,23.8,23.2,29.5,24.267,24.33888888888889,27.677222222222227,26.061,24.2447172,24.79777778,40.9,43.3,44.8,25.8,35.923,42.111000000000004,32.961,38.289,42.49,34.376999999999995,,23.0,,22.0
2017-06-10 16:43:00,2.09,4.0,4.47,2.88,524.0,495.0,513.0,417.0,,23.0,22.0,24.8,23.8,23.2,29.4,24.243000000000002,24.33888888888889,27.72722222222221,26.061,24.2447172,24.87111111,40.9,43.3,44.8,25.8,35.98699999999999,42.111000000000004,31.342,38.256,42.458,34.484,,23.0,,22.0
2017-06-10 16:44:00,1.79,4.0,4.49,2.91,524.0,497.0,511.0,417.0,,23.0,22.0,24.8,23.8,23.2,29.4,24.243000000000002,24.33888888888889,27.801111111111112,26.085,24.2447172,25.065,41.0,43.3,44.8,25.8,36.516999999999996,42.111000000000004,31.45,38.192,42.588,33.934,,23.0,,22.0
2017-06-10 16:45:00,1.82,4.0,4.31,2.85,525.0,489.0,511.0,413.0,,23.0,22.0,24.8,23.8,23.2,29.4,24.243000000000002,24.33888888888889,27.801111111111112,26.085,24.2447172,25.18611111,41.0,43.3,44.8,25.8,36.31800000000001,42.111000000000004,33.883,38.225,42.653,33.51,,23.0,,22.0
2017-06-10 16:46:00,2.26,4.0,4.48,2.83,524.0,489.0,512.0,412.0,,23.0,22.0,24.8,23.8,23.2,29.4,24.219,24.33888888888889,27.801111111111112,26.085,24.2447172,25.16222222,40.9,43.3,44.8,25.9,36.382,42.176,31.855999999999998,38.225,42.62,33.775,,23.0,,22.0
2017-06-10 16:47:00,2.15,4.0,4.51,2.63,523.0,490.0,512.0,413.0,,23.0,22.0,24.8,23.8,23.2,29.3,24.219,24.33888888888889,27.849999999999998,26.085,24.2447172,25.18611111,41.0,43.2,44.8,25.8,36.482,42.111000000000004,31.488000000000003,38.159,42.75100000000001,33.476,,23.0,,22.0
2017-06-10 16:48:00,2.53,3.0,4.27,2.81,524.0,489.0,511.0,413.0,,23.0,22.0,24.8,23.8,23.2,29.3,24.195,24.33888888888889,27.849999999999998,26.109,24.2447172,25.18611111,40.9,43.2,44.8,25.8,36.38,42.111000000000004,34.728,38.228,42.523,33.343,,23.0,,22.0
2017-06-10 16:49:00,2.72,4.0,4.21,2.63,528.0,486.0,510.0,413.0,,23.0,22.0,24.8,23.9,23.2,29.3,24.195,24.33888888888889,27.824999999999996,26.109,24.269163600000002,25.18611111,40.9,43.2,44.8,26.0,36.546,42.176,34.592,38.294000000000004,42.526,33.409,,23.0,,22.0
2017-06-10 16:50:00,1.8,4.0,4.54,2.64,525.0,487.0,510.0,413.0,,23.0,22.0,24.8,23.9,23.2,29.3,24.195,24.36277777777779,27.801111111111112,26.109,24.269163600000002,25.25777778,40.9,43.2,44.8,26.0,36.181,42.178000000000004,34.32,38.294000000000004,42.526,33.282,,23.0,,22.0
2017-06-10 16:51:00,2.41,4.0,4.21,2.62,521.0,486.0,510.0,419.0,,23.0,22.0,24.8,23.9,23.2,29.3,24.171,24.36277777777779,27.77611111111112,26.134,24.269163600000002,25.355,40.9,43.2,44.8,26.1,36.51,42.178000000000004,34.52,38.296,42.558,33.425,,23.0,,22.0
2017-06-10 16:52:00,1.85,4.0,4.38,2.82,523.0,486.0,511.0,419.0,,23.0,22.0,24.8,23.9,23.2,29.3,24.146,24.36277777777779,27.751111111111115,26.134,24.269163600000002,25.355,40.9,43.2,44.8,26.2,36.309,42.178000000000004,34.248000000000005,38.26300000000001,42.493,33.358000000000004,,23.0,,22.0
2017-06-10 16:53:00,1.86,4.0,4.26,2.76,520.0,487.0,510.0,415.0,,23.0,22.0,24.8,23.9,23.2,29.3,24.146,24.36277777777779,27.77611111111112,26.134,24.2930544,25.40388889,40.9,43.2,44.8,26.1,36.441,42.244,32.835,38.196999999999996,42.593,33.361999999999995,,23.0,,22.0
2017-06-10 16:54:00,2.7,4.0,4.21,2.88,518.0,483.0,507.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.3,24.122,24.36277777777779,27.801111111111112,26.134,24.2930544,25.355,40.9,43.2,44.7,26.0,38.979,42.178000000000004,34.589,38.196999999999996,42.56100000000001,33.023,,25.0,,22.0
2017-06-10 16:55:00,1.79,4.0,4.41,2.69,516.0,485.0,505.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.2,24.122,24.36277777777779,27.751111111111115,26.158,24.2930544,25.21,40.9,43.2,44.7,26.1,37.101,42.178000000000004,33.272,38.233000000000004,42.528,33.412,,25.0,,22.0
2017-06-10 16:56:00,2.53,4.0,4.3,2.87,517.0,485.0,504.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.2,24.09800000000001,24.36277777777779,27.801111111111112,26.158,24.2930544,25.13722222,40.9,43.1,44.7,26.2,40.059,42.178000000000004,34.32,37.934,42.593,33.405,,25.0,,22.0
2017-06-10 16:57:00,1.69,3.0,4.55,2.44,517.0,486.0,502.0,417.0,,25.0,22.0,24.8,23.9,23.2,29.1,24.09800000000001,24.36277777777779,27.801111111111112,26.158,24.2930544,25.08888889,40.9,43.2,44.7,26.1,36.701,42.178000000000004,32.634,38.199,42.56100000000001,33.802,,25.0,,22.0
2017-06-10 16:58:00,2.66,3.0,4.28,2.65,516.0,483.0,505.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.1,24.074,24.36277777777779,27.801111111111112,26.158,24.2930544,25.01611111,40.9,43.2,44.7,26.2,38.481,42.178000000000004,31.686999999999998,38.233000000000004,42.56100000000001,33.662,,25.0,,22.0
2017-06-10 16:59:00,1.65,4.0,4.26,2.64,516.0,483.0,505.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.1,24.074,24.387777777777774,27.801111111111112,26.158,24.2930544,24.96777778,40.9,43.2,44.7,25.9,38.283,42.181000000000004,34.32,38.233000000000004,42.62600000000001,34.125,,25.0,,22.0
2017-06-10 17:00:00,1.79,4.0,4.11,2.87,516.0,479.0,504.0,415.0,,25.0,22.0,24.8,23.9,23.2,29.0,24.05,24.387777777777774,27.751111111111115,26.158,24.2930544,24.99222222,40.9,43.1,44.8,26.1,39.726,42.181000000000004,35.525,38.233000000000004,42.788000000000004,33.66,,25.0,,22.0
2017-06-10 17:01:00,2.0,4.0,4.4,2.67,518.0,480.0,508.0,413.0,,25.0,22.0,24.8,23.9,23.2,29.0,24.05,24.387777777777774,27.677222222222227,26.158,24.3169452,24.91888889,40.9,43.1,44.7,26.3,37.49,42.181000000000004,34.914,38.233000000000004,42.596000000000004,33.72,,25.0,,22.0
2017-06-10 17:02:00,1.86,3.0,4.24,2.63,517.0,477.0,507.0,411.0,,25.0,22.0,24.8,23.9,23.2,28.9,24.05,24.387777777777774,27.652777777777782,26.182,24.3169452,24.895,40.9,43.1,44.7,26.3,38.346,42.181000000000004,35.314,38.235,42.661,33.718,,25.0,,22.0
2017-06-10 17:03:00,1.57,4.0,4.01,2.32,516.0,472.0,505.0,413.0,,25.0,22.0,24.9,23.9,23.2,28.9,24.05,24.387777777777774,27.60388888888889,26.182,24.3169452,24.91888889,41.0,43.1,44.7,26.4,36.49800000000001,42.214,34.638000000000005,38.202,42.629,34.188,,25.0,,22.0
2017-06-10 17:04:00,2.49,4.0,4.27,2.56,516.0,475.0,505.0,415.0,,25.0,22.0,24.9,24.0,23.2,28.9,24.026,24.387777777777774,27.62777777777778,26.182,24.3169452,24.84722222,41.0,43.1,44.7,26.3,36.231,42.181000000000004,32.18,38.202,42.661,33.78,,25.0,,22.0
2017-06-10 17:05:00,2.08,4.0,4.34,2.45,516.0,479.0,505.0,412.0,,25.0,22.0,24.9,24.0,23.2,28.8,24.002,24.387777777777774,27.652777777777782,26.182,24.3169452,24.67722222,41.0,43.1,44.7,26.4,36.493,42.214,31.064,38.169000000000004,42.693999999999996,34.098,,25.0,,22.0
2017-06-10 17:06:00,2.59,4.0,4.17,2.57,514.0,480.0,501.0,411.0,,25.0,22.0,24.9,24.0,23.2,28.6,23.978,24.387777777777774,27.702222222222208,26.158,24.3169452,24.43611111,40.9,43.1,44.7,26.6,35.961,42.214,30.695,38.233000000000004,42.693999999999996,34.275999999999996,,25.0,,22.0
2017-06-10 17:07:00,2.47,3.0,3.95,2.72,514.0,475.0,502.0,413.0,,25.0,22.0,24.9,24.0,23.2,28.5,23.954,24.387777777777774,27.751111111111115,26.158,24.3169452,24.29111111,40.9,43.0,44.7,26.8,35.893,42.246,31.344,38.1,42.693999999999996,34.861999999999995,,25.0,,22.0
2017-06-10 17:08:00,2.21,3.0,4.15,2.42,512.0,474.0,504.0,416.0,,25.0,22.0,24.9,24.0,23.3,28.5,23.905,24.387777777777774,27.77611111111112,26.158,24.3169452,24.29111111,40.9,43.1,44.7,26.8,39.055,42.246,30.939,38.034,42.661,35.162,,25.0,,22.0
2017-06-10 17:09:00,2.29,3.0,4.11,2.34,507.0,476.0,502.0,416.0,,25.0,22.0,24.9,24.0,23.3,28.4,23.905,24.387777777777774,27.824999999999996,26.158,24.3169452,24.33888889,40.9,43.1,44.7,26.6,39.775999999999996,42.181000000000004,31.486,38.266,42.75899999999999,34.967,,25.0,,22.0
2017-06-10 17:10:00,1.63,3.0,4.05,2.22,509.0,479.0,504.0,417.0,,25.0,22.0,24.9,24.0,23.2,28.4,23.881,24.387777777777774,27.824999999999996,26.158,24.3169452,24.41222222,41.0,43.1,44.7,26.0,37.275,42.214,32.501,38.299,42.693999999999996,34.674,,25.0,,22.0
2017-06-10 17:11:00,1.43,4.0,4.03,1.89,510.0,479.0,504.0,420.0,,25.0,22.0,24.9,24.0,23.2,28.3,23.881,24.387777777777774,27.824999999999996,26.158,24.3169452,24.41222222,41.0,43.0,44.7,26.0,36.382,42.214,32.062,38.266,42.693999999999996,33.673,,25.0,,22.0
2017-06-10 17:12:00,1.65,3.0,3.99,1.93,511.0,475.0,500.0,423.0,,25.0,22.0,24.9,24.0,23.2,28.2,23.857,24.41222222222222,27.824999999999996,26.182,24.3169452,24.29111111,41.0,43.0,44.7,25.6,36.678000000000004,42.248999999999995,33.649,38.135999999999996,42.693999999999996,33.796,,25.0,,22.0
2017-06-10 17:13:00,1.8,3.0,4.12,1.98,508.0,475.0,498.0,423.0,,25.0,22.0,24.9,24.0,23.3,28.1,23.833000000000002,24.41222222222222,27.824999999999996,26.182,24.3169452,24.24277778,41.0,43.0,44.7,25.5,35.184,42.216,30.263,38.235,42.75899999999999,32.688,,25.0,,22.0
2017-06-10 17:14:00,1.13,3.0,4.01,2.31,510.0,472.0,497.0,425.0,,25.0,22.0,24.9,24.0,23.3,28.0,23.833000000000002,24.41222222222222,27.849999999999998,26.182,24.2930544,24.24277778,41.0,43.0,44.7,25.3,35.085,42.248999999999995,29.855999999999998,38.268,42.691,32.588,,25.0,,22.0
2017-06-10 17:15:00,2.08,3.0,4.0,1.82,507.0,469.0,491.0,425.0,,25.0,22.0,24.9,24.0,23.3,28.0,23.809,24.41222222222222,27.849999999999998,26.182,24.3169452,24.36277778,41.0,43.0,44.7,25.7,37.993,42.184,33.854,38.169000000000004,42.92100000000001,32.163000000000004,,25.0,,22.0
2017-06-10 17:16:00,1.48,3.0,3.77,1.94,505.0,471.0,491.0,418.0,,25.0,22.0,24.9,24.0,23.3,28.0,23.809,24.41222222222222,27.77611111111112,26.182,24.3169452,24.41222222,41.0,43.1,44.7,25.9,34.883,42.184,34.385,38.235,42.693999999999996,32.134,,25.0,,22.0
2017-06-10 17:17:00,1.3,4.0,3.92,2.27,508.0,474.0,491.0,417.0,,25.0,22.0,24.9,24.0,23.3,27.9,23.809,24.41222222222222,27.751111111111115,26.182,24.3169452,24.46,41.0,43.1,44.6,25.8,35.016,42.184,33.103,38.169000000000004,42.75899999999999,33.143,,25.0,,22.0
2017-06-10 17:18:00,1.37,3.0,4.0,2.15,505.0,475.0,490.0,416.0,,25.0,22.0,24.9,24.0,23.3,27.9,23.809,24.41222222222222,27.751111111111115,26.206999999999997,24.3169452,24.48388889,41.0,43.0,44.6,26.4,35.613,42.184,32.529,38.236999999999995,42.693999999999996,32.274,,25.0,,22.0
2017-06-10 17:19:00,0.81,3.0,3.94,1.79,503.0,473.0,490.0,416.0,,25.0,22.0,24.9,24.0,23.3,27.8,23.809,24.41222222222222,27.702222222222208,26.206999999999997,24.3169452,24.53222222,41.0,43.0,44.6,26.5,35.414,42.184,33.907,38.105,42.629,32.614000000000004,,25.0,,22.0
2017-06-10 17:20:00,1.14,3.0,3.79,2.04,508.0,473.0,491.0,417.0,,25.0,22.0,24.9,24.0,23.3,27.8,23.809,24.41222222222222,27.702222222222208,26.206999999999997,24.3169452,24.605,41.0,42.9,44.6,26.2,35.945,42.248999999999995,31.034000000000002,38.13800000000001,42.824,33.089,,25.0,,22.0
2017-06-10 17:21:00,1.37,3.0,3.97,1.69,511.0,473.0,497.0,419.0,,25.0,22.0,24.9,24.1,23.3,27.8,23.809,24.41222222222222,27.702222222222208,26.206999999999997,24.340836,24.70222222,41.0,42.9,44.6,25.9,39.176,42.184,30.695,38.171,42.761,32.26,,25.0,,22.0
2017-06-10 17:22:00,0.98,3.0,3.72,1.86,508.0,472.0,498.0,420.0,,25.0,22.0,24.9,24.1,23.3,27.8,23.809,24.41222222222222,27.702222222222208,26.230999999999998,24.340836,24.77388889,41.0,43.0,44.6,25.7,38.683,42.184,34.513000000000005,38.141,42.89100000000001,31.561,,25.0,,22.0
2017-06-10 17:23:00,1.34,3.0,3.81,1.68,507.0,472.0,495.0,417.0,,25.0,22.0,24.9,24.1,23.3,27.7,23.809,24.41222222222222,27.677222222222227,26.230999999999998,24.3169452,24.82277778,41.0,43.0,44.6,25.6,37.333,42.184,34.847,38.041,42.791000000000004,31.296,,25.0,,22.0
2017-06-10 17:24:00,0.78,4.0,3.78,1.6,505.0,467.0,490.0,420.0,,25.0,22.0,24.9,24.1,23.3,27.7,23.809,24.436111111111114,27.553888888888885,26.230999999999998,24.340836,24.72611111,41.0,42.9,44.6,25.6,36.21,42.187,34.969,38.174,42.69600000000001,31.052,,25.0,,22.0
2017-06-10 17:25:00,1.27,3.0,3.99,1.63,508.0,466.0,487.0,423.0,,25.0,22.0,24.9,24.1,23.3,27.6,23.833000000000002,24.436111111111114,27.505000000000003,26.230999999999998,24.340836,24.62888889,41.0,42.9,44.6,25.6,35.881,42.187,35.802,38.141,42.761,31.111,,25.0,,22.0
2017-06-10 17:26:00,0.73,3.0,3.75,1.59,512.0,465.0,486.0,420.0,,25.0,22.0,24.9,24.1,23.3,27.5,23.833000000000002,24.436111111111114,27.431111111111115,26.230999999999998,24.340836,24.53222222,41.0,42.9,44.6,25.4,37.204,42.187,35.896,38.174,42.761,31.405,,25.0,,22.0
2017-06-10 17:27:00,1.27,3.0,3.84,1.68,509.0,464.0,491.0,416.0,,25.0,22.0,24.9,24.1,23.3,27.4,23.857,24.436111111111114,27.33277777777778,26.206999999999997,24.340836,24.48388889,41.0,42.9,44.6,25.6,40.687,42.153999999999996,36.521,38.171,42.761,31.267,,25.0,,22.0
2017-06-10 17:28:00,1.22,3.0,3.77,1.66,505.0,466.0,494.0,414.0,,25.0,22.0,24.9,24.1,23.3,27.3,23.857,24.436111111111114,27.16111111111111,26.206999999999997,24.340836,24.38777778,41.0,42.9,44.6,25.5,37.47,42.153999999999996,36.938,38.171,42.729,31.326,,25.0,,22.0
2017-06-10 17:29:00,0.88,3.0,3.82,1.68,501.0,467.0,493.0,412.0,,25.0,22.0,24.9,24.1,23.1,27.2,23.857,24.436111111111114,27.01388888888889,26.182,24.340836,24.29111111,41.0,42.9,44.7,25.7,35.618,42.121,37.19,38.169000000000004,42.826,31.316999999999997,,25.0,,22.0
2017-06-10 17:30:00,3.48,3.0,3.74,1.67,498.0,465.0,488.0,414.0,,25.0,22.0,25.0,24.1,23.3,27.1,23.881,24.436111111111114,26.91611111111111,26.182,24.340836,24.24277778,41.0,42.9,44.5,25.8,34.691,42.121,37.313,38.202,42.69600000000001,31.448,,25.0,,22.0
2017-06-10 17:31:00,0.69,3.0,3.5,1.56,498.0,465.0,486.0,414.0,,25.0,22.0,25.0,24.1,23.3,27.0,23.857,24.436111111111114,26.76888888888889,26.182,24.3647268,24.21888889,40.9,42.9,44.5,25.7,34.455,42.153999999999996,37.696999999999996,38.202,42.894,31.445,,25.0,,22.0
2017-06-10 17:32:00,0.81,3.0,3.55,1.73,498.0,465.0,488.0,414.0,,25.0,22.0,25.0,24.1,23.3,26.9,23.857,24.436111111111114,26.695,26.158,24.3647268,24.195,40.9,42.9,44.4,25.8,33.923,42.153999999999996,38.287,38.233000000000004,42.699,31.241999999999997,,25.0,,22.0
2017-06-10 17:33:00,0.82,3.0,3.84,1.54,500.0,465.0,493.0,414.0,,25.0,22.0,25.0,24.1,23.3,26.8,23.833000000000002,24.436111111111114,26.57277777777778,26.158,24.3647268,24.17111111,40.9,42.9,44.4,25.9,34.353,42.089,38.573,38.166,42.894,31.441,,25.0,,22.0
2017-06-10 17:34:00,0.75,3.0,3.46,1.74,500.0,468.0,491.0,420.0,,25.0,22.0,25.0,24.2,23.3,26.7,23.809,24.436111111111114,26.451111111111107,26.158,24.3647268,24.09777778,40.9,42.8,44.4,25.9,33.218,42.089,38.858000000000004,38.233000000000004,42.732,31.368000000000002,,25.0,,22.0
2017-06-10 17:35:00,1.65,3.0,3.47,1.86,505.0,468.0,491.0,422.0,,25.0,22.0,25.0,24.2,23.3,26.6,23.761,24.436111111111114,26.328888888888887,26.134,24.3647268,24.05,40.8,42.9,44.4,26.2,33.213,42.023999999999994,38.382,38.26300000000001,42.861999999999995,31.296999999999997,,25.0,,22.0
