Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR5,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR5,T_ETC_OUT,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR5,RH_ETC_OUT,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-16 00:46:00,0.732,1.0,571.0,741.0,1381.0,1381.0,381.0,0.014,<10,<10,22.5,22.9,22.1,22.1,16.9,21.01222222,22.9940616,20.67388889,21.29388889,16.58222222,31.9,34.0,29.8,29.8,15.8,32.167,36.823,37.214,36.49,20.748,,7.3,,7.3
2018-02-16 00:47:00,1.266,1.0,571.0,738.0,1381.0,1381.0,378.0,0.014,<10,<10,22.5,22.9,22.0,22.0,16.9,21.01222222,22.9940616,20.67388889,21.29388889,16.58222222,31.9,34.0,29.8,29.8,15.9,32.831,36.295,37.214,36.49,20.748,,7.3,,7.3
2018-02-16 00:48:00,0.7170000000000001,1.0,570.0,745.0,1371.0,1371.0,373.0,0.014,<10,<10,22.5,22.9,22.0,22.0,16.9,21.01222222,22.9940616,20.67388889,21.29388889,16.55777778,31.9,34.0,29.8,29.8,15.8,32.234,36.196,37.149,36.457,20.814,,7.3,,7.3
2018-02-16 00:49:00,0.748,1.0,566.0,748.0,1375.0,1375.0,375.0,0.014,<10,<10,22.5,22.9,22.0,22.0,16.9,21.01222222,22.9940616,20.67388889,21.29388889,16.53388889,31.8,34.0,29.8,29.8,15.9,32.831,36.394,37.182,36.49,20.813,,7.3,,7.3
2018-02-16 00:50:00,0.7170000000000001,1.0,563.0,746.0,1373.0,1373.0,375.0,0.014,<10,<10,22.4,22.9,22.0,22.0,16.9,20.98777778,22.9940616,20.67388889,21.29388889,16.51111111,31.9,33.9,29.8,29.8,15.9,32.298,36.196,37.149,36.523,20.879,,7.3,,7.3
2018-02-16 00:51:00,0.946,1.0,564.0,748.0,1369.0,1369.0,373.0,0.014,<10,<10,22.4,22.9,22.0,22.0,16.9,20.98777778,22.9940616,20.65,21.27,16.46277778,31.8,33.9,29.8,29.8,16.0,31.999,36.262,37.179,36.52,20.876,,7.3,,7.3
2018-02-16 00:52:00,0.748,1.0,564.0,746.0,1375.0,1375.0,370.0,0.015,<10,<10,22.4,22.9,22.0,22.0,16.9,20.98777778,22.9940616,20.65,21.27,16.415,31.8,33.9,29.8,29.8,16.0,32.398,36.13,37.147,36.422,21.009,,7.3,,7.3
2018-02-16 00:53:00,1.419,1.0,566.0,751.0,1369.0,1369.0,373.0,0.015,<10,<10,22.4,22.9,22.0,22.0,16.8,20.98777778,22.9696152,20.65,21.27,16.39222222,31.8,33.8,29.8,29.8,16.0,32.697,36.425,37.147,36.422,21.007,,7.3,,7.3
2018-02-16 00:54:00,1.4340000000000002,1.0,568.0,756.0,1369.0,1369.0,377.0,0.015,<10,<10,22.4,22.8,22.0,22.0,16.8,20.98777778,22.9696152,20.65,21.27,16.34388889,31.8,33.9,29.8,29.8,15.9,32.365,36.061,37.114,36.553,21.004,,7.3,,7.3
2018-02-16 00:55:00,0.732,1.0,568.0,757.0,1362.0,1362.0,377.0,0.015,<10,<10,22.4,22.9,22.0,22.0,16.8,20.98777778,22.9696152,20.65,21.27,16.32,31.8,33.8,29.8,29.8,15.9,32.63,35.962,37.081,36.422,21.003,,7.3,,7.3
2018-02-16 00:56:00,0.992,1.0,568.0,751.0,1360.0,1360.0,377.0,0.015,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9457244,20.65,21.27,16.32,31.8,33.8,29.8,29.8,15.8,32.628,35.993,37.081,36.422,21.071,,7.3,,7.3
2018-02-16 00:57:00,0.931,1.0,570.0,755.0,1358.0,1358.0,379.0,0.015,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9457244,20.65,21.27,16.34388889,31.8,33.9,29.9,29.9,15.8,32.296,36.059,37.081,36.323,21.004,,7.3,,7.3
2018-02-16 00:58:00,0.9,1.0,566.0,755.0,1356.0,1356.0,379.0,0.014,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9457244,20.65,21.24611111,16.36777778,31.8,33.7,29.9,29.9,15.8,32.429,36.059,37.048,36.288,20.802,,7.3,,7.3
2018-02-16 00:59:00,0.732,1.0,566.0,755.0,1354.0,1354.0,373.0,0.014,<10,<10,22.4,22.8,22.0,22.0,16.8,20.98777778,22.9457244,20.65,21.24611111,16.415,31.7,33.9,29.9,29.9,15.7,32.531,36.224,37.016,36.419,20.805,,7.3,,7.3
2018-02-16 01:00:00,1.007,1.0,563.0,756.0,1345.0,1345.0,374.0,0.016,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9457244,20.62722222,21.24611111,16.43888889,31.7,33.9,29.9,29.9,15.7,32.495,35.927,37.01300000000001,36.354,20.603,,7.3,,7.3
2018-02-16 01:01:00,0.748,1.0,560.0,753.0,1344.0,1344.0,370.0,0.016,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9218336,20.62722222,21.24611111,16.46277778,31.8,33.9,29.9,29.9,15.8,32.562,36.024,36.981,36.255,20.673,,7.3,,7.3
2018-02-16 01:02:00,0.7170000000000001,1.0,562.0,753.0,1336.0,1336.0,370.0,0.017,<10,<10,22.3,22.8,22.0,22.0,16.8,20.96388889,22.9218336,20.62722222,21.24611111,16.46277778,32.0,33.9,29.9,29.9,15.7,32.528,36.024,37.01300000000001,36.354,20.741,,7.3,,7.3
2018-02-16 01:03:00,1.083,1.0,564.0,757.0,1330.0,1330.0,377.0,0.017,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9218336,20.62722222,21.24611111,16.43888889,31.8,34.1,29.9,29.9,15.7,32.993,35.991,36.981,36.189,20.671,,7.3,,7.3
2018-02-16 01:04:00,0.7170000000000001,1.0,561.0,757.0,1335.0,1335.0,381.0,0.016,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.9218336,20.62722222,21.24611111,16.415,31.8,33.9,29.9,29.9,15.6,32.827,36.057,36.981,36.321,20.67,,7.3,,7.3
2018-02-16 01:05:00,1.221,1.0,563.0,757.0,1339.0,1339.0,379.0,0.016,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.897942800000006,20.60277778,21.24611111,16.415,31.8,34.0,30.0,30.0,15.7,31.964,35.757,36.945,36.288,20.602,,7.3,,7.3
2018-02-16 01:06:00,0.732,1.0,564.0,757.0,1338.0,1338.0,379.0,0.014,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.897942800000006,20.60277778,21.22277778,16.415,31.7,34.1,30.0,30.0,15.7,32.927,35.691,36.913,36.31800000000001,20.67,,7.3,,7.3
2018-02-16 01:07:00,0.946,1.0,560.0,757.0,1338.0,1338.0,382.0,0.014,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.897942800000006,20.60277778,21.22277778,16.36777778,31.8,34.0,30.0,30.0,15.8,32.761,35.922,36.913,36.253,20.802,,7.3,,7.3
2018-02-16 01:08:00,0.763,1.0,560.0,755.0,1335.0,1335.0,381.0,0.015,<10,<10,22.4,22.8,22.0,22.0,16.8,20.96388889,22.897942800000006,20.60277778,21.22277778,16.34388889,31.8,34.0,30.0,30.0,15.7,33.092,35.691,36.945,36.154,20.665,,7.3,,7.3
2018-02-16 01:09:00,0.732,1.0,561.0,757.0,1324.0,1324.0,379.0,0.015,<10,<10,22.4,22.8,21.9,21.9,16.7,20.96388889,22.897942800000006,20.60277778,21.22277778,16.34388889,31.7,34.0,30.0,30.0,15.7,33.159,35.757,36.913,36.187,20.801,,7.3,,7.3
2018-02-16 01:10:00,0.732,1.0,561.0,759.0,1324.0,1324.0,375.0,0.015,<10,<10,22.4,22.8,21.9,21.9,16.8,20.96388889,22.897942800000006,20.60277778,21.22277778,16.32,31.6,34.0,30.0,30.0,15.8,32.827,35.72400000000001,36.88,36.253,20.732,,7.3,,7.3
2018-02-16 01:11:00,0.87,1.0,564.0,762.0,1320.0,1320.0,373.0,0.015,<10,<10,22.4,22.8,21.9,21.9,16.7,20.96388889,22.874052,20.60277778,21.22277778,16.29611111,31.7,34.1,30.1,30.1,15.6,32.562,35.78800000000001,36.913,36.22,20.73,,7.3,,7.3
2018-02-16 01:12:00,0.748,1.0,562.0,764.0,1320.0,1320.0,371.0,0.016,<10,<10,22.4,22.8,21.9,21.9,16.7,20.96388889,22.874052,20.60277778,21.22277778,16.27222222,31.7,34.1,30.1,30.1,15.6,32.827,35.92,36.88,36.154,20.661,,7.3,,7.3
2018-02-16 01:13:00,1.205,1.0,568.0,761.0,1319.0,1319.0,377.0,0.016,<10,<10,22.4,22.7,21.9,21.9,16.7,20.96388889,22.874052,20.60277778,21.22277778,16.29611111,31.6,34.0,30.1,30.1,15.5,32.528,36.118,36.88,36.285,20.73,,7.3,,7.3
2018-02-16 01:14:00,0.8390000000000001,1.0,566.0,762.0,1314.0,1314.0,379.0,0.015,<10,<10,22.4,22.7,21.9,21.9,16.7,20.94,22.8496056,20.60277778,21.22277778,16.27222222,31.7,34.0,30.2,30.2,15.7,33.024,35.984,36.814,36.285,20.695,,7.3,,7.3
2018-02-16 01:15:00,1.2819999999999998,1.0,564.0,764.0,1309.0,1309.0,377.0,0.015,<10,<10,22.4,22.7,21.9,21.9,16.7,20.94,22.8496056,20.60277778,21.19888889,16.225,31.7,34.3,30.1,30.1,15.6,32.692,35.75199999999999,36.88,36.217,20.794,,7.3,,7.3
2018-02-16 01:16:00,0.748,1.0,566.0,759.0,1303.0,1303.0,379.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.7,20.94,22.8496056,20.57888889,21.19888889,16.17722222,31.7,34.1,30.1,30.1,15.7,32.692,35.653,36.878,36.283,20.757,,7.3,,7.3
2018-02-16 01:17:00,0.916,1.0,566.0,757.0,1305.0,1305.0,377.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.7,20.91611111,22.8496056,20.57888889,21.19888889,16.12888889,31.7,34.1,30.2,30.2,15.6,32.69,35.918,36.812,36.283,20.889,,7.3,,7.3
2018-02-16 01:18:00,0.885,1.0,572.0,755.0,1307.0,1307.0,377.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.91611111,22.8496056,20.57888889,21.19888889,16.10611111,31.7,34.1,30.1,30.1,15.6,32.292,35.984,36.845,36.119,20.786,,7.3,,7.3
2018-02-16 01:19:00,0.9,1.0,572.0,757.0,1309.0,1309.0,372.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.91611111,22.8496056,20.57888889,21.175,16.12888889,31.6,34.1,30.1,30.1,15.6,32.757,35.653,36.845,36.281,20.652,,7.3,,7.3
2018-02-16 01:20:00,0.7170000000000001,1.0,572.0,759.0,1304.0,1304.0,373.0,0.016,<10,<10,22.3,22.7,21.9,21.9,16.6,20.89222222,22.8496056,20.57888889,21.175,16.15277778,31.7,34.1,30.2,30.2,15.7,32.821,35.587,36.878,36.215,20.789,,7.3,,7.3
2018-02-16 01:21:00,0.7170000000000001,1.0,573.0,762.0,1293.0,1293.0,372.0,0.016,<10,<10,22.3,22.7,21.9,21.9,16.6,20.89222222,22.8257148,20.555,21.175,16.12888889,31.6,34.1,30.2,30.2,15.7,32.821,35.585,36.908,36.149,20.754,,7.3,,7.3
2018-02-16 01:22:00,0.732,1.0,573.0,766.0,1297.0,1297.0,370.0,0.016,<10,<10,22.3,22.7,21.9,21.9,16.6,20.89222222,22.8257148,20.555,21.175,16.15277778,31.6,34.1,30.2,30.2,15.7,33.384,35.518,36.875,36.116,20.789,,7.3,,7.3
2018-02-16 01:23:00,0.732,1.0,575.0,774.0,1297.0,1297.0,366.0,0.016,<10,<10,22.3,22.7,21.9,21.9,16.6,20.89222222,22.8257148,20.555,21.175,16.12888889,31.6,34.2,30.2,30.2,15.8,32.953,35.948,36.875,36.215,20.788,,7.3,,7.3
2018-02-16 01:24:00,0.931,1.0,575.0,774.0,1293.0,1293.0,363.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.175,16.12888889,31.6,34.1,30.2,30.2,15.8,33.018,36.243,36.875,36.215,20.855,,7.3,,7.3
2018-02-16 01:25:00,1.6780000000000002,1.0,572.0,772.0,1293.0,1293.0,371.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.175,16.12888889,31.6,34.1,30.2,30.2,15.6,33.018,35.781,36.875,36.116,20.72,,7.3,,7.3
2018-02-16 01:26:00,0.885,1.0,572.0,769.0,1295.0,1295.0,372.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.15111111,16.15277778,31.6,34.1,30.2,30.2,15.7,33.018,35.582,36.875,36.246,20.789,,7.3,,7.3
2018-02-16 01:27:00,0.732,1.0,571.0,767.0,1293.0,1293.0,372.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.15111111,16.15277778,31.6,34.1,30.3,30.3,15.6,32.686,35.45,36.908,36.147,20.687,,7.3,,7.3
2018-02-16 01:28:00,0.7170000000000001,1.0,572.0,765.0,1290.0,1290.0,371.0,0.015,<10,<10,22.3,22.7,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.15111111,16.17722222,31.6,34.1,30.3,30.3,15.5,33.183,35.384,36.875,36.18,20.621,,7.3,,7.3
2018-02-16 01:29:00,0.7170000000000001,1.0,569.0,767.0,1287.0,1287.0,374.0,0.015,<10,<10,22.3,22.6,21.9,21.9,16.6,20.86888889,22.801824,20.555,21.15111111,16.17722222,31.5,34.1,30.3,30.3,15.6,32.951,35.45,36.875,36.213,20.587,,7.3,,7.3
2018-02-16 01:30:00,0.7170000000000001,1.0,569.0,772.0,1281.0,1281.0,377.0,0.015,<10,<10,22.2,22.6,21.8,21.8,16.6,20.86888889,22.7779332,20.555,21.12722222,16.15277778,31.5,34.1,30.3,30.3,15.5,32.951,35.448,36.842,36.145,20.721,,7.3,,7.3
2018-02-16 01:31:00,0.748,1.0,569.0,772.0,1273.0,1273.0,379.0,0.015,<10,<10,22.3,22.6,21.8,21.8,16.6,20.845,22.7779332,20.555,21.12722222,16.12888889,31.6,34.1,30.3,30.3,15.5,33.015,35.514,36.81,36.112,20.584,,7.3,,7.3
2018-02-16 01:32:00,0.7170000000000001,1.0,568.0,771.0,1272.0,1272.0,381.0,0.014,<10,<10,22.2,22.6,21.9,21.9,16.6,20.845,22.7779332,20.555,21.12722222,16.17722222,31.6,34.0,30.3,30.3,15.6,33.28,35.448,36.875,36.145,20.587,,7.3,,7.3
2018-02-16 01:33:00,0.7170000000000001,1.0,569.0,769.0,1276.0,1276.0,381.0,0.014,<10,<10,22.2,22.6,21.9,21.9,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.225,31.5,34.1,30.3,30.3,15.5,32.217,35.478,36.87300000000001,36.21,20.59,,7.3,,7.3
2018-02-16 01:34:00,1.709,1.0,572.0,766.0,1272.0,1272.0,379.0,0.015,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.225,31.5,34.1,30.3,30.3,15.6,32.416,35.71,36.807,36.145,20.59,,7.3,,7.3
2018-02-16 01:35:00,0.7170000000000001,1.0,568.0,765.0,1270.0,1270.0,382.0,0.015,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.24888889,31.5,34.1,30.5,30.5,15.6,33.013000000000005,35.578,36.87300000000001,36.145,20.524,,7.3,,7.3
2018-02-16 01:36:00,0.748,1.0,569.0,764.0,1263.0,1263.0,378.0,0.016,<10,<10,22.2,22.6,21.9,21.9,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.24888889,31.5,34.1,30.5,30.5,15.6,32.615,35.941,36.84,36.145,20.592,,7.3,,7.3
2018-02-16 01:37:00,0.7170000000000001,1.0,568.0,764.0,1263.0,1263.0,377.0,0.016,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.225,31.4,34.1,30.5,30.5,15.6,32.15,35.611,36.84,36.177,20.624,,7.3,,7.3
2018-02-16 01:38:00,0.7170000000000001,1.0,568.0,764.0,1267.0,1267.0,375.0,0.016,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.754598,20.53111111,21.12722222,16.20111111,31.5,34.2,30.5,30.5,15.7,32.15,35.908,36.87300000000001,36.21,20.656,,7.3,,7.3
2018-02-16 01:39:00,1.221,1.0,566.0,766.0,1267.0,1267.0,378.0,0.016,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.7307072,20.50722222,21.12722222,16.15277778,31.5,34.1,30.5,30.5,15.6,32.748000000000005,35.575,36.772,36.112,20.721,,7.3,,7.3
2018-02-16 01:40:00,0.732,1.0,564.0,765.0,1263.0,1263.0,379.0,0.016,<10,<10,22.2,22.6,21.8,21.8,16.6,20.82111111,22.7307072,20.50722222,21.10277778,16.10611111,31.4,34.2,30.5,30.5,15.8,32.416,35.575,36.772,36.142,20.718000000000004,,7.3,,7.3
2018-02-16 01:41:00,0.7170000000000001,1.0,564.0,767.0,1264.0,1264.0,377.0,0.016,<10,<10,22.2,22.6,21.8,21.8,16.5,20.82111111,22.7307072,20.53111111,21.10277778,16.03388889,31.4,34.2,30.5,30.5,15.8,32.084,35.542,36.807,36.208,20.849,,7.3,,7.3
2018-02-16 01:42:00,0.732,1.0,564.0,766.0,1267.0,1267.0,379.0,0.015,<10,<10,22.2,22.6,21.8,21.8,16.5,20.82111111,22.7307072,20.53111111,21.10277778,15.96277778,31.4,34.1,30.5,30.5,15.7,32.35,35.575,36.742,36.011,20.845,,7.3,,7.3
2018-02-16 01:43:00,0.7170000000000001,1.0,564.0,769.0,1263.0,1263.0,379.0,0.015,<10,<10,22.2,22.6,21.8,21.8,16.5,20.82111111,22.7307072,20.53111111,21.10277778,15.915,31.4,34.2,30.5,30.5,15.7,32.15,35.80699999999999,36.742,36.077,20.842,,7.3,,7.3
2018-02-16 01:44:00,1.221,1.0,558.0,776.0,1263.0,1263.0,379.0,0.016,<10,<10,22.2,22.4,21.8,21.8,16.5,20.82111111,22.7068164,20.50722222,21.10277778,15.915,31.4,34.3,30.5,30.5,15.7,32.283,35.507,36.739,36.077,20.876,,7.3,,7.3
2018-02-16 01:45:00,0.732,1.0,554.0,778.0,1261.0,1261.0,379.0,0.016,<10,<10,22.2,22.5,21.8,21.8,16.4,20.82111111,22.7068164,20.50722222,21.07888889,15.915,31.4,34.2,30.5,30.5,15.7,32.35,35.54,36.739,36.074,20.842,,7.3,,7.3
2018-02-16 01:46:00,0.7170000000000001,1.0,552.0,777.0,1258.0,1258.0,378.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.7068164,20.50722222,21.07888889,15.915,31.4,34.2,30.5,30.5,15.7,31.949,35.441,36.739,36.008,20.842,,7.3,,7.3
2018-02-16 01:47:00,0.7170000000000001,1.0,555.0,777.0,1256.0,1256.0,377.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.82111111,22.7068164,20.50722222,21.07888889,15.89111111,31.4,34.1,30.5,30.5,15.9,32.283,35.507,36.674,36.041,20.908,,7.3,,7.3
2018-02-16 01:48:00,0.7170000000000001,1.0,552.0,781.0,1255.0,1255.0,373.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.7068164,20.50722222,21.07888889,15.84277778,31.4,34.2,30.5,30.5,15.7,31.949,35.573,36.674,35.976,20.973000000000006,,7.3,,7.3
2018-02-16 01:49:00,0.9,1.0,550.0,778.0,1258.0,1258.0,372.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6829256,20.48388889,21.07888889,15.81888889,31.4,34.1,30.5,30.5,15.8,32.414,35.703,36.672,35.94300000000001,20.971,,7.3,,7.3
2018-02-16 01:50:00,0.732,1.0,550.0,773.0,1258.0,1258.0,375.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6829256,20.48388889,21.07888889,15.79611111,31.4,34.2,30.5,30.5,15.7,32.215,35.703,36.672,35.94300000000001,21.038,,7.3,,7.3
2018-02-16 01:51:00,0.748,1.0,551.0,777.0,1256.0,1256.0,375.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6829256,20.48388889,21.07888889,15.915,31.3,34.2,30.5,30.5,15.7,32.015,36.099,36.704,35.94300000000001,20.842,,7.3,,7.3
2018-02-16 01:52:00,0.7170000000000001,1.0,555.0,781.0,1258.0,1258.0,373.0,0.016,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6829256,20.48388889,21.05611111,15.96277778,31.4,34.2,30.5,30.5,15.7,32.115,35.967,36.672,36.105,20.879,,7.3,,7.3
2018-02-16 01:53:00,0.7170000000000001,1.0,555.0,783.0,1254.0,1254.0,372.0,0.016,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.05611111,15.96277778,31.3,34.3,30.5,30.5,15.7,32.414,36.097,36.672,35.875,20.913,,7.3,,7.3
2018-02-16 01:54:00,0.7170000000000001,1.0,555.0,783.0,1251.0,1251.0,373.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.05611111,15.98611111,31.4,34.1,30.5,30.5,15.8,31.982,35.635,36.672,36.006,20.914,,7.3,,7.3
2018-02-16 01:55:00,0.748,1.0,552.0,778.0,1251.0,1251.0,374.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.05611111,15.93888889,31.3,34.2,30.5,30.5,15.9,32.679,35.833,36.606,35.875,20.843000000000004,,7.3,,7.3
2018-02-16 01:56:00,0.748,1.0,548.0,778.0,1252.0,1252.0,375.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.05611111,15.915,31.4,34.2,30.5,30.5,15.9,32.049,35.635,36.672,35.875,20.977,,7.3,,7.3
2018-02-16 01:57:00,0.7929999999999999,1.0,550.0,773.0,1248.0,1248.0,374.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.05611111,15.915,31.4,34.1,30.5,30.5,15.7,32.381,35.469,36.639,35.809,20.774,,7.3,,7.3
2018-02-16 01:58:00,1.022,1.0,548.0,769.0,1246.0,1246.0,373.0,0.016,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.03222222,15.98611111,31.3,34.2,30.6,30.6,15.8,31.949,35.56800000000001,36.606,35.839,20.779,,7.3,,7.3
2018-02-16 01:59:00,0.7170000000000001,1.0,553.0,767.0,1243.0,1243.0,375.0,0.016,<10,<10,22.2,22.5,21.8,21.8,16.4,20.79722222,22.6590348,20.48388889,21.03222222,15.98611111,31.3,34.2,30.7,30.7,15.7,32.679,35.50199999999999,36.639,35.806,20.779,,7.3,,7.3
2018-02-16 02:00:00,0.748,1.0,555.0,769.0,1240.0,1240.0,381.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.77277778,22.6345884,20.48388889,21.03222222,16.01,31.3,34.2,30.6,30.6,15.7,32.08,35.566,36.606,35.806,20.78,,7.3,,7.3
2018-02-16 02:01:00,1.3119999999999998,1.0,553.0,767.0,1242.0,1242.0,382.0,0.017,<10,<10,22.2,22.5,21.8,21.8,16.4,20.77277778,22.6345884,20.48388889,21.03222222,16.01,31.3,34.2,30.6,30.6,15.9,32.412,35.368,36.639,35.938,20.78,,7.3,,7.3
2018-02-16 02:02:00,1.19,1.0,555.0,766.0,1235.0,1235.0,382.0,0.016,<10,<10,22.1,22.5,21.8,21.8,16.4,20.77277778,22.6345884,20.46,21.03222222,16.01,31.6,34.2,30.6,30.6,15.6,32.08,35.467,36.571,35.806,20.78,,7.3,,7.3
2018-02-16 02:03:00,0.7170000000000001,1.0,553.0,766.0,1232.0,1232.0,377.0,0.016,<10,<10,22.1,22.5,21.8,21.8,16.4,20.77277778,22.6345884,20.46,21.03222222,15.98611111,31.4,34.2,30.7,30.7,15.7,32.279,35.467,36.538,35.741,20.779,,7.3,,7.3
2018-02-16 02:04:00,0.87,1.0,554.0,765.0,1235.0,1235.0,377.0,0.015,<10,<10,22.1,22.5,21.8,21.8,16.4,20.77277778,22.6106976,20.46,21.03222222,15.96277778,31.4,34.1,30.7,30.7,15.8,32.445,35.365,36.538,35.609,20.913,,7.3,,7.3
2018-02-16 02:05:00,0.778,1.0,555.0,766.0,1238.0,1238.0,377.0,0.015,<10,<10,22.2,22.5,21.8,21.8,16.4,20.77277778,22.6106976,20.46,21.03222222,15.915,31.4,34.1,30.6,30.6,16.0,31.747,35.398,36.538,35.741,21.045,,7.3,,7.3
2018-02-16 02:06:00,1.526,1.0,556.0,765.0,1234.0,1234.0,379.0,0.016,<10,<10,22.1,22.5,21.8,21.8,16.4,20.77277778,22.6106976,20.46,21.03222222,15.86722222,31.4,34.1,30.7,30.7,16.0,32.379,35.365,36.571,35.708,21.042,,7.3,,7.3
2018-02-16 02:07:00,0.7170000000000001,1.0,556.0,761.0,1225.0,1225.0,382.0,0.016,<10,<10,22.1,22.4,21.7,21.7,16.4,20.77277778,22.6106976,20.46,21.03222222,15.84277778,31.2,34.1,30.7,30.7,16.0,32.213,35.299,36.538,35.806,21.041,,7.3,,7.3
2018-02-16 02:08:00,1.251,1.0,555.0,759.0,1220.0,1220.0,381.0,0.017,<10,<10,22.1,22.4,21.7,21.7,16.4,20.77277778,22.5868068,20.46,21.00777778,15.81888889,31.3,34.0,30.7,30.7,16.0,32.445,35.363,36.538,35.804,21.242,,7.3,,7.3
2018-02-16 02:09:00,0.946,1.0,555.0,761.0,1220.0,1220.0,379.0,0.017,<10,<10,22.1,22.4,21.7,21.7,16.3,20.77277778,22.5868068,20.46,21.00777778,15.77222222,31.3,34.0,30.7,30.7,16.0,32.677,35.396,36.473,35.804,21.273000000000003,,7.3,,7.3
2018-02-16 02:10:00,0.916,1.0,556.0,765.0,1222.0,1222.0,381.0,0.017,<10,<10,22.1,22.4,21.7,21.7,16.3,20.77277778,22.5868068,20.46,21.00777778,15.77222222,31.3,34.0,30.7,30.7,16.0,31.947,35.363,36.505,35.837,21.205,,7.3,,7.3
2018-02-16 02:11:00,1.099,1.0,550.0,767.0,1224.0,1224.0,379.0,0.017,<10,<10,22.1,22.4,21.8,21.8,16.3,20.77277778,22.5868068,20.46,21.00777778,15.74777778,31.2,34.0,30.8,30.8,16.0,32.146,35.363,36.473,35.771,21.238000000000003,,7.3,,7.3
2018-02-16 02:12:00,1.083,1.0,548.0,766.0,1227.0,1227.0,377.0,0.016,<10,<10,22.1,22.4,21.7,21.7,16.3,20.77277778,22.562916,20.46,20.98388889,15.74777778,31.3,34.0,30.7,30.7,16.1,31.947,35.229,36.473,35.736,21.204,,7.3,,7.3
2018-02-16 02:13:00,1.129,1.0,547.0,765.0,1224.0,1224.0,375.0,0.016,<10,<10,22.1,22.4,21.7,21.7,16.3,20.77277778,22.562916,20.46,20.98388889,15.72388889,31.2,34.0,30.7,30.7,16.0,32.478,35.361,36.505,35.769,21.236,,7.3,,7.3
