Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_BR4,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_BR4,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_BR4,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-09-20 22:38:00,1.0,2.991,571.0,681.0,654.0,573.0,0.021,20,22,25.2,24.1,24.4,24.4,23.978,,24.412,24.315,16.844,46.2,49.2,47.1,48.8,51.026,,43.614,49.865,65.565,,20.0,,22.0
2017-09-20 22:39:00,1.0,3.128,572.0,686.0,648.0,571.0,0.021,20,22,25.2,24.1,24.4,24.3,23.978,,24.412,24.315,16.844,46.2,49.2,47.1,48.8,51.153,,43.90600000000001,49.834,65.506,,20.0,,22.0
2017-09-20 22:40:00,1.0,2.991,574.0,690.0,649.0,566.0,0.022,20,22,25.2,24.1,24.4,24.4,24.002,,24.412,24.315,16.844,46.2,49.3,47.2,48.7,50.745,,43.744,49.834,65.565,,20.0,,22.0
2017-09-20 22:41:00,1.0,2.579,577.0,693.0,653.0,565.0,0.022,20,22,25.2,24.1,24.4,24.4,24.002,,24.412,24.315,16.844,46.2,49.4,47.2,48.7,50.205,,44.06800000000001,49.802,65.595,,20.0,,22.0
2017-09-20 22:42:00,1.0,3.2960000000000003,572.0,690.0,656.0,567.0,0.023,20,22,25.1,24.1,24.4,24.3,24.002,,24.412,24.315,16.844,46.1,49.4,47.1,48.7,49.951,,43.647,49.77,65.683,,20.0,,22.0
2017-09-20 22:43:00,1.0,3.159,572.0,691.0,659.0,566.0,0.023,20,22,25.2,24.1,24.4,24.4,24.002,,24.412,24.339,16.82,46.1,49.3,47.1,48.7,49.538,,43.87300000000001,49.773,65.767,,20.0,,22.0
2017-09-20 22:44:00,1.0,4.669,572.0,687.0,660.0,566.0,0.023,20,22,25.2,24.1,24.4,24.4,24.002,,24.388,24.339,16.796,46.1,49.1,47.1,48.7,49.602,,44.097,49.773,65.91,,20.0,,22.0
2017-09-20 22:45:00,1.0,4.166,572.0,686.0,657.0,564.0,0.023,20,22,25.1,24.1,24.4,24.4,24.002,,24.388,24.339,16.773,46.1,49.2,47.2,48.7,49.602,,44.0,49.773,66.053,,20.0,,22.0
2017-09-20 22:46:00,1.0,3.204,571.0,686.0,660.0,564.0,0.022,20,22,25.2,24.1,24.4,24.4,24.002,,24.388,24.339,16.749000000000002,46.2,49.1,47.1,48.7,50.142,,44.55,49.71,66.137,,20.0,,22.0
2017-09-20 22:47:00,1.0,2.182,574.0,679.0,660.0,567.0,0.022,20,22,25.1,24.1,24.4,24.3,24.002,,24.388,24.315,16.749000000000002,46.1,49.0,47.1,48.7,50.49100000000001,,43.644,49.77,66.107,,20.0,,22.0
2017-09-20 22:48:00,1.0,2.899,574.0,675.0,661.0,566.0,0.022,20,22,25.1,24.1,24.4,24.3,24.002,,24.388,24.315,16.749000000000002,46.2,48.9,47.1,48.7,50.49100000000001,,44.841,49.802,66.107,,20.0,,22.0
2017-09-20 22:49:00,1.0,2.258,574.0,670.0,660.0,564.0,0.022,20,22,25.2,24.1,24.4,24.3,24.002,,24.388,24.315,16.749000000000002,46.1,49.0,47.1,48.7,50.649,,44.324,49.802,66.195,,20.0,,22.0
2017-09-20 22:50:00,1.0,2.472,577.0,666.0,659.0,565.0,0.022,20,22,25.1,24.1,24.4,24.4,24.002,,24.388,24.315,16.725,46.1,49.0,47.1,48.6,50.649,,44.292,49.834,66.25,,20.0,,22.0
2017-09-20 22:51:00,1.0,2.396,574.0,666.0,661.0,566.0,0.022,20,22,25.1,24.1,24.4,24.3,24.002,,24.388,24.315,16.725,46.1,49.0,47.1,48.6,50.332,,43.903,49.77,66.39699999999999,,20.0,,22.0
2017-09-20 22:52:00,1.0,3.3110000000000004,579.0,666.0,661.0,567.0,0.022,20,22,25.2,24.1,24.4,24.3,24.002,,24.388,24.315,16.725,46.1,49.1,47.1,48.6,51.378,,44.68,49.42,66.426,,20.0,,22.0
2017-09-20 22:53:00,1.0,2.625,579.0,668.0,663.0,566.0,0.022,20,22,25.2,24.1,24.4,24.3,24.002,,24.388,24.315,16.701,46.1,48.8,46.9,48.7,51.219,,44.615,49.324,66.45100000000001,,20.0,,22.0
2017-09-20 22:54:00,1.0,3.571,574.0,678.0,657.0,567.0,0.02,20,22,25.2,24.0,24.3,24.3,23.93,,24.363000000000003,24.243,16.701,46.2,48.6,46.6,48.4,50.83,,44.451,49.25100000000001,66.48100000000001,,20.0,,22.0
2017-09-20 22:55:00,1.0,3.357,579.0,687.0,653.0,566.0,0.02,20,22,25.1,23.9,24.1,24.3,23.833,,24.363000000000003,24.122,16.701,46.0,48.5,46.2,47.9,50.469,,44.612,49.299,66.627,,20.0,,22.0
2017-09-20 22:56:00,1.0,2.396,584.0,702.0,650.0,561.0,0.021,20,22,25.1,23.8,23.9,24.2,23.713,,24.339,24.002,16.654,45.8,48.4,46.3,47.6,50.548,,44.642,49.22,66.824,,20.0,,22.0
2017-09-20 22:57:00,1.0,2.64,582.0,719.0,648.0,558.0,0.021,20,22,25.1,23.7,23.8,24.1,23.617,,24.339,23.857,16.63,45.5,48.4,46.2,47.3,50.12300000000001,,44.642,49.201,67.054,,20.0,,22.0
2017-09-20 22:58:00,1.0,2.441,577.0,727.0,642.0,555.0,0.022,20,22,25.1,23.6,23.7,24.0,23.472,,24.339,23.761,16.605999999999998,45.4,48.3,46.0,47.1,49.977,,44.706,49.22,67.137,,20.0,,22.0
2017-09-20 22:59:00,1.0,2.075,575.0,730.0,640.0,552.0,0.022,20,22,25.1,23.5,23.5,23.9,23.328000000000007,,24.315,23.665,16.605999999999998,45.4,48.3,46.2,46.9,49.99,,44.70399999999999,49.24,67.137,,20.0,,22.0
2017-09-20 23:00:00,1.0,4.364,572.0,730.0,636.0,548.0,0.023,20,22,25.1,23.4,23.2,23.9,23.232,,24.291,23.593000000000004,16.582,45.4,48.9,47.2,46.7,50.61,,44.733,49.86600000000001,67.221,,20.0,,22.0
2017-09-20 23:01:00,1.0,2.747,574.0,730.0,631.0,548.0,0.023,20,22,25.0,23.4,23.3,23.8,23.16,,24.291,23.521,16.558,45.3,49.3,47.9,46.6,50.98,,44.24800000000001,50.11,67.392,,20.0,,22.0
2017-09-20 23:02:00,1.0,2.411,572.0,730.0,630.0,545.0,0.025,20,22,25.0,23.4,23.3,23.8,23.136,,24.291,23.521,16.558,45.6,49.3,47.8,48.3,51.261,,44.377,50.11,67.509,,20.0,,22.0
2017-09-20 23:03:00,1.0,2.319,574.0,730.0,630.0,545.0,0.025,20,22,25.0,23.5,23.4,23.7,23.112,,24.267,23.521,16.534000000000002,45.6,49.4,47.6,48.4,51.447,,44.342,50.237,67.50399999999999,,20.0,,22.0
2017-09-20 23:04:00,1.0,2.045,579.0,735.0,631.0,540.0,0.024,20,22,25.0,23.5,23.5,23.7,23.088,,24.267,23.545,16.511,45.7,49.5,47.5,48.3,51.569,,44.11600000000001,50.208,67.58800000000001,,20.0,,22.0
2017-09-20 23:05:00,1.0,3.479,582.0,740.0,631.0,537.0,0.024,20,22,25.0,23.5,23.5,23.8,23.088,,24.267,23.569000000000006,16.487000000000002,45.8,49.6,47.5,48.2,51.632,,44.11600000000001,50.243,67.788,,20.0,,22.0
2017-09-20 23:06:00,1.0,2.625,584.0,753.0,637.0,535.0,0.023,20,22,25.0,23.6,23.6,23.8,23.088,,24.243,23.617,16.463,45.9,49.6,47.4,48.1,51.695,,43.983,50.12300000000001,67.842,,20.0,,22.0
2017-09-20 23:07:00,1.0,3.082,584.0,764.0,639.0,534.0,0.023,20,22,25.0,23.6,23.6,23.8,23.088,,24.243,23.641,16.463,46.0,49.6,47.4,48.1,51.758,,44.242,50.03100000000001,67.9,,20.0,,22.0
2017-09-20 23:08:00,1.0,3.037,583.0,774.0,636.0,539.0,0.022,20,22,25.0,23.6,23.7,23.8,23.112,,24.243,23.689,16.415,46.0,49.8,47.3,48.1,51.951,,44.533,49.497,68.095,,20.0,,22.0
2017-09-20 23:09:00,1.0,2.64,583.0,782.0,632.0,539.0,0.022,20,22,25.0,23.5,23.6,23.8,23.112,,24.243,23.713,16.392,46.0,49.5,47.1,48.2,51.699,,44.533,49.56399999999999,68.295,,20.0,,22.0
2017-09-20 23:10:00,1.0,3.143,579.0,784.0,624.0,533.0,0.02,20,22,25.0,23.4,23.6,23.8,23.088,,24.243,23.665,16.368,46.0,49.3,46.8,48.2,51.128,,45.018,49.494,68.378,,20.0,,22.0
2017-09-20 23:11:00,1.0,2.426,575.0,780.0,621.0,534.0,0.02,20,22,25.0,23.4,23.5,23.7,23.04,,24.219,23.593000000000004,16.296,45.6,48.9,46.5,47.9,50.964,,45.015,49.358,68.597,,20.0,,22.0
2017-09-20 23:12:00,1.0,3.204,569.0,774.0,619.0,534.0,0.021,20,22,24.9,23.3,23.3,23.7,22.992,,24.219,23.521,16.225,45.6,48.7,46.5,47.6,50.736,,45.08,49.285,69.04899999999999,,20.0,,22.0
2017-09-20 23:13:00,1.0,3.571,572.0,766.0,618.0,536.0,0.021,20,22,24.9,23.3,23.3,23.6,22.896,,24.195,23.424,16.177,45.4,48.7,46.4,47.3,50.502,,44.98,49.558,69.243,,20.0,,22.0
2017-09-20 23:14:00,1.0,2.655,570.0,762.0,617.0,533.0,0.026,20,22,24.9,23.2,23.1,23.5,22.848000000000006,,24.195,23.352,16.153,45.3,49.6,48.0,47.2,51.19,,44.915,50.056,69.441,,20.0,,22.0
2017-09-20 23:15:00,1.0,2.411,569.0,755.0,619.0,531.0,0.026,20,22,24.9,23.2,23.1,23.5,22.824,,24.195,23.328000000000007,16.105999999999998,45.6,49.6,48.0,47.9,51.28100000000001,,44.625,50.148,69.635,,20.0,,22.0
2017-09-20 23:16:00,1.0,2.411,564.0,753.0,617.0,528.0,0.025,20,22,24.9,23.2,23.2,23.4,22.8,,24.195,23.328000000000007,16.058,45.6,49.6,47.8,48.9,51.43600000000001,,44.36600000000001,50.21100000000001,69.8,,20.0,,22.0
2017-09-20 23:17:00,1.0,2.792,566.0,754.0,613.0,525.0,0.025,20,22,24.8,23.2,23.2,23.4,22.8,,24.171,23.352,16.034000000000002,45.8,49.7,47.8,48.8,51.467,,44.557,50.278,69.997,,20.0,,22.0
2017-09-20 23:18:00,1.0,3.006,568.0,753.0,615.0,527.0,0.024,20,22,24.8,23.3,23.3,23.4,22.8,,24.171,23.376,15.986,45.8,49.8,47.7,48.7,51.562,,44.428,50.218,70.248,,20.0,,22.0
2017-09-20 23:19:00,1.0,3.2960000000000003,574.0,758.0,616.0,529.0,0.024,20,22,24.8,23.3,23.3,23.5,22.8,,24.171,23.424,15.939,45.9,49.7,47.7,48.6,51.593,,44.493,50.224,70.384,,20.0,,22.0
2017-09-20 23:20:00,1.0,2.579,574.0,761.0,619.0,531.0,0.023,20,22,24.8,23.3,23.3,23.5,22.8,,24.171,23.472,15.890999999999998,46.0,49.8,47.6,48.5,51.719,,44.299,50.104,70.72,,20.0,,22.0
2017-09-20 23:21:00,1.0,2.991,571.0,769.0,621.0,533.0,0.023,20,22,24.8,23.3,23.4,23.5,22.824,,24.171,23.497,15.890999999999998,46.1,49.8,47.6,48.5,51.628,,44.493,49.98,70.86399999999998,,20.0,,22.0
2017-09-20 23:22:00,1.0,3.662,564.0,776.0,627.0,531.0,0.023,20,22,24.9,23.4,23.4,23.5,22.824,,24.171,23.545,15.867,46.1,49.8,47.6,48.5,51.817,,44.719,49.923,70.946,,20.0,,22.0
2017-09-20 23:23:00,1.0,2.167,566.0,786.0,628.0,533.0,0.023,20,22,24.8,23.4,23.4,23.5,22.848000000000006,,24.146,23.569000000000006,15.843,46.2,49.8,47.6,48.5,51.726000000000006,,44.619,49.894,70.913,,20.0,,22.0
2017-09-20 23:24:00,1.0,3.876,568.0,791.0,628.0,530.0,0.021,20,22,24.8,23.4,23.4,23.5,22.848000000000006,,24.146,23.593000000000004,15.843,46.2,49.8,47.5,48.5,51.82,,44.587,49.86600000000001,71.056,,20.0,,22.0
2017-09-20 23:25:00,1.0,3.571,567.0,796.0,627.0,531.0,0.021,20,22,24.8,23.5,23.5,23.5,22.872,,24.171,23.617,15.843,46.2,49.8,47.5,48.5,51.855,,44.428,49.71,70.97,,20.0,,22.0
2017-09-20 23:26:00,1.0,3.052,568.0,808.0,622.0,530.0,0.022,20,22,24.9,23.4,23.5,23.5,22.896,,24.146,23.641,15.843,46.2,49.6,47.6,48.5,51.89,,44.877,49.364,70.97,,20.0,,22.0
2017-09-20 23:27:00,1.0,3.784,566.0,809.0,626.0,528.0,0.022,20,25,24.8,23.4,23.4,23.5,22.896,,24.146,23.641,15.796,46.1,49.5,47.2,48.5,51.63800000000001,,44.74800000000001,49.459,71.105,,20.0,,25.0
2017-09-20 23:28:00,1.0,3.22,568.0,801.0,617.0,531.0,0.018000000000000002,20,25,24.8,23.4,23.3,23.5,22.896,,24.146,23.569000000000006,15.772,46.0,49.2,46.8,48.4,51.039,,44.813,49.323,71.273,,20.0,,25.0
2017-09-20 23:29:00,1.0,4.044,571.0,798.0,609.0,534.0,0.018000000000000002,20,25,24.8,23.3,23.2,23.5,22.848000000000006,,24.146,23.497,15.748,45.6,48.9,46.8,48.1,50.90600000000001,,45.006,49.28100000000001,71.354,,20.0,,25.0
2017-09-20 23:30:00,1.0,3.113,572.0,790.0,606.0,534.0,0.021,22,25,24.8,23.1,23.1,23.3,22.776,,24.146,23.424,15.748,45.5,48.9,46.7,47.9,50.612,,45.07100000000001,49.113,71.297,,22.0,,25.0
2017-09-20 23:31:00,1.0,3.204,568.0,778.0,610.0,533.0,0.021,22,25,24.8,23.1,22.9,23.3,22.705,,24.146,23.328000000000007,15.748,45.4,49.1,46.8,47.6,50.824,,44.813,49.609,71.297,,22.0,,25.0
2017-09-20 23:32:00,1.0,3.082,567.0,769.0,613.0,533.0,0.025,22,25,24.8,23.0,22.8,23.3,22.657,,24.122,23.256,15.724,45.3,49.9,48.4,47.4,51.133,,44.487,49.98,71.436,,22.0,,25.0
2017-09-20 23:33:00,1.0,3.769,566.0,765.0,612.0,527.0,0.025,22,25,24.8,23.0,22.8,23.2,22.633000000000006,,24.122,23.232,15.675999999999998,45.6,49.9,48.5,48.7,51.31800000000001,,44.455,50.072,71.541,,22.0,,25.0
2017-09-20 23:34:00,1.0,2.945,560.0,765.0,604.0,528.0,0.023,22,25,24.8,23.1,23.0,23.2,22.633000000000006,,24.122,23.232,15.629,45.7,50.0,48.1,49.2,51.444,,44.681,50.199,71.704,,22.0,,25.0
2017-09-20 23:35:00,1.0,4.12,557.0,768.0,605.0,531.0,0.023,22,25,24.8,23.1,23.0,23.2,22.633000000000006,,24.098000000000006,23.256,15.605,45.8,50.0,48.0,49.0,51.602,,44.419,50.233,71.9,,22.0,,25.0
2017-09-20 23:36:00,1.0,3.54,563.0,775.0,608.0,520.0,0.023,22,25,24.8,23.1,23.1,23.2,22.633000000000006,,24.098000000000006,23.28,15.605,45.8,50.0,47.8,49.0,51.728,,44.839,50.142,71.843,,22.0,,25.0
2017-09-20 23:37:00,1.0,4.211,566.0,783.0,615.0,517.0,0.023,22,25,24.8,23.2,23.1,23.2,22.633000000000006,,24.098000000000006,23.304,15.605,45.8,50.0,47.8,48.8,51.728,,44.484,50.081,71.9,,22.0,,25.0
2017-09-20 23:38:00,1.0,4.044,562.0,793.0,616.0,515.0,0.022,22,25,24.8,23.3,23.1,23.2,22.657,,24.098000000000006,23.352,15.605,45.9,50.0,47.8,48.8,51.794,,44.322,49.993,71.814,,22.0,,25.0
2017-09-20 23:39:00,1.0,3.815,563.0,799.0,616.0,516.0,0.022,22,25,24.8,23.3,23.2,23.2,22.657,,24.098000000000006,23.376,15.605,46.0,50.0,47.7,48.8,51.762,,44.419,49.964,71.814,,22.0,,25.0
2017-09-20 23:40:00,1.0,3.235,564.0,800.0,616.0,518.0,0.021,22,25,24.8,23.3,23.2,23.2,22.657,,24.098000000000006,23.424,15.581,46.0,49.9,47.6,48.7,51.857,,44.549,49.907,71.781,,22.0,,25.0
2017-09-20 23:41:00,1.0,3.922,568.0,801.0,616.0,518.0,0.021,22,25,24.8,23.3,23.2,23.2,22.681,,24.098000000000006,23.448,15.557,46.0,50.1,47.6,48.7,51.734,,44.71,49.847,71.833,,22.0,,25.0
2017-09-20 23:42:00,1.0,3.662,567.0,807.0,616.0,515.0,0.021,22,25,24.8,23.4,23.2,23.3,22.705,,24.098000000000006,23.472,15.509,45.9,49.9,47.6,48.6,51.769,,44.839,49.755,72.11,,22.0,,25.0
2017-09-20 23:43:00,1.0,4.181,565.0,814.0,612.0,511.0,0.021,22,25,24.8,23.4,23.2,23.3,22.705,,24.098000000000006,23.497,15.461,45.9,49.9,47.6,48.7,51.675,,44.484,49.663,72.33,,22.0,,25.0
2017-09-20 23:44:00,1.0,3.799,564.0,820.0,611.0,515.0,0.023,22,25,24.8,23.4,23.2,23.3,22.729,,24.098000000000006,23.521,15.414,45.8,49.9,47.7,48.7,51.96100000000001,,44.549,49.57100000000001,72.492,,22.0,,25.0
2017-09-20 23:45:00,1.0,3.799,563.0,826.0,612.0,518.0,0.023,22,25,24.7,23.4,23.3,23.3,22.753,,24.098000000000006,23.521,15.342,45.9,49.6,47.6,48.8,51.87,,44.452,49.12600000000001,72.706,,22.0,,25.0
2017-09-20 23:46:00,1.0,4.273,564.0,829.0,612.0,515.0,0.02,22,25,24.8,23.4,23.1,23.3,22.753,,24.098000000000006,23.521,15.318,45.9,49.5,47.5,48.8,51.65,,44.646,49.221,72.958,,22.0,,25.0
2017-09-20 23:47:00,1.0,6.271,564.0,826.0,606.0,511.0,0.02,22,25,24.8,23.2,23.0,23.3,22.705,,24.098000000000006,23.448,15.318,45.7,49.4,47.1,48.5,51.265,,45.065,49.243,72.844,,22.0,,25.0
2017-09-20 23:48:00,1.0,3.418,563.0,813.0,599.0,511.0,0.021,22,25,24.7,23.1,22.8,23.2,22.657,,24.098000000000006,23.352,15.318,45.5,49.2,46.9,48.2,50.88,,45.00100000000001,49.072,72.872,,22.0,,25.0
2017-09-20 23:49:00,1.0,4.746,559.0,796.0,593.0,503.0,0.021,22,25,24.7,23.1,22.8,23.2,22.585,,24.074,23.256,15.294,45.3,48.9,46.9,47.9,50.681,,44.707,48.996,72.64,,22.0,,25.0
2017-09-20 23:50:00,1.0,3.754,557.0,787.0,591.0,509.0,0.023,22,25,24.7,23.0,22.7,23.1,22.513,,24.074,23.184,15.294,45.2,49.6,47.2,47.7,51.019,,44.675,49.653,72.725,,22.0,,25.0
2017-09-20 23:51:00,1.0,3.555,556.0,775.0,593.0,505.0,0.023,22,25,24.7,23.0,22.7,23.0,22.465,,24.05,23.136,15.27,45.2,49.9,48.4,47.5,51.327,,44.155,49.869,72.692,,22.0,,25.0
2017-09-20 23:52:00,1.0,4.456,551.0,768.0,590.0,507.0,0.023,22,25,24.7,23.0,22.7,23.0,22.441,,24.05,23.112,15.318,45.5,50.0,48.3,49.0,51.481,,44.414,49.96100000000001,72.502,,22.0,,25.0
2017-09-20 23:53:00,1.0,3.403,551.0,768.0,588.0,511.0,0.023,22,25,24.7,23.0,22.8,23.0,22.441,,24.05,23.136,15.27,45.7,50.0,48.1,49.2,51.544,,44.543,49.996,72.692,,22.0,,25.0
2017-09-20 23:54:00,1.0,2.564,551.0,776.0,588.0,513.0,0.023,22,25,24.7,23.0,22.8,23.0,22.441,,24.05,23.136,15.247,45.6,50.0,48.0,49.0,51.639,,44.09,49.996,72.744,,22.0,,25.0
2017-09-20 23:55:00,1.0,3.616,552.0,783.0,586.0,510.0,0.023,22,25,24.7,23.0,22.8,23.0,22.441,,24.05,23.16,15.223,45.8,50.1,48.0,48.9,51.702,,44.12300000000001,49.999,72.825,,22.0,,25.0
2017-09-20 23:56:00,1.0,4.059,557.0,789.0,587.0,509.0,0.023,22,25,24.7,23.1,22.9,23.0,22.441,,24.05,23.184,15.199000000000002,45.8,50.1,48.0,48.9,51.859,,44.414,49.97,72.991,,22.0,,25.0
2017-09-20 23:57:00,1.0,4.3180000000000005,564.0,799.0,588.0,511.0,0.023,22,22,24.7,23.1,22.9,23.0,22.465,,24.05,23.232,15.175,45.9,50.1,47.9,48.9,51.831,,44.414,49.945,73.157,,22.0,,22.0
2017-09-20 23:58:00,1.0,2.792,568.0,804.0,591.0,509.0,0.022,22,22,24.7,23.1,22.9,23.0,22.465,,24.05,23.256,15.151,45.9,50.1,47.9,48.8,51.925,,44.414,49.79,73.039,,22.0,,22.0
2017-09-20 23:59:00,1.0,4.517,570.0,810.0,594.0,507.0,0.022,22,22,24.7,23.2,23.0,23.1,22.465,,24.026,23.28,15.127,45.8,50.1,47.9,48.8,51.925,,44.475,49.729,73.063,,22.0,,22.0
2017-09-21 00:00:00,1.0,3.754,571.0,820.0,595.0,505.0,0.022,21,22,24.7,23.2,23.0,23.1,22.489,,24.026,23.328000000000007,15.127,45.8,50.0,47.9,48.8,51.96,,44.411,49.64100000000001,73.09100000000002,,21.0,,22.0
2017-09-21 00:01:00,1.0,4.059,572.0,823.0,598.0,502.0,0.022,21,22,24.7,23.2,23.0,23.1,22.513,,24.026,23.328000000000007,15.103,45.8,50.0,47.8,48.8,51.806,,44.411,49.64100000000001,73.229,,21.0,,22.0
2017-09-21 00:02:00,1.0,3.555,571.0,827.0,596.0,500.0,0.021,21,22,24.7,23.3,23.0,23.1,22.513,,24.026,23.376,15.079,45.7,50.0,47.9,48.9,51.837,,44.54,49.52,73.33800000000002,,21.0,,22.0
2017-09-21 00:03:00,1.0,3.265,571.0,830.0,598.0,502.0,0.021,21,22,24.7,23.3,23.0,23.1,22.537,,24.026,23.376,15.079,45.7,49.9,47.9,48.9,51.935,,44.411,49.583,73.366,,21.0,,22.0
2017-09-21 00:04:00,1.0,4.562,570.0,833.0,599.0,500.0,0.021,21,22,24.7,23.3,23.1,23.1,22.561,,24.026,23.4,15.079,45.7,50.0,47.8,49.0,51.62300000000001,,44.379,49.49100000000001,73.22399999999998,,21.0,,22.0
2017-09-21 00:05:00,1.0,2.38,567.0,845.0,597.0,500.0,0.021,21,22,24.7,23.4,23.1,23.1,22.585,,24.026,23.424,15.031,45.7,49.9,47.7,49.1,51.56399999999999,,44.31399999999999,49.494,73.35600000000002,,21.0,,22.0
2017-09-21 00:06:00,1.0,3.174,566.0,848.0,596.0,499.0,0.022,21,22,24.7,23.4,23.1,23.1,22.609,,24.026,23.448,14.984000000000002,45.7,49.9,47.8,49.1,52.102,,44.669,49.084,73.48899999999998,,21.0,,22.0
2017-09-21 00:07:00,1.0,3.738,555.0,853.0,594.0,500.0,0.022,21,22,24.7,23.3,23.1,23.1,22.609,,24.026,23.448,14.936,45.7,49.6,47.6,49.1,51.882,,44.734,49.053,73.678,,21.0,,22.0
2017-09-21 00:08:00,1.0,3.616,552.0,846.0,593.0,500.0,0.02,21,22,24.7,23.2,23.0,23.1,22.609,,24.026,23.4,14.912,45.7,49.3,47.2,49.0,51.441,,44.669,49.174,73.673,,21.0,,22.0
2017-09-21 00:09:00,1.0,2.96,550.0,840.0,588.0,498.0,0.02,21,22,24.7,23.1,22.8,23.1,22.561,,24.026,23.328000000000007,14.864,45.4,49.2,47.1,48.6,51.151,,44.798,49.005,73.862,,21.0,,22.0
2017-09-21 00:10:00,1.0,3.281,551.0,829.0,586.0,498.0,0.021,21,22,24.7,23.1,22.6,23.0,22.489,,24.026,23.232,14.84,45.2,48.8,47.0,48.3,50.952,,44.895,48.993,73.801,,21.0,,22.0
2017-09-21 00:11:00,1.0,3.845,549.0,813.0,583.0,497.0,0.021,21,22,24.7,23.0,22.6,22.9,22.417,,24.026,23.136,14.792,45.1,48.6,46.9,48.0,50.659,,44.76600000000001,49.139,73.961,,21.0,,22.0
2017-09-21 00:12:00,1.0,4.0280000000000005,547.0,793.0,578.0,492.0,0.023,21,22,24.7,22.9,22.5,22.9,22.345,,24.002,23.04,14.792,45.0,49.6,47.9,47.7,51.185,,44.537,49.539,73.99,,21.0,,22.0
2017-09-21 00:13:00,1.0,4.135,544.0,785.0,580.0,489.0,0.023,21,22,24.7,22.9,22.5,22.8,22.298,,24.002,22.992,14.792,45.1,49.8,48.3,47.8,51.462,,44.052,49.787,73.735,,21.0,,22.0
2017-09-21 00:14:00,1.0,4.074,542.0,780.0,580.0,492.0,0.024,21,22,24.6,22.9,22.6,22.7,22.274,,24.002,22.992,14.792,45.3,49.8,48.3,49.4,51.61600000000001,,44.246,49.85,73.678,,21.0,,22.0
2017-09-21 00:15:00,1.0,4.4860000000000015,540.0,782.0,580.0,494.0,0.024,21,22,24.6,22.9,22.6,22.7,22.274,,24.002,23.016,14.768,45.4,49.9,48.1,49.4,51.83600000000001,,44.214,49.948,73.702,,21.0,,22.0
2017-09-21 00:16:00,1.0,3.2960000000000003,540.0,786.0,580.0,496.0,0.024,21,22,24.7,22.9,22.6,22.8,22.274,,24.002,23.04,14.768,45.4,50.0,48.1,49.2,51.899,,44.117,49.951,73.702,,21.0,,22.0
2017-09-21 00:17:00,1.0,2.67,544.0,792.0,579.0,499.0,0.024,21,22,24.6,22.9,22.7,22.8,22.274,,24.002,23.064,14.768,45.6,50.0,48.1,49.1,52.024,,44.731,49.86,73.361,,21.0,,22.0
2017-09-21 00:18:00,1.0,2.121,549.0,798.0,581.0,495.0,0.022,21,22,24.6,23.0,22.7,22.8,22.274,,24.002,23.088,14.792,45.7,49.9,48.0,49.0,52.024,,44.37600000000001,49.831,73.167,,21.0,,22.0
2017-09-21 00:19:00,1.0,4.685,552.0,804.0,583.0,491.0,0.022,21,22,24.6,23.0,22.7,22.8,22.298,,24.002,23.112,14.792,45.7,49.9,48.0,49.0,52.122,,44.602,49.771,73.054,,21.0,,22.0
2017-09-21 00:20:00,1.0,3.571,559.0,811.0,584.0,492.0,0.021,21,22,24.6,23.1,22.8,22.8,22.321,,24.002,23.136,14.84,45.6,49.8,47.9,48.9,52.03100000000001,,44.214,49.742,72.807,,21.0,,22.0
2017-09-21 00:21:00,1.0,3.51,563.0,816.0,587.0,495.0,0.021,21,22,24.6,23.1,22.8,22.8,22.321,,23.978,23.16,14.816,45.6,49.8,47.9,48.9,52.125,,43.596,49.619,72.66,,21.0,,22.0
2017-09-21 00:22:00,1.0,2.777,567.0,823.0,588.0,494.0,0.022,21,22,24.6,23.2,22.8,22.8,22.345,,23.978,23.184,14.816,45.6,49.8,47.9,49.0,52.097,,44.147,49.59,72.546,,21.0,,22.0
2017-09-21 00:23:00,1.0,3.494,567.0,827.0,590.0,494.0,0.022,21,22,24.6,23.2,22.8,22.9,22.369,,23.978,23.232,14.792,45.6,49.8,47.8,49.0,52.1,,44.341,49.66,72.57,,21.0,,22.0
2017-09-21 00:24:00,1.0,3.54,567.0,832.0,588.0,492.0,0.023,21,22,24.6,23.2,22.9,22.9,22.369,,23.978,23.256,14.792,45.5,49.8,47.9,49.0,52.069,,44.405,49.599,72.655,,21.0,,22.0
2017-09-21 00:25:00,1.0,3.677,571.0,835.0,588.0,494.0,0.023,21,22,24.6,23.2,22.9,22.9,22.393,,23.978,23.256,14.768,45.5,49.7,47.9,49.2,52.041,,43.629,49.536,72.594,,21.0,,22.0
