Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_DEN,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_DEN,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_DEN,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-03-13 13:43:00,,3.0,365.0,524.0,495.0,710.0,449.0,0.093,22.0,22.0,25.4,21.7,22.8,25.7,23.5,23.7661111111111,22.1317704,22.776111111111106,22.896111111111107,24.436111111111106,49.5,54.2,50.5,44.5,49.6,51.977,58.862,54.91,53.709,55.65,,22.0,,22.0
2018-03-13 13:44:00,,3.0,370.0,528.0,490.0,709.0,449.0,0.093,22.0,22.0,25.4,21.8,22.8,25.8,23.5,23.7661111111111,22.1317704,22.776111111111106,22.896111111111107,24.4838888888889,49.5,54.2,50.5,44.6,49.5,51.977,58.709,54.941,53.803,55.688,,22.0,,22.0
2018-03-13 13:45:00,,3.0,365.0,529.0,492.0,710.0,448.0,0.093,22.0,22.0,25.4,21.8,22.8,25.7,23.5,23.7661111111111,22.1317704,22.776111111111106,22.896111111111107,24.4838888888889,49.8,54.2,50.5,44.4,50.0,51.94600000000001,58.893,55.065,53.803,55.37600000000001,,22.0,,22.0
2018-03-13 13:46:00,,3.0,368.0,531.0,495.0,707.0,448.0,0.093,22.0,22.0,25.5,21.8,22.8,25.8,23.5,23.79,22.1556612,22.8,22.896111111111107,24.436111111111106,49.7,54.4,50.5,44.5,49.6,51.98,58.897,55.007,53.86600000000001,54.899,,22.0,,22.0
2018-03-13 13:47:00,,3.0,369.0,533.0,494.0,701.0,451.0,0.093,22.0,22.0,25.5,21.8,22.8,25.8,23.5,23.7661111111111,22.1556612,22.8,22.896111111111107,24.4838888888889,49.4,54.3,50.5,44.5,49.6,52.04,58.774,54.975,53.928,55.407,,22.0,,22.0
2018-03-13 13:48:00,,3.0,369.0,532.0,495.0,700.0,454.0,0.094,24.0,22.0,25.4,21.8,22.8,25.7,23.5,23.7661111111111,22.179552,22.8,22.896111111111107,24.4838888888889,49.3,54.2,50.6,44.5,49.6,52.04,58.931,55.038,53.86600000000001,54.217,,24.0,,22.0
2018-03-13 13:49:00,,3.0,369.0,530.0,497.0,700.0,451.0,0.094,24.0,22.0,25.4,21.8,22.8,25.8,23.5,23.7661111111111,22.179552,22.8,22.92,24.46,48.9,54.2,50.5,44.7,49.6,52.00899999999999,59.023,55.038,53.869,54.903,,24.0,,22.0
2018-03-13 13:50:00,,3.0,365.0,529.0,498.0,699.0,451.0,0.093,24.0,22.0,25.4,21.8,22.8,25.8,23.5,23.79,22.179552,22.8,22.92,24.412222222222198,48.5,54.2,50.6,44.6,49.5,52.107,59.023,55.1,53.9,55.303,,24.0,,22.0
2018-03-13 13:51:00,,3.0,366.0,528.0,497.0,696.0,451.0,0.093,24.0,22.0,25.4,21.8,22.8,25.8,23.5,23.79,22.179552,22.8238888888889,22.9438888888889,24.3627777777778,48.9,54.2,50.6,44.6,49.7,52.075,58.9,55.103,53.966,55.764,,24.0,,22.0
2018-03-13 13:52:00,,3.0,370.0,522.0,493.0,697.0,455.0,0.094,24.0,22.0,25.4,21.8,22.9,25.8,23.5,23.7661111111111,22.2039984,22.8238888888889,22.9438888888889,24.291111111111107,49.4,54.2,50.6,44.7,49.7,52.103,58.904,55.072,53.904,54.503,,24.0,,22.0
2018-03-13 13:53:00,,3.0,368.0,524.0,494.0,700.0,454.0,0.094,24.0,22.0,25.4,21.8,22.9,25.8,23.5,23.79,22.2039984,22.8238888888889,22.9438888888889,24.2188888888889,48.4,54.2,50.6,44.6,49.7,52.075,58.78100000000001,55.103,53.966,54.962,,24.0,,22.0
2018-03-13 13:54:00,,3.0,365.0,527.0,492.0,697.0,451.0,0.092,24.0,22.0,25.4,21.8,22.9,25.9,23.5,23.79,22.2039984,22.8238888888889,22.9438888888889,24.146111111111107,48.5,54.3,50.7,44.6,49.5,52.13800000000001,59.027,55.228,53.935,55.327,,24.0,,22.0
2018-03-13 13:55:00,,3.0,363.0,527.0,497.0,697.0,448.0,0.092,24.0,22.0,25.4,21.8,22.9,25.9,23.5,23.7661111111111,22.2039984,22.8238888888889,22.9438888888889,24.146111111111107,48.5,54.2,50.6,44.7,49.7,52.418,58.87300000000001,55.103,53.935,56.231,,24.0,,22.0
2018-03-13 13:56:00,,3.0,365.0,524.0,497.0,699.0,444.0,0.092,24.0,22.0,25.4,21.8,22.9,25.9,23.5,23.7661111111111,22.2278892,22.8238888888889,22.9677777777778,24.171111111111106,48.9,54.2,50.6,44.7,49.5,52.324,59.03100000000001,55.103,53.938,55.549,,24.0,,22.0
2018-03-13 13:57:00,,3.0,363.0,525.0,497.0,700.0,445.0,0.092,24.0,22.0,25.3,21.8,22.9,25.9,23.5,23.79,22.2278892,22.8477777777778,22.9677777777778,24.1222222222222,49.0,54.2,50.6,44.7,49.7,52.51600000000001,58.93899999999999,55.169,53.97,55.791,,24.0,,22.0
2018-03-13 13:58:00,,3.0,361.0,527.0,497.0,701.0,450.0,0.092,24.0,22.0,25.3,21.8,22.9,25.9,23.5,23.7661111111111,22.2278892,22.8238888888889,22.9677777777778,24.0977777777778,48.9,54.1,50.6,44.7,49.8,52.324,59.092,55.135,54.00100000000001,56.566,,24.0,,22.0
2018-03-13 13:59:00,,3.0,361.0,525.0,497.0,700.0,453.0,0.092,24.0,22.0,25.3,21.8,22.9,25.9,23.5,23.79,22.2278892,22.8477777777778,22.9677777777778,24.05,49.5,54.2,50.7,44.8,49.7,52.359,59.215,55.169,54.00100000000001,56.528,,24.0,,22.0
2018-03-13 14:00:00,,3.0,357.0,525.0,495.0,700.0,450.0,0.093,24.0,22.0,25.3,21.8,22.9,25.9,23.5,23.79,22.25178,22.8477777777778,22.9922222222222,24.05,49.8,54.2,50.6,44.6,49.9,52.453,59.096,55.231,54.004,57.056,,24.0,,22.0
2018-03-13 14:01:00,,3.0,358.0,528.0,492.0,697.0,445.0,0.093,24.0,22.0,25.2,21.8,22.9,25.9,23.6,23.79,22.25178,22.8477777777778,22.9922222222222,24.05,49.7,54.3,50.6,44.7,50.2,52.453,59.157,55.107,54.067,56.839,,24.0,,22.0
2018-03-13 14:02:00,,3.0,355.0,528.0,490.0,691.0,442.0,0.093,24.0,22.0,25.2,21.9,22.9,25.9,23.6,23.79,22.2756708,22.8477777777778,22.9922222222222,24.05,50.0,54.2,50.8,44.6,50.1,52.453,59.007,55.076,54.067,56.621,,24.0,,22.0
2018-03-13 14:03:00,,2.0,358.0,524.0,487.0,690.0,435.0,0.093,24.0,22.0,25.2,21.9,22.9,25.9,23.6,23.79,22.2756708,22.8477777777778,22.9922222222222,24.0977777777778,49.7,54.1,50.8,44.7,50.3,52.611,59.13,55.045,53.973,56.19300000000001,,24.0,,22.0
2018-03-13 14:04:00,,2.0,363.0,524.0,487.0,688.0,436.0,0.096,24.0,22.0,25.2,21.9,22.9,25.9,23.6,23.79,22.2756708,22.8477777777778,22.9922222222222,24.05,49.8,54.1,50.7,44.7,50.1,52.611,59.191,55.076,53.942,55.843,,24.0,,22.0
2018-03-13 14:05:00,,2.0,367.0,520.0,489.0,684.0,436.0,0.096,24.0,22.0,25.2,21.9,22.9,26.0,23.6,23.79,22.2756708,22.8477777777778,23.0161111111111,24.05,49.4,54.1,50.8,44.8,50.0,52.611,59.283,55.231,53.914,55.749,,24.0,,22.0
2018-03-13 14:06:00,,2.0,364.0,520.0,492.0,682.0,436.0,0.099,24.0,22.0,25.2,21.9,22.9,25.9,23.6,23.79,22.2995616,22.8722222222222,23.0161111111111,23.953888888888894,49.2,54.2,50.8,44.8,50.1,52.737,59.256,55.11,53.82,55.767,,24.0,,22.0
2018-03-13 14:07:00,,2.0,365.0,522.0,495.0,683.0,435.0,0.099,24.0,22.0,25.2,21.9,22.9,26.0,23.6,23.79,22.2995616,22.8722222222222,23.04,23.881111111111107,49.1,54.1,50.8,44.7,50.3,52.737,59.13399999999999,55.14100000000001,53.792,56.41,,24.0,,22.0
2018-03-13 14:08:00,,2.0,365.0,524.0,493.0,686.0,438.0,0.096,24.0,22.0,25.2,21.9,22.9,26.0,23.6,23.79,22.3228968,22.896111111111107,23.04,23.8327777777778,49.1,54.1,50.9,44.7,50.1,52.862,59.23,55.176,53.761,56.993,,24.0,,22.0
2018-03-13 14:09:00,,2.0,365.0,521.0,490.0,686.0,435.0,0.096,24.0,22.0,25.1,21.9,22.9,26.0,23.6,23.813888888888894,22.3228968,22.896111111111107,23.04,23.808888888888895,49.7,54.1,50.9,44.7,50.3,52.803,59.13800000000001,55.176,53.761,56.989,,24.0,,22.0
2018-03-13 14:10:00,,3.0,365.0,522.0,492.0,686.0,441.0,0.095,24.0,22.0,25.1,21.9,22.9,26.0,23.6,23.813888888888894,22.3228968,22.896111111111107,23.04,23.7372222222222,49.9,54.1,50.9,44.8,50.3,52.771,59.32100000000001,55.145,53.73,57.351000000000006,,24.0,,22.0
2018-03-13 14:11:00,,3.0,361.0,527.0,493.0,684.0,442.0,0.095,24.0,22.0,25.0,21.9,22.9,26.0,23.6,23.813888888888894,22.3228968,22.896111111111107,23.063888888888894,23.6172222222222,50.0,54.1,50.9,44.8,50.2,52.897,59.13800000000001,55.145,53.702,57.456,,24.0,,22.0
2018-03-13 14:12:00,,3.0,359.0,528.0,494.0,680.0,439.0,0.096,24.0,22.0,25.0,21.9,22.9,26.0,23.6,23.813888888888894,22.3228968,22.92,23.063888888888894,23.545,50.1,54.1,50.9,44.7,50.2,52.929,59.26,55.117,53.702,57.971,,24.0,,22.0
2018-03-13 14:13:00,,3.0,362.0,528.0,489.0,679.0,438.0,0.096,24.0,22.0,24.9,21.9,22.9,26.0,23.7,23.813888888888894,22.346787600000006,22.92,23.063888888888894,23.4972222222222,50.4,54.2,51.0,44.8,50.4,52.929,59.233,55.117,53.702,57.995,,24.0,,22.0
2018-03-13 14:14:00,,3.0,362.0,521.0,484.0,680.0,438.0,0.092,24.0,22.0,24.9,21.9,22.9,26.0,23.6,23.837777777777802,22.346787600000006,22.92,23.087777777777802,23.423888888888893,50.3,54.2,51.1,44.8,50.3,53.215,59.264,55.117,53.737,58.324,,24.0,,22.0
2018-03-13 14:15:00,,3.0,368.0,522.0,486.0,679.0,438.0,0.092,24.0,22.0,24.9,21.9,22.9,26.0,23.7,23.837777777777802,22.3706784,22.9438888888889,23.087777777777802,23.4,50.5,54.1,51.0,44.9,50.5,52.963,59.206,55.027,53.705,58.567,,24.0,,22.0
2018-03-13 14:16:00,,3.0,374.0,522.0,489.0,682.0,438.0,0.097,24.0,22.0,24.8,21.9,22.9,26.0,23.6,23.837777777777802,22.3706784,22.9438888888889,23.087777777777802,23.3761111111111,50.9,54.1,51.2,44.8,50.2,52.995,59.268,55.121,53.705,59.148,,24.0,,22.0
2018-03-13 14:17:00,,3.0,379.0,522.0,492.0,681.0,440.0,0.097,24.0,22.0,24.7,21.9,22.9,26.1,23.7,23.837777777777802,22.3706784,22.9438888888889,23.087777777777802,23.3761111111111,51.1,54.1,51.1,44.8,50.2,53.341,59.268,55.09,53.705,59.394,,24.0,,22.0
2018-03-13 14:18:00,,3.0,377.0,527.0,493.0,686.0,442.0,0.095,24.0,22.0,24.7,21.9,22.9,26.1,23.7,23.837777777777802,22.3706784,22.9438888888889,23.087777777777802,23.3277777777778,51.6,54.1,51.1,44.9,50.2,54.03100000000001,59.32899999999999,55.183,53.768,59.07899999999999,,24.0,,22.0
2018-03-13 14:19:00,,3.0,371.0,527.0,486.0,686.0,442.0,0.095,24.0,22.0,24.6,21.9,22.9,26.1,23.7,23.837777777777802,22.3706784,22.9438888888889,23.1122222222222,23.28,51.8,54.1,51.2,44.8,50.3,55.063,59.298,55.121,53.771,59.809,,24.0,,22.0
2018-03-13 14:20:00,,3.0,372.0,524.0,486.0,687.0,442.0,0.095,24.0,22.0,24.6,22.0,22.9,26.1,23.7,23.8622222222222,22.3945692,22.9438888888889,23.1122222222222,23.28,52.0,54.1,51.2,44.5,51.5,53.25,59.21,54.965,53.771,59.717,,24.0,,22.0
2018-03-13 14:21:00,,3.0,376.0,520.0,486.0,679.0,439.0,0.095,24.0,22.0,24.5,21.9,22.9,26.1,23.7,23.8622222222222,22.3945692,22.9677777777778,23.1122222222222,23.28,52.1,54.1,51.2,44.2,51.5,55.223,59.333,55.155,53.771,59.901,,24.0,,22.0
2018-03-13 14:22:00,,3.0,374.0,519.0,481.0,615.0,442.0,0.093,24.0,22.0,24.5,22.0,23.0,26.1,23.7,23.886111111111106,22.4190156,22.9922222222222,23.136111111111106,23.256111111111107,52.3,54.1,51.2,44.8,51.2,53.06399999999999,59.244,55.128,53.775,59.683,,24.0,,22.0
2018-03-13 14:23:00,,3.0,374.0,517.0,479.0,622.0,441.0,0.093,24.0,22.0,24.5,22.0,23.0,26.1,23.7,23.8622222222222,22.4190156,22.9922222222222,23.136111111111106,23.232222222222198,52.4,54.1,51.0,44.5,50.6,52.967,59.33600000000001,54.972,53.775,60.078,,24.0,,22.0
2018-03-13 14:24:00,,4.0,366.0,517.0,479.0,637.0,445.0,0.102,24.0,22.0,24.4,22.0,23.0,26.1,23.7,23.8622222222222,22.4190156,23.0161111111111,23.136111111111106,23.183888888888895,52.6,54.1,51.1,44.2,50.5,53.909,59.33600000000001,54.913,53.775,60.407,,24.0,,22.0
2018-03-13 14:25:00,,5.0,371.0,520.0,482.0,652.0,447.0,0.102,24.0,22.0,24.4,22.0,23.0,26.1,23.7,23.886111111111106,22.4190156,23.0161111111111,23.136111111111106,23.136111111111106,52.9,54.1,50.8,44.6,50.9,54.132,59.244,55.069,53.837,60.46100000000001,,24.0,,22.0
2018-03-13 14:26:00,,5.0,374.0,522.0,482.0,655.0,448.0,0.085,24.0,23.0,24.4,22.0,23.0,26.1,23.7,23.886111111111106,22.4429064,23.0161111111111,23.136111111111106,23.087777777777802,53.2,54.0,50.8,44.6,50.6,54.163,59.187,55.256,53.9,60.392,,24.0,,23.0
2018-03-13 14:27:00,,4.0,371.0,522.0,482.0,650.0,449.0,0.085,24.0,23.0,24.4,22.0,23.0,26.1,23.7,23.91,22.4667972,23.0161111111111,23.136111111111106,23.087777777777802,53.1,54.1,51.0,44.6,50.7,54.48,58.976000000000006,55.287,53.9,60.75899999999999,,24.0,,23.0
2018-03-13 14:28:00,,4.0,366.0,520.0,482.0,652.0,447.0,0.094,24.0,23.0,24.3,22.0,23.0,26.1,23.7,23.91,22.4667972,23.0161111111111,23.136111111111106,23.087777777777802,53.2,54.1,51.1,44.6,50.5,54.761,59.006,55.31800000000001,53.9,60.851000000000006,,24.0,,23.0
2018-03-13 14:29:00,,4.0,367.0,520.0,478.0,652.0,444.0,0.094,24.0,23.0,24.3,22.0,23.0,26.1,23.7,23.933888888888895,22.4667972,23.0161111111111,23.136111111111106,23.063888888888894,53.5,54.1,51.0,44.6,51.0,54.452,59.06800000000001,55.38,53.9,60.633,,24.0,,23.0
2018-03-13 14:30:00,,4.0,371.0,527.0,482.0,650.0,446.0,0.08900000000000001,24.0,23.0,24.2,22.0,23.0,26.1,23.7,23.933888888888895,22.4667972,23.0161111111111,23.136111111111106,23.04,53.6,54.1,51.0,44.5,50.5,54.765,59.006,55.31800000000001,53.9,60.843,,24.0,,23.0
2018-03-13 14:31:00,,3.0,374.0,527.0,482.0,645.0,442.0,0.08900000000000001,24.0,23.0,24.2,22.0,23.0,26.1,23.7,23.9577777777778,22.4667972,23.0161111111111,23.16,22.9677777777778,53.6,54.2,51.1,44.5,50.8,54.674,59.06800000000001,55.256,53.966,61.533,,24.0,,23.0
2018-03-13 14:32:00,,4.0,371.0,528.0,479.0,642.0,442.0,0.102,24.0,23.0,24.1,22.0,23.0,26.2,23.7,23.982222222222198,22.4667972,23.0161111111111,23.16,22.9438888888889,54.0,54.2,51.3,44.6,50.6,54.584,59.16,55.194,53.966,61.773,,24.0,,23.0
2018-03-13 14:33:00,,3.0,372.0,522.0,479.0,638.0,445.0,0.102,24.0,23.0,24.1,22.0,23.0,26.2,23.7,23.982222222222198,22.490688,23.04,23.16,22.8722222222222,54.2,54.2,51.3,44.6,50.5,54.49,59.072,55.25899999999999,53.934,61.975,,24.0,,23.0
2018-03-13 14:34:00,,3.0,377.0,520.0,479.0,634.0,447.0,0.092,24.0,23.0,24.1,22.0,23.0,26.2,23.8,23.982222222222198,22.490688,23.04,23.183888888888895,22.8,54.6,54.2,51.3,44.6,50.7,54.521,59.164,55.228,53.938,62.145,,24.0,,23.0
2018-03-13 14:35:00,,3.0,377.0,520.0,479.0,627.0,444.0,0.092,24.0,23.0,24.0,22.1,23.0,26.2,23.8,24.006111111111107,22.490688,23.04,23.183888888888895,22.6811111111111,54.8,54.2,51.3,44.5,50.4,54.493,59.01,55.166,53.969,62.004,,24.0,,23.0
2018-03-13 14:36:00,,3.0,382.0,517.0,482.0,623.0,444.0,0.097,24.0,23.0,23.9,22.1,23.0,26.2,23.8,24.0311111111111,22.490688,23.04,23.183888888888895,22.537222222222198,54.7,54.2,51.4,44.5,50.4,54.465,59.225,55.228,53.938,62.588,,24.0,,23.0
2018-03-13 14:37:00,,3.0,384.0,521.0,487.0,622.0,448.0,0.097,24.0,23.0,23.8,22.1,23.0,26.2,23.8,24.0311111111111,22.490688,23.063888888888894,23.2077777777778,22.441111111111105,55.0,54.1,51.4,44.4,50.4,54.653,59.225,55.169,53.941,63.782,,24.0,,23.0
2018-03-13 14:38:00,,3.0,382.0,521.0,493.0,619.0,448.0,0.092,24.0,23.0,23.8,22.1,23.0,26.2,23.8,24.0311111111111,22.490688,23.063888888888894,23.2077777777778,22.392777777777802,55.2,54.1,51.4,44.5,50.4,54.528,59.256,55.169,53.941,64.468,,24.0,,23.0
2018-03-13 14:39:00,,3.0,381.0,524.0,492.0,617.0,445.0,0.092,24.0,23.0,23.7,22.1,23.0,26.2,23.8,24.0311111111111,22.5145788,23.063888888888894,23.232222222222198,22.3211111111111,55.9,54.1,51.4,44.5,50.5,54.309,59.25899999999999,55.169,53.913,64.094,,24.0,,23.0
2018-03-13 14:40:00,,3.0,378.0,524.0,490.0,612.0,442.0,0.097,24.0,23.0,23.7,22.1,23.0,26.2,23.8,24.0311111111111,22.5145788,23.063888888888894,23.232222222222198,22.226111111111106,56.2,54.1,51.4,44.5,50.6,54.152,59.29,55.169,53.913,64.138,,24.0,,23.0
2018-03-13 14:41:00,,3.0,378.0,521.0,493.0,606.0,445.0,0.097,24.0,23.0,23.6,22.1,23.0,26.2,23.8,24.055,22.5145788,23.063888888888894,23.232222222222198,22.177777777777802,56.1,54.1,51.5,44.6,50.6,54.657,59.25899999999999,55.201,53.913,64.431,,24.0,,23.0
2018-03-13 14:42:00,,3.0,382.0,519.0,494.0,604.0,442.0,0.095,24.0,23.0,23.6,22.1,23.0,26.2,23.8,24.055,22.5145788,23.087777777777802,23.232222222222198,22.13,56.2,54.0,51.5,44.3,50.4,54.312,59.44300000000001,55.111,53.913,64.513,,24.0,,23.0
2018-03-13 14:43:00,,3.0,382.0,515.0,492.0,600.0,441.0,0.095,24.0,23.0,23.5,22.1,23.0,26.2,23.8,24.055,22.5145788,23.087777777777802,23.232222222222198,22.0822222222222,56.3,54.0,51.5,44.6,50.3,54.03,59.29,55.173,53.945,64.686,,24.0,,23.0
2018-03-13 14:44:00,,3.0,379.0,516.0,493.0,597.0,441.0,0.093,24.0,23.0,23.4,22.1,23.1,26.2,23.8,24.078888888888894,22.5145788,23.087777777777802,23.256111111111107,22.0577777777778,56.4,54.0,51.4,44.5,50.3,54.065,59.382,55.297,53.917,64.682,,24.0,,23.0
2018-03-13 14:45:00,,3.0,374.0,515.0,492.0,595.0,442.0,0.093,24.0,23.0,23.4,22.1,23.0,26.2,23.8,24.078888888888894,22.5145788,23.087777777777802,23.256111111111107,21.9872222222222,56.6,54.0,51.4,44.3,50.3,53.971,59.382,55.26600000000001,54.011,64.94,,24.0,,23.0
2018-03-13 14:46:00,,3.0,377.0,515.0,497.0,591.0,444.0,0.092,24.0,23.0,23.3,22.1,23.1,26.2,23.8,24.055,22.5145788,23.087777777777802,23.256111111111107,21.938888888888894,56.8,54.0,51.4,44.5,50.1,53.967,59.32100000000001,55.173,54.042,65.322,,24.0,,23.0
2018-03-13 14:47:00,,3.0,381.0,518.0,494.0,586.0,444.0,0.092,24.0,23.0,23.3,22.1,23.1,26.2,23.8,24.078888888888894,22.5390252,23.087777777777802,23.256111111111107,21.8911111111111,57.1,54.0,51.4,44.4,50.2,54.253,59.294,55.235,54.105,65.523,,24.0,,23.0
2018-03-13 14:48:00,,3.0,383.0,518.0,494.0,579.0,447.0,0.096,23.0,23.0,23.2,22.1,23.1,26.2,23.8,24.078888888888894,22.5390252,23.087777777777802,23.256111111111107,21.8427777777778,57.3,54.0,51.4,44.5,50.1,53.845,59.355,55.26600000000001,54.105,65.575,,23.0,,23.0
2018-03-13 14:49:00,,3.0,378.0,519.0,493.0,579.0,445.0,0.096,23.0,23.0,23.2,22.1,23.1,26.3,23.8,24.078888888888894,22.5390252,23.087777777777802,23.256111111111107,21.795,57.4,54.0,51.4,44.5,50.1,53.783,59.324,55.36,54.167,65.77600000000001,,23.0,,23.0
2018-03-13 14:50:00,,3.0,378.0,520.0,490.0,575.0,447.0,0.094,23.0,23.0,23.1,22.1,23.1,26.3,23.8,24.078888888888894,22.5390252,23.087777777777802,23.256111111111107,21.747777777777802,57.5,54.0,51.4,44.4,50.1,53.971,59.355,55.36,54.136,66.24600000000001,,23.0,,23.0
2018-03-13 14:51:00,,2.0,377.0,517.0,489.0,571.0,445.0,0.094,23.0,23.0,23.1,22.1,23.1,26.3,23.8,24.078888888888894,22.5390252,23.087777777777802,23.256111111111107,21.7,57.8,54.0,51.4,44.4,50.0,54.002,59.447,55.39100000000001,54.23,65.999,,23.0,,23.0
2018-03-13 14:52:00,,2.0,375.0,516.0,490.0,566.0,447.0,0.094,23.0,23.0,23.0,22.1,23.1,26.3,23.8,24.1027777777778,22.5390252,23.087777777777802,23.256111111111107,21.6522222222222,58.2,54.0,51.4,44.4,50.0,54.162,59.416,55.39100000000001,54.261,66.169,,23.0,,23.0
2018-03-13 14:53:00,,3.0,378.0,515.0,490.0,561.0,446.0,0.094,23.0,23.0,22.9,22.1,23.1,26.3,23.8,24.1027777777778,22.5390252,23.087777777777802,23.256111111111107,21.603888888888893,58.1,53.9,51.4,44.5,50.0,54.257,59.386,55.422,54.23,66.161,,23.0,,23.0
2018-03-13 14:54:00,,3.0,377.0,518.0,493.0,561.0,447.0,0.095,23.0,23.0,22.9,22.1,23.1,26.3,23.8,24.1027777777778,22.562916,23.087777777777802,23.256111111111107,21.5572222222222,58.2,53.9,51.4,44.5,50.0,53.974,59.267,55.453,54.261,66.66,,23.0,,23.0
2018-03-13 14:55:00,,3.0,378.0,519.0,493.0,560.0,448.0,0.095,23.0,23.0,22.8,22.1,23.1,26.3,23.8,24.1027777777778,22.562916,23.087777777777802,23.28,21.5572222222222,58.3,54.0,51.3,44.4,50.1,53.94300000000001,59.665,55.484,54.327,66.868,,23.0,,23.0
2018-03-13 14:56:00,,3.0,379.0,519.0,495.0,557.0,449.0,0.094,23.0,24.0,22.8,22.2,23.1,26.3,23.8,24.127222222222198,22.562916,23.087777777777802,23.28,21.5327777777778,58.7,54.0,51.3,44.4,50.1,54.04,59.543,55.453,54.358,67.31,,23.0,,24.0
2018-03-13 14:57:00,,3.0,378.0,520.0,493.0,557.0,453.0,0.094,23.0,24.0,22.8,22.2,23.1,26.3,23.8,24.127222222222198,22.562916,23.087777777777802,23.28,21.508888888888894,58.9,54.0,51.4,44.2,49.9,53.915,59.359,55.484,54.389,67.158,,23.0,,24.0
2018-03-13 14:58:00,,3.0,378.0,520.0,495.0,551.0,451.0,0.094,23.0,24.0,22.7,22.2,23.1,26.3,23.8,24.127222222222198,22.562916,23.1122222222222,23.28,21.485,59.1,54.0,51.4,44.3,50.0,54.04,59.512,55.581,54.358,67.242,,23.0,,24.0
2018-03-13 14:59:00,,3.0,383.0,517.0,495.0,547.0,449.0,0.094,23.0,24.0,22.7,22.2,23.1,26.3,23.8,24.151111111111106,22.562916,23.1122222222222,23.28,21.508888888888894,59.2,54.0,51.4,44.5,50.0,54.01300000000001,59.482,55.55,54.389,67.336,,23.0,,24.0
2018-03-13 15:00:00,,3.0,377.0,522.0,493.0,545.0,450.0,0.095,23.0,24.0,22.7,22.2,23.1,26.3,23.8,24.151111111111106,22.562916,23.1122222222222,23.28,21.508888888888894,59.2,53.9,51.4,44.4,50.1,53.856,59.512,55.457,54.42100000000001,66.741,,23.0,,24.0
2018-03-13 15:01:00,,3.0,377.0,522.0,495.0,543.0,449.0,0.095,23.0,24.0,22.6,22.2,23.1,26.3,23.8,24.151111111111106,22.562916,23.1122222222222,23.28,21.485,59.4,53.9,51.4,44.3,50.1,54.075,59.482,55.581,54.42100000000001,67.064,,23.0,,24.0
2018-03-13 15:02:00,,3.0,374.0,521.0,494.0,546.0,448.0,0.095,23.0,24.0,22.6,22.2,23.1,26.3,23.8,24.151111111111106,22.562916,23.1122222222222,23.28,21.4611111111111,59.3,53.9,51.4,44.3,50.0,54.107,59.512,55.581,54.452,66.971,,23.0,,24.0
2018-03-13 15:03:00,,3.0,378.0,519.0,494.0,545.0,448.0,0.095,23.0,24.0,22.6,22.2,23.1,26.3,23.8,24.175,22.562916,23.1122222222222,23.28,21.4127777777778,59.4,53.9,51.5,44.4,50.1,54.14100000000001,59.573,55.519,54.42100000000001,67.081,,23.0,,24.0
2018-03-13 15:04:00,,3.0,373.0,516.0,495.0,539.0,448.0,0.09,23.0,24.0,22.6,22.2,23.1,26.3,23.8,24.175,22.562916,23.1122222222222,23.28,21.366111111111106,59.5,54.0,51.4,44.4,50.1,53.733,59.665,55.488,54.483,67.785,,23.0,,24.0
2018-03-13 15:05:00,,3.0,377.0,517.0,492.0,536.0,446.0,0.09,23.0,24.0,22.5,22.2,23.1,26.3,23.8,24.175,22.562916,23.1122222222222,23.3038888888889,21.3422222222222,59.6,54.0,51.5,44.3,50.0,54.11,59.635,55.457,54.487,68.374,,23.0,,24.0
2018-03-13 15:06:00,,3.0,375.0,519.0,490.0,532.0,445.0,0.092,23.0,24.0,22.5,22.2,23.1,26.3,23.8,24.1988888888889,22.5868068,23.1122222222222,23.3038888888889,21.27,60.2,54.0,51.5,44.4,50.1,54.145,59.485,55.457,54.487,69.335,,23.0,,24.0
2018-03-13 15:07:00,,3.0,370.0,519.0,490.0,529.0,444.0,0.092,23.0,24.0,22.4,22.2,23.1,26.3,23.8,24.1988888888889,22.5868068,23.1122222222222,23.3038888888889,21.1988888888889,61.0,54.0,51.5,44.3,50.1,53.957,59.639,55.519,54.455,69.794,,23.0,,24.0
2018-03-13 15:08:00,,3.0,370.0,520.0,489.0,529.0,447.0,0.095,23.0,24.0,22.4,22.2,23.1,26.3,23.8,24.1988888888889,22.5868068,23.136111111111106,23.3038888888889,21.1027777777778,61.8,54.0,51.4,44.4,50.1,54.302,59.577,55.522,54.455,70.628,,23.0,,24.0
