Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-14 16:49:00,4.501,3,493,481,479,401,0.1,20,21,23.6,21.7,23.9,26.1,24.15111111,23.763012,21.84277778,45.7,51.4,45.1,29,45.426,47.114,36.412,,20,,21
2017-11-14 16:50:00,4.379,3,489,481,479,399,0.1,20,21,23.6,21.7,23.9,26,24.15111111,23.7391212,21.795,45.7,51.4,45.1,28.7,44.652,47.079,36.671,,20,,21
2017-11-14 16:51:00,4.425,3,485,483,477,394,0.1,20,21,23.6,21.7,23.9,26,24.15111111,23.7146748,21.74777778,45.7,51.4,45.1,28.4,44.878,47.14,36.863,,20,,21
2017-11-14 16:52:00,4.608,3,487,486,476,397,0.1,20,21,23.6,21.7,23.9,26,24.12722222,23.7146748,21.67611111,45.7,51.3,45.1,28.1,44.487,47.204,37.184,,20,,21
2017-11-14 16:53:00,4.364,3,481,485,474,396,0.099,20,21,23.6,21.7,23.9,25.9,24.12722222,23.690784,21.60388889,45.6,51.3,45.1,28.1,44.617,47.169,37.472,,20,,21
2017-11-14 16:54:00,4.654,3,481,481,472,397,0.099,20,21,23.6,21.7,23.9,25.9,24.12722222,23.6668932,21.55722222,45.6,51.3,45.1,28.2,45.262,47.23,37.762,,20,,21
2017-11-14 16:55:00,4.669,3,481,480,474,397,0.1,20,21,23.6,21.7,23.9,25.8,24.10277778,23.6668932,21.50888889,45.6,51.3,45.1,28.1,43.319,47.294,37.921,,20,,21
2017-11-14 16:56:00,4.837,3,487,483,477,398,0.1,20,21,23.6,21.7,23.9,25.8,24.10277778,23.6668932,21.46111111,45.5,51.3,45.1,28.1,43.773,47.294,38.145,,20,,21
2017-11-14 16:57:00,5.57,3,485,487,476,397,0.098,20,21,23.6,21.7,23.9,25.8,24.10277778,23.6430024,21.41277778,45.5,51.4,45.1,28.3,44.549,47.323,38.533,,20,,21
2017-11-14 16:58:00,5.707,3,487,491,473,398,0.098,20,21,23.7,21.7,23.9,25.7,24.07888889,23.6430024,21.36611111,45.5,51.3,45.1,28.3,44.223,47.291,38.658,,20,,21
2017-11-14 16:59:00,4.211,3,487,490,471,402,0.101,20,21,23.7,21.7,23.9,25.7,24.07888889,23.6191116,21.34222222,45.4,51.3,45.1,28.5,44.966,47.288,38.59,,20,,21
2017-11-14 17:00:00,4.105,3,485,485,471,402,0.101,20,21,23.7,21.7,23.9,25.6,24.07888889,23.6191116,21.31777778,45.4,51.3,45,28.6,44.094,47.288,38.751,,20,,21
2017-11-14 17:01:00,4.959,3,485,481,473,398,0.098,20,21,23.7,21.7,23.9,25.6,24.07888889,23.5946652,21.27,45.4,51.3,45.1,28.5,45.095,47.317,38.844,,20,,21
2017-11-14 17:02:00,4.532,3,481,481,473,397,0.098,20,21,23.7,21.7,23.9,25.5,24.055,23.5946652,21.22277778,45.3,51.2,45,28.7,44.156,47.445,38.839,,20,,21
2017-11-14 17:03:00,4.456,3,481,481,476,398,0.099,20,21,23.7,21.7,23.9,25.5,24.055,23.5707744,21.175,45.3,51,45,28.8,44.22,47.314,38.867,,20,,21
2017-11-14 17:04:00,4.364,3,482,476,476,398,0.099,20,21,23.7,21.7,23.9,25.5,24.055,23.5468836,21.12722222,45.3,51.3,45,28.7,44.673,47.343,38.927,,20,,21
2017-11-14 17:05:00,4.425,3,485,478,473,398,0.098,20,21,23.7,21.7,23.9,25.4,24.055,23.5468836,21.10277778,45.3,51.3,45,28.9,44.123,47.407,38.826,,20,,21
2017-11-14 17:06:00,3.891,3,481,479,471,398,0.098,20,21,23.7,21.7,23.9,25.4,24.03111111,23.5229928,21.05611111,45.2,51.3,45,28.9,44.088,47.308,38.756,,20,,21
2017-11-14 17:07:00,3.891,3,478,479,475,398,0.099,20,21,23.7,21.8,23.9,25.3,24.03111111,23.5229928,21.00777778,45.2,51.3,45,29,44.638,47.499,38.686,,20,,21
2017-11-14 17:08:00,2.884,3,478,479,476,401,0.099,20,21,23.8,21.7,24,25.3,24.03111111,23.499102,20.96,45.1,51.3,45,28.9,44.282,47.432,38.583,,20,,21
2017-11-14 17:09:00,4.013,3,478,481,475,402,0.099,20,21,23.8,21.8,24,25.3,24.00611111,23.499102,20.91277778,45.3,51.2,45,29.1,44.118,47.368,38.35,,20,,21
2017-11-14 17:10:00,5.234,3,484,481,475,402,0.099,20,21,23.8,21.8,23.9,25.2,24.00611111,23.4741,20.865,45.3,51.2,44.9,29,45.183,47.557,38.345,,20,,21
2017-11-14 17:11:00,3.357,3,487,481,476,405,0.1,20,21,23.8,21.8,23.9,25.2,23.98222222,23.4496536,20.81722222,45.3,51.3,44.9,29.2,43.694,47.426,38.177,,20,,21
2017-11-14 17:12:00,3.922,3,487,483,476,405,0.1,20,21,23.7,21.8,23.9,25.1,23.98222222,23.4257628,20.77,45.4,51.2,45,29.3,43.888,47.423,38.205,,20,,21
2017-11-14 17:13:00,3.235,3,487,485,469,407,0.099,20,21,23.8,21.8,23.9,25.1,23.98222222,23.4257628,20.72222222,45.4,51.2,45,29.4,43.759,47.551,38.624,,20,,21
2017-11-14 17:14:00,3.815,3,485,487,466,407,0.099,20,21,23.8,21.8,23.9,25,23.95777778,23.401872,20.67388889,45.4,51.2,44.9,29.5,44.274,47.356,38.293,,20,,21
2017-11-14 17:15:00,4.028,3,487,486,464,405,0.099,20,21,23.7,21.8,23.9,25,23.95777778,23.401872,20.62722222,45.4,51.2,44.9,29.5,44.919,47.42,38.385,,20,,21
2017-11-14 17:16:00,3.403,3,491,481,460,406,0.099,20,21,23.8,21.8,24,24.9,23.95777778,23.3779812,20.57888889,45.4,51.1,44.9,29.7,44.467,47.481,37.989,,20,,21
2017-11-14 17:17:00,3.418,3,492,480,464,402,0.098,20,21,23.8,21.8,23.9,24.9,23.95777778,23.3540904,20.555,45.5,51.1,44.9,29.8,43.529,47.51,37.66,,20,,21
2017-11-14 17:18:00,3.372,3,491,479,461,402,0.098,20,21,23.7,21.8,23.9,24.9,23.93388889,23.3540904,20.53111111,45.5,51.1,44.9,29.9,44.077,47.542,38.017,,20,,21
2017-11-14 17:19:00,4.242,3,493,480,464,403,0.098,18,21,23.7,21.8,23.9,24.8,23.93388889,23.329644,20.48388889,45.4,51.1,44.9,30,44.271,47.443,37.751,,18,,21
2017-11-14 17:20:00,3.189,3,499,478,464,405,0.098,18,21,23.8,21.8,23.9,24.8,23.93388889,23.329644,20.46,45.5,51,44.8,30,44.077,47.571,38.075,,18,,21
2017-11-14 17:21:00,3.189,3,500,476,464,402,0.1,18,21,23.7,21.8,23.9,24.8,23.93388889,23.3057532,20.41222222,45.4,51,44.8,30,44.658,47.408,38.102,,18,,21
2017-11-14 17:22:00,4.944,3,500,476,461,402,0.1,18,21,23.7,21.8,23.9,24.7,23.91,23.2818624,20.365,45.4,51,44.8,30.2,44.139,47.597,38.228,,18,,21
2017-11-14 17:23:00,3.815,3,499,476,464,406,0.1,18,21,23.7,21.8,23.9,24.7,23.91,23.2818624,20.29277778,45.4,51,44.8,30.2,44.978,47.597,38.351,,18,,21
2017-11-14 17:24:00,3.922,3,493,476,466,405,0.1,18,21,23.7,21.8,23.9,24.6,23.91,23.2579716,20.26888889,45.4,51,44.8,30.3,44.688,47.498,38.511,,18,,21
2017-11-14 17:25:00,4.44,3,484,478,466,408,0.099,18,21,23.8,21.8,23.9,24.6,23.88611111,23.2340808,20.22222222,45.4,50.9,44.8,30.5,44.168,47.623,38.539,,18,,21
2017-11-14 17:26:00,3.159,3,478,478,470,400,0.099,18,21,23.7,21.8,23.9,24.5,23.88611111,23.2340808,20.17388889,45.4,50.9,44.8,30.6,45.04,47.527,38.729,,18,,21
2017-11-14 17:27:00,3.845,3,478,476,470,400,0.099,18,21,23.7,21.8,23.9,24.5,23.88611111,23.2096344,20.12611111,45.4,50.9,44.8,30.7,44.846,47.46,38.789,,18,,21
2017-11-14 17:28:00,3.403,3,478,479,468,405,0.099,18,21,23.7,21.8,23.9,24.4,23.88611111,23.1857436,20.07888889,45.3,50.9,44.8,30.8,43.099,47.425,38.882,,18,,21
2017-11-14 17:29:00,4.227,3,484,480,466,407,0.098,18,21,23.8,21.8,23.9,24.4,23.86222222,23.1857436,20.03111111,45.4,50.9,44.7,30.9,43.842,47.521,39.234,,18,,21
2017-11-14 17:30:00,3.845,3,486,481,464,412,0.098,18,21,23.8,21.8,23.9,24.4,23.86222222,23.1618528,19.98388889,45.3,50.9,44.7,31,44.618,47.646,40.266,,18,,21
2017-11-14 17:31:00,3.784,3,489,476,466,410,0.099,18,21,23.7,21.8,23.9,24.3,23.83777778,23.137962,19.96,45.3,50.8,44.7,31.1,45.228,47.579,40.263,,18,,21
2017-11-14 17:32:00,4.486,2,485,480,470,406,0.099,18,21,23.7,21.8,23.9,24.3,23.83777778,23.137962,19.88777778,45.4,50.8,44.7,31.2,44.324,47.579,40.741,,18,,21
2017-11-14 17:33:00,5.295,2,478,481,472,405,0.1,18,21,23.8,21.9,23.9,24.3,23.83777778,23.1140712,19.84111111,45.4,50.8,44.7,31.4,44.453,47.64,41.413,,18,,21
2017-11-14 17:34:00,6.836,3,481,483,468,407,0.1,18,21,23.7,21.8,23.9,24.2,23.81388889,23.0896248,19.81722222,45.3,50.8,44.7,31.5,44.45,47.7,42.633,,18,,21
2017-11-14 17:35:00,5.707,3,481,483,469,406,0.1,18,21,23.7,21.9,23.9,24.2,23.81388889,23.0896248,19.77,45.3,50.7,44.7,31.6,45.128,47.509,43.045,,18,,21
2017-11-14 17:36:00,4.898,3,482,483,473,406,0.1,18,21,23.7,21.9,23.9,24.1,23.81388889,23.065734,19.72222222,45.3,50.8,44.7,31.7,44.709,47.538,43.808,,18,,21
2017-11-14 17:37:00,6.394,0,476,481,474,402,0.099,18,21,23.7,21.9,23.9,24.1,23.79,23.0418432,19.69777778,45.3,50.8,44.7,31.8,44.577,47.694,44.922,,18,,21
2017-11-14 17:38:00,6.073,3,476,485,476,403,0.099,18,21,23.7,21.9,23.9,24.1,23.79,23.0418432,19.67388889,45.3,50.7,44.7,31.8,45.157,47.567,45.493,,18,,21
2017-11-14 17:39:00,6.516,3,481,481,475,407,0.099,18,21,23.7,21.9,23.9,24,23.79,23.0179524,19.65111111,45.3,50.7,44.7,32,45.286,47.691,45.839,,18,,21
2017-11-14 17:40:00,6.592,3,489,478,471,407,0.099,18,21,23.7,21.9,23.9,24,23.79,22.9940616,19.60277778,45.3,50.7,44.7,32.1,45.222,47.816,46.246,,18,,21
2017-11-14 17:41:00,5.768,3,491,478,471,407,0.101,18,21,23.7,21.9,23.9,23.9,23.79,22.9940616,19.57888889,45.2,50.6,44.7,32.2,45.222,47.752,46.434,,18,,21
2017-11-14 17:42:00,5.829,3,491,480,471,409,0.101,18,24,23.7,21.9,23.9,23.9,23.76611111,22.9696152,19.53222222,45.1,50.6,44.7,32.3,45.026,47.781,46.903,,18,,24
2017-11-14 17:43:00,5.89,3,491,478,471,410,0.099,18,24,23.7,21.9,23.9,23.9,23.76611111,22.9457244,19.48388889,45.1,50.6,44.7,32.4,45.122,47.746,47.055,,18,,24
2017-11-14 17:44:00,6.226,2,492,483,470,411,0.099,18,24,23.7,21.9,23.9,23.8,23.74222222,22.9457244,19.46,45.1,50.6,44.7,32.5,45.152,47.81,47.052,,18,,24
2017-11-14 17:45:00,6.424,3,499,489,471,409,0.101,18,24,23.7,21.9,23.9,23.8,23.74222222,22.9218336,19.41277778,45.2,50.6,44.7,32.5,45.087,47.679,47.299,,18,,24
2017-11-14 17:46:00,6.058,3,499,491,470,407,0.101,18,24,23.7,21.9,23.9,23.8,23.74222222,22.9218336,19.365,45.1,50.5,44.6,32.6,45.152,47.871,47.357,,18,,24
2017-11-14 17:47:00,6.119,3,497,489,468,408,0.099,18,24,23.7,21.9,23.9,23.7,23.71722222,22.8979428,19.31777778,45.1,50.5,44.7,32.7,45.213,47.836,47.477,,18,,24
2017-11-14 17:48:00,6.79,3,496,483,468,410,0.099,18,24,23.7,21.9,23.9,23.7,23.71722222,22.8979428,19.27,45.1,50.5,44.7,32.7,45.149,47.74,47.818,,18,,24
2017-11-14 17:49:00,6.21,3,497,478,468,409,0.1,20,24,23.7,21.9,23.9,23.6,23.71722222,22.874052,19.22222222,45.1,50.5,44.7,32.7,45.503,47.928,48.001,,20,,24
2017-11-14 17:50:00,6.867,3,487,476,469,410,0.1,20,24,23.7,21.9,23.9,23.6,23.69277778,22.8496056,19.175,45.1,50.5,44.7,32.7,45.468,47.925,48.152,,20,,24
2017-11-14 17:51:00,6.943,3,486,476,466,410,0.099,20,24,23.7,21.9,23.9,23.6,23.69277778,22.8257148,19.12722222,45.1,50.3,44.7,32.8,45.564,47.986,48.681,,20,,24
2017-11-14 17:52:00,5.89,3,482,483,466,411,0.099,20,24,23.7,21.9,23.9,23.5,23.69277778,22.801824,19.08,45,50.4,44.7,32.8,45.5,48.015,48.644,,20,,24
2017-11-14 17:53:00,6.729,3,487,490,470,408,0.099,20,24,23.7,21.9,23.9,23.5,23.66888889,22.801824,19.05611111,45,50.2,44.7,32.9,45.787,48.174,49.018,,20,,24
2017-11-14 17:54:00,5.798,3,486,489,471,407,0.099,20,24,23.7,21.9,23.9,23.4,23.66888889,22.7779332,19.03222222,45,50.4,44.6,33,45.433,48.012,49.328,,20,,24
2017-11-14 17:55:00,5.249,3,489,481,471,408,0.102,20,24,23.7,21.9,23.9,23.4,23.66888889,22.754598,18.985,44.9,50.3,44.7,33,45.754,48.136,49.447,,20,,24
2017-11-14 17:56:00,6.683,3,487,483,470,410,0.102,20,24,23.7,21.9,23.8,23.4,23.645,22.754598,18.93722222,44.9,50.4,44.6,33.1,44.947,48.072,49.817,,20,,24
2017-11-14 17:57:00,6.439,3,485,486,465,408,0.1,20,24,23.7,21.9,23.9,23.3,23.645,22.7307072,18.91277778,44.9,50.3,44.6,33.2,45.591,48.101,49.751,,20,,24
2017-11-14 17:58:00,6.882,3,484,490,464,408,0.1,20,24,23.7,21.9,23.8,23.3,23.645,22.7307072,18.86611111,44.9,50.3,44.6,33.3,45.784,48.133,49.995,,20,,24
2017-11-14 17:59:00,6.332,3,492,483,461,411,0.101,20,24,23.7,21.9,23.9,23.2,23.62111111,22.7068164,18.84222222,44.9,50.2,44.6,33.5,45.556,48.098,50.367,,20,,24
2017-11-14 18:00:00,7.767,3,493,481,464,411,0.101,20,24,23.7,21.9,23.9,23.2,23.62111111,22.7068164,18.81777778,44.9,50.2,44.6,33.5,45.845,48.289,50.458,,20,,24
2017-11-14 18:01:00,8.225,3,487,485,468,408,0.099,20,24,23.7,21.9,23.8,23.2,23.59722222,22.6829256,18.79388889,44.8,50.2,44.6,33.6,45.842,48.381,50.642,,20,,24
2017-11-14 18:02:00,9.14,3,487,486,467,409,0.099,20,24,23.7,21.9,23.8,23.1,23.59722222,22.6590348,18.74722222,44.8,49.9,44.6,33.7,45.456,48.219,50.667,,20,,24
2017-11-14 18:03:00,7.111,3,485,486,464,411,0.101,20,24,23.7,22,23.8,23.1,23.59722222,22.6590348,18.69888889,44.8,50.1,44.6,33.8,45.585,47.964,50.754,,20,,24
2017-11-14 18:04:00,8.408,3,487,486,464,408,0.101,20,24,23.7,21.9,23.8,23,23.59722222,22.6345884,18.675,44.8,50.1,44.6,33.8,46.003,48.216,50.969,,20,,24
2017-11-14 18:05:00,8.164,3,485,483,464,403,0.104,20,24,23.7,21.9,23.8,23,23.59722222,22.6106976,18.65222222,44.8,50.2,44.6,33.9,46.099,48.277,51.028,,20,,24
2017-11-14 18:06:00,6.821,3,493,484,461,404,0.104,20,24,23.7,22,23.8,22.9,23.59722222,22.5868068,18.62777778,44.8,49.9,44.6,33.9,45.714,48.337,51.212,,20,,24
2017-11-14 18:07:00,7.904,3,487,481,464,409,0.1,20,24,23.7,22,23.8,22.9,23.57277778,22.5868068,18.60388889,44.7,50.1,44.6,34,45.646,48.433,51.208,,20,,24
2017-11-14 18:08:00,7.568,3,489,478,462,410,0.1,20,24,23.7,21.9,23.8,22.9,23.57277778,22.562916,18.55722222,44.7,50.1,44.6,34,45.936,48.398,51.233,,20,,24
2017-11-14 18:09:00,5.814,3,489,478,461,410,0.102,20,24,23.7,22,23.8,22.8,23.57277778,22.562916,18.55722222,44.7,50,44.5,34,46.096,48.302,51.108,,20,,24
2017-11-14 18:10:00,6.683,3,486,480,458,407,0.102,20,24,23.7,22,23.8,22.8,23.54888889,22.5390252,18.55722222,44.7,50,44.6,34.1,45.965,48.299,51.171,,20,,24
2017-11-14 18:11:00,5.966,3,492,483,461,404,0.101,20,24,23.7,22,23.8,22.7,23.54888889,22.5145788,18.50888889,44.7,49.8,44.6,34.1,45.901,48.519,51.195,,20,,24
2017-11-14 18:12:00,7.843,3,498,483,466,403,0.101,20,26,23.7,22,23.8,22.7,23.54888889,22.5145788,18.485,44.6,50,44.5,34.1,45.836,48.455,51.441,,20,,26
2017-11-14 18:13:00,6.271,3,497,485,466,407,0.102,20,26,23.7,22,23.8,22.7,23.54888889,22.490688,18.46111111,44.6,49.9,44.6,34.1,46.029,48.388,51.376,,20,,26
2017-11-14 18:14:00,7.263,3,495,483,468,410,0.102,20,26,23.7,22,23.8,22.6,23.54888889,22.4667972,18.43777778,44.6,49.5,44.6,34.1,46.157,48.544,51.31,,20,,26
2017-11-14 18:15:00,8.042,3,491,481,464,409,0.102,20,26,23.7,22,23.8,22.6,23.525,22.4667972,18.41388889,44.6,49.9,44.6,34.2,45.801,48.576,51.245,,20,,26
2017-11-14 18:16:00,6.485,3,487,483,465,407,0.102,20,26,23.7,22,23.8,22.5,23.525,22.4429064,18.36611111,44.5,50,44.6,34.2,46.155,48.668,51.549,,20,,26
2017-11-14 18:17:00,7.935,3,482,486,464,407,0.103,20,26,23.7,21.9,23.8,22.5,23.525,22.4190156,18.34277778,44.5,49.6,44.6,34.2,46.155,48.633,51.608,,20,,26
2017-11-14 18:18:00,6.867,3,478,486,464,406,0.103,20,26,23.7,22,23.8,22.5,23.525,22.4190156,18.31888889,44.5,50,44.6,34.2,46.283,48.602,51.729,,20,,26
2017-11-14 18:19:00,8.362,3,485,486,461,404,0.103,19,26,23.7,22,23.8,22.4,23.50111111,22.3945692,18.295,44.5,49.9,44.6,34.2,46.344,48.694,51.881,,19,,26
2017-11-14 18:20:00,7.279,3,482,486,461,407,0.103,19,26,23.7,22,23.8,22.4,23.50111111,22.3706784,18.295,44.5,49.9,44.5,34.2,46.216,48.659,51.912,,19,,26
2017-11-14 18:21:00,7.324,3,476,487,460,408,0.104,19,26,23.7,22,23.8,22.3,23.50111111,22.3706784,18.27111111,44.5,49.8,44.6,34.2,46.312,48.532,52.343,,19,,26
2017-11-14 18:22:00,7.111,3,476,486,461,407,0.104,19,26,23.7,22,23.8,22.3,23.50111111,22.3467876,18.295,44.4,49.7,44.5,34.2,46.344,48.624,52.501,,19,,26
2017-11-14 18:23:00,9.445,3,478,489,462,407,0.102,19,26,23.7,22,23.8,22.3,23.47722222,22.3467876,18.24722222,44.4,49.9,44.5,34.3,46.181,48.656,52.556,,19,,26
2017-11-14 18:24:00,7.446,3,482,481,464,407,0.102,19,26,23.7,22,23.8,22.2,23.47722222,22.3228968,18.22388889,44.4,49.7,44.5,34.3,46.341,48.684,52.708,,19,,26
2017-11-14 18:25:00,6.409,3,482,481,465,408,0.104,19,26,23.7,22,23.8,22.2,23.47722222,22.3228968,18.2,44.4,49.6,44.6,34.4,46.213,48.684,52.983,,19,,26
2017-11-14 18:26:00,8.301,3,487,483,466,407,0.104,19,26,23.6,22,23.8,22.2,23.47722222,22.2995616,18.17611111,44.4,49.7,44.5,34.4,46.213,48.808,53.257,,19,,26
2017-11-14 18:27:00,6.424,3,485,483,468,410,0.103,19,26,23.7,22,23.8,22.1,23.47722222,22.2756708,18.17611111,44.3,49.8,44.5,34.4,46.341,48.869,53.442,,19,,26
2017-11-14 18:28:00,7.553,3,485,479,468,406,0.103,19,26,23.7,22,23.8,22.1,23.45277778,22.2756708,18.15222222,44.3,49.7,44.4,34.5,46.466,48.742,53.532,,19,,26
2017-11-14 18:29:00,6.332,3,482,476,464,403,0.106,19,26,23.7,22,23.7,22,23.45277778,22.25178,18.105,44.3,49.5,44.4,34.5,45.857,48.802,53.648,,19,,26
2017-11-14 18:30:00,9.14,3,482,480,462,407,0.106,19,26,23.7,22,23.8,22,23.45277778,22.25178,18.08111111,44.3,49.4,44.4,34.5,46.402,48.802,53.737,,19,,26
2017-11-14 18:31:00,7.507,3,482,478,462,406,0.105,19,26,23.7,22,23.8,22,23.42888889,22.2278892,18.05722222,44.2,49.6,44.4,34.6,46.367,48.831,54.104,,19,,26
2017-11-14 18:32:00,8.011,3,478,480,461,407,0.105,19,26,23.7,22,23.8,21.9,23.42888889,22.2278892,18.03277778,44.2,49.4,44.4,34.7,46.335,48.831,54.223,,19,,26
2017-11-14 18:33:00,8.667,3,474,481,462,408,0.103,19,26,23.7,22,23.7,21.9,23.42888889,22.2039984,17.98611111,44.1,48.6,44.5,34.8,46.399,48.923,54.216,,19,,26
2017-11-14 18:34:00,6.806,3,474,478,463,409,0.103,19,26,23.7,22,23.7,21.8,23.42888889,22.2039984,17.98611111,44.1,49.3,44.4,35,46.399,48.891,54.401,,19,,26
2017-11-14 18:35:00,8.591,3,472,474,466,411,0.109,19,26,23.7,22,23.7,21.8,23.405,22.179552,17.93777778,44.1,49.2,44.4,35.1,46.429,48.793,54.425,,19,,26
2017-11-14 18:36:00,7.736,3,478,476,466,412,0.109,19,26,23.7,22,23.7,21.8,23.405,22.179552,17.915,44.1,49.4,44.3,35.3,46.461,49.015,54.544,,19,,26
2017-11-14 18:37:00,6.638,3,486,473,468,409,0.107,19,26,23.7,22,23.7,21.7,23.405,22.1556612,17.89111111,44.1,49.3,44.4,35.7,46.589,48.98,54.94,,19,,26
2017-11-14 18:38:00,8.621,3,487,472,464,408,0.107,19,26,23.7,22,23.7,21.7,23.405,22.1317704,17.86722222,44.1,49.3,44.4,36,46.525,48.882,55.366,,19,,26
2017-11-14 18:39:00,8.164,3,486,476,465,410,0.109,19,26,23.7,22,23.7,21.6,23.405,22.1317704,17.86722222,44,49.3,44.3,36,46.236,49.009,55.61,,19,,26
2017-11-14 18:40:00,6.806,3,486,476,468,412,0.109,19,26,23.7,22,23.7,21.6,23.38111111,22.1317704,17.86722222,44,49.3,44.3,36.3,46.458,49.04,55.733,,19,,26
2017-11-14 18:41:00,8.316,3,482,481,468,412,0.109,19,26,23.7,22,23.7,21.6,23.38111111,22.1078796,17.84277778,44,49.3,44.3,36.4,46.361,49.069,55.638,,19,,26
2017-11-14 18:42:00,7.614,3,486,486,467,415,0.109,19,25,23.7,22,23.7,21.5,23.35722222,22.1078796,17.79611111,44,49.3,44.3,36.5,46.583,49.037,55.539,,19,,25
2017-11-14 18:43:00,7.965,3,484,486,464,418,0.108,19,25,23.7,22,23.7,21.5,23.35722222,22.0839888,17.79611111,44,49,44.4,36.7,46.551,48.844,55.661,,19,,25
2017-11-14 18:44:00,8.103,3,482,481,463,415,0.108,19,25,23.7,22,23.7,21.4,23.33277778,22.0839888,17.74777778,44,49.1,44.4,36.8,46.356,48.907,55.746,,19,,25
2017-11-14 18:45:00,7.523,3,482,479,461,415,0.108,19,25,23.7,22,23.7,21.4,23.33277778,22.0595424,17.72388889,44,49.3,44.4,36.9,46.58,49.094,56.078,,19,,25
2017-11-14 18:46:00,9.033,3,486,476,460,417,0.108,19,25,23.7,22,23.7,21.4,23.33277778,22.0595424,17.70111111,43.9,49.2,44.4,37,46.259,49.158,56.319,,19,,25
2017-11-14 18:47:00,7.95,3,489,476,460,415,0.108,19,25,23.7,22,23.7,21.4,23.30888889,22.0356516,17.70111111,44,49.3,44.4,37.1,46.513,49.154,56.533,,19,,25
2017-11-14 18:48:00,10.651,3,489,476,458,412,0.108,19,25,23.7,22,23.7,21.3,23.30888889,22.012872,17.70111111,43.9,49.1,44.2,37.4,46.385,49.215,56.594,,19,,25
2017-11-14 18:49:00,7.736,3,476,475,456,419,0.109,19,25,23.7,22,23.7,21.3,23.30888889,22.012872,17.70111111,43.9,49,44.2,37.3,46.705,49.025,56.502,,19,,25
2017-11-14 18:50:00,8.545,3,471,471,461,422,0.109,19,25,23.7,22,23.7,21.3,23.285,21.9889812,17.70111111,43.9,49,44.3,37.7,46.734,49.212,56.685,,19,,25
2017-11-14 18:51:00,7.782,3,470,470,462,420,0.107,19,25,23.7,22,23.7,21.2,23.26111111,21.9889812,17.65277778,43.9,49.2,44.3,37.6,46.507,49.148,56.708,,19,,25
2017-11-14 18:52:00,8.27,3,471,472,461,420,0.107,19,25,23.7,22,23.7,21.2,23.26111111,21.9645348,17.65277778,43.8,49.2,44.2,37.6,46.347,49.272,56.739,,19,,25
2017-11-14 18:53:00,8.515,3,472,473,463,421,0.107,19,25,23.7,22,23.7,21.1,23.26111111,21.9645348,17.62888889,43.8,49.1,44.3,37.7,46.379,49.208,56.888,,19,,25
2017-11-14 18:54:00,8.621,3,474,475,468,420,0.107,19,25,23.7,22,23.7,21.1,23.23722222,21.940644,17.58222222,43.8,49.2,44.3,37.8,46.696,49.269,56.759,,19,,25
2017-11-14 18:55:00,8.438,3,481,476,471,420,0.108,19,25,23.7,22,23.7,21,23.23722222,21.940644,17.55777778,43.9,49.3,44.2,38,46.696,49.237,57.151,,19,,25
2017-11-14 18:56:00,9.003,4,482,479,473,417,0.108,19,25,23.7,22,23.7,21,23.23722222,21.9167532,17.53388889,43.9,49.2,44.3,38.1,46.696,49.202,57.269,,19,,25
2017-11-14 18:57:00,7.553,3,481,481,473,417,0.105,19,25,23.7,22,23.7,21,23.23722222,21.9167532,17.51,43.9,49.2,44.4,38.2,46.824,49.139,57.387,,19,,25
2017-11-14 18:58:00,9.171,3,476,480,468,422,0.105,19,25,23.7,22,23.7,20.9,23.23722222,21.8928624,17.48611111,43.9,49.3,44.2,38.3,46.664,49.326,57.474,,19,,25
2017-11-14 18:59:00,8.713,4,476,478,468,424,0.105,19,25,23.7,22,23.7,20.9,23.21277778,21.8928624,17.46277778,43.9,49.3,44.3,38.3,46.693,49.326,57.501,,19,,25
2017-11-14 19:00:00,7.66,3,481,481,466,428,0.105,19,25,23.7,22,23.7,20.9,23.21277778,21.8689716,17.46277778,43.8,49.3,44.3,38.7,46.725,49.323,57.592,,19,,25
2017-11-14 19:01:00,9.43,3,481,479,466,428,0.105,19,25,23.7,22,23.6,20.8,23.18888889,21.8689716,17.43888889,43.9,49.3,44.4,38.8,46.626,49.101,57.497,,19,,25
2017-11-14 19:02:00,9.949,3,482,478,462,427,0.105,19,25,23.7,22,23.6,20.8,23.18888889,21.8445252,17.415,43.9,49.3,44.3,39,46.754,49.319,57.494,,19,,25
2017-11-14 19:03:00,9.003,3,491,476,462,428,0.106,19,25,23.7,22,23.6,20.7,23.18888889,21.8445252,17.415,43.8,49.3,44.3,39,46.754,49.319,57.645,,19,,25
2017-11-14 19:04:00,9.903,4,484,476,460,428,0.106,19,25,23.7,22,23.7,20.7,23.165,21.8445252,17.39111111,43.7,49.3,44.3,39.1,46.463,49.256,57.46,,19,,25
