Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-08-24 01:51:00,13,32.532,533,1113,1384.0,399,0.029,28,27,26.4,25.9,26.6,19.2,25.768,25.768,25.744,25.647,17.891,50.2,54.3,53.1,63.5,51.585,45.524,47.907,54.665,73.63600000000002,,28.0,,27
2017-08-24 01:52:00,14,32.517,534,1117,1389.0,399,0.03,28,27,26.4,25.9,26.6,19.2,25.768,25.768,25.744,25.647,17.867,50.3,54.3,53.1,63.8,51.14,45.718,47.907,54.697,73.602,,28.0,,27
2017-08-24 01:53:00,14,35.264,534,1125,1389.0,399,0.03,28,27,26.4,25.9,26.6,19.2,25.768,25.768,25.744,25.647,17.843,50.3,54.3,53.1,63.8,51.362,45.815,47.907,54.665,73.741,,28.0,,27
2017-08-24 01:54:00,14,35.035,533,1132,1389.0,400,0.03,28,27,26.4,25.9,26.6,19.2,25.768,25.744,25.744,25.647,17.843,50.3,54.3,53.1,64.2,51.235,45.909,47.94,54.602,73.712,,28.0,,27
2017-08-24 01:55:00,14,33.219,529,1136,1392.0,399,0.031,28,27,26.4,25.9,26.6,19.2,25.768,25.744,25.744,25.647,17.843,50.3,54.3,53.0,64.3,50.822,45.715,47.907,54.63399999999999,73.655,,28.0,,27
2017-08-24 01:56:00,13,31.571,528,1136,1392.0,398,0.03,28,27,26.4,25.9,26.6,19.2,25.768,25.744,25.744,25.647,17.796,50.2,54.3,53.1,64.3,50.343,45.877,47.907,54.57100000000001,73.846,,28.0,,27
2017-08-24 01:57:00,14,32.517,528,1138,1396.0,398,0.03,28,27,26.4,25.9,26.6,19.2,25.768,25.744,25.744,25.647,17.772000000000006,50.2,54.3,53.0,64.2,49.929,45.909,47.907,54.63399999999999,73.92699999999998,,28.0,,27
2017-08-24 01:58:00,14,31.907,533,1141,1396.0,399,0.03,28,27,26.4,25.9,26.6,19.1,25.768,25.72,25.744,25.647,17.748,50.3,54.3,53.0,64.2,49.129,45.647,47.907,54.508,74.15100000000002,,28.0,,27
2017-08-24 01:59:00,14,31.495,529,1144,1396.0,404,0.03,28,27,26.4,25.9,26.6,19.1,25.768,25.72,25.744,25.647,17.748,50.2,54.3,52.9,64.1,48.424,45.518,47.94,54.63399999999999,74.352,,28.0,,27
2017-08-24 02:00:00,14,31.098000000000006,529,1139,1397.0,405,0.031,28,27,26.4,25.9,26.6,19.1,25.768,25.72,25.744,25.647,17.701,50.2,54.3,52.9,64.0,49.51300000000001,45.518,47.94,54.508,74.314,,28.0,,27
2017-08-24 02:01:00,14,31.235,533,1147,1396.0,404,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.695,25.744,25.647,17.701,50.2,54.3,52.9,64.0,48.42100000000001,45.58,47.972,54.57100000000001,74.342,,28.0,,27
2017-08-24 02:02:00,14,31.266,534,1148,1391.0,404,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.695,25.744,25.647,17.701,50.2,54.3,52.9,63.9,49.67,45.612,47.907,54.57100000000001,74.513,,28.0,,27
2017-08-24 02:03:00,14,32.364000000000004,537,1141,1396.0,402,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.695,25.72,25.647,17.701,50.2,54.4,52.9,63.8,48.806,45.709,47.969,54.57100000000001,74.571,,28.0,,27
2017-08-24 02:04:00,14,31.632,537,1147,1397.0,400,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.671,25.72,25.647,17.677,50.2,54.4,52.8,63.9,48.678,45.544,47.969,54.63399999999999,74.594,,28.0,,27
2017-08-24 02:05:00,14,30.06,538,1147,1396.0,402,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.671,25.72,25.647,17.677,50.2,54.4,52.8,63.9,48.036,45.48,47.93600000000001,54.57100000000001,74.53699999999998,,28.0,,27
2017-08-24 02:06:00,14,31.952,537,1146,1398.0,399,0.03,28,27,26.4,25.9,26.6,19.1,25.744,25.671,25.72,25.623,17.677,50.2,54.4,52.8,63.9,48.357,45.706,47.93600000000001,54.662,74.53699999999998,,28.0,,27
2017-08-24 02:07:00,14,30.213,537,1148,1398.0,402,0.03,28,27,26.4,25.9,26.6,19.0,25.744,25.647,25.72,25.623,17.653,50.2,54.3,52.8,63.8,47.58600000000001,45.574,47.904,54.536,74.704,,28.0,,27
2017-08-24 02:08:00,14,29.877,537,1146,1398.0,402,0.03,28,27,26.4,25.9,26.6,19.0,25.744,25.647,25.72,25.623,17.653,50.2,54.4,52.8,63.7,47.843,45.542,47.904,54.56800000000001,74.64699999999998,,28.0,,27
2017-08-24 02:09:00,14,35.73699999999999,534,1141,1397.0,399,0.03,28,27,26.4,25.9,26.6,19.0,25.744,25.647,25.72,25.623,17.629,50.2,54.4,52.9,63.9,47.715,45.412,47.904,54.473,74.699,,28.0,,27
2017-08-24 02:10:00,13,33.539,532,1145,1405.0,399,0.03,28,27,26.4,25.9,26.6,19.0,25.72,25.623,25.72,25.623,17.605,50.2,54.2,52.9,64.1,48.00100000000001,45.377,47.904,54.536,74.694,,28.0,,27
2017-08-24 02:11:00,14,33.783,529,1145,1401.0,399,0.031,28,27,26.4,25.9,26.6,19.0,25.72,25.623,25.72,25.623,17.558,50.2,54.3,52.9,64.1,48.258,45.409,47.872,54.505,74.827,,28.0,,27
2017-08-24 02:12:00,14,35.309,529,1146,1405.0,399,0.03,28,27,26.4,25.9,26.6,19.0,25.72,25.598000000000006,25.72,25.623,17.534000000000002,50.2,54.3,52.8,64.2,48.354,45.374,47.904,54.69300000000001,74.965,,28.0,,27
2017-08-24 02:13:00,15,34.791,528,1151,1396.0,403,0.03,28,27,26.4,25.9,26.6,19.0,25.72,25.598000000000006,25.72,25.623,17.51,50.2,54.3,52.9,64.2,48.354,45.40600000000001,47.904,54.536,75.131,,28.0,,27
2017-08-24 02:14:00,15,35.843,526,1157,1396.0,406,0.031,28,27,26.4,25.9,26.6,19.0,25.72,25.598000000000006,25.72,25.623,17.486,50.2,54.2,52.8,64.3,48.161,45.503,47.904,54.505,75.354,,28.0,,27
2017-08-24 02:15:00,14,35.203,529,1157,1401.0,408,0.03,28,27,26.4,25.9,26.6,19.0,25.72,25.598000000000006,25.72,25.623,17.439,50.1,54.2,52.8,64.3,48.61,45.43899999999999,47.93600000000001,54.442,75.486,,28.0,,27
2017-08-24 02:16:00,14,37.736,534,1160,1409.0,409,0.031,28,27,26.4,25.9,26.6,18.9,25.72,25.574,25.695,25.623,17.415,50.1,54.3,52.8,64.4,48.226000000000006,45.43600000000001,47.901,54.536,75.652,,28.0,,27
2017-08-24 02:17:00,14,34.073,533,1161,1407.0,410,0.03,28,27,26.4,25.9,26.6,18.9,25.72,25.574,25.695,25.623,17.368,50.1,54.3,52.9,64.4,48.482,45.43600000000001,47.901,54.473,75.813,,28.0,,27
2017-08-24 02:18:00,14,35.172,534,1162,1401.0,412,0.03,28,27,26.4,25.9,26.6,18.9,25.695,25.574,25.695,25.623,17.344,50.1,54.3,52.8,64.4,48.062,45.43600000000001,47.901,54.442,75.97800000000002,,28.0,,27
2017-08-24 02:19:00,14,37.095,533,1165,1397.0,410,0.03,28,27,26.4,25.9,26.6,18.9,25.695,25.55,25.695,25.623,17.32,50.1,54.2,52.8,64.5,47.74100000000001,45.4,47.901,54.505,76.03,,28.0,,27
2017-08-24 02:20:00,14,36.057,529,1165,1393.0,409,0.03,28,27,26.4,25.9,26.6,18.8,25.695,25.55,25.695,25.623,17.296,50.1,54.1,52.8,64.7,48.383,45.433,47.901,54.473,76.138,,28.0,,27
2017-08-24 02:21:00,14,38.865,529,1165,1396.0,410,0.031,28,27,26.4,25.9,26.6,18.8,25.695,25.55,25.695,25.623,17.272000000000002,50.1,54.2,52.8,64.7,48.864,45.49800000000001,47.869,54.505,76.388,,28.0,,27
2017-08-24 02:22:00,14,35.355,534,1171,1405.0,409,0.031,28,27,26.4,25.9,26.6,18.8,25.695,25.55,25.695,25.623,17.225,50.1,54.2,52.8,64.8,49.24800000000001,45.433,47.901,54.505,76.435,,28.0,,27
2017-08-24 02:23:00,15,35.23300000000001,539,1173,1408.0,413,0.03,28,27,26.4,25.9,26.6,18.8,25.695,25.55,25.695,25.623,17.201,50.1,54.2,52.8,64.7,48.832,45.595,47.869,54.442,76.6,,28.0,,27
2017-08-24 02:24:00,15,34.653,533,1179,1411.0,412,0.03,28,27,26.4,25.9,26.6,18.8,25.695,25.525,25.695,25.623,17.177,50.1,54.1,52.8,64.7,49.216,45.559,47.869,54.505,76.736,,28.0,,27
2017-08-24 02:25:00,15,36.988,537,1175,1415.0,412,0.03,28,27,26.4,25.9,26.6,18.7,25.695,25.525,25.695,25.623,17.13,50.1,54.2,52.8,64.8,48.70399999999999,45.495,47.869,54.41,76.868,,28.0,,27
2017-08-24 02:26:00,15,34.989000000000004,534,1174,1417.0,415,0.031,28,27,26.4,25.9,26.6,18.7,25.695,25.501,25.695,25.623,17.082,50.1,54.1,52.8,65.0,48.607,45.459,47.869,54.41,76.971,,28.0,,27
2017-08-24 02:27:00,15,34.073,537,1175,1417.0,412,0.03,28,27,26.4,25.9,26.6,18.7,25.695,25.501,25.695,25.598000000000006,17.058,50.1,54.1,52.9,64.9,48.928,45.427,47.869,54.438,77.135,,28.0,,27
2017-08-24 02:28:00,14,33.417,533,1183,1417.0,413,0.031,28,27,26.4,25.9,26.6,18.7,25.695,25.501,25.695,25.598000000000006,17.034000000000002,50.1,54.1,52.9,64.9,49.152,45.427,47.869,54.50100000000001,77.271,,28.0,,27
2017-08-24 02:29:00,15,31.006,532,1184,1417.0,415,0.03,28,27,26.4,25.9,26.6,18.6,25.671,25.501,25.695,25.598000000000006,17.011,50.0,54.1,52.9,64.9,49.437,45.621,47.837,54.407,77.46300000000002,,28.0,,27
2017-08-24 02:30:00,15,29.282,529,1186,1422.0,412,0.03,28,27,26.4,25.9,26.6,18.6,25.671,25.501,25.695,25.598000000000006,16.987000000000002,50.2,54.1,52.8,65.0,49.756,45.718,47.901,54.344,77.683,,28.0,,27
2017-08-24 02:31:00,15,31.556,529,1187,1417.0,410,0.03,28,27,26.4,25.9,26.6,18.6,25.671,25.477,25.695,25.598000000000006,16.963,50.1,54.1,52.8,65.0,50.203,45.747,47.901,54.50100000000001,77.678,,28.0,,27
2017-08-24 02:32:00,15,30.182,527,1186,1417.0,408,0.03,28,27,26.4,25.9,26.6,18.6,25.671,25.477,25.695,25.598000000000006,16.939,50.0,54.1,52.8,65.2,50.554,45.683,47.901,54.312,77.842,,28.0,,27
2017-08-24 02:33:00,14,29.496,529,1186,1414.0,406,0.03,28,27,26.4,25.9,26.6,18.5,25.671,25.477,25.671,25.598000000000006,16.915,50.0,54.1,52.8,65.3,49.628,45.715,47.898,54.407,78.005,,28.0,,27
2017-08-24 02:34:00,15,30.533,526,1180,1415.0,406,0.03,28,27,26.4,25.9,26.6,18.5,25.671,25.477,25.671,25.598000000000006,16.892,50.0,54.1,52.7,65.5,48.54,45.78,47.962,54.438,78.169,,28.0,,27
2017-08-24 02:35:00,14,26.383000000000006,529,1184,1415.0,412,0.03,28,27,26.4,25.9,26.6,18.5,25.671,25.477,25.671,25.598000000000006,16.868,50.0,54.0,52.8,65.6,48.797,46.07100000000001,47.962,54.407,78.304,,28.0,,27
2017-08-24 02:36:00,15,26.093000000000004,529,1176,1411.0,412,0.031,28,27,26.4,25.8,26.6,18.5,25.671,25.453000000000007,25.671,25.598000000000006,16.892,50.0,54.1,52.7,65.8,49.852,46.61600000000001,47.962,54.47,78.533,,28.0,,27
2017-08-24 02:37:00,15,25.742,534,1173,1411.0,410,0.03,28,27,26.4,25.9,26.6,18.4,25.671,25.453000000000007,25.671,25.598000000000006,16.892,50.0,54.1,52.7,66.0,50.777,46.648,47.962,54.407,78.645,,28.0,,27
2017-08-24 02:38:00,15,25.879,538,1179,1409.0,406,0.03,28,27,26.4,25.9,26.6,18.4,25.671,25.453000000000007,25.671,25.598000000000006,16.939,50.0,54.1,52.7,66.3,51.222,46.713,48.027,54.438,78.515,,28.0,,27
2017-08-24 02:39:00,15,25.711,537,1186,1403.0,408,0.03,28,27,26.4,25.9,26.6,18.4,25.671,25.453000000000007,25.671,25.598000000000006,16.963,50.0,54.0,52.7,66.4,50.044,48.16,48.027,54.56399999999999,78.352,,28.0,,27
2017-08-24 02:40:00,15,26.886,529,1195,1379.0,410,0.03,28,27,26.4,25.9,26.6,18.4,25.671,25.453000000000007,25.671,25.598000000000006,16.963,50.0,54.0,52.5,66.4,50.075,47.871,48.091,54.375,78.324,,28.0,,27
2017-08-24 02:41:00,15,26.673,527,1197,1355.0,408,0.031,28,27,26.4,25.9,26.6,18.4,25.647,25.453000000000007,25.671,25.598000000000006,16.987000000000002,50.0,54.0,52.7,66.5,50.168,47.292,48.091,54.438,78.245,,28.0,,27
2017-08-24 02:42:00,15,24.384,532,1202,1341.0,408,0.03,28,27,26.4,25.9,26.6,18.4,25.647,25.453000000000007,25.671,25.598000000000006,17.011,49.9,54.0,52.9,67.2,49.433,47.099,48.12300000000001,54.50100000000001,78.166,,28.0,,27
2017-08-24 02:43:00,15,25.177,532,1191,1339.0,408,0.031,28,27,26.4,25.9,26.6,18.4,25.647,25.453000000000007,25.671,25.598000000000006,17.034000000000002,49.9,53.9,52.9,67.2,49.37,46.938,48.155,54.56399999999999,78.03,,28.0,,27
2017-08-24 02:44:00,15,26.612,531,1195,1340.0,403,0.031,28,27,26.4,25.9,26.6,18.3,25.647,25.453000000000007,25.671,25.598000000000006,17.034000000000002,49.9,53.9,53.0,67.2,49.146,46.777,48.155,54.50100000000001,78.03,,28.0,,27
2017-08-24 02:45:00,15,28.29,529,1195,1354.0,402,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.428,25.671,25.598000000000006,17.058,49.9,54.0,52.9,67.4,49.338,46.581,48.187,54.47,77.979,,28.0,,27
2017-08-24 02:46:00,15,29.74,529,1197,1361.0,402,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.428,25.647,25.598000000000006,17.058,49.9,54.0,52.9,67.4,50.837,46.645,48.184,54.438,77.811,,28.0,,27
2017-08-24 02:47:00,15,27.726,532,1210,1358.0,405,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.428,25.647,25.598000000000006,17.082,49.9,54.1,53.0,67.4,50.39100000000001,46.935,48.216,54.438,77.759,,28.0,,27
2017-08-24 02:48:00,15,28.321,533,1225,1359.0,406,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.428,25.647,25.598000000000006,17.082,49.9,54.0,53.0,67.3,50.264,46.613,48.216,54.438,77.675,,28.0,,27
2017-08-24 02:49:00,15,28.305,534,1217,1368.0,399,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.404,25.647,25.598000000000006,17.082,49.9,54.0,53.0,67.4,50.2,46.9,48.216,54.375,77.64699999999998,,28.0,,27
2017-08-24 02:50:00,15,29.709,534,1210,1368.0,398,0.031,28,27,26.4,25.9,26.6,18.3,25.647,25.404,25.647,25.598000000000006,17.082,49.9,54.1,53.2,67.2,49.338,46.707,48.152,54.438,77.703,,28.0,,27
2017-08-24 02:51:00,15,30.503,533,1215,1368.0,398,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.404,25.647,25.598000000000006,17.082,49.9,54.1,53.1,67.2,49.402,46.54600000000001,48.184,54.50100000000001,77.73100000000002,,28.0,,27
2017-08-24 02:52:00,15,29.465,537,1214,1379.0,403,0.031,28,27,26.4,25.9,26.6,18.3,25.647,25.404,25.647,25.598000000000006,17.034000000000002,49.9,54.0,53.1,67.1,49.05,46.61,48.216,54.375,77.749,,28.0,,27
2017-08-24 02:53:00,15,29.969,534,1216,1382.0,405,0.03,28,27,26.4,25.9,26.6,18.3,25.647,25.404,25.647,25.598000000000006,17.034000000000002,49.9,54.0,53.1,67.2,49.68899999999999,46.83600000000001,48.216,54.50100000000001,77.749,,28.0,,27
2017-08-24 02:54:00,15,30.732,532,1208,1386.0,404,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.404,25.647,25.574,17.034000000000002,49.9,54.0,53.1,67.3,48.63,46.707,48.216,54.403,77.97399999999998,,28.0,,27
2017-08-24 02:55:00,16,30.304,526,1207,1389.0,404,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.38,25.647,25.598000000000006,17.011,49.9,54.0,53.2,67.3,48.47,46.833,48.184,54.375,78.054,,28.0,,27
2017-08-24 02:56:00,15,29.236,525,1207,1391.0,404,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.38,25.647,25.598000000000006,17.034000000000002,49.9,53.9,53.3,67.3,49.27,46.833,48.216,54.249,78.03,,28.0,,27
2017-08-24 02:57:00,15,30.411,529,1213,1389.0,406,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.38,25.647,25.598000000000006,17.034000000000002,49.9,54.0,52.9,67.2,50.643,47.058,48.216,54.407,77.918,,28.0,,27
2017-08-24 02:58:00,15,31.983,531,1224,1372.0,405,0.031,28,27,26.4,25.9,26.6,18.3,25.623,25.38,25.647,25.598000000000006,17.034000000000002,49.9,54.0,52.5,67.3,49.718,47.219,48.184,54.344,77.918,,28.0,,27
2017-08-24 02:59:00,15,31.952,532,1228,1262.0,404,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.355,25.623,25.598000000000006,17.011,49.9,54.1,52.1,67.2,50.611,47.987,48.213,54.438,77.997,,28.0,,27
2017-08-24 03:00:00,15,28.748,533,1223,1227.0,408,0.03,28,27,26.4,25.9,26.6,18.3,25.623,25.355,25.623,25.598000000000006,16.987000000000002,49.9,54.1,51.9,67.2,50.005,47.441,48.181,54.56399999999999,78.02,,28.0,,27
2017-08-24 03:01:00,15,31.022,533,1228,1138.0,409,0.031,28,27,26.4,25.9,26.6,18.3,25.623,25.355,25.623,25.598000000000006,16.939,49.9,54.1,51.8,67.2,49.59,47.184,48.213,54.56399999999999,78.15100000000002,,28.0,,27
2017-08-24 03:02:00,15,29.923,531,1237,1121.0,409,0.03,28,27,26.4,25.9,26.6,18.2,25.623,25.355,25.623,25.574,16.915,49.9,54.1,51.6,67.2,49.302,47.28,48.149,54.68600000000001,78.286,,28.0,,27
2017-08-24 03:03:00,15,29.587,531,1237,1102.0,408,0.03,28,27,26.4,25.9,26.6,18.2,25.598000000000006,25.355,25.623,25.574,16.892,49.8,54.1,51.5,67.3,49.363,47.344,48.149,54.592,78.505,,28.0,,27
2017-08-24 03:04:00,15,31.052,527,1242,1075.0,409,0.031,28,27,26.4,25.9,26.5,18.2,25.598000000000006,25.355,25.623,25.574,16.868,49.8,54.1,51.4,67.5,49.747,47.473,48.181,54.62300000000001,78.528,,28.0,,27
2017-08-24 03:05:00,16,31.464,532,1242,1048.0,408,0.031,28,27,26.4,25.9,26.5,18.2,25.598000000000006,25.355,25.623,25.574,16.82,49.8,54.2,51.4,67.6,49.363,48.628,48.181,54.56100000000001,78.798,,28.0,,27
2017-08-24 03:06:00,15,31.876,534,1242,1024.0,406,0.03,28,27,26.4,25.9,26.5,18.2,25.598000000000006,25.331,25.623,25.574,16.796,49.8,54.1,51.3,67.6,48.787,48.24,48.149,54.56100000000001,78.961,,28.0,,27
2017-08-24 03:07:00,16,31.449,538,1242,998.0,409,0.031,28,27,26.4,25.9,26.5,18.2,25.598000000000006,25.331,25.623,25.574,16.749000000000002,49.8,54.2,51.2,67.8,48.691,47.791,48.181,54.592,79.09100000000002,,28.0,,27
2017-08-24 03:08:00,16,31.022,535,1241,981.0,412,0.03,28,27,26.4,25.9,26.5,18.1,25.598000000000006,25.331,25.623,25.574,16.749000000000002,49.8,54.1,51.1,67.8,48.947,47.791,48.181,54.68600000000001,79.202,,28.0,,27
2017-08-24 03:09:00,15,30.808000000000003,531,1240,964.0,413,0.03,28,27,26.4,25.9,26.5,18.1,25.598000000000006,25.331,25.623,25.574,16.701,49.8,54.2,51.1,67.9,49.49100000000001,47.855,48.181,54.655,79.499,,28.0,,27
2017-08-24 03:10:00,16,32.517,527,1237,946.0,413,0.03,28,27,26.4,25.9,26.5,18.1,25.598000000000006,25.331,25.598000000000006,25.55,16.677,49.8,54.3,51.0,67.9,50.13,47.598,48.178,54.62,79.52199999999998,,28.0,,27
2017-08-24 03:11:00,15,32.944,525,1231,933.0,415,0.03,28,27,26.4,25.9,26.5,18.1,25.598000000000006,25.331,25.598000000000006,25.55,16.654,49.7,54.3,50.9,67.9,50.257,47.534,48.21,54.589,79.712,,28.0,,27
2017-08-24 03:12:00,15,31.907,529,1242,916.0,415,0.029,28,27,26.4,25.9,26.5,18.0,25.598000000000006,25.331,25.598000000000006,25.55,16.63,49.7,54.3,50.9,68.1,51.022,48.369,48.21,54.62,79.735,,28.0,,27
2017-08-24 03:13:00,15,32.456,529,1247,899.0,415,0.03,28,27,26.4,25.9,26.5,18.0,25.598000000000006,25.331,25.598000000000006,25.55,16.605999999999998,49.7,54.2,50.9,68.1,50.225,47.952,48.242,54.589,80.008,,28.0,,27
2017-08-24 03:14:00,15,31.25,533,1252,891.0,416,0.03,28,27,26.4,25.9,26.5,18.0,25.598000000000006,25.331,25.598000000000006,25.55,16.558,49.7,54.2,50.9,68.2,51.244,47.75899999999999,48.274,54.589,80.192,,28.0,,27
2017-08-24 03:15:00,16,30.976,537,1254,883.0,416,0.03,28,27,26.4,25.9,26.5,18.0,25.598000000000006,25.331,25.598000000000006,25.55,16.558,49.7,54.1,50.8,68.3,50.385,47.791,48.242,54.683,80.248,,28.0,,27
2017-08-24 03:16:00,15,30.93,537,1254,875.0,416,0.03,28,27,26.4,25.9,26.5,17.9,25.598000000000006,25.331,25.598000000000006,25.55,16.511,49.7,54.1,50.8,68.4,50.19300000000001,47.92,48.274,54.589,80.376,,28.0,,27
2017-08-24 03:17:00,15,31.006,533,1247,865.0,415,0.03,28,27,26.4,25.9,26.5,17.9,25.598000000000006,25.331,25.598000000000006,25.55,16.511,49.7,54.1,50.8,68.5,49.619,47.823,48.306,54.589,80.46,,28.0,,27
2017-08-24 03:18:00,15,31.556,534,1244,858.0,413,0.03,28,27,26.4,25.9,26.5,17.9,25.574,25.307,25.598000000000006,25.55,16.463,49.7,54.2,50.8,68.6,49.008,47.66,48.274,54.589,80.505,,28.0,,27
2017-08-24 03:19:00,15,31.205,535,1247,853.0,410,0.03,28,27,26.4,25.9,26.5,17.9,25.574,25.307,25.598000000000006,25.55,16.463,49.7,54.2,50.7,68.6,48.65600000000001,47.981,48.274,54.683,80.699,,28.0,,27
2017-08-24 03:20:00,16,29.984,535,1258,842.0,410,0.03,28,27,26.4,25.9,26.4,17.9,25.574,25.307,25.598000000000006,25.55,16.439,49.7,54.1,50.7,68.7,48.464,47.82,48.274,54.557,80.804,,28.0,,27
2017-08-24 03:21:00,15,31.083,532,1259,828.0,410,0.031,28,27,26.4,25.9,26.4,17.8,25.574,25.307,25.598000000000006,25.55,16.415,49.7,54.2,50.7,68.7,49.68,47.949,48.274,54.494,80.965,,28.0,,27
2017-08-24 03:22:00,16,28.855,534,1259,822.0,410,0.031,28,27,26.4,25.9,26.4,17.8,25.574,25.307,25.598000000000006,25.55,16.415,49.7,54.1,50.7,68.5,49.999,47.788,48.306,54.494,81.104,,28.0,,27
2017-08-24 03:23:00,16,26.307,541,1256,817.0,412,0.03,28,27,26.4,25.9,26.4,17.8,25.574,25.307,25.598000000000006,25.55,16.415,49.7,54.2,50.7,68.6,49.935,47.756,48.306,54.494,81.132,,28.0,,27
2017-08-24 03:24:00,16,24.155,544,1256,813.0,414,0.031,28,27,26.4,25.9,26.4,17.8,25.574,25.307,25.598000000000006,25.55,16.463,49.7,54.2,50.7,68.5,49.871,47.852,48.338,54.557,81.087,,28.0,,27
2017-08-24 03:25:00,15,23.835,550,1255,813.0,414,0.031,28,27,26.4,25.9,26.4,17.8,25.574,25.307,25.598000000000006,25.525,16.463,49.7,54.2,50.6,68.6,50.158,47.917,48.37,54.648,81.00399999999998,,28.0,,27
2017-08-24 03:26:00,15,23.026,555,1254,803.0,416,0.031,28,27,26.4,25.9,26.4,17.8,25.55,25.307,25.598000000000006,25.525,16.487000000000002,49.7,54.2,50.6,68.6,49.868,47.949,48.37,54.679,80.87,,28.0,,27
2017-08-24 03:27:00,15,22.705,550,1254,799.0,415,0.031,28,27,26.4,25.9,26.4,17.8,25.55,25.307,25.598000000000006,25.501,16.511,49.7,54.2,50.6,68.6,49.261,47.788,48.37,54.676,80.792,,28.0,,27
2017-08-24 03:28:00,16,22.309,556,1258,794.0,415,0.032,28,27,26.4,25.9,26.4,17.8,25.55,25.307,25.574,25.501,16.511,49.7,54.2,50.6,68.5,50.155,47.917,48.399,54.739,80.654,,28.0,,27
2017-08-24 03:29:00,16,23.27,555,1263,786.0,413,0.03,28,27,26.4,25.9,26.4,17.8,25.55,25.307,25.574,25.501,16.534000000000002,49.7,54.1,50.6,68.6,50.442,47.66,48.367,54.582,80.60300000000002,,28.0,,27
2017-08-24 03:30:00,15,21.881,557,1263,785.0,406,0.031,28,27,26.4,25.9,26.4,17.8,25.55,25.283,25.574,25.501,16.534000000000002,49.8,54.2,50.6,68.5,49.485,47.785,48.367,54.645,80.60300000000002,,28.0,,27
2017-08-24 03:31:00,15,21.973000000000006,561,1263,785.0,406,0.031,28,27,26.4,25.9,26.4,17.8,25.55,25.283,25.574,25.501,16.558,49.7,54.2,50.6,68.6,49.133,47.913,48.367,54.519,80.498,,28.0,,27
2017-08-24 03:32:00,15,21.744,566,1271,780.0,400,0.031,28,27,26.4,25.9,26.4,17.8,25.55,25.283,25.574,25.525,16.558,49.8,54.2,50.6,68.8,48.46100000000001,47.592,48.399,54.522,80.525,,28.0,,27
2017-08-24 03:33:00,15,23.896,566,1272,775.0,404,0.029,28,27,26.4,25.9,26.3,17.8,25.55,25.283,25.574,25.525,16.558,49.7,54.2,50.6,68.6,48.428,47.721,48.399,54.585,80.498,,28.0,,27
2017-08-24 03:34:00,15,23.484,564,1271,776.0,409,0.03,28,27,26.4,25.9,26.3,17.8,25.525,25.283,25.574,25.525,16.582,49.8,54.4,50.6,68.8,48.714,47.849,48.432,54.49100000000001,80.36399999999998,,28.0,,27
2017-08-24 03:35:00,15,25.071,562,1271,773.0,408,0.03,28,27,26.4,25.9,26.3,17.8,25.525,25.283,25.574,25.501,16.605999999999998,49.7,54.4,50.6,68.8,48.746,47.721,48.432,54.55,80.286,,28.0,,27
2017-08-24 03:36:00,15,24.979,563,1268,770.0,408,0.031,28,27,26.4,25.8,26.3,17.8,25.525,25.283,25.574,25.501,16.605999999999998,49.7,54.4,50.6,68.9,49.769,47.68899999999999,48.464,54.424,80.286,,28.0,,27
2017-08-24 03:37:00,15,23.423,561,1276,766.0,406,0.03,28,27,26.4,25.9,26.3,17.8,25.525,25.283,25.574,25.501,16.63,49.7,54.4,50.6,68.7,49.96100000000001,49.194,48.464,54.424,80.263,,28.0,,27
2017-08-24 03:38:00,15,25.513,563,1283,762.0,404,0.029,28,27,26.4,25.9,26.3,17.8,25.525,25.283,25.574,25.501,16.63,49.7,54.4,50.9,68.9,49.801,48.426,48.464,54.393,80.18,,28.0,,27
