Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_LAU,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_LAU,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_LAU,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-17 14:08:00,5.0,13.748,903.0,961.0,950.0,892.0,0.0,11.0,11.0,24.8,23.6,24.6,24.1,24.871,25.162,23.593000000000004,26.744,30.1,32.4,28.5,29.6,28.664,30.313,30.451,27.722,,11.0,,11.0
2017-10-17 14:09:00,5.0,13.657,904.0,967.0,951.0,894.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.871,25.162,23.593000000000004,26.72,30.2,32.2,28.4,29.7,27.339,30.313,30.922,27.617,,11.0,,11.0
2017-10-17 14:10:00,5.0,13.718,901.0,963.0,950.0,894.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.847,25.162,23.593000000000004,26.695,30.2,32.4,28.4,29.7,27.235,30.313,30.821,28.264,,11.0,,11.0
2017-10-17 14:11:00,6.0,14.220999999999998,900.0,964.0,955.0,892.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.847,25.162,23.593000000000004,26.72,30.1,32.5,28.4,29.7,26.895,30.313,31.056,27.446,,11.0,,11.0
2017-10-17 14:12:00,6.0,13.687,894.0,964.0,951.0,893.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.162,23.593000000000004,26.744,30.1,32.3,28.4,29.7,27.029,30.076,31.19,28.336,,11.0,,11.0
2017-10-17 14:13:00,6.0,13.519,894.0,960.0,951.0,893.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.593000000000004,26.818,30.2,32.5,28.4,29.7,26.552,29.638,31.257,27.727,,11.0,,11.0
2017-10-17 14:14:00,5.0,13.825,890.0,955.0,950.0,893.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.593000000000004,26.867,30.2,32.4,28.4,29.7,26.279,29.841,31.291,27.047,,11.0,,11.0
2017-10-17 14:15:00,6.0,13.458,889.0,955.0,950.0,899.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.617,26.891,30.2,32.5,28.4,29.7,26.142,30.112,31.326,27.46,,11.0,,11.0
2017-10-17 14:16:00,5.0,12.757,890.0,957.0,950.0,899.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.617,26.916,30.2,32.3,28.4,29.7,26.279,30.112,31.259,27.325,,11.0,,11.0
2017-10-17 14:17:00,5.0,13.916,889.0,956.0,951.0,898.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.617,26.94,30.2,32.4,28.4,29.7,26.552,29.706,31.226,27.6,,11.0,,11.0
2017-10-17 14:18:00,5.0,13.046,890.0,961.0,951.0,891.0,0.0,11.0,11.0,24.8,23.6,24.6,24.1,24.823,25.186,23.617,26.916,30.3,32.4,28.4,29.7,28.117,30.044,31.293000000000006,27.735,,11.0,,11.0
2017-10-17 14:19:00,5.0,12.955,890.0,956.0,948.0,888.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.617,26.916,30.2,32.4,28.4,29.7,27.37,30.078000000000007,31.259,28.759,,11.0,,11.0
2017-10-17 14:20:00,5.0,14.466,887.0,950.0,950.0,885.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.823,25.186,23.617,26.916,30.2,32.5,28.4,29.7,28.253,29.638,31.226,26.845,,11.0,,11.0
2017-10-17 14:21:00,6.0,13.321,888.0,954.0,951.0,883.0,0.0,11.0,11.0,24.8,23.6,24.6,24.1,24.823,25.21,23.617,26.916,30.2,32.5,28.4,29.7,27.948,30.046,31.159,28.827,,11.0,,11.0
2017-10-17 14:22:00,5.0,15.686,884.0,954.0,951.0,886.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.798,25.21,23.617,26.94,30.2,32.6,28.4,29.7,28.76,29.979,31.125,28.352,,11.0,,11.0
2017-10-17 14:23:00,6.0,15.671,883.0,951.0,953.0,888.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.798,25.21,23.617,26.965,30.2,32.6,28.4,29.7,28.082,29.776,31.091,27.739,,11.0,,11.0
2017-10-17 14:24:00,5.0,13.214,882.0,950.0,951.0,888.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.774,25.21,23.641,26.965,30.2,32.5,28.4,29.7,27.468000000000004,29.369,31.194000000000006,27.875,,11.0,,11.0
2017-10-17 14:25:00,5.0,13.123,881.0,951.0,951.0,891.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.774,25.21,23.641,27.014,30.2,32.6,28.4,29.7,29.469,29.471,30.993,27.4,,11.0,,11.0
2017-10-17 14:26:00,5.0,14.984000000000002,883.0,951.0,951.0,893.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.774,25.21,23.641,27.038,30.2,32.6,28.4,29.8,28.453000000000007,30.046,30.959,27.539,,11.0,,11.0
2017-10-17 14:27:00,5.0,14.893,888.0,942.0,950.0,891.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.75,25.21,23.641,27.038,30.1,32.5,28.4,29.7,28.824,30.148000000000003,30.926,27.402,,11.0,,11.0
2017-10-17 14:28:00,5.0,13.123,888.0,941.0,951.0,886.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.75,25.21,23.641,27.038,30.2,32.5,28.4,29.8,28.112,30.114,31.06,28.018,,11.0,,11.0
2017-10-17 14:29:00,5.0,13.809,884.0,938.0,948.0,888.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.75,25.21,23.641,27.063,30.2,32.5,28.4,29.8,28.18,30.182,30.791,26.856,,11.0,,11.0
2017-10-17 14:30:00,5.0,12.848,883.0,940.0,948.0,885.0,0.0,11.0,11.0,24.8,23.6,24.6,24.2,24.75,25.21,23.641,27.038,30.2,32.5,28.4,29.7,28.248,30.046,31.127,27.265,,11.0,,11.0
2017-10-17 14:31:00,5.0,13.626,882.0,934.0,950.0,883.0,0.0,11.0,11.0,24.8,23.6,24.7,24.2,24.726,25.21,23.641,27.014,30.2,32.5,28.4,29.7,28.585,29.979,31.06,27.058000000000003,,11.0,,11.0
2017-10-17 14:32:00,5.0,14.588,881.0,938.0,948.0,882.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.234,23.641,27.014,30.2,32.6,28.4,29.8,28.178,30.048,30.858,26.921,,11.0,,11.0
2017-10-17 14:33:00,5.0,14.435,875.0,939.0,945.0,878.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.234,23.641,26.989,30.2,32.5,28.4,29.8,27.362,29.812,31.161,27.33,,11.0,,11.0
2017-10-17 14:34:00,5.0,13.443,875.0,944.0,943.0,882.0,0.0,11.0,11.0,24.8,23.6,24.7,24.2,24.726,25.234,23.665,26.965,30.2,32.4,28.3,29.8,27.158,29.608,31.263,28.012,,11.0,,11.0
2017-10-17 14:35:00,6.0,14.771,881.0,944.0,943.0,879.0,0.0,11.0,11.0,24.9,23.6,24.7,24.2,24.726,25.234,23.665,26.916,30.2,32.5,28.4,29.8,27.226,30.082,31.297,27.974,,11.0,,11.0
2017-10-17 14:36:00,5.0,14.220999999999998,884.0,941.0,941.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.258000000000006,23.665,26.916,30.2,32.5,28.4,29.8,27.226,29.847,31.263,27.974,,11.0,,11.0
2017-10-17 14:37:00,6.0,14.527,884.0,936.0,938.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.75,25.258000000000006,23.665,26.891,30.2,32.5,28.4,29.8,28.18,29.881,31.129,27.665,,11.0,,11.0
2017-10-17 14:38:00,5.0,13.535,885.0,933.0,940.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.258000000000006,23.665,26.916,30.2,32.5,28.4,29.8,28.449,30.084,31.129,27.872,,11.0,,11.0
2017-10-17 14:39:00,5.0,14.557,887.0,929.0,943.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.258000000000006,23.665,26.916,30.2,32.4,28.3,29.8,28.89,29.983,31.062,28.929,,11.0,,11.0
2017-10-17 14:40:00,5.0,15.686,888.0,926.0,946.0,878.0,0.0,11.0,11.0,24.9,23.6,24.7,24.2,24.726,25.283,23.665,26.94,30.2,32.6,28.4,29.8,27.634,29.646,31.23,28.01,,11.0,,11.0
2017-10-17 14:41:00,5.0,12.924,884.0,927.0,948.0,872.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.283,23.689,26.965,30.2,32.5,28.4,29.8,29.499,29.409,31.131,29.988000000000003,,11.0,,11.0
2017-10-17 14:42:00,6.0,14.054,884.0,922.0,948.0,872.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.283,23.689,26.989,30.2,32.5,28.4,29.8,29.127,29.849,30.963,28.151,,11.0,,11.0
2017-10-17 14:43:00,5.0,17.594,884.0,925.0,943.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.726,25.283,23.689,26.989,30.2,32.5,28.4,29.8,29.127,29.917,30.93,28.287,,11.0,,11.0
2017-10-17 14:44:00,5.0,15.869000000000002,882.0,924.0,946.0,881.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.283,23.689,26.989,30.2,32.5,28.3,29.9,28.21,29.917,30.997,27.809,,11.0,,11.0
2017-10-17 14:45:00,5.0,15.259,879.0,930.0,948.0,878.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.307,23.689,26.965,30.2,32.5,28.3,29.9,28.38,29.851,31.131,28.319000000000006,,11.0,,11.0
2017-10-17 14:46:00,5.0,14.832,875.0,933.0,940.0,876.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.307,23.689,26.965,30.2,32.5,28.3,29.8,28.447,29.818,31.165,28.217,,11.0,,11.0
2017-10-17 14:47:00,5.0,15.976,873.0,936.0,943.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.307,23.689,26.94,30.2,32.4,28.4,29.9,27.904,29.716,31.131,27.6,,11.0,,11.0
2017-10-17 14:48:00,5.0,14.511,870.0,933.0,945.0,882.0,0.0,11.0,11.0,24.9,23.7,24.7,24.1,24.702,25.307,23.689,26.965,30.2,32.4,28.4,29.9,28.346,29.716,31.131,27.054,,11.0,,11.0
2017-10-17 14:49:00,5.0,15.351,870.0,927.0,947.0,883.0,0.001,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.307,23.713,26.916,30.1,32.4,28.3,29.9,28.108,30.122,31.167,27.735,,11.0,,11.0
2017-10-17 14:50:00,5.0,15.198,867.0,927.0,945.0,883.0,0.001,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.916,30.2,32.4,28.4,29.9,28.108,30.023000000000003,31.2,27.872,,11.0,,11.0
2017-10-17 14:51:00,5.0,15.869000000000002,863.0,927.0,938.0,880.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.867,30.2,32.4,28.4,29.9,28.04,30.056,31.2,28.004,,11.0,,11.0
2017-10-17 14:52:00,5.0,14.878,865.0,925.0,938.0,874.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.818,30.2,32.4,28.4,29.9,28.38,30.056,31.2,28.819000000000006,,11.0,,11.0
2017-10-17 14:53:00,6.0,15.351,868.0,925.0,938.0,873.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.842,30.1,32.4,28.4,29.9,28.312,30.023000000000003,31.2,28.617,,11.0,,11.0
2017-10-17 14:54:00,5.0,13.642,863.0,926.0,934.0,874.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.818,30.2,32.4,28.3,29.9,27.666,30.023000000000003,31.234,28.274,,11.0,,11.0
2017-10-17 14:55:00,5.0,14.115,866.0,916.0,930.0,872.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.713,26.818,30.2,32.4,28.4,29.9,29.328000000000007,29.616,31.234,28.205,,11.0,,11.0
2017-10-17 14:56:00,5.0,14.633,866.0,916.0,932.0,871.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.331,23.737,26.818,30.2,32.4,28.4,29.9,29.666,29.583,31.135,28.581,,11.0,,11.0
2017-10-17 14:57:00,5.0,13.001,867.0,917.0,927.0,872.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.355,23.737,26.842,30.2,32.3,28.4,30.0,28.244,29.585,31.203000000000007,28.855,,11.0,,11.0
2017-10-17 14:58:00,5.0,15.32,866.0,927.0,924.0,871.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.355,23.737,26.867,30.2,32.4,28.4,30.0,27.972,29.517,31.27,29.844,,11.0,,11.0
2017-10-17 14:59:00,5.0,16.22,870.0,929.0,925.0,872.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.355,23.737,26.867,30.2,32.4,28.4,29.9,28.108,29.381,31.27,29.878,,11.0,,11.0
2017-10-17 15:00:00,6.0,15.595,872.0,922.0,924.0,874.0,0.0,11.0,11.0,24.9,23.7,24.7,24.2,24.702,25.355,23.737,26.94,30.3,32.4,28.4,29.9,28.108,29.652,31.236,29.578000000000007,,11.0,,11.0
2017-10-17 15:01:00,5.0,15.122,870.0,916.0,927.0,876.0,0.0,12.0,11.0,24.9,23.7,24.7,24.2,24.702,25.38,23.737,27.014,30.3,32.4,28.4,29.9,28.21,29.857,31.236,29.55,,12.0,,11.0
2017-10-17 15:02:00,5.0,14.862,866.0,910.0,928.0,873.0,0.0,12.0,11.0,24.9,23.7,24.6,24.2,24.702,25.38,23.737,27.087,30.3,32.4,28.5,29.9,28.719,29.959,31.203000000000007,28.875,,12.0,,11.0
2017-10-17 15:03:00,5.0,13.092,863.0,910.0,925.0,867.0,0.0,12.0,11.0,24.9,23.7,24.7,24.1,24.702,25.38,23.761,27.136,30.3,32.4,28.4,30.0,29.396,29.925,31.137,28.708,,12.0,,11.0
2017-10-17 15:04:00,5.0,14.527,866.0,915.0,928.0,861.0,0.0,12.0,11.0,24.9,23.7,24.7,24.2,24.702,25.404,23.761,27.161,30.3,32.4,28.4,30.0,28.515,30.062,31.171,28.164,,12.0,,11.0
2017-10-17 15:05:00,5.0,16.037,866.0,915.0,931.0,859.0,0.0,12.0,11.0,24.9,23.7,24.7,24.2,24.702,25.404,23.761,27.161,30.3,32.4,28.4,30.0,28.515,30.062,31.205,28.096,,12.0,,11.0
2017-10-17 15:06:00,5.0,13.84,866.0,912.0,931.0,858.0,0.0,12.0,11.0,24.9,23.7,24.8,24.2,24.702,25.404,23.761,27.186,30.3,32.4,28.3,30.0,28.38,30.062,31.205,28.098000000000006,,12.0,,11.0
2017-10-17 15:07:00,5.0,14.220999999999998,866.0,912.0,928.0,862.0,0.0,12.0,11.0,24.9,23.7,24.8,24.2,24.726,25.404,23.761,27.259,30.3,32.3,28.4,29.9,27.906,30.062,31.238000000000003,28.411,,12.0,,11.0
2017-10-17 15:08:00,5.0,15.366,862.0,912.0,930.0,862.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.726,25.428,23.761,27.358,30.3,32.3,28.4,29.9,27.668000000000006,30.132,31.272,27.769,,12.0,,11.0
2017-10-17 15:09:00,5.0,15.473,862.0,910.0,930.0,858.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.75,25.428,23.761,27.456,30.3,32.4,28.4,29.9,27.466,30.132,31.238000000000003,29.211,,12.0,,11.0
2017-10-17 15:10:00,5.0,15.380999999999998,859.0,912.0,930.0,862.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.75,25.428,23.785,27.579,30.3,32.4,28.4,29.9,27.296,30.132,31.24,27.375,,12.0,,11.0
2017-10-17 15:11:00,5.0,14.679,859.0,912.0,927.0,863.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.774,25.428,23.785,27.677,30.3,32.3,28.4,29.9,27.23,30.064,31.274,27.108,,12.0,,11.0
2017-10-17 15:12:00,5.0,15.061,861.0,908.0,928.0,862.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.798,25.428,23.785,27.702,30.3,32.4,28.4,29.9,27.3,30.132,31.207,27.11,,12.0,,11.0
2017-10-17 15:13:00,5.0,14.618,858.0,909.0,927.0,863.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.823,25.428,23.809,27.727,30.3,32.3,28.4,30.0,26.961,30.132,31.276,26.563,,12.0,,11.0
2017-10-17 15:14:00,5.0,15.412,859.0,916.0,924.0,860.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.823,25.453000000000007,23.809,27.677,30.3,32.3,28.4,30.0,26.961,29.999,31.209,26.765,,12.0,,11.0
2017-10-17 15:15:00,6.0,14.542,861.0,915.0,925.0,859.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.823,25.453000000000007,23.809,27.653,30.3,32.3,28.4,30.0,26.756,29.728,31.209,28.339,,12.0,,11.0
2017-10-17 15:16:00,6.0,14.252,859.0,910.0,927.0,860.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.847,25.453000000000007,23.809,27.604,30.3,32.3,28.4,30.0,27.916,29.592,31.209,27.103,,12.0,,11.0
2017-10-17 15:17:00,5.0,14.694,859.0,908.0,926.0,860.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.847,25.453000000000007,23.809,27.604,30.3,32.2,28.4,30.0,27.031,29.592,31.142,27.103,,12.0,,11.0
2017-10-17 15:18:00,5.0,13.184,862.0,906.0,924.0,864.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.847,25.453000000000007,23.809,27.628,30.4,32.3,28.4,30.0,28.323,29.457,31.142,28.679,,12.0,,11.0
2017-10-17 15:19:00,5.0,14.374,858.0,901.0,924.0,863.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.871,25.477,23.809,27.653,30.3,32.3,28.4,30.0,27.237,29.594,31.209,27.792,,12.0,,11.0
2017-10-17 15:20:00,5.0,14.206,859.0,899.0,928.0,861.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.871,25.477,23.833,27.653,30.3,32.2,28.4,30.0,26.965,29.628,31.211,26.694000000000006,,12.0,,11.0
2017-10-17 15:21:00,5.0,17.868,865.0,899.0,927.0,860.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.895,25.501,23.833,27.604,30.3,32.2,28.4,30.0,26.83,29.867,31.211,27.514,,12.0,,11.0
2017-10-17 15:22:00,6.0,15.686,863.0,900.0,923.0,863.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.895,25.501,23.833,27.53,30.3,32.2,28.4,30.0,26.932,29.969,31.211,27.337,,12.0,,11.0
2017-10-17 15:23:00,5.0,15.167,861.0,899.0,924.0,867.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.919,25.501,23.857,27.407,30.3,32.2,28.3,30.0,27.173,29.63,31.179,27.362,,12.0,,11.0
2017-10-17 15:24:00,5.0,14.557,857.0,892.0,925.0,863.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.919,25.501,23.857,27.308000000000003,30.3,32.2,28.3,29.9,26.798,29.257,31.213,26.6,,12.0,,11.0
2017-10-17 15:25:00,5.0,17.136,852.0,887.0,924.0,860.0,0.0,12.0,11.0,24.9,23.8,24.8,24.2,24.944000000000006,25.525,23.857,27.21,30.3,32.2,28.3,30.1,26.39,29.598000000000006,31.146,26.524,,12.0,,11.0
2017-10-17 15:26:00,5.0,14.800999999999998,854.0,886.0,919.0,855.0,0.0,12.0,11.0,25.0,23.8,24.8,24.2,24.944000000000006,25.525,23.857,27.161,30.3,32.2,28.3,30.0,26.561,29.395,31.146,27.48,,12.0,,11.0
2017-10-17 15:27:00,5.0,15.274,850.0,883.0,919.0,855.0,0.0,12.0,11.0,25.0,23.8,24.8,24.2,24.944000000000006,25.55,23.857,27.21,30.3,32.2,28.3,30.0,27.277,29.329,31.146,26.936,,12.0,,11.0
2017-10-17 15:28:00,5.0,15.412,852.0,892.0,924.0,855.0,0.0,12.0,11.0,25.0,23.8,24.8,24.2,24.968000000000004,25.55,23.881,27.21,30.2,32.2,28.4,30.0,26.767,29.6,31.148000000000003,26.97,,12.0,,11.0
2017-10-17 15:29:00,5.0,15.244000000000002,852.0,896.0,925.0,852.0,0.0,12.0,11.0,25.0,23.8,24.8,24.2,24.968000000000004,25.55,23.881,27.259,30.2,32.2,28.4,29.9,26.767,28.956,31.148000000000003,28.718000000000004,,12.0,,11.0
2017-10-17 15:30:00,5.0,17.09,852.0,904.0,926.0,852.0,0.0,12.0,11.0,25.0,23.8,24.8,24.2,24.968000000000004,25.55,23.881,27.284,30.3,32.3,28.4,30.0,26.699,29.77,31.148000000000003,28.242,,12.0,,11.0
2017-10-17 15:31:00,7.0,15.137,859.0,910.0,925.0,855.0,0.0,11.0,11.0,25.0,23.8,24.8,24.2,24.992,25.574,23.881,27.284,30.3,32.2,28.3,30.0,27.246,29.602,31.181,27.421,,11.0,,11.0
2017-10-17 15:32:00,5.0,15.717,866.0,912.0,919.0,860.0,0.0,11.0,11.0,25.0,23.8,24.8,24.2,24.992,25.574,23.881,27.308000000000003,30.3,32.2,28.3,30.0,27.383000000000006,29.365,31.181,27.423,,11.0,,11.0
2017-10-17 15:33:00,5.0,16.358,867.0,912.0,917.0,858.0,0.0,11.0,11.0,25.0,23.8,24.8,24.2,24.992,25.574,23.881,27.333,30.4,32.4,28.3,30.0,27.689,29.399,31.148000000000003,26.945,,11.0,,11.0
2017-10-17 15:34:00,6.0,16.236,868.0,910.0,915.0,855.0,0.0,11.0,11.0,25.0,23.8,24.8,24.2,24.992,25.598000000000006,23.905,27.333,30.4,32.2,28.3,30.1,27.621,29.57,31.183000000000003,27.151,,11.0,,11.0
2017-10-17 15:35:00,5.0,17.792,867.0,917.0,911.0,853.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,24.992,25.598000000000006,23.905,27.358,30.4,32.2,28.3,30.1,28.233,29.537,31.15,26.981,,11.0,,11.0
2017-10-17 15:36:00,5.0,15.564,862.0,919.0,909.0,850.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,24.992,25.598000000000006,23.905,27.382,30.4,32.2,28.3,30.1,27.655,29.537,31.15,27.154,,11.0,,11.0
2017-10-17 15:37:00,5.0,15.503,863.0,916.0,909.0,853.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,24.992,25.623,23.905,27.481,30.3,32.3,28.4,30.0,27.451,29.335,31.217,26.75,,11.0,,11.0
2017-10-17 15:38:00,5.0,14.862,861.0,906.0,915.0,850.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,24.992,25.623,23.905,27.579,30.4,32.2,28.3,30.0,27.11,29.471,31.251,26.689,,11.0,,11.0
2017-10-17 15:39:00,5.0,16.037,861.0,898.0,923.0,853.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,25.016,25.647,23.905,27.727,30.3,32.3,28.3,30.1,27.997,29.269,31.217,26.494,,11.0,,11.0
2017-10-17 15:40:00,5.0,15.076,863.0,895.0,924.0,850.0,0.0,11.0,11.0,25.0,23.8,24.8,24.2,25.016,25.647,23.905,27.899,30.3,32.4,28.3,30.1,27.282,29.473000000000006,31.217,25.818,,11.0,,11.0
2017-10-17 15:41:00,5.0,14.542,863.0,895.0,919.0,856.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,25.016,25.647,23.905,28.048,30.3,32.3,28.3,30.1,26.771,29.507,31.217,27.033,,11.0,,11.0
2017-10-17 15:42:00,5.0,15.518,857.0,898.0,915.0,855.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,25.016,25.671,23.93,28.122,30.3,32.3,28.3,30.1,26.703000000000007,29.068,31.32,27.004,,11.0,,11.0
2017-10-17 15:43:00,6.0,15.229,850.0,898.0,916.0,853.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,25.04,25.671,23.93,28.171,30.3,32.3,28.3,30.1,26.977,28.864,31.286,26.561,,11.0,,11.0
2017-10-17 15:44:00,6.0,15.595,852.0,893.0,914.0,855.0,0.0,11.0,11.0,25.1,23.9,24.8,24.2,25.04,25.695,23.93,28.245,30.3,32.3,28.3,30.1,26.977,28.934,31.286,25.706,,11.0,,11.0
2017-10-17 15:45:00,5.0,15.015,857.0,891.0,909.0,860.0,0.0,11.0,11.0,25.0,23.9,24.8,24.2,25.04,25.695,23.93,28.245,30.3,32.2,28.3,30.1,27.352,28.73,31.286,27.151,,11.0,,11.0
2017-10-17 15:46:00,5.0,16.875999999999998,855.0,890.0,904.0,861.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.04,25.72,23.93,28.221,30.4,32.2,28.3,30.1,28.406,28.664,31.286,26.634,,11.0,,11.0
2017-10-17 15:47:00,5.0,15.32,852.0,891.0,904.0,859.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.744,23.93,28.196,30.3,32.2,28.3,30.2,29.218000000000004,29.107,31.219,26.666,,11.0,,11.0
2017-10-17 15:48:00,5.0,16.541,853.0,900.0,909.0,861.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.744,23.93,28.221,30.4,32.2,28.3,30.2,29.32,28.972,31.286,27.287,,11.0,,11.0
2017-10-17 15:49:00,6.0,16.555999999999994,854.0,895.0,909.0,866.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.768,23.93,28.171,30.3,32.1,28.3,30.2,27.861,29.245,31.32,25.907,,11.0,,11.0
2017-10-17 15:50:00,5.0,15.412,846.0,890.0,914.0,861.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.768,23.954,28.097,30.4,32.1,28.3,30.2,26.976,29.041,31.322,26.108,,11.0,,11.0
2017-10-17 15:51:00,5.0,16.968,844.0,895.0,917.0,864.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.793000000000006,23.954,28.023000000000003,30.4,32.1,28.3,30.2,26.839,29.213,31.355,26.997,,11.0,,11.0
2017-10-17 15:52:00,5.0,14.954,846.0,891.0,914.0,863.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.793000000000006,23.954,27.949,30.4,32.1,28.3,30.2,26.498,29.077,31.288,27.952,,11.0,,11.0
2017-10-17 15:53:00,5.0,15.488,850.0,891.0,914.0,856.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.016,25.817,23.954,27.825,30.4,32.1,28.3,30.1,26.566,28.672,31.322,26.295,,11.0,,11.0
2017-10-17 15:54:00,5.0,15.335,853.0,891.0,909.0,860.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.04,25.817,23.954,27.653,30.4,32.1,28.3,30.1,27.318,28.943,31.389,26.076,,11.0,,11.0
2017-10-17 15:55:00,5.0,14.649,856.0,891.0,906.0,866.0,0.0,11.0,11.0,25.1,23.9,24.9,24.2,25.04,25.817,23.954,27.481,30.3,32.1,28.3,30.2,26.602,28.943,31.355,27.093000000000004,,11.0,,11.0
