Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_BR6,NO2_AQL_IN1,FRM_FMM_IN1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_BR6,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_TO3,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_BR6,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_TO3,FRM_FLG_IN1,FRM_ADJ_IN1
2017-06-25 02:41:00,,3.128,658,917,665,829,858,0.036000000000000004,29.0,24.9,23.5,25.2,23.3,23.7,23.93,23.256,23.256,23.785,24.412,,49.5,52.4,49.4,52.5,51.2,49.91,46.667,46.667,46.79600000000001,50.672,,,29.0
2017-06-25 02:42:00,,2.319,661,922,664,829,860,0.036000000000000004,29.0,24.9,23.5,25.2,23.3,23.7,23.954,23.256,23.256,23.809,24.436,,49.6,52.3,49.4,52.5,51.2,50.072,46.795,46.795,46.735,50.549,,,29.0
2017-06-25 02:43:00,,1.953,655,926,667,830,860,0.036000000000000004,29.0,24.9,23.5,25.2,23.3,23.8,23.954,23.28,23.28,23.809,24.46,,49.6,52.3,49.4,52.5,51.2,50.738,46.958,46.958,46.959,50.52,,,29.0
2017-06-25 02:44:00,,3.4330000000000003,654,933,666,834,858,0.035,29.0,25.0,23.5,25.2,23.3,23.8,23.978,23.28,23.28,23.809,24.484,,49.6,52.3,49.4,52.5,51.2,50.202,46.76600000000001,46.76600000000001,47.28,50.492,,,29.0
2017-06-25 02:45:00,,1.968,654,941,666,840,865,0.035,29.0,24.9,23.6,25.2,23.3,23.8,24.002,23.28,23.28,23.809,24.508000000000006,,49.6,52.3,49.4,52.4,51.2,50.554,46.734,46.734,47.344,50.463,,,29.0
2017-06-25 02:46:00,,2.319,655,948,668,844,863,0.036000000000000004,29.0,24.9,23.6,25.2,23.3,23.8,24.002,23.28,23.28,23.833,24.508000000000006,,49.5,52.3,49.3,52.4,51.2,50.554,46.926,46.926,47.795,50.431,,,29.0
2017-06-25 02:47:00,,2.716,653,944,666,848,863,0.036000000000000004,29.0,24.9,23.6,25.2,23.3,23.8,24.002,23.28,23.28,23.833,24.532,,49.6,52.2,49.4,52.4,51.2,50.523,47.15,47.15,47.57100000000001,50.434,,,29.0
2017-06-25 02:48:00,,1.648,649,941,666,848,868,0.036000000000000004,29.0,24.9,23.6,25.2,23.3,23.8,24.026,23.28,23.28,23.833,24.532,,49.7,52.2,49.4,52.4,51.2,50.494,46.862,46.862,47.283,50.371,,,29.0
2017-06-25 02:49:00,,2.548,648,944,664,853,865,0.036000000000000004,29.0,25.0,23.6,25.2,23.3,23.8,24.05,23.304,23.304,23.857,24.557,,49.6,52.2,49.4,52.4,51.2,49.799,46.897,46.897,47.286,50.342,,,29.0
2017-06-25 02:50:00,,2.472,651,949,665,853,865,0.036000000000000004,29.0,25.0,23.6,25.2,23.3,23.8,24.05,23.304,23.304,23.857,24.581,,49.6,52.2,49.4,52.4,51.1,49.544,46.769,46.769,46.548,50.31399999999999,,,29.0
2017-06-25 02:51:00,,2.319,647,953,670,853,869,0.036000000000000004,29.0,24.9,23.7,25.2,23.3,23.8,24.074,23.328000000000007,23.328000000000007,23.857,24.605,,49.7,52.2,49.2,52.4,51.1,48.974,46.9,46.9,46.25899999999999,50.285,,,29.0
2017-06-25 02:52:00,,1.556,646,953,673,856,872,0.036000000000000004,29.0,25.0,23.7,25.2,23.3,23.8,24.074,23.328000000000007,23.328000000000007,23.857,24.605,,49.6,52.2,49.2,52.3,51.1,47.729,46.932,46.932,46.131,50.253,,,29.0
2017-06-25 02:53:00,,1.77,645,951,674,858,872,0.036000000000000004,29.0,25.0,23.7,25.2,23.3,23.8,24.074,23.328000000000007,23.328000000000007,23.857,24.629,,49.6,52.1,49.3,52.4,51.2,47.377,46.9,46.9,46.42,50.225,,,29.0
2017-06-25 02:54:00,,1.602,642,956,674,862,872,0.036000000000000004,29.0,25.0,23.7,25.2,23.3,23.8,24.074,23.352,23.352,23.881,24.629,,49.6,52.1,49.3,52.4,51.1,48.4,46.967,46.967,46.61600000000001,50.225,,,29.0
2017-06-25 02:55:00,,2.167,641,964,674,863,878,0.036000000000000004,29.0,25.0,23.7,25.2,23.3,23.9,24.098000000000006,23.352,23.352,23.881,24.629,,49.5,52.2,49.3,52.4,51.1,48.084,47.095,47.095,46.423,50.19300000000001,,,29.0
2017-06-25 02:56:00,,2.045,644,967,672,865,880,0.036000000000000004,29.0,25.0,23.7,25.2,23.4,23.8,24.098000000000006,23.352,23.352,23.881,24.629,,49.5,52.2,49.2,52.3,51.1,48.53100000000001,47.03100000000001,47.03100000000001,47.096,50.19300000000001,,,29.0
2017-06-25 02:57:00,,2.625,652,975,668,865,882,0.036000000000000004,29.0,25.0,23.7,25.2,23.4,23.9,24.098000000000006,23.352,23.352,23.905,24.629,,49.5,52.0,49.4,52.3,51.1,50.059,46.967,46.967,49.01600000000001,49.907,,,29.0
2017-06-25 02:58:00,,1.984,656,974,670,863,880,0.036000000000000004,29.0,25.0,23.7,25.2,23.4,23.9,24.098000000000006,23.328000000000007,23.328000000000007,23.905,24.532,,49.6,51.9,49.3,52.1,51.1,50.12300000000001,47.188,47.188,49.08,49.703,,,29.0
2017-06-25 02:59:00,,2.136,654,967,681,857,880,0.036000000000000004,29.0,25.0,23.6,25.2,23.3,23.8,24.074,23.304,23.304,23.905,24.388,,49.4,51.8,49.5,52.0,50.9,50.183,47.217,47.217,48.92100000000001,49.684,,,29.0
2017-06-25 03:00:00,,2.823,652,959,680,850,878,0.038,29.0,25.0,23.5,25.2,23.3,23.8,24.05,23.28,23.28,23.881,24.243,,49.2,51.6,49.5,51.8,50.7,50.37,47.469,47.469,48.695,49.92,,,29.0
2017-06-25 03:01:00,,3.052,651,946,681,846,874,0.038,29.0,25.0,23.4,25.2,23.3,23.7,24.05,23.256,23.256,23.857,24.074,,49.0,51.4,49.4,51.6,50.6,50.307,47.754,47.754,48.5,50.31,,,29.0
2017-06-25 03:02:00,,1.617,651,933,680,840,868,0.032,29.0,25.0,23.4,25.2,23.3,23.7,24.002,23.232,23.232,23.857,23.93,,48.9,51.3,49.3,51.4,50.5,50.237,47.81399999999999,47.81399999999999,48.277,50.703,,,29.0
2017-06-25 03:03:00,,3.052,648,918,680,835,858,0.032,29.0,25.0,23.3,25.2,23.2,23.6,23.978,23.184,23.184,23.809,23.809,,48.9,51.6,49.3,51.4,50.3,51.438,47.93600000000001,47.93600000000001,48.462,52.456,,,29.0
2017-06-25 03:04:00,,2.655,650,909,674,829,856,0.038,29.0,25.0,23.3,25.2,23.2,23.6,23.93,23.16,23.16,23.809,23.713,,48.7,52.7,49.2,52.2,50.3,51.115,48.15600000000001,48.15600000000001,48.94,52.883,,,29.0
2017-06-25 03:05:00,,1.892,654,898,674,829,850,0.038,29.0,24.9,23.3,25.2,23.2,23.5,23.881,23.136,23.136,23.785,23.713,,49.0,52.8,49.3,52.7,51.2,50.792,48.344,48.344,48.523,52.789,,,29.0
2017-06-25 03:06:00,,2.182,658,892,674,829,844,0.039,29.0,24.9,23.3,25.2,23.2,23.5,23.857,23.136,23.136,23.761,23.785,,49.3,52.8,49.4,52.7,51.5,51.105,48.631,48.631,48.647,52.70399999999999,,,29.0
2017-06-25 03:07:00,,1.526,658,897,672,824,844,0.039,29.0,24.9,23.3,25.2,23.2,23.6,23.857,23.136,23.136,23.761,23.857,,49.2,52.7,49.2,52.6,51.5,50.28100000000001,49.901,49.901,48.233,52.431,,,29.0
2017-06-25 03:08:00,,2.533,659,893,668,822,839,0.045,29.0,24.9,23.4,25.2,23.2,23.6,23.857,23.112,23.112,23.761,23.954,,49.5,52.7,49.1,52.6,51.4,49.456,49.676,49.676,47.913,52.098,,,29.0
2017-06-25 03:09:00,,2.2430000000000003,658,892,668,824,844,0.045,29.0,24.9,23.4,25.2,23.2,23.6,23.833,23.112,23.112,23.761,24.05,,49.3,52.6,49.1,52.5,51.3,48.433,48.787,48.787,47.53,51.795,,,29.0
2017-06-25 03:10:00,,1.999,653,894,668,824,844,0.042,29.0,24.9,23.4,25.2,23.2,23.6,23.833,23.112,23.112,23.761,24.098000000000006,,49.4,52.6,49.2,52.5,51.3,47.858,48.596,48.596,48.00899999999999,51.517,,,29.0
2017-06-25 03:11:00,,3.174,652,900,665,830,846,0.042,29.0,24.9,23.4,25.2,23.2,23.7,23.809,23.112,23.112,23.761,24.171,,49.4,52.6,49.2,52.5,51.2,47.792,48.596,48.596,47.69,51.337,,,29.0
2017-06-25 03:12:00,,2.762,651,908,667,830,848,0.038,29.0,24.9,23.4,25.2,23.2,23.7,23.809,23.088,23.088,23.761,24.219,,49.4,52.6,49.2,52.5,51.2,48.334,48.497,48.497,47.466,51.154,,,29.0
2017-06-25 03:13:00,,2.09,650,915,668,833,854,0.038,29.0,24.9,23.4,25.2,23.2,23.7,23.809,23.088,23.088,23.761,24.267,,49.3,52.5,49.3,52.4,51.2,48.845,48.402,48.402,47.21,51.002,,,29.0
2017-06-25 03:14:00,,2.426,654,920,671,832,859,0.036000000000000004,29.0,24.9,23.5,25.2,23.2,23.7,23.809,23.088,23.088,23.761,24.291,,49.3,52.5,49.4,52.4,51.2,48.494,48.179,48.179,47.049,50.878,,,29.0
2017-06-25 03:15:00,,1.862,655,922,669,830,863,0.036000000000000004,29.0,24.9,23.5,25.1,23.2,23.7,23.809,23.088,23.088,23.761,24.339,,49.5,52.5,49.3,52.4,51.2,50.529,48.497,48.497,47.466,50.82100000000001,,,29.0
2017-06-25 03:16:00,,2.457,655,930,671,832,861,0.035,29.0,24.9,23.5,25.2,23.2,23.7,23.809,23.088,23.088,23.785,24.363000000000003,,49.5,52.4,49.4,52.4,51.2,50.719,48.338,48.338,47.725,50.761,,,29.0
2017-06-25 03:17:00,,1.938,658,931,675,833,860,0.035,29.0,24.9,23.5,25.2,23.2,23.7,23.833,23.088,23.088,23.785,24.388,,49.6,52.5,49.4,52.4,51.2,51.039,48.21100000000001,48.21100000000001,48.236,50.669,,,29.0
2017-06-25 03:18:00,,2.365,658,930,678,834,861,0.036000000000000004,29.0,24.9,23.5,25.2,23.3,23.7,23.857,23.088,23.088,23.785,24.436,,49.4,52.4,49.3,52.4,51.2,50.218,47.956,47.956,47.916,50.612,,,29.0
2017-06-25 03:19:00,,3.037,665,933,677,834,868,0.036000000000000004,29.0,24.9,23.6,25.2,23.3,23.8,23.857,23.112,23.112,23.809,24.436,,49.5,52.4,49.1,52.3,51.1,50.472,47.895,47.895,48.558,50.549,,,29.0
2017-06-25 03:20:00,,2.136,663,938,671,837,872,0.034,29.0,24.9,23.6,25.1,23.3,23.8,23.857,23.112,23.112,23.809,24.484,,49.6,52.4,49.1,52.4,51.2,50.313,47.767,47.767,48.047,50.492,,,29.0
2017-06-25 03:21:00,,1.984,661,940,668,840,872,0.034,29.0,25.0,23.6,25.2,23.3,23.8,23.881,23.112,23.112,23.809,24.484,,49.6,52.4,49.3,52.3,51.1,50.094,47.703,47.703,47.728,50.46,,,29.0
2017-06-25 03:22:00,,1.74,655,940,668,835,876,0.035,29.0,24.9,23.6,25.2,23.3,23.8,23.905,23.112,23.112,23.809,24.508000000000006,,49.7,52.4,49.3,52.3,51.1,50.129,47.927,47.927,47.152,50.4,,,29.0
2017-06-25 03:23:00,,2.136,656,944,677,837,878,0.035,29.0,25.0,23.6,25.1,23.3,23.8,23.905,23.136,23.136,23.809,24.532,,49.6,52.4,49.3,52.3,51.1,49.812,47.898,47.898,47.855,50.371,,,29.0
2017-06-25 03:24:00,,2.3040000000000003,654,954,678,844,882,0.036000000000000004,29.0,25.0,23.6,25.1,23.3,23.8,23.905,23.136,23.136,23.809,24.557,,49.7,52.3,49.2,52.3,51.1,49.907,47.834,47.834,47.951,50.31100000000001,,,29.0
2017-06-25 03:25:00,,2.441,653,959,680,845,882,0.036000000000000004,29.0,25.0,23.7,25.1,23.3,23.8,23.93,23.136,23.136,23.809,24.557,,49.5,52.3,49.3,52.3,51.1,49.592,47.93,47.93,48.334,50.279,,,29.0
2017-06-25 03:26:00,,2.121,651,961,683,848,882,0.035,29.0,25.0,23.7,25.1,23.3,23.8,23.954,23.136,23.136,23.809,24.581,,49.4,52.3,49.2,52.3,51.1,49.659,47.834,47.834,48.398,50.25,,,29.0
2017-06-25 03:27:00,,2.9760000000000004,648,957,685,850,888,0.035,29.0,25.0,23.7,25.1,23.3,23.8,23.954,23.136,23.136,23.809,24.581,,49.7,52.3,49.1,52.3,51.1,49.054,47.643,47.643,48.685,50.25,,,29.0
2017-06-25 03:28:00,,2.289,645,957,683,856,891,0.035,29.0,25.0,23.7,25.2,23.3,23.8,23.954,23.136,23.136,23.809,24.605,,49.7,52.3,49.2,52.3,51.1,48.129,47.547,47.547,48.972,50.253,,,29.0
2017-06-25 03:29:00,,2.472,645,960,675,857,887,0.035,29.0,25.0,23.7,25.1,23.3,23.8,23.954,23.136,23.136,23.809,24.605,,49.5,52.3,49.2,52.3,51.1,47.874,47.898,47.898,49.481,50.19,,,29.0
2017-06-25 03:30:00,,2.96,646,964,672,856,885,0.037000000000000005,29.0,25.0,23.7,25.1,23.3,23.8,23.954,23.16,23.16,23.785,24.629,,49.5,52.3,49.1,52.2,51.1,47.90600000000001,47.45399999999999,47.45399999999999,49.859,50.161,,,29.0
2017-06-25 03:31:00,,2.258,651,960,672,850,890,0.037000000000000005,29.0,25.0,23.7,25.1,23.3,23.9,23.954,23.16,23.16,23.785,24.629,,49.5,52.3,49.2,52.2,51.1,48.608,47.103,47.103,49.701,50.129,,,29.0
2017-06-25 03:32:00,,2.533,651,963,672,850,891,0.035,29.0,25.0,23.7,25.1,23.3,23.9,23.954,23.16,23.16,23.785,24.629,,49.5,52.3,49.2,52.2,51.1,49.5,47.039,47.039,49.192,50.129,,,29.0
2017-06-25 03:33:00,,2.167,658,967,674,855,891,0.035,29.0,25.0,23.7,25.1,23.3,23.9,23.978,23.16,23.16,23.761,24.629,,49.7,52.3,49.2,52.2,51.1,48.86600000000001,46.975,46.975,48.073,50.129,,,29.0
2017-06-25 03:34:00,,2.564,656,970,675,857,896,0.037000000000000005,29.0,25.0,23.7,25.1,23.3,23.9,23.978,23.16,23.16,23.761,24.653,,49.5,52.4,49.3,52.2,51.1,48.228,47.135,47.135,47.785,50.133,,,29.0
2017-06-25 03:35:00,,2.609,651,975,681,858,900,0.037000000000000005,29.0,25.0,23.7,25.1,23.3,23.9,23.954,23.16,23.16,23.761,24.653,,49.7,52.3,49.2,52.1,51.0,47.618,48.283,48.283,47.274,50.101000000000006,,,29.0
2017-06-25 03:36:00,,2.67,651,985,674,855,904,0.039,29.0,25.0,23.8,25.1,23.3,23.9,23.954,23.16,23.16,23.737,24.653,,49.6,52.3,49.1,52.1,51.0,47.298,48.475,48.475,47.07899999999999,50.101000000000006,,,29.0
2017-06-25 03:37:00,,2.869,651,983,672,853,907,0.039,29.0,25.0,23.8,25.1,23.3,23.9,23.93,23.184,23.184,23.737,24.677,,49.5,52.3,49.3,52.2,51.0,46.942,47.649,47.649,47.782,50.104,,,29.0
2017-06-25 03:38:00,,2.8080000000000003,648,983,669,854,908,0.035,29.0,25.0,23.8,25.1,23.4,23.9,23.905,23.184,23.184,23.713,24.677,,49.7,52.3,49.3,52.2,51.0,46.93899999999999,48.287,48.287,47.715,50.104,,,29.0
2017-06-25 03:39:00,,1.633,649,983,668,857,910,0.035,29.0,25.0,23.8,25.1,23.4,23.9,23.905,23.184,23.184,23.713,24.677,,49.6,52.3,49.2,52.2,51.0,47.003,48.31800000000001,48.31800000000001,47.076,50.104,,,29.0
2017-06-25 03:40:00,,2.518,648,989,671,863,905,0.036000000000000004,29.0,25.0,23.8,25.1,23.4,23.9,23.881,23.184,23.184,23.713,24.677,,49.4,52.3,49.2,52.2,51.0,46.872,47.361,47.361,47.81100000000001,50.072,,,29.0
2017-06-25 03:41:00,,2.38,652,990,672,863,901,0.036000000000000004,29.0,25.0,23.8,25.1,23.4,23.9,23.857,23.184,23.184,23.713,24.677,,49.6,52.3,49.3,52.2,51.0,46.613,46.81800000000001,46.81800000000001,46.979,50.072,,,29.0
2017-06-25 03:42:00,,2.274,651,994,675,867,906,0.037000000000000005,29.0,25.0,23.8,25.1,23.4,23.9,23.833,23.184,23.184,23.713,24.677,,49.5,52.3,49.4,52.2,51.0,46.256,46.562,46.562,46.883,50.072,,,29.0
2017-06-25 03:43:00,,1.968,649,1001,675,873,907,0.037000000000000005,29.0,25.0,23.8,25.1,23.4,23.9,23.785,23.16,23.16,23.713,24.702,,49.5,52.3,49.2,52.1,51.0,45.801,46.302,46.302,46.049,50.075,,,29.0
2017-06-25 03:44:00,,2.09,648,1009,670,871,914,0.036000000000000004,29.0,25.0,23.8,25.1,23.4,23.9,23.761,23.16,23.16,23.689,24.702,,49.6,52.4,49.3,52.1,51.0,45.669,46.238,46.238,45.338,50.044,,,29.0
2017-06-25 03:45:00,,1.953,646,1016,665,870,913,0.036000000000000004,29.0,25.0,23.8,25.1,23.4,23.9,23.713,23.16,23.16,23.689,24.702,,49.5,52.4,49.2,52.2,51.0,45.856,46.36600000000001,46.36600000000001,44.952,50.012,,,29.0
2017-06-25 03:46:00,,2.564,646,1016,666,876,912,0.037000000000000005,29.0,25.0,23.9,25.1,23.4,23.9,23.665,23.16,23.16,23.689,24.702,,49.5,52.4,49.1,52.2,51.0,45.979,46.302,46.302,44.565,50.012,,,29.0
2017-06-25 03:47:00,,2.655,650,1012,672,879,917,0.037000000000000005,29.0,25.0,23.9,25.1,23.4,24.0,23.617,23.136,23.136,23.689,24.726,,49.6,52.4,49.2,52.2,51.0,46.166,46.363,46.363,44.339,50.015,,,29.0
2017-06-25 03:48:00,,2.411,647,1013,671,883,923,0.037000000000000005,29.0,25.0,23.9,25.1,23.4,24.0,23.569000000000006,23.136,23.136,23.665,24.726,,49.7,52.4,49.3,52.2,51.0,46.352,46.235,46.235,44.11,50.015,,,29.0
2017-06-25 03:49:00,,2.487,649,1018,673,884,922,0.037000000000000005,29.0,25.0,23.9,25.1,23.4,23.9,23.521,23.136,23.136,23.665,24.726,,49.5,52.4,49.3,52.1,51.0,46.31399999999999,46.17100000000001,46.17100000000001,44.045,49.983,,,29.0
2017-06-25 03:50:00,,1.862,647,1015,672,884,928,0.039,29.0,25.0,23.9,25.1,23.4,24.0,23.497,23.136,23.136,23.665,24.726,,49.7,52.4,49.3,52.1,51.0,46.247,46.17100000000001,46.17100000000001,44.271,49.951,,,29.0
2017-06-25 03:51:00,,2.289,649,1015,672,888,933,0.039,29.0,25.0,23.9,25.1,23.4,24.0,23.472,23.136,23.136,23.665,24.726,,49.7,52.3,49.3,52.1,51.0,51.243,45.85,45.85,48.412,49.76,,,29.0
2017-06-25 03:52:00,,2.365,650,1017,672,891,931,0.039,29.0,25.0,23.9,25.1,23.4,24.0,23.472,23.088,23.088,23.665,24.677,,49.7,52.0,49.3,51.9,51.0,51.779,46.101000000000006,46.101000000000006,49.303,49.499,,,29.0
2017-06-25 03:53:00,,2.121,651,1022,672,890,933,0.039,28.0,25.0,23.8,25.1,23.4,23.9,23.497,23.04,23.04,23.665,24.532,,49.6,51.9,49.1,51.9,51.0,51.688,45.518,45.518,49.399,49.48,,,28.0
2017-06-25 03:54:00,,2.09,650,1008,671,883,935,0.037000000000000005,28.0,25.0,23.7,25.1,23.4,23.9,23.545,23.016,23.016,23.665,24.388,,49.3,51.6,49.4,51.7,50.7,51.6,45.322,45.322,49.208,49.589,,,28.0
2017-06-25 03:55:00,,1.709,651,992,675,871,935,0.037000000000000005,28.0,25.0,23.6,25.1,23.3,23.8,23.569000000000006,22.944000000000006,22.944000000000006,23.665,24.219,,49.1,51.4,49.3,51.4,50.5,51.792,44.96,44.96,49.049,49.916,,,28.0
2017-06-25 03:56:00,,2.258,648,974,680,863,933,0.034,28.0,25.0,23.5,25.1,23.3,23.8,23.569000000000006,22.896,22.896,23.641,24.05,,49.0,51.3,49.3,51.3,50.3,51.729,45.5,45.5,48.855,50.275,,,28.0
2017-06-25 03:57:00,,2.365,648,959,677,860,919,0.034,28.0,25.0,23.5,25.1,23.3,23.7,23.593000000000004,22.824,22.824,23.641,23.905,,48.8,51.6,49.1,51.3,50.2,51.63800000000001,45.524,45.524,49.014,52.091,,,28.0
2017-06-25 03:58:00,,2.213,650,949,672,856,906,0.035,28.0,25.0,23.4,25.1,23.2,23.7,23.617,22.776,22.776,23.617,23.833,,48.9,52.6,49.1,52.0,50.2,52.398,45.614,45.614,49.361,52.71100000000001,,,28.0
2017-06-25 03:59:00,,2.045,650,941,666,850,897,0.035,28.0,25.0,23.4,25.1,23.2,23.7,23.617,22.753,22.753,23.593000000000004,23.809,,48.9,52.7,49.1,52.3,51.0,50.059,45.739,45.739,48.944,52.613,,,28.0
2017-06-25 04:00:00,,2.2430000000000003,654,932,663,846,891,0.044,28.0,25.0,23.4,25.1,23.2,23.7,23.617,22.729,22.729,23.593000000000004,23.857,,49.1,52.7,49.1,52.4,51.3,48.692,46.569,46.569,48.912,52.526,,,28.0
2017-06-25 04:01:00,,2.167,658,927,659,848,878,0.044,28.0,24.9,23.5,25.1,23.2,23.6,23.617,22.705,22.705,23.593000000000004,23.905,,49.3,52.6,49.1,52.4,51.3,46.935,46.566,46.566,48.466,52.312,,,28.0
2017-06-25 04:02:00,,1.419,662,922,650,850,875,0.042,28.0,25.0,23.5,25.1,23.2,23.7,23.617,22.705,22.705,23.569000000000006,23.978,,49.3,52.6,49.1,52.5,51.2,46.583,46.246,46.246,49.1,52.069,,,28.0
2017-06-25 04:03:00,,2.045,658,927,647,853,879,0.042,28.0,24.9,23.5,25.1,23.2,23.7,23.617,22.705,22.705,23.569000000000006,24.05,,49.2,52.6,49.1,52.5,51.2,48.118,46.854,46.854,48.973,51.827,,,28.0
2017-06-25 04:04:00,,2.075,659,922,647,856,878,0.042,28.0,24.9,23.5,25.1,23.2,23.7,23.617,22.681,22.681,23.593000000000004,24.122,,49.3,52.5,49.1,52.4,51.1,48.214,46.563,46.563,48.62600000000001,51.647,,,28.0
2017-06-25 04:05:00,,2.35,656,924,646,853,881,0.042,28.0,24.9,23.5,25.1,23.2,23.7,23.641,22.681,22.681,23.593000000000004,24.171,,49.5,52.5,49.2,52.4,51.1,47.706,46.819,46.819,49.135,51.432,,,28.0
2017-06-25 04:06:00,,2.014,652,931,650,854,885,0.037000000000000005,28.0,24.9,23.6,25.1,23.2,23.8,23.641,22.681,22.681,23.593000000000004,24.219,,49.3,52.5,49.1,52.4,51.1,47.898,47.202,47.202,48.402,51.28,,,28.0
2017-06-25 04:07:00,,2.197,653,938,651,859,880,0.037000000000000005,28.0,24.9,23.6,25.1,23.2,23.8,23.641,22.681,22.681,23.617,24.267,,49.3,52.4,49.1,52.4,51.1,47.002,46.179,46.179,48.565,51.097,,,28.0
2017-06-25 04:08:00,,2.3040000000000003,659,946,647,857,880,0.035,28.0,24.9,23.6,25.1,23.2,23.8,23.641,22.681,22.681,23.617,24.315,,49.3,52.4,49.2,52.3,51.0,45.88,47.139,47.139,47.607,51.008,,,28.0
2017-06-25 04:09:00,,2.121,662,949,646,862,883,0.035,28.0,24.9,23.6,25.1,23.2,23.8,23.641,22.681,22.681,23.617,24.339,,49.6,52.4,49.2,52.3,51.0,45.107,46.019,46.019,47.192,50.885,,,28.0
2017-06-25 04:10:00,,3.037,662,948,649,858,883,0.035,28.0,25.0,23.6,25.1,23.3,23.8,23.641,22.681,22.681,23.641,24.363000000000003,,49.4,52.3,49.2,52.3,51.0,44.365,46.019,46.019,47.483,50.793,,,28.0
2017-06-25 04:11:00,,1.846,656,950,647,858,892,0.035,28.0,25.0,23.6,25.1,23.3,23.8,23.641,22.657,22.657,23.641,24.388,,49.6,52.3,49.2,52.3,51.0,44.042,46.112,46.112,46.81,50.701,,,28.0
2017-06-25 04:12:00,,3.052,653,953,650,866,892,0.035,28.0,24.9,23.7,25.1,23.3,23.8,23.641,22.657,22.657,23.641,24.436,,49.6,52.3,49.1,52.3,51.0,46.361,46.88,46.88,46.97,50.612,,,28.0
2017-06-25 04:13:00,,2.564,653,954,651,867,895,0.035,28.0,24.9,23.7,25.1,23.3,23.8,23.641,22.657,22.657,23.665,24.436,,49.5,52.2,49.2,52.3,51.0,44.559,46.688,46.688,47.645,50.549,,,28.0
2017-06-25 04:14:00,,2.182,653,959,651,867,900,0.036000000000000004,28.0,25.0,23.7,25.1,23.3,23.8,23.617,22.657,22.657,23.665,24.484,,49.4,52.2,49.2,52.3,50.9,44.233,46.08,46.08,48.412,50.492,,,28.0
2017-06-25 04:15:00,,2.182,653,960,652,870,901,0.036000000000000004,28.0,25.0,23.7,25.1,23.3,23.8,23.617,22.657,22.657,23.665,24.484,,49.5,52.2,49.1,52.3,50.9,44.298,46.33600000000001,46.33600000000001,47.13399999999999,50.428,,,28.0
2017-06-25 04:16:00,,2.396,654,964,654,870,901,0.035,28.0,24.9,23.7,25.1,23.3,23.9,23.617,22.657,22.657,23.689,24.508000000000006,,49.5,52.2,49.1,52.2,50.9,44.427,46.4,46.4,46.335,50.4,,,28.0
2017-06-25 04:17:00,,2.411,655,961,655,874,900,0.035,28.0,24.9,23.7,25.1,23.3,23.9,23.593000000000004,22.657,22.657,23.689,24.532,,49.6,52.2,49.1,52.2,50.9,44.457,47.008,47.008,47.32899999999999,50.371,,,28.0
2017-06-25 04:18:00,,2.701,661,964,660,879,901,0.036000000000000004,28.0,25.0,23.7,25.1,23.3,23.9,23.569000000000006,22.657,22.657,23.713,24.532,,49.6,52.2,49.0,52.2,50.9,45.485,47.55,47.55,47.108,50.339,,,28.0
2017-06-25 04:19:00,,2.701,658,961,660,883,902,0.036000000000000004,28.0,25.0,23.7,25.1,23.3,23.9,23.569000000000006,22.657,22.657,23.713,24.557,,49.5,52.2,48.9,52.2,50.9,45.38800000000001,46.88,46.88,47.14,50.31100000000001,,,28.0
2017-06-25 04:20:00,,2.106,655,967,656,876,901,0.036000000000000004,28.0,24.9,23.8,25.1,23.3,23.9,23.569000000000006,22.633000000000006,22.633000000000006,23.713,24.557,,49.6,52.1,49.0,52.2,50.9,44.486,46.685,46.685,46.402,50.31100000000001,,,28.0
2017-06-25 04:21:00,,2.045,656,970,657,874,901,0.036000000000000004,28.0,25.0,23.8,25.1,23.3,23.9,23.545,22.633000000000006,22.633000000000006,23.737,24.581,,49.5,52.1,49.0,52.2,50.9,44.999,47.292,47.292,46.822,50.25,,,28.0
2017-06-25 04:22:00,,2.38,655,974,655,879,904,0.036000000000000004,28.0,25.0,23.8,25.1,23.3,23.9,23.545,22.657,22.657,23.737,24.581,,49.5,52.1,49.1,52.2,50.8,44.386,47.39100000000001,47.39100000000001,46.50100000000001,50.25,,,28.0
2017-06-25 04:23:00,,3.128,659,974,655,891,909,0.036000000000000004,29.0,25.0,23.8,25.1,23.3,23.9,23.521,22.633000000000006,22.633000000000006,23.761,24.581,,49.4,52.1,49.1,52.2,50.8,44.835,46.557,46.557,47.146,50.25,,,29.0
2017-06-25 04:24:00,,2.258,655,980,658,899,913,0.035,29.0,25.0,23.8,25.1,23.3,23.9,23.521,22.633000000000006,22.633000000000006,23.761,24.581,,49.7,52.0,49.1,52.1,50.8,44.545,47.005,47.005,47.242,50.218,,,29.0
