Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,TS_HBI_GRD,TS_HBI_BR1,TS_HBI_BR3,T_HBO_BA1,T_HBO_BA2,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RHS_HBI_GRD,RHS_HBI_BR1,RHS_HBI_BR3,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-25 17:59:00,2.441,1.0,460.0,446.0,456.0,0.002,<10,<10,20.4,19.5,18.4,20.1061111111111,19.416111111111103,18.155,20.7477708,18.888888888888896,11.88,35.3,35.8,39.4,40.862,40.204,42.73,37.091,41.5,66.749,,7.3,,7.3
2018-01-25 18:00:00,3.067,1.0,458.0,448.0,455.0,0.002,<10,<10,20.4,19.5,18.4,20.0822222222222,19.416111111111103,18.155,20.7716616,18.888888888888896,11.8322222222222,35.3,35.9,39.4,40.6,40.204,42.698,37.028,41.5,66.827,,7.3,,7.3
2018-01-25 18:01:00,3.799,1.0,463.0,448.0,457.0,0.001,<10,<10,20.4,19.5,18.4,20.1061111111111,19.416111111111103,18.155,20.7716616,18.888888888888896,11.7827777777778,35.3,35.8,39.4,41.44300000000001,40.334,42.73,36.962,41.5,67.164,,7.3,,7.3
2018-01-25 18:02:00,3.571,1.0,463.0,448.0,461.0,0.001,<10,<10,20.4,19.5,18.4,20.153888888888897,19.3922222222222,18.1322222222222,20.6755428,18.888888888888896,11.758888888888901,35.3,35.8,39.4,41.125,40.266,42.75899999999999,37.084,41.5,67.188,,7.3,,7.3
2018-01-25 18:03:00,4.685,1.0,465.0,450.0,464.0,0.001,<10,<10,20.4,19.5,18.4,20.177777777777802,19.3677777777778,18.155,20.532753600000003,18.888888888888896,11.71,35.3,35.8,39.4,40.934,40.264,42.762,37.298,41.5,67.266,,7.3,,7.3
2018-01-25 18:04:00,3.22,1.0,466.0,446.0,461.0,0.001,<10,<10,20.4,19.5,18.4,20.2488888888889,19.3677777777778,18.1322222222222,20.3894088,18.888888888888896,11.6622222222222,35.2,35.8,39.4,40.716,40.296,42.791,37.578,41.468,67.458,,7.3,,7.3
2018-01-25 18:05:00,4.105,1.0,463.0,443.0,462.0,0.0,<10,<10,20.4,19.5,18.4,20.3922222222222,19.3677777777778,18.1322222222222,20.247730800000006,18.888888888888896,11.6372222222222,35.2,35.8,39.4,40.375,40.264,42.791,37.857,41.468,67.654,,7.3,,7.3
2018-01-25 18:06:00,4.532,1.0,462.0,433.0,468.0,0.0,<10,<10,20.4,19.5,18.4,20.4872222222222,19.3677777777778,18.1322222222222,20.1277212,18.888888888888896,11.565,35.3,35.8,39.4,40.062,40.264,42.791,38.008,41.5,67.813,,7.3,,7.3
2018-01-25 18:07:00,4.852,1.0,466.0,440.0,467.0,0.0,<10,<10,20.4,19.5,18.4,20.5827777777778,19.345,18.1077777777778,20.0327136,18.888888888888896,11.54,35.2,35.8,39.4,39.91,40.261,42.82,38.226,41.468,67.952,,7.3,,7.3
2018-01-25 18:08:00,2.777,1.0,463.0,443.0,467.0,0.0,<10,<10,20.4,19.5,18.4,20.677777777777802,19.345,18.1077777777778,19.9615968,18.888888888888896,11.4922222222222,35.3,35.8,39.4,39.758,40.229,42.82,38.446,41.468,68.258,,7.3,,7.3
2018-01-25 18:09:00,3.372,1.0,462.0,446.0,471.0,0.001,<10,<10,20.4,19.5,18.4,20.7488888888889,19.3211111111111,18.1077777777778,19.8893688,18.888888888888896,11.418888888888901,35.2,35.8,39.3,39.57,40.194,42.82,38.504,41.5,68.473,,7.3,,7.3
2018-01-25 18:10:00,3.281,0.0,462.0,448.0,471.0,0.001,<10,<10,20.4,19.5,18.4,20.7022222222222,19.2972222222222,18.1077777777778,19.8426984,18.888888888888896,11.3461111111111,35.2,35.8,39.4,39.695,40.256,42.82,38.759,41.468,68.631,,7.3,,7.3
2018-01-25 18:11:00,4.578,0.0,460.0,448.0,469.0,0.0,<10,<10,20.4,19.5,18.4,20.63,19.2972222222222,18.083888888888897,19.9138152,18.888888888888896,11.2727777777778,35.2,35.8,39.3,39.882,40.256,42.786,38.572,41.468,68.789,,7.3,,7.3
2018-01-25 18:12:00,2.945,0.0,456.0,448.0,467.0,0.0,<10,<10,20.4,19.5,18.4,20.5827777777778,19.2972222222222,18.083888888888897,20.0088228,18.888888888888896,11.2,35.2,35.8,39.3,40.039,40.288,42.81800000000001,38.289,41.435,69.23100000000001,,7.3,,7.3
2018-01-25 18:13:00,3.647,1.0,458.0,446.0,471.0,0.0,<10,<10,20.4,19.5,18.4,20.511111111111106,19.2727777777778,18.083888888888897,20.104386,18.888888888888896,11.1511111111111,35.2,35.8,39.3,39.902,40.35,42.754,38.136,41.435,69.393,,7.3,,7.3
2018-01-25 18:14:00,3.342,1.0,464.0,442.0,471.0,0.0,<10,<10,20.4,19.5,18.4,20.44,19.2727777777778,18.06,20.1755028,18.888888888888896,11.0777777777778,35.2,35.9,39.3,40.121,40.31800000000001,42.783,38.143,41.435,69.721,,7.3,,7.3
2018-01-25 18:15:00,3.082,1.0,466.0,440.0,469.0,0.002,<10,<10,20.4,19.5,18.4,20.3438888888889,19.2727777777778,18.06,20.2705104,18.888888888888896,11.0288888888889,35.2,35.9,39.3,40.078,40.31800000000001,42.783,38.055,41.435,70.279,,7.3,,7.3
2018-01-25 18:16:00,3.677,1.0,466.0,442.0,471.0,0.002,<10,<10,20.4,19.5,18.4,20.2727777777778,19.2727777777778,18.06,20.3188476,18.888888888888896,10.98,35.2,35.8,39.3,40.33,40.383,42.783,38.06,41.435,70.638,,7.3,,7.3
2018-01-25 18:17:00,4.059,1.0,466.0,443.0,472.0,0.0,<10,<10,20.4,19.5,18.4,20.2488888888889,19.25,18.037222222222198,20.3894088,18.888888888888896,10.9322222222222,35.2,35.8,39.3,40.23,40.315,42.812,37.904,41.435,71.024,,7.3,,7.3
2018-01-25 18:18:00,5.127000000000002,1.0,466.0,443.0,473.0,0.0,<10,<10,20.4,19.5,18.4,20.201111111111103,19.25,18.037222222222198,20.4616368,18.888888888888896,10.8827777777778,35.1,35.8,39.3,40.419,40.315,42.812,37.781,41.435,71.41,,7.3,,7.3
2018-01-25 18:19:00,4.776,1.0,466.0,444.0,474.0,0.002,<10,<10,20.4,19.5,18.4,20.153888888888897,19.25,18.037222222222198,20.5088628,18.888888888888896,10.8338888888889,35.2,35.8,39.3,40.285,40.38,42.74800000000001,37.655,41.435,71.682,,7.3,,7.3
2018-01-25 18:20:00,3.51,1.0,466.0,446.0,476.0,0.002,<10,<10,20.4,19.5,18.4,20.13,19.226111111111106,18.0127777777778,20.5566444,18.888888888888896,10.785,35.2,35.8,39.3,40.314,40.377,42.746,37.529,41.435,71.645,,7.3,,7.3
2018-01-25 18:21:00,3.525,1.0,468.0,445.0,476.0,0.0,<10,<10,20.4,19.5,18.4,20.1061111111111,19.226111111111106,18.0127777777778,20.604426,18.888888888888896,10.712222222222199,35.2,35.8,39.2,40.344,40.345,42.778,37.404,41.403,72.024,,7.3,,7.3
2018-01-25 18:22:00,3.204,1.0,466.0,446.0,476.0,0.0,<10,<10,20.4,19.5,18.4,20.0822222222222,19.226111111111106,18.0127777777778,20.6288724,18.888888888888896,10.637777777777801,35.2,35.9,39.3,40.374,40.41,42.809,37.308,41.403,72.235,,7.3,,7.3
2018-01-25 18:23:00,4.562,1.0,469.0,448.0,474.0,0.002,<10,<10,20.4,19.5,18.4,20.035,19.226111111111106,17.988888888888898,20.651652,18.888888888888896,10.565,35.2,35.9,39.3,40.401,40.377,42.775,37.278,41.371,72.304,,7.3,,7.3
2018-01-25 18:24:00,4.517,1.0,469.0,446.0,473.0,0.002,<10,<10,20.4,19.5,18.4,20.058888888888895,19.2022222222222,17.988888888888898,20.6288724,18.888888888888896,10.5411111111111,35.2,35.8,39.3,40.598,40.439,42.743,37.144,41.371,72.524,,7.3,,7.3
2018-01-25 18:25:00,3.6010000000000004,1.0,471.0,446.0,474.0,0.001,<10,<10,20.4,19.4,18.4,20.0822222222222,19.2022222222222,17.988888888888898,20.5088628,18.888888888888896,10.4922222222222,35.2,35.8,39.3,40.277,40.439,42.807,37.26300000000001,41.371,72.374,,7.3,,7.3
2018-01-25 18:26:00,3.464,1.0,473.0,450.0,471.0,0.001,<10,<10,20.4,19.5,18.4,20.0822222222222,19.177777777777802,17.965,20.3666292,18.888888888888896,10.4427777777778,35.2,35.9,39.2,40.212,40.437,42.772,37.51,41.371,72.308,,7.3,,7.3
2018-01-25 18:27:00,3.769,1.0,471.0,454.0,471.0,0.002,<10,<10,20.4,19.4,18.4,20.13,19.177777777777802,17.965,20.22384,18.888888888888896,10.3938888888889,35.2,35.8,39.2,39.861,40.404,42.804,37.757,41.339,72.663,,7.3,,7.3
2018-01-25 18:28:00,4.135,1.0,470.0,454.0,474.0,0.002,<10,<10,20.4,19.4,18.4,20.201111111111103,19.177777777777802,17.941111111111102,20.0804952,18.888888888888896,10.3938888888889,35.1,35.9,39.2,39.577,40.404,42.769,38.035,41.307,72.915,,7.3,,7.3
2018-01-25 18:29:00,4.44,1.0,466.0,457.0,478.0,0.001,<10,<10,20.4,19.4,18.4,20.225,19.153888888888897,17.941111111111102,20.0088228,18.888888888888896,10.3688888888889,35.1,35.9,39.2,39.384,40.434,42.769,38.223,41.307,73.358,,7.3,,7.3
2018-01-25 18:30:00,5.172999999999999,1.0,469.0,455.0,481.0,0.001,<10,<10,20.4,19.4,18.4,20.2727777777778,19.131111111111103,17.941111111111102,19.9138152,18.888888888888896,10.32,35.1,35.9,39.2,39.325,40.432,42.769,38.376,41.307,73.711,,7.3,,7.3
2018-01-25 18:31:00,7.141,1.0,466.0,457.0,486.0,0.0,<10,<10,20.4,19.4,18.4,20.2727777777778,19.131111111111103,17.941111111111102,19.8426984,18.888888888888896,10.2961111111111,35.1,36.0,39.2,39.26,40.496,42.737,38.564,41.307,73.90100000000002,,7.3,,7.3
2018-01-25 18:32:00,4.517,1.0,473.0,460.0,487.0,0.0,<10,<10,20.4,19.4,18.4,20.2488888888889,19.107222222222198,17.9177777777778,19.7943612,18.888888888888896,10.247222222222199,35.1,36.0,39.2,39.484,40.493,42.735,38.624,41.307,74.169,,7.3,,7.3
2018-01-25 18:33:00,3.464,1.0,475.0,464.0,487.0,0.002,<10,<10,20.4,19.4,18.4,20.201111111111103,19.107222222222198,17.9177777777778,19.7943612,18.888888888888896,10.1977777777778,35.1,36.0,39.2,39.642,40.493,42.798,38.494,41.307,74.715,,7.3,,7.3
2018-01-25 18:34:00,4.15,1.0,478.0,465.0,488.0,0.002,<10,<10,20.4,19.4,18.4,20.153888888888897,19.0827777777778,17.9177777777778,19.8893688,18.888888888888896,10.1488888888889,35.1,36.0,39.2,39.636,40.555,42.798,38.146,41.307,75.176,,7.3,,7.3
2018-01-25 18:35:00,6.79,1.0,476.0,463.0,484.0,0.001,<10,<10,20.4,19.4,18.4,20.1061111111111,19.0827777777778,17.8938888888889,20.0088228,18.888888888888896,10.1,35.1,36.0,39.2,39.793,40.588,42.79600000000001,37.93,41.307,75.72,,7.3,,7.3
2018-01-25 18:36:00,4.471,1.0,478.0,463.0,481.0,0.001,<10,<10,20.4,19.4,18.4,20.035,19.0827777777778,17.8938888888889,20.104386,18.888888888888896,10.075,35.1,35.9,39.2,40.045,40.555,42.86,37.647,41.307,75.935,,7.3,,7.3
2018-01-25 18:37:00,3.113,1.0,478.0,463.0,477.0,0.001,<10,<10,20.4,19.4,18.4,19.962777777777802,19.058888888888895,17.87,20.1755028,18.888888888888896,10.0511111111111,35.1,36.0,39.2,40.199,40.521,42.825,37.491,41.307,75.958,,7.3,,7.3
2018-01-25 18:38:00,4.135,1.0,478.0,465.0,479.0,0.001,<10,<10,20.4,19.4,18.4,19.916111111111103,19.058888888888895,17.87,20.247730800000006,18.866111111111106,10.0511111111111,35.1,35.9,39.2,40.259,40.553,42.825,37.367,41.304,76.096,,7.3,,7.3
2018-01-25 18:39:00,3.403,1.0,478.0,464.0,479.0,0.0,<10,<10,20.4,19.4,18.4,19.8677777777778,19.058888888888895,17.87,20.3188476,18.888888888888896,10.0511111111111,35.1,36.0,39.1,40.254,40.521,42.857,37.211,41.307,75.654,,7.3,,7.3
2018-01-25 18:40:00,4.0280000000000005,1.0,478.0,463.0,483.0,0.0,<10,<10,20.4,19.4,18.4,19.8438888888889,19.035,17.846111111111103,20.3666292,18.866111111111106,10.0511111111111,35.2,36.0,39.1,40.316,40.582,42.854,36.922,41.272,75.958,,7.3,,7.3
2018-01-25 18:41:00,3.494,1.0,481.0,466.0,483.0,0.001,<10,<10,20.4,19.4,18.4,19.8211111111111,19.058888888888895,17.846111111111103,20.437746,18.866111111111106,10.0511111111111,35.1,36.0,39.1,40.313,40.553,42.854,36.667,41.272,76.041,,7.3,,7.3
2018-01-25 18:42:00,3.906,1.0,483.0,467.0,481.0,0.001,<10,<10,20.4,19.4,18.4,19.7727777777778,19.035,17.8227777777778,20.4855276,18.866111111111106,10.0511111111111,35.2,36.0,39.1,40.37300000000001,40.55,42.883,36.409,41.272,76.068,,7.3,,7.3
2018-01-25 18:43:00,4.166,1.0,483.0,468.0,481.0,0.002,<10,<10,20.4,19.4,18.4,19.7488888888889,19.035,17.8227777777778,20.5088628,18.866111111111106,10.0511111111111,35.2,36.0,39.1,40.37,40.55,42.915,36.182,41.304,76.26100000000002,,7.3,,7.3
2018-01-25 18:44:00,3.357,1.0,485.0,468.0,481.0,0.002,<10,<10,20.4,19.4,18.4,19.725,19.0122222222222,17.798888888888897,20.532753600000003,18.866111111111106,10.0261111111111,35.2,36.0,39.1,40.367,40.58,42.912,36.119,41.272,76.339,,7.3,,7.3
2018-01-25 18:45:00,5.172999999999999,1.0,487.0,470.0,487.0,0.001,<10,<10,20.4,19.4,18.3,19.7022222222222,19.0122222222222,17.798888888888897,20.5566444,18.866111111111106,10.001111111111099,35.1,36.0,39.3,40.462,40.58,42.912,36.088,41.272,76.444,,7.3,,7.3
2018-01-25 18:46:00,6.439,1.0,487.0,471.0,489.0,0.001,<10,<10,20.4,19.4,18.4,19.7022222222222,18.9877777777778,17.798888888888897,20.5566444,18.866111111111106,10.001111111111099,35.2,36.0,39.1,40.106,40.609,42.944,36.679,41.304,76.472,,7.3,,7.3
2018-01-25 18:47:00,4.547,1.0,484.0,469.0,489.0,0.003,<10,<10,20.4,19.4,18.4,19.7022222222222,18.9877777777778,17.775,20.4616368,18.866111111111106,10.0261111111111,35.2,36.0,39.1,40.106,40.609,42.941,37.095,41.272,76.339,,7.3,,7.3
2018-01-25 18:48:00,4.349,1.0,484.0,471.0,488.0,0.003,<10,<10,20.4,19.4,18.4,19.677777777777802,18.9638888888889,17.7511111111111,20.3427384,18.866111111111106,10.0511111111111,35.1,36.1,39.1,40.006,40.639,42.971,37.312,41.24,76.26100000000002,,7.3,,7.3
2018-01-25 18:49:00,4.73,1.0,490.0,472.0,487.0,0.001,<10,<10,20.4,19.3,18.4,19.7022222222222,18.9638888888889,17.7511111111111,20.1993936,18.866111111111106,10.0511111111111,35.2,36.1,39.1,39.588,40.671,42.971,37.624,41.24,76.344,,7.3,,7.3
2018-01-25 18:50:00,3.723,1.0,490.0,472.0,486.0,0.001,<10,<10,20.4,19.4,18.4,19.7022222222222,18.94,17.7511111111111,20.0804952,18.866111111111106,10.0261111111111,35.3,36.0,39.1,39.264,40.669,43.003,37.905,41.24,76.39399999999998,,7.3,,7.3
2018-01-25 18:51:00,5.158,1.0,491.0,475.0,486.0,0.002,<10,<10,20.4,19.3,18.4,19.7488888888889,18.94,17.7272222222222,19.9615968,18.8422222222222,10.0261111111111,35.4,36.0,39.1,39.301,40.669,42.93600000000001,38.088,41.237,76.339,,7.3,,7.3
2018-01-25 18:52:00,4.776,1.0,494.0,483.0,483.0,0.002,<10,<10,20.4,19.3,18.4,19.7488888888889,18.9172222222222,17.7272222222222,19.8665892,18.8422222222222,10.001111111111099,35.3,36.1,39.1,39.204,40.698,42.968,38.241,41.237,76.334,,7.3,,7.3
2018-01-25 18:53:00,5.2189999999999985,1.0,498.0,487.0,484.0,0.002,<10,<10,20.4,19.3,18.4,19.7488888888889,18.892777777777802,17.703888888888898,19.7943612,18.8422222222222,10.001111111111099,35.4,36.1,39.1,39.301,40.728,42.965,38.429,41.237,76.472,,7.3,,7.3
2018-01-25 18:54:00,4.44,1.0,498.0,486.0,486.0,0.002,<10,<10,20.4,19.4,18.4,19.7022222222222,18.892777777777802,17.703888888888898,19.7476908,18.8422222222222,10.0261111111111,35.4,36.1,39.1,39.847,40.76,42.965,38.489,41.205,76.50399999999998,,7.3,,7.3
2018-01-25 18:55:00,4.654,1.0,495.0,482.0,487.0,0.001,<10,<10,20.4,19.3,18.4,19.653888888888897,18.868888888888897,17.703888888888898,19.6993536,18.8422222222222,10.0511111111111,35.2,36.1,39.1,40.004,40.725,42.997,38.419,41.205,76.592,,7.3,,7.3
2018-01-25 18:56:00,3.723,1.0,494.0,480.0,487.0,0.001,<10,<10,20.4,19.3,18.4,19.5827777777778,18.868888888888897,17.703888888888898,19.7476908,18.8422222222222,10.075,35.2,36.0,39.1,40.061,40.757,42.997,37.838,41.205,76.542,,7.3,,7.3
2018-01-25 18:57:00,3.815,1.0,489.0,479.0,489.0,0.001,<10,<10,20.4,19.3,18.4,19.535,18.868888888888897,17.703888888888898,19.8426984,18.8422222222222,10.1,35.2,36.0,39.1,39.894,40.854,42.965,37.457,41.205,76.575,,7.3,,7.3
2018-01-25 18:58:00,4.471,1.0,487.0,480.0,490.0,0.001,<10,<10,20.4,19.3,18.4,19.4872222222222,18.845,17.68,19.937706,18.8422222222222,10.1,35.2,36.1,39.1,40.697,40.819,43.026,37.205,41.205,76.547,,7.3,,7.3
2018-01-25 18:59:00,4.257,1.0,486.0,477.0,489.0,0.001,<10,<10,20.4,19.3,18.4,19.44,18.845,17.68,20.0088228,18.8422222222222,10.1,35.1,36.0,39.0,40.756,40.787,43.058,37.049,41.205,76.547,,7.3,,7.3
2018-01-25 19:00:00,4.562,1.0,491.0,475.0,489.0,0.001,<10,<10,20.4,19.3,18.4,19.3922222222222,18.845,17.68,20.0566044,18.8422222222222,10.1488888888889,35.1,36.1,39.0,40.88,40.916,43.058,37.087,41.237,76.309,,7.3,,7.3
2018-01-25 19:01:00,4.654,1.0,495.0,478.0,486.0,0.003,<10,<10,20.4,19.3,18.4,19.3677777777778,18.845,17.68,20.1277212,18.8422222222222,10.1977777777778,35.1,36.1,39.0,40.845,40.851,43.09,36.898,41.205,76.209,,7.3,,7.3
2018-01-25 19:02:00,4.425,1.0,494.0,479.0,489.0,0.003,<10,<10,20.4,19.3,18.4,19.3211111111111,18.845,17.6561111111111,20.1755028,18.8422222222222,10.2222222222222,35.1,36.0,39.0,41.033,40.884,43.119,36.641,41.237,76.132,,7.3,,7.3
2018-01-25 19:03:00,3.754,1.0,491.0,479.0,488.0,0.002,<10,<10,20.4,19.3,18.4,19.2972222222222,18.845,17.6561111111111,20.22384,18.8422222222222,10.2222222222222,35.1,36.0,39.0,41.063,40.884,43.151,36.383,41.205,76.077,,7.3,,7.3
2018-01-25 19:04:00,5.005,1.0,494.0,474.0,487.0,0.002,<10,<10,20.4,19.3,18.4,19.25,18.845,17.6322222222222,20.247730800000006,18.8422222222222,10.1977777777778,35.1,36.1,39.0,40.96100000000001,40.819,43.148,36.124,41.237,76.016,,7.3,,7.3
2018-01-25 19:05:00,4.99,1.0,491.0,471.0,486.0,0.0,<10,<10,20.4,19.3,18.4,19.25,18.845,17.6322222222222,20.2705104,18.8422222222222,10.1488888888889,35.1,36.1,39.0,40.735,40.851,43.148,35.863,41.205,76.03399999999998,,7.3,,7.3
2018-01-25 19:06:00,4.7,1.0,494.0,474.0,489.0,0.0,<10,<10,20.4,19.3,18.4,19.2022222222222,18.8211111111111,17.6077777777778,20.2944012,18.8422222222222,10.1,35.1,36.1,39.0,41.149,40.817,43.209,35.734,41.237,76.244,,7.3,,7.3
2018-01-25 19:07:00,4.349,1.0,495.0,476.0,488.0,0.001,<10,<10,20.4,19.3,18.4,19.2022222222222,18.8211111111111,17.6077777777778,20.2944012,18.8422222222222,10.075,35.1,36.1,39.0,41.149,40.881,43.177,35.636,41.237,76.57,,7.3,,7.3
2018-01-25 19:08:00,4.852,1.0,498.0,479.0,488.0,0.001,<10,<10,20.4,19.3,18.4,19.177777777777802,18.7977777777778,17.6077777777778,20.2944012,18.8422222222222,10.0511111111111,35.0,36.1,39.0,41.21,40.846,43.209,35.537,41.237,76.64699999999998,,7.3,,7.3
2018-01-25 19:09:00,4.41,1.0,494.0,479.0,488.0,0.001,<10,<10,20.4,19.3,18.4,19.153888888888897,18.7977777777778,17.585,20.2705104,18.8422222222222,10.0261111111111,35.0,36.1,39.0,40.499,40.878,43.206,37.239,41.237,77.082,,7.3,,7.3
2018-01-25 19:10:00,4.3180000000000005,1.0,494.0,479.0,491.0,0.001,<10,<10,20.4,19.3,18.4,19.131111111111103,18.773888888888894,17.585,20.151612,18.8422222222222,10.001111111111099,35.0,36.1,39.0,40.432,40.876,43.238,37.488,41.237,77.296,,7.3,,7.3
2018-01-25 19:11:00,5.585,1.0,493.0,478.0,493.0,0.001,<10,<10,20.4,19.3,18.4,19.107222222222198,18.773888888888894,17.5611111111111,20.0327136,18.8422222222222,9.97722222222222,35.0,36.1,39.0,40.203,40.811,43.235,37.737,41.205,77.455,,7.3,,7.3
2018-01-25 19:12:00,3.571,1.0,491.0,479.0,494.0,0.001,<10,<10,20.4,19.3,18.4,19.107222222222198,18.773888888888894,17.5611111111111,19.937706,18.8422222222222,9.97722222222222,35.0,36.1,39.0,40.3,40.779,43.203,37.988,41.237,77.593,,7.3,,7.3
2018-01-25 19:13:00,3.4330000000000003,1.0,491.0,483.0,494.0,0.002,<10,<10,20.4,19.3,18.4,19.0827777777778,18.75,17.537222222222198,19.8426984,18.8422222222222,9.97722222222222,35.1,36.1,39.0,40.168,40.777,43.201,38.174,41.205,77.62,,7.3,,7.3
2018-01-25 19:14:00,2.96,1.0,493.0,488.0,489.0,0.002,<10,<10,20.4,19.2,18.4,19.058888888888895,18.726111111111106,17.537222222222198,19.7476908,18.8422222222222,10.001111111111099,35.1,36.2,39.0,40.23,40.838,43.201,38.294,41.173,77.543,,7.3,,7.3
2018-01-25 19:15:00,3.937,1.0,488.0,491.0,489.0,0.0,<10,<10,20.4,19.2,18.4,19.058888888888895,18.6788888888889,17.5127777777778,19.6754628,18.8422222222222,10.0261111111111,35.2,36.1,39.0,40.359,40.833,43.198,38.449,41.173,77.439,,7.3,,7.3
2018-01-25 19:16:00,3.235,1.0,491.0,489.0,489.0,0.0,<10,<10,20.4,19.2,18.4,19.035,18.6788888888889,17.5127777777778,19.6287924,18.8422222222222,10.001111111111099,35.3,36.2,39.0,40.486,40.897,43.198,38.542,41.173,77.296,,7.3,,7.3
2018-01-25 19:17:00,5.31,1.0,494.0,487.0,493.0,0.001,<10,<10,20.4,19.2,18.4,19.0122222222222,18.655,17.5127777777778,19.5804552,18.8177777777778,10.001111111111099,35.5,36.1,39.0,41.288,40.99100000000001,43.198,38.472,41.13800000000001,77.516,,7.3,,7.3
2018-01-25 19:18:00,3.143,1.0,495.0,486.0,492.0,0.001,<10,<10,20.3,19.2,18.4,18.9638888888889,18.631111111111103,17.4888888888889,19.604346,18.8177777777778,10.001111111111099,35.3,36.1,39.0,41.219,40.989,43.195,37.921,41.106,77.378,,7.3,,7.3
2018-01-25 19:19:00,5.158,1.0,501.0,482.0,492.0,0.002,<10,<10,20.3,19.2,18.4,18.94,18.631111111111103,17.4888888888889,19.6993536,18.8177777777778,10.001111111111099,35.4,36.1,39.0,41.28,40.989,43.163,36.92,41.13800000000001,77.324,,7.3,,7.3
2018-01-25 19:20:00,3.418,1.0,504.0,484.0,494.0,0.002,<10,<10,20.3,19.2,18.4,18.9172222222222,18.631111111111103,17.4888888888889,19.7715816,18.8177777777778,9.97722222222222,35.3,36.1,39.0,41.503,41.021,43.195,36.6,41.13800000000001,77.483,,7.3,,7.3
2018-01-25 19:21:00,3.799,1.0,505.0,485.0,492.0,0.001,<10,<10,20.3,19.2,18.4,18.892777777777802,18.631111111111103,17.4661111111111,19.8426984,18.8177777777778,9.95222222222222,35.2,36.0,39.0,41.757,41.085,43.224,36.378,41.13800000000001,77.752,,7.3,,7.3
2018-01-25 19:22:00,4.913,1.0,505.0,483.0,488.0,0.001,<10,<10,20.3,19.2,18.4,18.868888888888897,18.631111111111103,17.4661111111111,19.937706,18.8177777777778,9.97722222222222,35.2,36.1,39.0,41.69,41.053,43.256,36.453,41.13800000000001,77.538,,7.3,,7.3
2018-01-25 19:23:00,5.692,1.0,504.0,482.0,486.0,0.002,<10,<10,20.3,19.2,18.4,18.845,18.631111111111103,17.4661111111111,19.985487600000006,18.8177777777778,10.001111111111099,35.2,36.1,39.0,41.752,41.053,43.288,36.556,41.13800000000001,77.406,,7.3,,7.3
2018-01-25 19:24:00,4.379,1.0,500.0,484.0,489.0,0.002,<10,<10,20.3,19.2,18.4,18.845,18.631111111111103,17.4422222222222,20.0327136,18.8177777777778,9.97722222222222,35.1,36.1,39.0,41.72,41.021,43.317,36.102,41.17,77.40100000000002,,7.3,,7.3
2018-01-25 19:25:00,4.99,1.0,500.0,482.0,491.0,0.001,<10,<10,20.3,19.2,18.4,18.8211111111111,18.607222222222198,17.4422222222222,20.0804952,18.8177777777778,9.927777777777779,35.1,36.1,38.9,41.78100000000001,41.083,43.349,35.714,41.17,77.472,,7.3,,7.3
2018-01-25 19:26:00,3.662,1.0,499.0,483.0,492.0,0.001,<10,<10,20.3,19.2,18.4,18.7977777777778,18.607222222222198,17.4422222222222,20.1277212,18.8177777777778,9.878888888888893,35.1,36.1,38.9,41.65,41.018,43.349,35.456,41.17,77.626,,7.3,,7.3
2018-01-25 19:27:00,5.371,1.0,500.0,483.0,491.0,0.002,<10,<10,20.3,19.2,18.4,18.7977777777778,18.607222222222198,17.4422222222222,20.1277212,18.8177777777778,9.853888888888893,35.1,36.1,38.9,41.875,41.05,43.381,35.324,41.17,77.676,,7.3,,7.3
2018-01-25 19:28:00,2.899,1.0,500.0,479.0,492.0,0.002,<10,<10,20.3,19.2,18.4,18.773888888888894,18.583888888888897,17.4422222222222,20.151612,18.8177777777778,9.82888888888889,35.1,36.1,38.9,41.808,41.048,43.444,35.195,41.17,77.808,,7.3,,7.3
2018-01-25 19:29:00,4.379,1.0,504.0,480.0,488.0,0.002,<10,<10,20.3,19.2,18.4,18.75,18.583888888888897,17.4177777777778,20.151612,18.8177777777778,9.805,35.1,36.1,38.9,41.805,41.112,43.41,35.063,41.17,77.775,,7.3,,7.3
2018-01-25 19:30:00,4.1960000000000015,1.0,504.0,480.0,487.0,0.002,<10,<10,20.3,19.2,18.4,18.75,18.583888888888897,17.4177777777778,20.1277212,18.793888888888894,9.805,35.0,36.1,38.9,41.966,41.01600000000001,43.41,34.962,41.168,77.96600000000002,,7.3,,7.3
2018-01-25 19:31:00,5.02,1.0,501.0,483.0,489.0,0.002,<10,<10,20.3,19.2,18.4,18.726111111111106,18.583888888888897,17.3938888888889,20.1277212,18.793888888888894,9.805,35.0,36.2,38.9,41.706,41.08,43.407,36.472,41.168,78.10300000000002,,7.3,,7.3
