Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-21 20:12:00,4.685,14,856,859,859,883,439,0.025,<10,<10,21.6,20.5,19.5,19.4,11.3,21.25,19.7943612,19.88777778,19.93611111,,6.94,36.5,38.8,40.8,41,37.6,39.363,39.889,40.902,40.617,,57.417,,7.3,,7.3
2018-01-21 20:13:00,5.097,13,863,858,857,883,433,0.024,<10,<10,21.6,20.5,19.5,19.4,11.3,21.22611111,19.7943612,19.88777778,19.93611111,,6.965,36.6,38.7,40.8,41,37.8,39.426,39.889,40.838,40.617,,56.833,,7.3,,7.3
2018-01-21 20:14:00,4.303,13,871,850,855,880,430,0.024,<10,<10,21.6,20.5,19.5,19.4,11.2,21.20277778,19.7943612,19.865,19.93611111,,6.94,36.5,38.7,40.8,40.9,38.2,40.139,39.922,40.803,40.681,,55.412,,7.3,,7.3
2018-01-21 20:15:00,5.921,13,870,850,855,876,427,0.02,<10,<10,21.6,20.5,19.5,19.4,11.2,21.20277778,19.7943612,19.865,19.93611111,,6.913888889,36.6,38.7,40.8,40.9,37.2,39.684,39.889,40.9,40.649,,57.207,,7.3,,7.3
2018-01-21 20:16:00,5.447,13,863,852,855,874,422,0.02,<10,<10,21.6,20.4,19.5,19.4,11.2,21.17888889,19.7715816,19.865,19.91222222,,6.94,36.7,38.7,40.8,40.9,36.7,39.811,39.952,40.996,40.646,,56.77,,7.3,,7.3
2018-01-21 20:17:00,4.273,13,862,849,851,874,418,0.022,<10,<10,21.6,20.5,19.5,19.4,11.1,21.13111111,19.7715816,19.865,19.91222222,,6.94,36.6,38.6,40.8,40.9,36.5,39.969,39.919,40.803,40.646,,54.998,,7.3,,7.3
2018-01-21 20:18:00,4.425,13,862,848,848,874,415,0.022,<10,<10,21.6,20.5,19.5,19.4,11.1,21.13111111,19.7715816,19.84111111,19.91222222,,6.913888889,36.4,38.6,40.8,40.9,36.6,39.416,39.887,40.8,40.582,,54.045,,7.3,,7.3
2018-01-21 20:19:00,5.676,12,859,847,851,874,418,0.02,<10,<10,21.5,20.5,19.5,19.4,11.1,21.08277778,19.7476908,19.84111111,19.88777778,,6.913888889,36.5,38.7,40.8,40.9,36.8,40.126,39.917,40.832,40.547,,56,,7.3,,7.3
2018-01-21 20:20:00,4.044,13,862,845,851,871,422,0.02,<10,<10,21.5,20.4,19.5,19.4,11,21.05888889,19.7476908,19.84111111,19.88777778,,6.863888889,36.4,38.7,40.8,40.9,36.8,39.863,39.917,40.671,40.547,,55.223,,7.3,,7.3
2018-01-21 20:21:00,4.395,12,850,845,855,871,417,0.022,<10,<10,21.5,20.4,19.5,19.4,11,21.01222222,19.7476908,19.84111111,19.88777778,,6.863888889,36.4,38.7,40.8,40.9,39.2,39.988,39.884,40.8,40.514,,54.007,,7.3,,7.3
2018-01-21 20:22:00,6.088,12,837,847,851,871,422,0.022,<10,<10,21.5,20.4,19.5,19.4,11,21.01222222,19.7476908,19.84111111,19.88777778,,6.863888889,36.4,38.6,40.7,40.8,39.2,39.533,39.852,40.768,40.482,,55.046,,7.3,,7.3
2018-01-21 20:23:00,5.295,12,827,845,849,870,422,0.022,<10,<10,21.5,20.4,19.5,19.4,10.9,21.01222222,19.7238,19.84111111,19.865,,6.863888889,36.5,38.7,40.7,40.8,39.7,38.947,39.849,40.832,40.447,,54.868,,7.3,,7.3
2018-01-21 20:24:00,4.746,12,832,847,849,870,423,0.022,<10,<10,21.5,20.4,19.5,19.4,10.9,20.96388889,19.7238,19.81722222,19.865,,6.888888889,36.4,38.6,40.7,40.8,39,39.593,39.849,40.765,40.48,,55.434,,7.3,,7.3
2018-01-21 20:25:00,5.6,12,837,842,847,866,422,0.022,<10,<10,21.5,20.4,19.5,19.4,10.9,20.96388889,19.7238,19.81722222,19.865,,6.913888889,36.5,38.6,40.7,40.8,37.7,39.398,39.882,40.765,40.447,,54.638,,7.3,,7.3
2018-01-21 20:26:00,5.936,12,839,836,849,864,425,0.022,<10,<10,21.5,20.4,19.5,19.4,10.8,20.96388889,19.6993536,19.79277778,19.84111111,,6.94,36.9,38.6,40.7,40.8,38.7,39.073,39.847,40.666,40.38,,53.989,,7.3,,7.3
2018-01-21 20:27:00,5.661,12,849,839,847,860,426,0.02,<10,<10,21.5,20.4,19.5,19.4,10.8,20.96388889,19.6993536,19.79277778,19.84111111,,6.99,36.6,38.6,40.7,40.8,37.8,39.138,39.847,40.698,40.38,,54.175,,7.3,,7.3
2018-01-21 20:28:00,5.966,12,852,836,841,858,431,0.02,<10,<10,21.5,20.4,19.4,19.4,10.8,20.98777778,19.6993536,19.79277778,19.84111111,,7.015,36.9,38.6,40.9,40.8,37.5,39.205,39.814,40.762,40.315,,53.732,,7.3,,7.3
2018-01-21 20:29:00,6.271,12,852,834,839,860,431,0.019,<10,<10,21.5,20.4,19.4,19.4,10.7,21.01222222,19.6754628,19.79277778,19.84111111,,7.015,36.6,38.6,40.9,40.8,40.5,38.947,39.779,40.569,40.348,,54.594,,7.3,,7.3
2018-01-21 20:30:00,7.34,11,844,839,833,858,431,0.019,<10,<10,21.5,20.4,19.4,19.4,10.7,20.98777778,19.6754628,19.79277778,19.84111111,,7.041111111,36.5,38.6,40.8,40.7,37.5,39.173,39.812,40.569,40.283,,53.319,,7.3,,7.3
2018-01-21 20:31:00,5.829,12,839,833,832,858,430,0.024,<10,<10,21.5,20.4,19.4,19.4,10.6,20.96388889,19.6754628,19.77,19.84111111,,7.066111111,36.5,38.6,40.8,40.8,37.4,39.463,39.812,40.566,40.251,,53.114,,7.3,,7.3
2018-01-21 20:32:00,6.775,12,826,829,834,861,430,0.024,<10,<10,21.5,20.4,19.4,19.4,10.6,20.96388889,19.6526832,19.77,19.81722222,,7.116111111,36.4,38.6,40.8,40.8,37.8,39.333,39.809,40.534,40.216,,52.733,,7.3,,7.3
2018-01-21 20:33:00,7.095,11,826,825,836,856,431,0.02,<10,<10,21.5,20.4,19.4,19.4,10.6,20.94,19.6526832,19.77,19.81722222,,7.167222222,36.7,38.6,40.8,40.7,39.6,39.395,39.777,40.437,40.216,,53.576,,7.3,,7.3
2018-01-21 20:34:00,6.5,11,832,825,834,860,430,0.02,<10,<10,21.5,20.4,19.4,19.4,10.6,20.96388889,19.6526832,19.77,19.79277778,,7.142222222,36.6,38.6,40.8,40.7,38.2,39.3,39.712,40.663,40.213,,54.049,,7.3,,7.3
2018-01-21 20:35:00,6.332,11,833,829,836,854,436,0.021,<10,<10,21.5,20.3,19.4,19.4,10.5,20.94,19.6526832,19.74611111,19.79277778,,7.116111111,36.6,38.5,40.8,40.7,38.3,39.07,39.712,40.628,40.181,,53.688,,7.3,,7.3
2018-01-21 20:36:00,5.951,11,837,828,837,852,439,0.021,<10,<10,21.4,20.3,19.3,19.4,10.5,20.94,19.6526832,19.74611111,19.79277778,,7.091111111,36.7,38.6,40.8,40.7,37.8,39.07,39.712,40.531,40.148,,55.021,,7.3,,7.3
2018-01-21 20:37:00,7.065,10,836,827,834,847,439,0.021,<10,<10,21.4,20.2,19.3,19.4,10.5,20.91611111,19.6526832,19.74611111,19.79277778,,7.066111111,36.6,38.6,40.8,40.7,42.5,38.089,39.68,40.402,40.181,,54.958,,7.3,,7.3
2018-01-21 20:38:00,6.195,11,832,824,831,843,443,0.021,<10,<10,21.4,20.3,19.3,19.4,10.4,20.91611111,19.6287924,19.74611111,19.79277778,,7.041111111,36.5,38.5,40.8,40.7,41.4,38.937,39.645,40.499,40.181,,54.42,,7.3,,7.3
2018-01-21 20:39:00,6.79,10,831,823,827,843,445,0.02,<10,<10,21.4,20.3,19.3,19.3,10.4,20.94,19.6287924,19.74611111,19.79277778,,7.041111111,36.6,38.5,40.8,40.7,42.4,38.646,39.71,40.402,40.148,,53.796,,7.3,,7.3
2018-01-21 20:40:00,6.256,11,832,820,828,839,443,0.02,<10,<10,21.4,20.3,19.3,19.3,10.4,20.94,19.604346,19.72222222,19.79277778,,7.066111111,36.5,38.5,40.7,40.6,43.3,38.646,39.707,40.399,40.116,,53.054,,7.3,,7.3
2018-01-21 20:41:00,7.05,11,830,823,823,837,436,0.02,<10,<10,21.4,20.3,19.3,19.3,10.4,20.91611111,19.604346,19.72222222,19.79277778,,7.116111111,36.6,38.5,40.7,40.6,44.7,38.742,39.642,40.432,40.116,,52.643,,7.3,,7.3
2018-01-21 20:42:00,7.66,10,832,818,817,837,431,0.02,<10,<10,21.4,20.3,19.3,19.3,10.3,20.91611111,19.604346,19.72222222,19.77,,7.217222222,36.7,38.5,40.7,40.7,44.7,37.926,39.642,40.432,40.081,,52.568,,7.3,,7.3
2018-01-21 20:43:00,7.416,10,839,822,812,837,433,0.022,<10,<10,21.4,20.3,19.2,19.3,10.3,20.89222222,19.604346,19.72222222,19.77,,7.267777778,36.5,38.5,40.7,40.6,42.2,38.478,39.642,40.432,39.984,,52.516,,7.3,,7.3
2018-01-21 20:44:00,5.524,10,840,823,808,836,434,0.022,<10,<10,21.4,20.3,19.2,19.3,10.3,20.86888889,19.604346,19.72222222,19.77,,7.317777778,36.8,38.5,40.6,40.6,41.4,39.095,39.642,40.399,40.049,,52.433,,7.3,,7.3
2018-01-21 20:45:00,7.95,10,832,817,801,834,431,0.019,<10,<10,21.4,20.3,19.2,19.3,10.2,20.845,19.5804552,19.72222222,19.77,,7.317777778,36.5,38.5,40.6,40.6,41.2,38.539,39.64,40.238,40.113,,52.253,,7.3,,7.3
2018-01-21 20:46:00,6.104,10,831,813,799,832,431,0.019,<10,<10,21.4,20.3,19.2,19.3,10.2,20.845,19.5804552,19.69777778,19.74611111,,7.342777778,36.6,38.4,40.6,40.6,40.8,38.278,39.607,40.203,40.014,,52.227,,7.3,,7.3
2018-01-21 20:47:00,6.043,9,833,813,798,831,427,0.018,<10,<10,21.4,20.2,19.2,19.3,10.1,20.845,19.5804552,19.69777778,19.74611111,,7.292777778,36.6,38.5,40.5,40.6,40.6,38.832,39.64,40.203,39.981,,52.609,,7.3,,7.3
2018-01-21 20:48:00,7.05,10,836,823,793,834,430,0.018,<10,<10,21.4,20.3,19.2,19.3,10.1,20.82111111,19.5565644,19.69777778,19.74611111,,7.192222222,36.6,38.4,40.5,40.6,40.6,38.406,39.637,40.106,39.949,,53.192,,7.3,,7.3
2018-01-21 20:49:00,6.744,9,845,817,793,836,431,0.015,<10,<10,21.4,20.3,19.2,19.3,10.1,20.82111111,19.5804552,19.69777778,19.74611111,,7.116111111,36.6,38.4,40.5,40.6,41.2,38.079,39.769,40.106,39.981,,52.852,,7.3,,7.3
2018-01-21 20:50:00,6.79,9,850,816,789,834,435,0.015,<10,<10,21.4,20.2,19.2,19.3,10.1,20.82111111,19.5804552,19.67388889,19.74611111,,7.066111111,36.8,38.4,40.5,40.6,41.3,38.601,40.125,40.006,39.981,,54.513,,7.3,,7.3
2018-01-21 20:51:00,5.844,9,853,817,787,836,436,0.02,<10,<10,21.4,20.2,19.2,19.3,10,20.82111111,19.604346,19.67388889,19.74611111,,7.015,36.6,38.3,40.5,40.6,41.6,38.699,40.192,40.038,39.852,,55.098,,7.3,,7.3
2018-01-21 20:52:00,7.446,9,862,823,786,834,435,0.02,<10,<10,21.4,20.2,19.2,19.3,10,20.79722222,19.604346,19.67388889,19.74611111,,6.94,36.6,38.2,40.5,40.5,40.3,38.534,40.225,40.168,39.819,,55.767,,7.3,,7.3
2018-01-21 20:53:00,6.134,9,866,825,783,834,436,0.02,<10,<10,21.4,20.2,19.1,19.3,10,20.77277778,19.6287924,19.67388889,19.74611111,,6.888888889,36.9,38.3,40.4,40.6,40.3,38.27,40.227,40.168,39.787,,56.025,,7.3,,7.3
2018-01-21 20:54:00,6.424,9,869,829,780,839,435,0.02,<10,<10,21.4,20.2,19.1,19.3,10,20.74888889,19.6526832,19.65111111,19.74611111,,6.812777778,37,38.3,40.4,40.7,43.8,38.659,40.359,40.036,39.819,,55.748,,7.3,,7.3
2018-01-21 20:55:00,8.377,9,878,833,780,842,434,0.018,<10,<10,21.4,20.2,19.1,19.3,9.9,20.74888889,19.6754628,19.65111111,19.72222222,,6.712222222,37,38.4,40.4,40.7,43.3,37.876,40.265,40.036,39.817,,56.499,,7.3,,7.3
2018-01-21 20:56:00,8.27,9,884,834,773,852,433,0.018,<10,<10,21.4,20.2,19.1,19.3,9.9,20.70222222,19.6993536,19.65111111,19.72222222,,6.636111111,37,38.5,40.4,40.9,43.1,38.295,40.203,40.1,39.752,,56.958,,7.3,,7.3
2018-01-21 20:57:00,8.545,8,890,839,769,866,433,0.021,<10,<10,21.4,20.2,19.1,19.3,9.8,20.70222222,19.6993536,19.65111111,19.72222222,,6.56,37.3,38.5,40.4,40.9,41.1,38.034,40.235,40.1,39.687,,56.151,,7.3,,7.3
2018-01-21 20:58:00,7.355,8,897,844,766,878,435,0.021,<10,<10,21.4,20.2,19.1,19.3,9.8,20.70222222,19.7238,19.62722222,19.69777778,,6.508888889,36.9,38.6,40.4,40.9,41.1,38.459,40.108,40.098,39.652,,56.232,,7.3,,7.3
2018-01-21 20:59:00,6.851,8,903,852,768,887,433,0.02,<10,<10,21.4,20.2,19.1,19.3,9.8,20.67777778,19.7238,19.62722222,19.69777778,,6.457777778,37,38.6,40.3,41,41.8,38.13,40.044,39.871,39.652,,56.312,,7.3,,7.3
2018-01-21 21:00:00,7.904,9,914,855,769,898,431,0.02,<10,<10,21.4,20.2,19.1,19.3,9.8,20.65388889,19.7476908,19.62722222,19.69777778,,6.407777778,37,38.7,40.3,41,41.3,37.866,40.014,40.033,39.717,,56.569,,7.3,,7.3
2018-01-21 21:01:00,7.813,8,909,857,769,905,435,0.02,<10,<10,21.4,20.2,19.1,19.3,9.8,20.65388889,19.7476908,19.62722222,19.69777778,,6.432777778,36.9,38.7,40.3,41,42.8,38.095,39.981,39.969,39.652,,56.603,,7.3,,7.3
2018-01-21 21:02:00,8.118,8,904,867,769,910,436,0.02,<10,<10,21.4,20.2,19.1,19.3,9.7,20.63,19.7476908,19.60277778,19.67388889,,6.457777778,36.8,38.7,40.4,41,41.2,38.321,39.852,40.031,39.682,,57.047,,7.3,,7.3
2018-01-21 21:03:00,7.324,8,898,865,769,916,439,0.018,<10,<10,21.4,20.2,19.1,19.3,9.7,20.60611111,19.7476908,19.60277778,19.67388889,,6.432777778,37,38.7,40.3,41,42.2,38.188,39.852,39.966,39.65,,57.395,,7.3,,7.3
2018-01-21 21:04:00,8.606,8,897,866,768,916,438,0.018,<10,<10,21.4,20.2,19.1,19.3,9.7,20.60611111,19.7476908,19.60277778,19.67388889,,6.407777778,36.6,38.7,40.3,41,40.4,38.905,39.819,39.934,39.65,,57.919,,7.3,,7.3
2018-01-21 21:05:00,7.935,8,884,870,766,921,443,0.019,<10,<10,21.4,20.2,19,19.3,9.6,20.60611111,19.7476908,19.57888889,19.65111111,,6.357222222,36.7,38.7,40.3,41,42.8,39.328,39.917,40.028,39.615,,58.612,,7.3,,7.3
2018-01-21 21:06:00,8.408,8,883,873,762,920,442,0.019,<10,<10,21.4,20.2,19,19.2,9.6,20.60611111,19.7476908,19.57888889,19.65111111,,6.331111111,36.6,38.7,40.3,40.9,41.3,39.847,39.949,39.899,39.55,,58.666,,7.3,,7.3
2018-01-21 21:07:00,7.996,7,891,872,758,911,440,0.018,<10,<10,21.4,20.2,19,19.3,9.6,20.58277778,19.7476908,19.57888889,19.65111111,,6.255,36.8,38.7,40.3,40.8,40.3,39.032,39.852,39.899,39.583,,58.128,,7.3,,7.3
2018-01-21 21:08:00,8.728,8,885,866,761,907,442,0.018,<10,<10,21.4,20.2,19,19.2,9.6,20.55888889,19.7238,19.555,19.62722222,,6.23,36.6,38.7,40.3,40.9,41.9,38.965,39.946,39.928,39.58,,57.598,,7.3,,7.3
2018-01-21 21:09:00,9.888,7,900,868,754,903,443,0.019,<10,<10,21.4,20.2,19,19.2,9.5,20.535,19.7476908,19.555,19.62722222,,6.203888889,36.7,38.7,40.3,40.9,40.2,38.865,39.884,39.864,39.515,,57.359,,7.3,,7.3
2018-01-21 21:10:00,10.285,7,897,874,752,903,443,0.019,<10,<10,21.4,20.2,19,19.2,9.5,20.535,19.7476908,19.53222222,19.62722222,,6.178888889,36.7,38.7,40.2,40.8,39.9,38.734,39.787,39.829,39.45,,57.414,,7.3,,7.3
2018-01-21 21:11:00,9.186,7,894,876,750,903,442,0.018,<10,<10,21.4,20.2,19,19.2,9.5,20.51111111,19.7476908,19.53222222,19.60277778,,6.152777778,36.6,38.7,40.2,40.9,44.2,40.291,39.787,39.894,39.513,,57.468,,7.3,,7.3
2018-01-21 21:12:00,9.796,7,885,874,749,900,438,0.018,<10,<10,21.4,20.2,19,19.2,9.4,20.48722222,19.7476908,19.53222222,19.60277778,,6.102222222,36.5,38.6,40.2,40.7,42.4,39.542,39.852,39.861,39.448,,57.724,,7.3,,7.3
2018-01-21 21:13:00,10.941,7,870,872,749,897,438,0.018,<10,<10,21.4,20.2,19,19.2,9.4,20.48722222,19.7238,19.50777778,19.60277778,,6.102222222,36.8,38.6,40.1,40.7,40.7,39.217,39.849,39.761,39.383,,57.811,,7.3,,7.3
2018-01-21 21:14:00,10.3,7,870,869,747,892,436,0.018,<10,<10,21.4,20.2,19,19.2,9.4,20.46277778,19.7238,19.50777778,19.60277778,,6.102222222,36.7,38.5,40.2,40.7,40.5,38.89,39.882,39.891,39.448,,58.25,,7.3,,7.3
2018-01-21 21:15:00,10.407,7,874,865,749,887,433,0.017,<10,<10,21.4,20.1,19,19.2,9.4,20.46277778,19.7238,19.50777778,19.60277778,,6.102222222,36.7,38.5,40.1,40.7,44,38.597,39.849,39.826,39.448,,58.541,,7.3,,7.3
2018-01-21 21:16:00,10.376,7,882,862,743,884,435,0.017,<10,<10,21.4,20.2,18.9,19.2,9.3,20.44,19.7238,19.50777778,19.57888889,,6.102222222,36.7,38.5,40.1,40.7,42.6,38.659,39.979,39.794,39.445,,59.792,,7.3,,7.3
2018-01-21 21:17:00,11.933,7,878,860,740,880,438,0.019,<10,<10,21.4,20.1,18.9,19.2,9.3,20.41611111,19.7238,19.48388889,19.57888889,,6.102222222,36.7,38.5,40.1,40.6,42.4,38.233,39.914,39.791,39.38,,59.966,,7.3,,7.3
2018-01-21 21:18:00,10.681,7,883,862,736,877,437,0.019,<10,<10,21.4,20.1,18.9,19.2,9.3,20.41611111,19.7238,19.48388889,19.57888889,,6.102222222,36.6,38.5,40.1,40.6,40.8,39.21,39.849,39.824,39.38,,59.531,,7.3,,7.3
2018-01-21 21:19:00,12.741,7,876,863,736,879,438,0.018,<10,<10,21.3,20.1,18.9,19.2,9.3,20.39222222,19.7238,19.46,19.57888889,,6.102222222,36.7,38.5,40.1,40.6,45.9,38.784,39.785,39.853,39.316,,59.792,,7.3,,7.3
2018-01-21 21:20:00,14.023,7,869,862,736,874,438,0.018,<10,<10,21.3,20.1,18.9,19.2,9.2,20.39222222,19.7238,19.46,19.555,,6.102222222,36.6,38.5,40.1,40.6,43.1,38.98,39.849,39.692,39.41,,59.792,,7.3,,7.3
2018-01-21 21:21:00,14.115,7,876,859,737,872,438,0.018,<10,<10,21.4,20.1,18.9,19.2,9.2,20.36777778,19.7238,19.46,19.555,,6.102222222,36.7,38.5,40.1,40.5,42.5,38.326,39.785,39.886,39.313,,59.821,,7.3,,7.3
2018-01-21 21:22:00,14.435,7,884,860,735,878,433,0.018,<10,<10,21.4,20.1,18.9,19.2,9.2,20.34388889,19.6993536,19.46,19.555,,6.102222222,36.7,38.5,40.1,40.5,45.9,38.845,39.75,39.756,39.248,,59.647,,7.3,,7.3
2018-01-21 21:23:00,14.923,6,885,864,734,880,439,0.016,<10,<10,21.4,20.1,18.9,19.2,9.2,20.36777778,19.6754628,19.43611111,19.555,,6.152777778,36.5,38.5,40,40.5,45,38.163,39.585,39.851,39.183,,59.83,,7.3,,7.3
2018-01-21 21:24:00,16.846,7,880,865,733,879,442,0.016,<10,<10,21.3,20.1,18.9,19.2,9.1,20.36777778,19.6287924,19.43611111,19.53222222,,6.127777778,36.5,38.5,40.1,40.5,42.7,38.228,39.45,39.819,39.148,,60,,7.3,,7.3
2018-01-21 21:25:00,18.341,7,871,860,733,874,440,0.018,<10,<10,21.3,20.1,18.9,19.2,9.1,20.34388889,19.5804552,19.43611111,19.53222222,,6.102222222,36.4,38.5,40,40.5,45.4,38.91,39.478,39.624,39.148,,60.169,,7.3,,7.3
2018-01-21 21:26:00,15.518,6,871,860,732,874,442,0.018,<10,<10,21.3,20.1,18.9,19.2,9.1,20.32111111,19.5093384,19.41277778,19.53222222,,6.127777778,36.4,38.5,40,40.5,46.7,39.135,39.567,39.719,39.246,,60.116,,7.3,,7.3
2018-01-21 21:27:00,15.93,6,870,859,729,877,445,0.02,<10,<10,21.3,20.1,18.9,19.2,9.1,20.29722222,19.4615568,19.41277778,19.53222222,,6.152777778,36.3,38.5,40,40.4,46.5,38.807,39.562,39.913,39.051,,59.917,,7.3,,7.3
2018-01-21 21:28:00,16.266,7,863,860,729,874,448,0.02,<10,<10,21.3,20.1,18.9,19.2,9.1,20.27277778,19.4143308,19.41277778,19.50777778,,6.127777778,36.4,38.4,40,40.4,45.6,39,39.622,39.687,39.114,,59.855,,7.3,,7.3
2018-01-21 21:29:00,15.595,6,857,860,728,876,452,0.016,<10,<10,21.3,20,18.9,19.2,9.1,20.24888889,19.3665492,19.41277778,19.50777778,,6.152777778,36.3,38.4,40,40.4,46.2,38.802,39.843,39.816,39.243,,59.859,,7.3,,7.3
2018-01-21 21:30:00,15.824,6,857,859,727,876,448,0.016,<10,<10,21.3,20.1,18.9,19.2,9.1,20.24888889,19.3193232,19.41277778,19.50777778,,6.203888889,36.2,38.4,40,40.4,44.9,38.086,39.935,39.719,39.114,,60.128,,7.3,,7.3
2018-01-21 21:31:00,17.182,6,855,849,723,870,448,0.015,<10,<10,21.3,20.1,18.9,19.2,9.1,20.225,19.2715416,19.38888889,19.50777778,,6.203888889,36.2,38.4,40,40.4,43.7,38.669,40.092,39.554,39.049,,59.983,,7.3,,7.3
2018-01-21 21:32:00,18.357,7,849,840,718,870,445,0.015,<10,<10,21.3,20,18.8,19.2,9.1,20.225,19.22376,19.38888889,19.50777778,,6.178888889,36.2,38.4,40,40.3,46.3,38.669,40.183,39.587,39.081,,59.776,,7.3,,7.3
2018-01-21 21:33:00,17.624,6,844,838,716,866,445,0.018,<10,<10,21.3,20,18.8,19.2,9.1,20.225,19.2004248,19.38888889,19.50777778,,6.102222222,36.2,38.4,39.9,40.3,44.6,37.953,40.31,39.684,39.081,,60.227,,7.3,,7.3
2018-01-21 21:34:00,18.921,7,845,846,714,862,440,0.018,<10,<10,21.3,20,18.8,19.2,9.1,20.225,19.176534,19.365,19.48388889,,6.051111111,36.2,38.3,39.9,40.3,43.9,38.018,40.34,39.617,39.014,,60.508,,7.3,,7.3
2018-01-21 21:35:00,19.181,8,850,854,714,864,440,0.017,<10,<10,21.3,20,18.8,19.1,9,20.20111111,19.1526432,19.365,19.48388889,,6.026111111,36.1,38.3,39.9,40.2,44.8,37.918,40.498,39.649,39.176,,60.359,,7.3,,7.3
2018-01-21 21:36:00,19.867,8,856,854,716,866,439,0.017,<10,<10,21.3,20,18.8,19.1,9,20.20111111,19.1287524,19.365,19.48388889,,5.975,36.1,38.3,39.9,40.2,43.9,37.559,40.431,39.617,39.111,,60.322,,7.3,,7.3
2018-01-21 21:37:00,19.455,7,849,855,715,864,439,0.018,<10,<10,21.3,19.9,18.8,19.1,9,20.17777778,19.0815264,19.365,19.48388889,,5.948888889,36.1,38.4,39.9,40.2,44,37.589,40.62,39.843,39.176,,60.925,,7.3,,7.3
2018-01-21 21:38:00,20.188,6,849,855,720,860,438,0.018,<10,<10,21.3,20,18.8,19.1,9,20.15388889,19.0576356,19.365,19.46,,5.948888889,36.2,38.3,39.9,40.2,43.9,37.684,40.681,39.876,39.108,,61.934,,7.3,,7.3
2018-01-21 21:39:00,19.867,6,851,855,717,862,438,0.017,<10,<10,21.3,20,18.8,19.1,9,20.15388889,19.0337448,19.34111111,19.46,,6,36.1,38.2,39.9,40.2,43.3,37.619,40.743,39.679,38.979,,61.856,,7.3,,7.3
2018-01-21 21:40:00,18.677,6,851,851,714,865,433,0.017,<10,<10,21.3,20,18.8,19.1,9,20.10611111,19.0337448,19.34111111,19.46,,6.026111111,36.1,38.3,39.9,40.1,43,37.745,40.775,39.679,39.044,,62.033,,7.3,,7.3
2018-01-21 21:41:00,21.363,6,851,851,712,860,435,0.016,<10,<10,21.2,20,18.8,19.1,9,20.10611111,19.0092984,19.31777778,19.46,,6.051111111,36.1,38.3,39.9,40.1,43.1,37.549,40.676,39.482,38.979,,62.009,,7.3,,7.3
2018-01-21 21:42:00,20.005,6,845,849,710,852,439,0.016,<10,<10,21.2,20,18.8,19.1,8.9,20.08222222,19.0092984,19.31777778,19.46,,6.077222222,36.1,38.2,39.9,40.2,43.7,37.775,40.676,39.45,39.173,,61.985,,7.3,,7.3
2018-01-21 21:43:00,19.165,6,844,841,709,852,439,0.018,<10,<10,21.2,20,18.8,19.1,8.9,20.05888889,19.0092984,19.31777778,19.43611111,,6.102222222,36,38.2,39.8,40.1,44.2,38.001,41.127,39.547,39.106,,61.759,,7.3,,7.3
2018-01-21 21:44:00,19.257,6,840,838,705,854,439,0.018,<10,<10,21.2,20,18.8,19.1,8.9,20.035,19.0576356,19.31777778,19.43611111,,6.102222222,36,38.2,39.8,40.1,44.3,37.966,41.454,39.482,38.976,,61.816,,7.3,,7.3
2018-01-21 21:45:00,19.15,7,837,839,708,852,439,0.018,<10,<10,21.2,20,18.8,19.1,8.9,20.01111111,19.104306,19.31777778,19.43611111,,6.102222222,36.2,38.2,39.8,40.1,44.3,37.996,40.88,39.612,39.203,,61.615,,7.3,,7.3
2018-01-21 21:46:00,18.952,6,849,843,705,855,442,0.018,<10,<10,21.2,20,18.8,19.1,8.9,19.98722222,19.1526432,19.29388889,19.43611111,,6.051111111,36.1,38.2,39.8,40,44.1,37.863,40.692,39.415,39.171,,61.808,,7.3,,7.3
2018-01-21 21:47:00,17.96,6,853,844,704,854,442,0.018,<10,<10,21.2,20,18.8,19.1,8.8,19.96277778,19.176534,19.29388889,19.41277778,,6,36.1,38.1,39.8,40,44.3,38.642,40.662,39.415,39.136,,61.453,,7.3,,7.3
2018-01-21 21:48:00,20.371,6,850,843,704,854,439,0.018,<10,<10,21.2,20,18.8,19.1,8.8,19.96277778,19.176534,19.31777778,19.41277778,,5.948888889,35.9,38.1,39.8,40,44.1,37.861,40.565,39.87,39.136,,62.107,,7.3,,7.3
2018-01-21 21:49:00,18.616,6,850,838,704,850,439,0.018,<10,<10,21.2,19.9,18.7,19.1,8.8,19.91611111,19.176534,19.34111111,19.41277778,,5.897777778,35.9,38.1,39.8,40,44.9,38.767,40.533,39.808,39.039,,62.242,,7.3,,7.3
